B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
19856.0,17678.0,155.0,1707.0,280.0,36.0,"Elizabeth CCD, Elbert County, Colorado",039,91190,08
551.0,494.0,0.0,22.0,35.0,0.0,"Agate CCD, Elbert County, Colorado",039,90019,08
307.0,237.0,44.0,26.0,0.0,0.0,"Kim CCD, Las Animas County, Colorado",071,91976,08
1433.0,1299.0,83.0,51.0,0.0,0.0,"Simla CCD, Elbert County, Colorado",039,93325,08
349.0,329.0,3.0,17.0,0.0,0.0,"Model CCD, Las Animas County, Colorado",071,92508,08
156.0,140.0,0.0,11.0,5.0,0.0,"Branson CCD, Las Animas County, Colorado",071,90361,08
680.0,562.0,36.0,15.0,67.0,0.0,"Aguilar CCD, Las Animas County, Colorado",071,90038,08
841.0,774.0,22.0,18.0,17.0,10.0,"Weston CCD, Las Animas County, Colorado",071,93838,08
5099.0,4165.0,413.0,328.0,188.0,5.0,"Trinidad CCD, Las Animas County, Colorado",071,93648,08
3630.0,3309.0,156.0,157.0,8.0,0.0,"Yuma CCD, Yuma County, Colorado",125,93952,08
3159.0,2708.0,202.0,119.0,130.0,0.0,"Wray CCD, Yuma County, Colorado",125,93914,08
862.0,742.0,93.0,24.0,3.0,0.0,"Hugo CCD, Lincoln County, Colorado",073,91824,08
777.0,660.0,104.0,11.0,2.0,0.0,"Yampa CCD, Routt County, Colorado",107,93933,08
2153.0,1905.0,77.0,79.0,92.0,0.0,"Hayden CCD, Routt County, Colorado",107,91729,08
15782.0,13046.0,922.0,1104.0,702.0,8.0,"Steamboat Springs CCD, Routt County, Colorado",107,93496,08
3005.0,2520.0,158.0,130.0,184.0,13.0,"Oak Creek CCD, Routt County, Colorado",107,92717,08
8117.0,6701.0,466.0,400.0,516.0,34.0,"Silverthorne CCD, Summit County, Colorado",117,93287,08
16037.0,13104.0,1966.0,475.0,431.0,61.0,"Breckenridge CCD, Summit County, Colorado",117,90380,08
311.0,258.0,16.0,27.0,10.0,0.0,"Arriba CCD, Lincoln County, Colorado",073,90133,08
411.0,345.0,62.0,4.0,0.0,0.0,"Karval CCD, Lincoln County, Colorado",073,91919,08
2024.0,1819.0,134.0,49.0,22.0,0.0,"Limon CCD, Lincoln County, Colorado",073,92261,08
6114.0,5035.0,161.0,549.0,369.0,0.0,"Idaho Springs CCD, Clear Creek County, Colorado",019,91843,08
2142.0,1922.0,107.0,95.0,15.0,3.0,"Georgetown CCD, Clear Creek County, Colorado",019,91463,08
737.0,619.0,103.0,3.0,9.0,3.0,"Mosca-Hooper CCD, Alamosa County, Colorado",003,92584,08
7133.0,5315.0,703.0,643.0,434.0,38.0,"Alamosa CCD, Alamosa County, Colorado",003,90076,08
10354.0,8730.0,1062.0,457.0,105.0,0.0,"Delta CCD, Delta County, Colorado",029,90988,08
2983.0,2761.0,58.0,65.0,99.0,0.0,"Paonia CCD, Delta County, Colorado",029,92831,08
6833.0,5835.0,414.0,378.0,206.0,0.0,"Cedaredge CCD, Delta County, Colorado",029,90532,08
4301.0,3756.0,275.0,91.0,179.0,0.0,"Hotchkiss CCD, Delta County, Colorado",029,91786,08
3176.0,2742.0,266.0,95.0,73.0,0.0,"Cotopaxi CCD, Fremont County, Colorado",043,90836,08
3516.0,2993.0,159.0,317.0,29.0,18.0,"Penrose-Portland CCD, Fremont County, Colorado",043,92888,08
6417.0,5280.0,571.0,250.0,292.0,24.0,"Florence CCD, Fremont County, Colorado",043,91311,08
50780.0,41457.0,5364.0,1771.0,1979.0,209.0,"Pueblo CCD, Pueblo County, Colorado",101,92983,08
3541.0,3387.0,34.0,80.0,40.0,0.0,"Colorado City-Rye CCD, Pueblo County, Colorado",101,90722,08
554.0,490.0,13.0,51.0,0.0,0.0,"Huerfano Valley CCD, Pueblo County, Colorado",101,91805,08
5580.0,4955.0,419.0,48.0,150.0,8.0,"St. Charles Mesa CCD, Pueblo County, Colorado",101,93154,08
22558.0,19893.0,1389.0,762.0,422.0,92.0,"Pueblo West CCD, Pueblo County, Colorado",101,93002,08
1650.0,1438.0,87.0,125.0,0.0,0.0,"Avondale CCD, Pueblo County, Colorado",101,90209,08
406.0,353.0,23.0,30.0,0.0,0.0,"Northeast Pueblo CCD, Pueblo County, Colorado",101,92660,08
23723.0,19594.0,2181.0,946.0,987.0,15.0,"Montrose CCD, Montrose County, Colorado",085,92546,08
2073.0,1820.0,164.0,60.0,29.0,0.0,"Nucla CCD, Montrose County, Colorado",085,92698,08
5027.0,4313.0,326.0,243.0,142.0,3.0,"Olathe CCD, Montrose County, Colorado",085,92736,08
708.0,626.0,55.0,27.0,0.0,0.0,"Weldona CCD, Morgan County, Colorado",087,93781,08
5410.0,4548.0,563.0,248.0,44.0,7.0,"Brush CCD, Morgan County, Colorado",087,90418,08
8146.0,6659.0,866.0,270.0,345.0,6.0,"Fort Morgan CCD, Morgan County, Colorado",087,91368,08
2229.0,2017.0,89.0,116.0,7.0,0.0,"Wiggins CCD, Morgan County, Colorado",087,93876,08
12734.0,10680.0,481.0,1175.0,381.0,17.0,"Fairplay CCD, Park County, Colorado",093,91254,08
2319.0,2147.0,49.0,43.0,70.0,10.0,"Lake George CCD, Park County, Colorado",093,92128,08
928.0,889.0,0.0,12.0,27.0,0.0,"Center CCD, Saguache County, Colorado",109,90551,08
98.0,98.0,0.0,0.0,0.0,0.0,"Cochetopa CCD, Saguache County, Colorado",109,90684,08
2653.0,2406.0,117.0,56.0,74.0,0.0,"Saguache CCD, Saguache County, Colorado",109,93135,08
20739.0,17525.0,2147.0,404.0,570.0,93.0,"Fruita CCD, Mesa County, Colorado",077,91425,08
23004.0,19039.0,2459.0,784.0,722.0,0.0,"Clifton CCD, Mesa County, Colorado",077,90665,08
69181.0,54105.0,9459.0,2832.0,2630.0,155.0,"Grand Junction CCD, Mesa County, Colorado",077,91596,08
828.0,699.0,31.0,50.0,48.0,0.0,"De Beque CCD, Mesa County, Colorado",077,90950,08
1837.0,1593.0,52.0,120.0,72.0,0.0,"Collbran CCD, Mesa County, Colorado",077,90703,08
2197.0,2160.0,0.0,12.0,25.0,0.0,"Glade Park-Gateway CCD, Mesa County, Colorado",077,91501,08
253.0,199.0,37.0,8.0,9.0,0.0,"Granada CCD, Prowers County, Colorado",099,91558,08
5975.0,4796.0,553.0,255.0,363.0,8.0,"Lamar CCD, Prowers County, Colorado",099,92147,08
217.0,197.0,3.0,0.0,17.0,0.0,"Two Butte Creek CCD, Prowers County, Colorado",099,93667,08
52068.0,39412.0,4690.0,389.0,6385.0,1192.0,"Fountain CCD, El Paso County, Colorado",041,91387,08
689.0,593.0,79.0,15.0,2.0,0.0,"Holly CCD, Prowers County, Colorado",099,91748,08
732.0,671.0,0.0,14.0,47.0,0.0,"Lake City CCD, Hinsdale County, Colorado",053,92109,08
47711.0,37721.0,6000.0,697.0,2902.0,391.0,"Elsmere CCD, El Paso County, Colorado",041,91197,08
3211.0,2801.0,176.0,50.0,184.0,0.0,"Pikes Peak CCD, El Paso County, Colorado",041,92907,08
8526.0,7277.0,384.0,118.0,676.0,71.0,"Cheyenne Mountain CCD, El Paso County, Colorado",041,90627,08
480.0,468.0,0.0,0.0,12.0,0.0,"Cope CCD, Washington County, Colorado",121,90798,08
11146.0,9248.0,1123.0,207.0,408.0,160.0,"Southeastern El Paso CCD, El Paso County, Colorado",041,93420,08
63345.0,54162.0,3806.0,1494.0,3778.0,105.0,"Black Forest-Peyton CCD, El Paso County, Colorado",041,90304,08
264490.0,206347.0,35702.0,5658.0,15451.0,1332.0,"Colorado Springs CCD, El Paso County, Colorado",041,90741,08
15993.0,13015.0,1026.0,298.0,1588.0,66.0,"Monument CCD, El Paso County, Colorado",041,92565,08
2345.0,1692.0,275.0,257.0,110.0,11.0,"Akron CCD, Washington County, Colorado",121,90057,08
901.0,784.0,34.0,24.0,56.0,3.0,"Otis CCD, Washington County, Colorado",121,92774,08
10510.0,8474.0,975.0,547.0,494.0,20.0,"Granby CCD, Grand County, Colorado",049,91577,08
2280.0,2000.0,132.0,93.0,55.0,0.0,"Kremmling CCD, Grand County, Colorado",049,92033,08
22412.0,18360.0,2433.0,799.0,653.0,167.0,"East Arapahoe CCD, Arapahoe County, Colorado",005,91178,08
161500.0,135272.0,8957.0,11063.0,5836.0,372.0,"Southwest Arapahoe CCD, Arapahoe County, Colorado",005,93458,08
196501.0,162307.0,15650.0,10083.0,7461.0,1000.0,"South Aurora CCD, Arapahoe County, Colorado",005,93382,08
1240.0,1053.0,84.0,69.0,31.0,3.0,"Fowler CCD, Otero County, Colorado",089,91406,08
2368.0,1919.0,139.0,134.0,166.0,10.0,"Rocky Ford CCD, Otero County, Colorado",089,93116,08
532.0,455.0,19.0,24.0,32.0,2.0,"Manzanola CCD, Otero County, Colorado",089,92413,08
1321.0,1228.0,24.0,30.0,34.0,5.0,"Cheraw CCD, Otero County, Colorado",089,90608,08
