B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
122,61.0,10.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,11.0,1.0,2.0,2.0,8.0,4.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,61.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0,0.0,6.0,3.0,0.0,4.0,2.0,11.0,7.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,"Norfolk township, Renville County, Minnesota",129,46600,27
194,98.0,7.0,1.0,16.0,1.0,6.0,0.0,0.0,0.0,6.0,8.0,3.0,3.0,7.0,10.0,5.0,0.0,5.0,7.0,5.0,2.0,4.0,2.0,0.0,96.0,4.0,11.0,9.0,5.0,6.0,0.0,2.0,2.0,2.0,8.0,3.0,3.0,8.0,6.0,4.0,6.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,"Crooks township, Renville County, Minnesota",129,13852,27
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
185,112.0,1.0,1.0,24.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,13.0,14.0,13.0,10.0,8.0,1.0,0.0,7.0,1.0,4.0,0.0,73.0,2.0,4.0,6.0,4.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,8.0,12.0,9.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,0.0,"Bandon township, Renville County, Minnesota",129,03484,27
867,427.0,29.0,36.0,26.0,18.0,0.0,0.0,0.0,5.0,16.0,36.0,37.0,3.0,30.0,24.0,44.0,14.0,34.0,16.0,15.0,6.0,7.0,25.0,6.0,440.0,20.0,15.0,22.0,5.0,12.0,0.0,0.0,29.0,20.0,38.0,18.0,20.0,16.0,7.0,54.0,26.0,17.0,6.0,22.0,6.0,25.0,47.0,15.0,"Bird Island city, Renville County, Minnesota",129,06076,27
162,89.0,2.0,7.0,11.0,4.0,6.0,0.0,0.0,0.0,1.0,5.0,5.0,8.0,9.0,6.0,4.0,1.0,3.0,3.0,2.0,3.0,6.0,1.0,2.0,73.0,2.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,4.0,7.0,5.0,0.0,2.0,3.0,1.0,5.0,5.0,5.0,1.0,0.0,"Brookfield township, Renville County, Minnesota",129,07912,27
531,272.0,12.0,17.0,19.0,14.0,13.0,0.0,0.0,13.0,17.0,24.0,12.0,9.0,17.0,15.0,20.0,10.0,9.0,17.0,10.0,6.0,9.0,4.0,5.0,259.0,4.0,18.0,34.0,18.0,4.0,0.0,0.0,11.0,3.0,17.0,7.0,8.0,38.0,10.0,13.0,12.0,8.0,6.0,10.0,8.0,6.0,9.0,15.0,"Franklin city, Renville County, Minnesota",129,22364,27
158,81.0,11.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,7.0,3.0,15.0,5.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,77.0,5.0,2.0,6.0,8.0,3.0,0.0,0.0,0.0,2.0,9.0,4.0,4.0,10.0,3.0,7.0,0.0,3.0,0.0,5.0,2.0,2.0,2.0,0.0,"Henryville township, Renville County, Minnesota",129,28610,27
216,130.0,8.0,2.0,9.0,5.0,7.0,0.0,7.0,7.0,9.0,2.0,2.0,4.0,7.0,9.0,22.0,3.0,5.0,3.0,5.0,0.0,0.0,14.0,0.0,86.0,8.0,5.0,0.0,2.0,2.0,0.0,2.0,5.0,3.0,1.0,3.0,1.0,8.0,18.0,4.0,3.0,5.0,0.0,0.0,8.0,3.0,5.0,0.0,"Melville township, Renville County, Minnesota",129,41624,27
192,102.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,4.0,2.0,2.0,9.0,8.0,11.0,16.0,3.0,4.0,4.0,3.0,8.0,3.0,6.0,0.0,90.0,1.0,1.0,3.0,9.0,6.0,0.0,0.0,2.0,1.0,3.0,2.0,10.0,9.0,7.0,3.0,4.0,3.0,6.0,5.0,9.0,4.0,2.0,0.0,"Palmyra township, Renville County, Minnesota",129,49606,27
201,113.0,3.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0,9.0,6.0,0.0,8.0,19.0,5.0,12.0,1.0,9.0,1.0,7.0,5.0,7.0,3.0,4.0,88.0,2.0,1.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,7.0,10.0,10.0,3.0,3.0,1.0,3.0,11.0,4.0,1.0,12.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
217,105.0,3.0,4.0,9.0,1.0,0.0,0.0,1.0,3.0,1.0,12.0,5.0,7.0,8.0,14.0,9.0,3.0,10.0,3.0,4.0,0.0,5.0,2.0,1.0,112.0,8.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,7.0,9.0,3.0,2.0,6.0,12.0,14.0,6.0,8.0,3.0,2.0,3.0,6.0,1.0,0.0,"Wang township, Renville County, Minnesota",129,68026,27
201,108.0,8.0,6.0,15.0,1.0,5.0,4.0,0.0,6.0,3.0,3.0,3.0,8.0,5.0,8.0,7.0,1.0,3.0,9.0,5.0,6.0,0.0,2.0,0.0,93.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0,14.0,6.0,8.0,4.0,5.0,5.0,4.0,6.0,2.0,4.0,4.0,1.0,5.0,"Winfield township, Renville County, Minnesota",129,70852,27
161,80.0,1.0,5.0,7.0,5.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,10.0,13.0,19.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,81.0,1.0,5.0,8.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,15.0,12.0,10.0,2.0,1.0,3.0,0.0,9.0,0.0,1.0,0.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
759,356.0,42.0,21.0,30.0,14.0,13.0,0.0,0.0,3.0,20.0,27.0,4.0,22.0,33.0,26.0,24.0,7.0,3.0,12.0,1.0,8.0,7.0,19.0,20.0,403.0,46.0,16.0,46.0,32.0,1.0,0.0,0.0,8.0,11.0,13.0,29.0,30.0,11.0,30.0,17.0,6.0,4.0,11.0,5.0,8.0,15.0,9.0,55.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
152,85.0,5.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,11.0,6.0,6.0,1.0,2.0,5.0,3.0,8.0,5.0,3.0,2.0,67.0,0.0,2.0,10.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,7.0,5.0,7.0,4.0,0.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
1511,773.0,86.0,99.0,33.0,26.0,19.0,7.0,0.0,44.0,56.0,41.0,33.0,61.0,36.0,41.0,77.0,12.0,28.0,9.0,20.0,23.0,5.0,8.0,9.0,738.0,74.0,59.0,43.0,15.0,20.0,3.0,12.0,31.0,36.0,53.0,54.0,48.0,54.0,59.0,51.0,37.0,22.0,23.0,15.0,13.0,3.0,7.0,6.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
2437,1171.0,63.0,78.0,85.0,40.0,23.0,0.0,20.0,47.0,95.0,86.0,84.0,78.0,14.0,55.0,85.0,32.0,81.0,13.0,57.0,35.0,16.0,63.0,21.0,1266.0,92.0,78.0,88.0,23.0,4.0,7.0,55.0,60.0,55.0,70.0,82.0,49.0,70.0,85.0,82.0,76.0,19.0,28.0,36.0,28.0,43.0,36.0,100.0,"Olivia city, Renville County, Minnesota",129,48256,27
184,104.0,6.0,7.0,5.0,5.0,2.0,0.0,0.0,12.0,0.0,2.0,12.0,9.0,3.0,8.0,10.0,2.0,9.0,2.0,4.0,3.0,2.0,0.0,1.0,80.0,2.0,9.0,6.0,1.0,0.0,2.0,7.0,0.0,0.0,8.0,9.0,0.0,5.0,8.0,6.0,0.0,5.0,5.0,0.0,1.0,4.0,0.0,2.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
209,109.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,6.0,2.0,5.0,4.0,16.0,13.0,6.0,3.0,8.0,1.0,2.0,9.0,7.0,4.0,10.0,100.0,5.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,3.0,14.0,8.0,7.0,5.0,3.0,5.0,11.0,7.0,1.0,10.0,"Cairo township, Renville County, Minnesota",129,09208,27
159,91.0,3.0,0.0,6.0,3.0,8.0,0.0,0.0,4.0,3.0,0.0,2.0,4.0,14.0,10.0,9.0,2.0,4.0,4.0,4.0,7.0,1.0,3.0,0.0,68.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,5.0,4.0,7.0,4.0,4.0,3.0,6.0,2.0,2.0,2.0,2.0,"Camp township, Renville County, Minnesota",129,09478,27
585,283.0,27.0,28.0,27.0,9.0,0.0,0.0,0.0,10.0,24.0,17.0,33.0,10.0,10.0,23.0,8.0,6.0,13.0,12.0,3.0,10.0,5.0,0.0,8.0,302.0,24.0,44.0,36.0,11.0,0.0,3.0,0.0,0.0,20.0,29.0,8.0,14.0,23.0,16.0,18.0,10.0,6.0,0.0,0.0,21.0,0.0,10.0,9.0,"Danube city, Renville County, Minnesota",129,14716,27
954,468.0,24.0,23.0,33.0,39.0,8.0,10.0,0.0,7.0,16.0,14.0,21.0,8.0,33.0,40.0,29.0,24.0,41.0,18.0,17.0,11.0,12.0,17.0,23.0,486.0,4.0,14.0,45.0,29.0,5.0,0.0,4.0,19.0,9.0,19.0,24.0,38.0,31.0,29.0,48.0,17.0,46.0,12.0,7.0,13.0,27.0,21.0,25.0,"Hector city, Renville County, Minnesota",129,28124,27
185,88.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,9.0,10.0,2.0,1.0,10.0,7.0,5.0,1.0,2.0,2.0,97.0,0.0,11.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,11.0,3.0,9.0,14.0,2.0,11.0,1.0,1.0,0.0,5.0,7.0,4.0,"Midway township, Cottonwood County, Minnesota",033,42002,27
313,163.0,10.0,10.0,14.0,15.0,2.0,2.0,0.0,1.0,0.0,3.0,13.0,10.0,12.0,13.0,15.0,2.0,0.0,5.0,6.0,11.0,15.0,3.0,1.0,150.0,4.0,13.0,17.0,6.0,4.0,0.0,0.0,4.0,1.0,14.0,5.0,17.0,4.0,17.0,7.0,6.0,7.0,2.0,9.0,8.0,4.0,1.0,0.0,"Carson township, Cottonwood County, Minnesota",033,10108,27
216,104.0,4.0,6.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,17.0,2.0,7.0,3.0,3.0,8.0,11.0,10.0,1.0,0.0,3.0,112.0,3.0,19.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,12.0,2.0,8.0,3.0,2.0,14.0,9.0,0.0,1.0,0.0,3.0,"Germantown township, Cottonwood County, Minnesota",033,23570,27
419,194.0,12.0,6.0,17.0,15.0,1.0,1.0,0.0,8.0,6.0,3.0,33.0,12.0,17.0,3.0,14.0,4.0,0.0,7.0,2.0,19.0,10.0,4.0,0.0,225.0,58.0,3.0,9.0,15.0,0.0,0.0,0.0,21.0,1.0,7.0,38.0,11.0,7.0,2.0,11.0,1.0,12.0,3.0,11.0,11.0,4.0,0.0,0.0,"Great Bend township, Cottonwood County, Minnesota",033,25514,27
115,54.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0,4.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,61.0,2.0,18.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,6.0,2.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,"Springfield township, Cottonwood County, Minnesota",033,61834,27
82,39.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,43.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,2.0,2.0,7.0,1.0,4.0,"Amo township, Cottonwood County, Minnesota",033,01441,27
175,85.0,4.0,4.0,5.0,12.0,5.0,2.0,0.0,5.0,4.0,2.0,6.0,5.0,9.0,2.0,5.0,2.0,1.0,3.0,1.0,7.0,0.0,1.0,0.0,90.0,5.0,11.0,17.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,9.0,1.0,9.0,4.0,5.0,7.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,"Bingham Lake city, Cottonwood County, Minnesota",033,05896,27
281,136.0,0.0,1.0,18.0,0.0,9.0,1.0,2.0,4.0,1.0,0.0,5.0,0.0,11.0,41.0,15.0,3.0,7.0,0.0,8.0,4.0,5.0,0.0,1.0,145.0,0.0,13.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,13.0,29.0,36.0,4.0,2.0,5.0,6.0,4.0,13.0,2.0,3.0,"Lakeside township, Cottonwood County, Minnesota",033,35000,27
144,80.0,2.0,5.0,10.0,5.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,3.0,2.0,11.0,2.0,3.0,2.0,6.0,11.0,2.0,3.0,2.0,64.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,4.0,9.0,3.0,3.0,3.0,8.0,5.0,5.0,1.0,4.0,"Ann township, Cottonwood County, Minnesota",033,01666,27
387,201.0,29.0,20.0,15.0,4.0,1.0,0.0,2.0,0.0,11.0,3.0,15.0,15.0,11.0,28.0,8.0,2.0,1.0,8.0,6.0,2.0,7.0,9.0,4.0,186.0,15.0,6.0,19.0,16.0,0.0,0.0,0.0,7.0,3.0,9.0,17.0,12.0,13.0,18.0,7.0,5.0,6.0,3.0,7.0,3.0,6.0,5.0,9.0,"Jeffers city, Cottonwood County, Minnesota",033,31796,27
148,71.0,2.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,6.0,0.0,5.0,3.0,4.0,6.0,0.0,2.0,12.0,2.0,2.0,2.0,77.0,1.0,4.0,10.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,2.0,3.0,1.0,8.0,4.0,4.0,3.0,9.0,4.0,1.0,1.0,6.0,"Amboy township, Cottonwood County, Minnesota",033,01342,27
352,184.0,16.0,20.0,13.0,5.0,4.0,0.0,0.0,1.0,5.0,14.0,9.0,9.0,18.0,12.0,23.0,4.0,1.0,2.0,1.0,5.0,8.0,5.0,9.0,168.0,12.0,12.0,10.0,4.0,1.0,1.0,2.0,1.0,12.0,13.0,16.0,6.0,9.0,14.0,22.0,4.0,4.0,0.0,2.0,5.0,6.0,5.0,7.0,"Medo township, Blue Earth County, Minnesota",013,41498,27
270,128.0,8.0,0.0,5.0,15.0,17.0,0.0,4.0,2.0,4.0,11.0,3.0,8.0,16.0,8.0,6.0,10.0,0.0,1.0,0.0,6.0,1.0,2.0,1.0,142.0,3.0,10.0,15.0,7.0,1.0,0.0,1.0,2.0,6.0,6.0,23.0,9.0,4.0,14.0,12.0,2.0,6.0,2.0,7.0,1.0,4.0,4.0,3.0,"Pemberton city, Blue Earth County, Minnesota",013,50200,27
296,141.0,0.0,9.0,17.0,0.0,3.0,4.0,0.0,2.0,10.0,0.0,6.0,2.0,12.0,13.0,10.0,7.0,9.0,0.0,8.0,8.0,9.0,4.0,8.0,155.0,5.0,9.0,6.0,8.0,2.0,2.0,0.0,0.0,12.0,1.0,6.0,9.0,4.0,12.0,23.0,2.0,11.0,3.0,12.0,10.0,2.0,8.0,8.0,"Skyline city, Blue Earth County, Minnesota",013,60754,27
232,131.0,4.0,3.0,10.0,2.0,4.0,12.0,0.0,0.0,12.0,1.0,10.0,0.0,2.0,22.0,12.0,8.0,4.0,0.0,2.0,1.0,7.0,6.0,9.0,101.0,12.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,1.0,8.0,5.0,4.0,4.0,0.0,0.0,12.0,8.0,8.0,3.0,"Pleasant Mound township, Blue Earth County, Minnesota",013,51604,27
869,388.0,18.0,51.0,40.0,19.0,3.0,4.0,2.0,24.0,23.0,11.0,19.0,25.0,37.0,29.0,23.0,6.0,13.0,5.0,2.0,20.0,12.0,0.0,2.0,481.0,8.0,24.0,54.0,59.0,8.0,2.0,5.0,30.0,37.0,20.0,28.0,27.0,39.0,31.0,16.0,31.0,5.0,9.0,7.0,22.0,7.0,4.0,8.0,"St. Clair city, Blue Earth County, Minnesota",013,56824,27
305,149.0,2.0,22.0,4.0,3.0,2.0,0.0,0.0,0.0,7.0,6.0,17.0,1.0,9.0,18.0,10.0,10.0,7.0,8.0,8.0,10.0,3.0,0.0,2.0,156.0,17.0,7.0,3.0,0.0,0.0,3.0,2.0,3.0,16.0,6.0,6.0,15.0,9.0,12.0,14.0,5.0,10.0,11.0,4.0,4.0,3.0,2.0,4.0,"Butternut Valley township, Blue Earth County, Minnesota",013,09046,27
2812,1358.0,123.0,112.0,101.0,42.0,0.0,0.0,7.0,79.0,151.0,193.0,86.0,77.0,68.0,76.0,91.0,33.0,41.0,20.0,13.0,19.0,21.0,5.0,0.0,1454.0,143.0,144.0,107.0,55.0,32.0,36.0,26.0,97.0,131.0,132.0,111.0,61.0,48.0,74.0,108.0,31.0,28.0,0.0,29.0,43.0,4.0,9.0,5.0,"Eagle Lake city, Blue Earth County, Minnesota",013,17378,27
2430,1193.0,65.0,88.0,79.0,57.0,32.0,0.0,5.0,15.0,93.0,56.0,116.0,114.0,69.0,24.0,102.0,50.0,51.0,38.0,23.0,39.0,28.0,6.0,43.0,1237.0,77.0,143.0,80.0,39.0,11.0,7.0,8.0,12.0,52.0,176.0,84.0,77.0,64.0,53.0,56.0,35.0,66.0,54.0,6.0,36.0,25.0,36.0,40.0,"Lake Crystal city, Blue Earth County, Minnesota",013,34190,27
352,204.0,19.0,20.0,26.0,19.0,6.0,0.0,0.0,4.0,5.0,2.0,17.0,26.0,11.0,5.0,10.0,0.0,5.0,2.0,2.0,14.0,5.0,3.0,3.0,148.0,0.0,13.0,17.0,10.0,0.0,2.0,0.0,1.0,2.0,8.0,6.0,27.0,8.0,5.0,11.0,2.0,2.0,3.0,2.0,14.0,6.0,3.0,6.0,"Mapleton township, Blue Earth County, Minnesota",013,40328,27
13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Minnesota Lake city, Blue Earth County, Minnesota",013,43198,27
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"North Mankato city, Blue Earth County, Minnesota",013,47068,27
239,126.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,6.0,4.0,5.0,5.0,1.0,11.0,24.0,16.0,5.0,7.0,0.0,3.0,11.0,8.0,0.0,2.0,113.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,5.0,2.0,7.0,4.0,23.0,13.0,3.0,15.0,5.0,6.0,5.0,3.0,3.0,0.0,"Cambria township, Blue Earth County, Minnesota",013,09352,27
568,278.0,20.0,26.0,6.0,14.0,4.0,0.0,2.0,17.0,27.0,10.0,31.0,15.0,18.0,19.0,16.0,7.0,7.0,4.0,22.0,4.0,4.0,2.0,3.0,290.0,22.0,8.0,24.0,18.0,6.0,3.0,8.0,7.0,29.0,32.0,9.0,14.0,15.0,24.0,22.0,2.0,10.0,2.0,8.0,9.0,9.0,3.0,6.0,"Good Thunder city, Blue Earth County, Minnesota",013,24506,27
744,383.0,7.0,19.0,25.0,17.0,8.0,0.0,9.0,0.0,23.0,9.0,15.0,17.0,37.0,27.0,54.0,22.0,33.0,14.0,16.0,18.0,6.0,3.0,4.0,361.0,4.0,11.0,29.0,25.0,8.0,0.0,3.0,0.0,2.0,11.0,17.0,13.0,32.0,35.0,47.0,13.0,20.0,15.0,14.0,20.0,3.0,21.0,18.0,"Le Ray township, Blue Earth County, Minnesota",013,36584,27
995,500.0,32.0,33.0,14.0,21.0,2.0,3.0,6.0,26.0,26.0,26.0,43.0,27.0,39.0,34.0,46.0,30.0,25.0,11.0,16.0,22.0,12.0,2.0,4.0,495.0,39.0,38.0,21.0,11.0,22.0,3.0,8.0,4.0,44.0,19.0,36.0,22.0,36.0,42.0,44.0,23.0,34.0,14.0,13.0,12.0,2.0,5.0,3.0,"Lime township, Blue Earth County, Minnesota",013,37052,27
