B01003_001E,name,county,county subdivision,state
4602.0,"Castleton town, Rutland County, Vermont",021,11950,50
2870.0,"Pittsford town, Rutland County, Vermont",021,55600,50
1140.0,"Shrewsbury town, Rutland County, Vermont",021,65275,50
3829.0,"Brandon town, Rutland County, Vermont",021,07750,50
559.0,"Hubbardton town, Rutland County, Vermont",021,34450,50
709.0,"Killington town, Rutland County, Vermont",021,37685,50
835.0,"Middletown Springs town, Rutland County, Vermont",021,44800,50
968.0,"Mendon town, Rutland County, Vermont",021,44125,50
1231.0,"Mount Holly town, Rutland County, Vermont",021,47200,50
2454.0,"West Rutland town, Rutland County, Vermont",021,82300,50
1668.0,"Proctor town, Rutland County, Vermont",021,57250,50
424.0,"Ira town, Rutland County, Vermont",021,35425,50
1043.0,"Benson town, Rutland County, Vermont",021,05200,50
2403.0,"Clarendon town, Rutland County, Vermont",021,14500,50
1413.0,"Danby town, Rutland County, Vermont",021,16825,50
2635.0,"Fair Haven town, Rutland County, Vermont",021,25375,50
3349.0,"Poultney town, Rutland County, Vermont",021,56875,50
265.0,"Mount Tabor town, Rutland County, Vermont",021,47425,50
412.0,"Pittsfield town, Rutland County, Vermont",021,55450,50
15740.0,"Rutland city, Rutland County, Vermont",021,61225,50
1245.0,"Chittenden town, Rutland County, Vermont",021,14350,50
1344.0,"Pawlet town, Rutland County, Vermont",021,54250,50
601.0,"Tinmouth town, Rutland County, Vermont",021,72925,50
2045.0,"Wallingford town, Rutland County, Vermont",021,75925,50
922.0,"Wells town, Rutland County, Vermont",021,77950,50
313.0,"West Haven town, Rutland County, Vermont",021,80875,50
614.0,"Sudbury town, Rutland County, Vermont",021,71050,50
4043.0,"Rutland town, Rutland County, Vermont",021,61300,50
1090.0,"Glover town, Orleans County, Vermont",019,28075,50
1455.0,"Troy town, Orleans County, Vermont",019,73525,50
921.0,"Albany town, Orleans County, Vermont",019,00475,50
729.0,"Greensboro town, Orleans County, Vermont",019,30175,50
677.0,"Jay town, Orleans County, Vermont",019,36325,50
1241.0,"Irasburg town, Orleans County, Vermont",019,35575,50
562.0,"Westfield town, Orleans County, Vermont",019,80200,50
1036.0,"Charleston town, Orleans County, Vermont",019,13150,50
4409.0,"Derby town, Orleans County, Vermont",019,17350,50
767.0,"Lowell town, Orleans County, Vermont",019,40525,50
661.0,"Holland town, Orleans County, Vermont",019,33775,50
4372.0,"Newport city, Orleans County, Vermont",019,48850,50
514.0,"Morgan town, Orleans County, Vermont",019,46450,50
2234.0,"Newport town, Orleans County, Vermont",019,48925,50
2647.0,"Barton town, Orleans County, Vermont",019,03550,50
342.0,"Westmore town, Orleans County, Vermont",019,81700,50
1052.0,"Brownington town, Orleans County, Vermont",019,09850,50
1027.0,"Coventry town, Orleans County, Vermont",019,16150,50
1215.0,"Craftsbury town, Orleans County, Vermont",019,16300,50
2229.0,"Grand Isle town, Grand Isle County, Vermont",013,29275,50
968.0,"North Hero town, Grand Isle County, Vermont",013,50650,50
1611.0,"South Hero town, Grand Isle County, Vermont",013,67000,50
494.0,"Isle La Motte town, Grand Isle County, Vermont",013,35875,50
1105.0,"Braintree town, Orange County, Vermont",017,07600,50
1172.0,"Tunbridge town, Orange County, Vermont",017,73675,50
720.0,"Vershire town, Orange County, Vermont",017,74950,50
2221.0,"Newbury town, Orange County, Vermont",017,48175,50
2729.0,"Bradford town, Orange County, Vermont",017,07375,50
1290.0,"Chelsea town, Orange County, Vermont",017,13525,50
709.0,"West Fairlee town, Orange County, Vermont",017,79975,50
3446.0,"Williamstown town, Orange County, Vermont",017,84175,50
1063.0,"Topsham town, Orange County, Vermont",017,73075,50
1003.0,"Orange town, Orange County, Vermont",017,53425,50
1147.0,"Washington town, Orange County, Vermont",017,76750,50
1462.0,"Brookfield town, Orange County, Vermont",017,09325,50
1057.0,"Fairlee town, Orange County, Vermont",017,25675,50
2564.0,"Thetford town, Orange County, Vermont",017,72400,50
1376.0,"Corinth town, Orange County, Vermont",017,15700,50
4715.0,"Randolph town, Orange County, Vermont",017,58075,50
1122.0,"Strafford town, Orange County, Vermont",017,70675,50
