B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
6054.0,2926.0,25.0,45.0,29.0,138.0,146.0,149.0,144.0,30.0,1299.0,112.0,332.0,132.0,226.0,89.0,9.0,21.0,3128.0,14.0,17.0,36.0,82.0,106.0,103.0,152.0,90.0,1403.0,98.0,448.0,117.0,344.0,102.0,5.0,11.0,"Stilwell East CCD, Adair County, Oklahoma",001,93250,40
3273.0,1555.0,3.0,7.0,0.0,70.0,33.0,105.0,107.0,20.0,641.0,86.0,148.0,85.0,211.0,35.0,0.0,4.0,1718.0,0.0,3.0,13.0,44.0,19.0,75.0,55.0,23.0,723.0,128.0,297.0,90.0,200.0,48.0,0.0,0.0,"Westville CCD, Adair County, Oklahoma",001,93796,40
1782.0,883.0,4.0,13.0,16.0,44.0,39.0,30.0,29.0,40.0,367.0,40.0,99.0,78.0,65.0,6.0,0.0,13.0,899.0,11.0,1.0,12.0,24.0,45.0,27.0,26.0,14.0,421.0,51.0,143.0,37.0,69.0,18.0,0.0,0.0,"Watts CCD, Adair County, Oklahoma",001,93588,40
3206.0,1661.0,5.0,24.0,17.0,74.0,58.0,57.0,121.0,50.0,699.0,77.0,238.0,36.0,141.0,39.0,7.0,18.0,1545.0,2.0,0.0,4.0,60.0,77.0,79.0,52.0,9.0,632.0,63.0,224.0,80.0,194.0,52.0,12.0,5.0,"Stilwell West CCD, Adair County, Oklahoma",001,93263,40
1821.0,846.0,23.0,2.0,3.0,29.0,7.0,42.0,6.0,28.0,328.0,81.0,120.0,83.0,67.0,27.0,0.0,0.0,975.0,3.0,0.0,12.0,31.0,30.0,14.0,85.0,20.0,311.0,61.0,170.0,52.0,137.0,49.0,0.0,0.0,"Konawa CCD, Seminole County, Oklahoma",133,91612,40
1547.0,769.0,9.0,3.0,0.0,19.0,25.0,20.0,30.0,4.0,303.0,122.0,129.0,31.0,22.0,45.0,7.0,0.0,778.0,20.0,0.0,0.0,20.0,15.0,21.0,27.0,10.0,245.0,110.0,103.0,62.0,97.0,45.0,3.0,0.0,"Seminole South CCD, Seminole County, Oklahoma",133,92795,40
5030.0,2360.0,47.0,4.0,23.0,69.0,57.0,36.0,55.0,63.0,932.0,181.0,444.0,164.0,176.0,92.0,17.0,0.0,2670.0,33.0,0.0,31.0,86.0,117.0,144.0,91.0,20.0,820.0,240.0,511.0,223.0,232.0,109.0,11.0,2.0,"Wewoka CCD, Seminole County, Oklahoma",133,93835,40
8125.0,3906.0,28.0,11.0,12.0,85.0,134.0,97.0,188.0,89.0,1399.0,366.0,592.0,416.0,338.0,105.0,35.0,11.0,4219.0,39.0,0.0,15.0,69.0,62.0,80.0,205.0,77.0,1477.0,404.0,749.0,378.0,429.0,207.0,25.0,3.0,"Seminole North CCD, Seminole County, Oklahoma",133,92782,40
1325.0,651.0,0.0,5.0,0.0,33.0,22.0,11.0,32.0,7.0,319.0,34.0,80.0,25.0,67.0,12.0,4.0,0.0,674.0,0.0,0.0,5.0,2.0,7.0,27.0,45.0,8.0,327.0,25.0,110.0,31.0,75.0,11.0,0.0,1.0,"Velma-Alma CCD, Stephens County, Oklahoma",137,93432,40
5888.0,2777.0,28.0,0.0,68.0,51.0,47.0,47.0,89.0,65.0,1253.0,158.0,430.0,93.0,272.0,140.0,17.0,19.0,3111.0,29.0,3.0,26.0,33.0,62.0,108.0,55.0,90.0,1253.0,272.0,446.0,152.0,442.0,80.0,37.0,23.0,"Marlow CCD, Stephens County, Oklahoma",137,91781,40
