C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
9065.0,7863.0,254.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,5.0,0.0,0.0,620.0,114.0,"Stilwell East CCD, Adair County, Oklahoma",001,93250,40
4685.0,4503.0,90.0,4.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,50.0,0.0,"Westville CCD, Adair County, Oklahoma",001,93796,40
2386.0,2223.0,53.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,10.0,0.0,0.0,35.0,0.0,"Watts CCD, Adair County, Oklahoma",001,93588,40
4454.0,4022.0,57.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,259.0,57.0,"Stilwell West CCD, Adair County, Oklahoma",001,93263,40
2576.0,2458.0,15.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,10.0,"Konawa CCD, Seminole County, Oklahoma",133,91612,40
2095.0,1982.0,10.0,5.0,0.0,0.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,"Seminole South CCD, Seminole County, Oklahoma",133,92795,40
6982.0,6705.0,87.0,54.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,96.0,23.0,"Wewoka CCD, Seminole County, Oklahoma",133,93835,40
11915.0,11239.0,280.0,95.0,13.0,0.0,24.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,0.0,0.0,180.0,32.0,"Seminole North CCD, Seminole County, Oklahoma",133,92782,40
1779.0,1727.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Velma-Alma CCD, Stephens County, Oklahoma",137,93432,40
7979.0,7789.0,103.0,48.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,14.0,0.0,"Marlow CCD, Stephens County, Oklahoma",137,91781,40
5668.0,5388.0,88.0,175.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,"Comanche CCD, Stephens County, Oklahoma",137,90650,40
26205.0,24436.0,922.0,546.0,0.0,0.0,46.0,5.0,55.0,16.0,0.0,0.0,12.0,0.0,0.0,60.0,7.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,"Duncan CCD, Stephens County, Oklahoma",137,90780,40
360.0,299.0,24.0,29.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Keyes CCD, Cimarron County, Oklahoma",025,91560,40
1720.0,1401.0,213.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Boise City CCD, Cimarron County, Oklahoma",025,90286,40
4360.0,3729.0,253.0,312.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,"Watonga CCD, Blaine County, Oklahoma",011,93575,40
1464.0,1426.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,"Canton CCD, Blaine County, Oklahoma",011,90416,40
1706.0,1627.0,17.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,"Geary CCD, Blaine County, Oklahoma",011,91170,40
1463.0,1372.0,53.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"Okeene CCD, Blaine County, Oklahoma",011,92392,40
35428.0,32551.0,1411.0,644.0,81.0,0.0,78.0,16.0,43.0,0.0,102.0,11.0,0.0,9.0,105.0,62.0,36.0,20.0,62.0,16.0,68.0,0.0,0.0,0.0,106.0,7.0,"Ardmore CCD, Carter County, Oklahoma",019,90156,40
3091.0,3073.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wilson CCD, Carter County, Oklahoma",019,93861,40
2503.0,2354.0,85.0,45.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,"Ardmore North CCD, Carter County, Oklahoma",019,90169,40
1242.0,1222.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Healdton North CCD, Carter County, Oklahoma",019,91287,40
2819.0,2766.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Healdton Central CCD, Carter County, Oklahoma",019,91274,40
1742.0,1640.0,5.0,3.0,0.0,0.0,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,"West Coal CCD, Coal County, Oklahoma",029,93705,40
3576.0,3509.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,"East Coal CCD, Coal County, Oklahoma",029,90871,40
613.0,597.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"Lamont CCD, Grant County, Oklahoma",053,91625,40
1648.0,1575.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,"Medford CCD, Grant County, Oklahoma",053,91820,40
442.0,436.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wakita CCD, Grant County, Oklahoma",053,93510,40
1485.0,1442.0,29.0,2.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Southwest Grant CCD, Grant County, Oklahoma",053,93159,40
244.0,238.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Greer CCD, Greer County, Oklahoma",055,92275,40
3116.0,2898.0,176.0,31.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mangum CCD, Greer County, Oklahoma",055,91768,40
2304.0,2184.0,85.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
7701.0,7047.0,435.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
4346.0,3019.0,684.0,622.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
2360.0,2348.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
16920.0,15247.0,960.0,495.0,8.0,0.0,15.0,22.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,3.0,30.0,0.0,7.0,0.0,34.0,0.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
1074.0,1058.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
11283.0,11064.0,49.0,107.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
1517.0,1504.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
5053.0,4981.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
935.0,883.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
7109.0,6823.0,203.0,52.0,3.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
8168.0,6075.0,1093.0,840.0,5.0,0.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,26.0,0.0,0.0,55.0,0.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
4797.0,4566.0,131.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,23.0,5.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
8156.0,7674.0,193.0,218.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
717.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
7033.0,6977.0,19.0,13.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
3008.0,2934.0,6.0,9.0,1.0,0.0,13.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,7.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
5614.0,5494.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
2081.0,2076.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",105,92912,40
1550.0,1496.0,32.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,"Lenapah-Delaware CCD, Nowata County, Oklahoma",105,91664,40
