B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
338.0,267.0,71.0,"Mitchell CCD, Wheeler County, Oregon",069,91938,41
330.0,275.0,55.0,"Ione-Lexington CCD, Morrow County, Oregon",049,91411,41
1650.0,1331.0,319.0,"Boardman CCD, Morrow County, Oregon",049,90323,41
714.0,461.0,253.0,"Heppner CCD, Morrow County, Oregon",049,91309,41
3381.0,1535.0,1846.0,"Seaside CCD, Clatsop County, Oregon",007,92839,41
9985.0,6636.0,3349.0,"Astoria CCD, Clatsop County, Oregon",007,90153,41
796.0,735.0,61.0,"Knappa-Brownsmead CCD, Clatsop County, Oregon",007,91598,41
401.0,320.0,81.0,"Jewell CCD, Clatsop County, Oregon",007,91445,41
388.0,294.0,94.0,"Powers CCD, Coos County, Oregon",011,92567,41
2797.0,1866.0,931.0,"Bandon CCD, Coos County, Oregon",011,90221,41
1867.0,1314.0,553.0,"Myrtle Point CCD, Coos County, Oregon",011,92074,41
11210.0,6693.0,4517.0,"Coos Bay CCD, Coos County, Oregon",011,90629,41
2196.0,1763.0,433.0,"Eastside CCD, Coos County, Oregon",011,91003,41
3186.0,2199.0,987.0,"Coquille CCD, Coos County, Oregon",011,90646,41
2283.0,1854.0,429.0,"North Bayside CCD, Coos County, Oregon",011,92159,41
1384.0,998.0,386.0,"Port Orford CCD, Curry County, Oregon",015,92533,41
0.0,0.0,0.0,"Agness CCD, Curry County, Oregon",015,90051,41
3586.0,2261.0,1325.0,"Brookings CCD, Curry County, Oregon",015,90357,41
2171.0,1646.0,525.0,"Gold Beach CCD, Curry County, Oregon",015,91207,41
1999.0,1522.0,477.0,"Harbor CCD, Curry County, Oregon",015,91275,41
439.0,296.0,143.0,"Condon CCD, Gilliam County, Oregon",021,90612,41
309.0,212.0,97.0,"Arlington CCD, Gilliam County, Oregon",021,90102,41
404.0,381.0,23.0,"Parkdale CCD, Hood River County, Oregon",027,92431,41
1182.0,985.0,197.0,"Odell CCD, Hood River County, Oregon",027,92380,41
292.0,211.0,81.0,"Dee CCD, Hood River County, Oregon",027,90850,41
505.0,299.0,206.0,"Cascade Locks CCD, Hood River County, Oregon",027,90476,41
4322.0,2818.0,1504.0,"Hood River CCD, Hood River County, Oregon",027,91343,41
866.0,525.0,341.0,"Silver Lake-Fort Rock CCD, Lake County, Oregon",037,92924,41
145.0,66.0,79.0,"Warner Valley CCD, Lake County, Oregon",037,93417,41
256.0,137.0,119.0,"Summer Lake CCD, Lake County, Oregon",037,93145,41
1976.0,1246.0,730.0,"Lakeview CCD, Lake County, Oregon",037,91632,41
1362.0,1250.0,112.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
1092.0,878.0,214.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
894.0,681.0,213.0,"Cove CCD, Union County, Oregon",061,90714,41
55.0,55.0,0.0,"Starkey CCD, Union County, Oregon",061,93111,41
1233.0,937.0,296.0,"Elgin CCD, Union County, Oregon",061,91037,41
6164.0,3635.0,2529.0,"La Grande CCD, Union County, Oregon",061,91615,41
1185.0,874.0,311.0,"Union CCD, Union County, Oregon",061,93281,41
514.0,411.0,103.0,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",035,93594,41
929.0,742.0,187.0,"East Marion CCD, Marion County, Oregon",047,90994,41
2456.0,2207.0,249.0,"Beavercreek CCD, Clackamas County, Oregon",005,90272,41
1619.0,1341.0,278.0,"Chehalem Mountains CCD, Washington County, Oregon",067,90510,41
533.0,457.0,76.0,"Langell Valley CCD, Klamath County, Oregon",035,91651,41
19052.0,10084.0,8968.0,"Rockcreek CCD, Washington County, Oregon",067,92678,41
793.0,568.0,225.0,"Wingville-Haines CCD, Baker County, Oregon",001,93555,41
2038.0,1766.0,272.0,"McKenzie River CCD, Lane County, Oregon",039,91719,41
850.0,559.0,291.0,"Middle Siuslaw River-Triangle Lake CCD, Lane County, Oregon",039,91889,41
5648.0,3907.0,1741.0,"Florence CCD, Lane County, Oregon",039,91147,41
1097.0,873.0,224.0,"Dunes City CCD, Lane County, Oregon",039,90943,41
8667.0,5666.0,3001.0,"Hermiston-Umatilla CCD, Umatilla County, Oregon",059,91334,41
565.0,434.0,131.0,"Upper Siuslaw River CCD, Lane County, Oregon",039,93300,41
5859.0,3661.0,2198.0,"Prineville CCD, Crook County, Oregon",013,92592,41
4945.0,2946.0,1999.0,"Newport CCD, Lincoln County, Oregon",041,92133,41
4758.0,2755.0,2003.0,"Lincoln City CCD, Lincoln County, Oregon",041,91674,41
2964.0,1993.0,971.0,"Milton-Freewater CCD, Umatilla County, Oregon",059,91929,41
555.0,440.0,115.0,"Umatilla Reservation CCD, Umatilla County, Oregon",059,93270,41
148382.0,88691.0,59691.0,"Portland East CCD, Multnomah County, Oregon",051,92518,41
54983.0,29175.0,25808.0,"Portland West CCD, Multnomah County, Oregon",051,92520,41
39635.0,23748.0,15887.0,"Gresham CCD, Multnomah County, Oregon",051,91249,41
84.0,76.0,8.0,"West Bench CCD, Malheur County, Oregon",045,93442,41
6119.0,4408.0,1711.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
4042.0,2572.0,1470.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
1071.0,928.0,143.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
1466.0,1133.0,333.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
2622.0,2190.0,432.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
2291.0,1733.0,558.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
10704.0,6977.0,3727.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
3147.0,2315.0,832.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
11564.0,8551.0,3013.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
441.0,371.0,70.0,"Hereford CCD, Baker County, Oregon",001,91326,41
478.0,310.0,168.0,"Halfway CCD, Baker County, Oregon",001,91258,41
382.0,318.0,64.0,"Eagle Valley CCD, Baker County, Oregon",001,90969,41
209.0,136.0,73.0,"Huntington CCD, Baker County, Oregon",001,91377,41
4332.0,2941.0,1391.0,"Baker City CCD, Baker County, Oregon",001,90204,41
1132.0,902.0,230.0,"Williams CCD, Josephine County, Oregon",033,93519,41
3350.0,2365.0,985.0,"Cave Junction CCD, Josephine County, Oregon",033,90493,41
23165.0,14895.0,8270.0,"Grants Pass CCD, Josephine County, Oregon",033,91241,41
2738.0,2309.0,429.0,"Northwest Josephine CCD, Josephine County, Oregon",033,92295,41
1905.0,1476.0,429.0,"Wilderville CCD, Josephine County, Oregon",033,93485,41
1730.0,1553.0,177.0,"Chiloquin CCD, Klamath County, Oregon",035,90527,41
16775.0,10319.0,6456.0,"Klamath Falls CCD, Klamath County, Oregon",035,91581,41
678.0,542.0,136.0,"Merrill CCD, Klamath County, Oregon",035,91870,41
378.0,279.0,99.0,"Malin CCD, Klamath County, Oregon",035,91785,41
1251.0,1159.0,92.0,"Keno CCD, Klamath County, Oregon",035,91564,41
1270.0,874.0,396.0,"Crescent Lake CCD, Klamath County, Oregon",035,90731,41
6194.0,3698.0,2496.0,"Pendleton CCD, Umatilla County, Oregon",059,92448,41
867.0,629.0,238.0,"Pilot Rock CCD, Umatilla County, Oregon",059,92465,41
396.0,294.0,102.0,"Umapine CCD, Umatilla County, Oregon",059,93264,41
386.0,301.0,85.0,"Weston CCD, Umatilla County, Oregon",059,93451,41
637.0,484.0,153.0,"Athena CCD, Umatilla County, Oregon",059,90170,41
865.0,717.0,148.0,"Siletz CCD, Lincoln County, Oregon",041,92907,41
2042.0,1437.0,605.0,"Toledo CCD, Lincoln County, Oregon",041,93230,41
3430.0,2467.0,963.0,"Waldport CCD, Lincoln County, Oregon",041,93349,41
