B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
63.6,-666666666.0,-666666666.0,"Garnet township, Divide County, North Dakota",023,29420,38
-666666666.0,-666666666.0,-666666666.0,"De Witt township, Divide County, North Dakota",023,19500,38
6.8,-666666666.0,-666666666.0,"Elkhorn township, Divide County, North Dakota",023,23140,38
-666666666.0,-666666666.0,-666666666.0,"Frazier township, Divide County, North Dakota",023,28220,38
-666666666.0,-666666666.0,-666666666.0,"Upland township, Divide County, North Dakota",023,80900,38
-666666666.0,-666666666.0,-666666666.0,"Lincoln Valley township, Divide County, North Dakota",023,46740,38
-666666666.0,-666666666.0,-666666666.0,"Plumer township, Divide County, North Dakota",023,63340,38
37.5,12.8,37.7,"Sioux Trail township, Divide County, North Dakota",023,73420,38
-666666666.0,-666666666.0,-666666666.0,"Smoky Butte township, Divide County, North Dakota",023,73700,38
8.7,-666666666.0,8.3,"Burg township, Divide County, North Dakota",023,10780,38
-666666666.0,-666666666.0,-666666666.0,"Clinton township, Divide County, North Dakota",023,14900,38
61.1,52.9,62.3,"Fillmore township, Divide County, North Dakota",023,26340,38
56.4,59.4,-666666666.0,"Palmer township, Divide County, North Dakota",023,60700,38
-666666666.0,-666666666.0,-666666666.0,"Hayland township, Divide County, North Dakota",023,36500,38
-666666666.0,-666666666.0,-666666666.0,"Mentor township, Divide County, North Dakota",023,52260,38
-666666666.0,-666666666.0,-666666666.0,"Ambrose township, Divide County, North Dakota",023,01900,38
30.6,23.6,30.7,"Blooming Valley township, Divide County, North Dakota",023,07940,38
39.7,27.9,39.8,"Coalfield township, Divide County, North Dakota",023,15020,38
-666666666.0,-666666666.0,-666666666.0,"Stoneview township, Divide County, North Dakota",023,76300,38
68.7,-666666666.0,68.5,"Gooseneck township, Divide County, North Dakota",023,31580,38
-666666666.0,-666666666.0,-666666666.0,"Hawkeye township, Divide County, North Dakota",023,36300,38
89.4,89.4,-666666666.0,"Twin Butte township, Divide County, North Dakota",023,80260,38
63.1,61.0,63.9,"Crosby city, Divide County, North Dakota",023,16940,38
50.4,53.1,29.0,"Daneville township, Divide County, North Dakota",023,17940,38
27.5,27.5,30.0,"Lake George township, McHenry County, North Dakota",049,43820,38
26.2,16.8,36.8,"Denbigh township, McHenry County, North Dakota",049,19020,38
50.8,49.5,51.8,"Granville city, McHenry County, North Dakota",049,32660,38
-666666666.0,-666666666.0,-666666666.0,"Karlsruhe township, McHenry County, North Dakota",049,41420,38
61.2,47.9,61.2,"Lake Hester township, McHenry County, North Dakota",049,43860,38
32.1,-666666666.0,29.2,"Little Deep township, McHenry County, North Dakota",049,47260,38
71.1,20.8,-666666666.0,"Odin township, McHenry County, North Dakota",049,59180,38
-666666666.0,-666666666.0,-666666666.0,"Rose Hill township, McHenry County, North Dakota",049,68310,38
56.8,56.8,56.8,"Spring Grove township, McHenry County, North Dakota",049,75020,38
51.0,32.8,52.4,"Bjornson township, McHenry County, North Dakota",049,07300,38
-666666666.0,-666666666.0,-666666666.0,"Falsen township, McHenry County, North Dakota",049,25620,38
