B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
2868.0,1279.0,8.0,0.0,14.0,12.0,112.0,31.0,25.0,37.0,444.0,36.0,235.0,71.0,169.0,72.0,7.0,6.0,1589.0,68.0,0.0,8.0,10.0,9.0,124.0,50.0,6.0,503.0,70.0,180.0,155.0,256.0,102.0,22.0,26.0,"District 2, Yazoo County, Mississippi",163,91476,28
7020.0,4986.0,203.0,58.0,137.0,162.0,165.0,175.0,178.0,164.0,2088.0,385.0,527.0,245.0,394.0,98.0,0.0,7.0,2034.0,24.0,0.0,2.0,56.0,99.0,6.0,91.0,81.0,686.0,130.0,262.0,148.0,244.0,166.0,14.0,25.0,"District 4, Yazoo County, Mississippi",163,92952,28
2744.0,1304.0,53.0,0.0,0.0,85.0,22.0,67.0,51.0,29.0,416.0,94.0,202.0,79.0,141.0,41.0,24.0,0.0,1440.0,39.0,0.0,9.0,8.0,9.0,58.0,57.0,17.0,491.0,73.0,257.0,210.0,115.0,86.0,0.0,11.0,"District 2, Winston County, Mississippi",159,91458,28
2468.0,1195.0,45.0,0.0,27.0,63.0,18.0,18.0,28.0,4.0,327.0,62.0,201.0,130.0,150.0,74.0,8.0,40.0,1273.0,4.0,0.0,0.0,13.0,22.0,14.0,97.0,15.0,360.0,75.0,123.0,185.0,303.0,53.0,9.0,0.0,"District 1, Winston County, Mississippi",159,90720,28
3680.0,1650.0,86.0,18.0,0.0,84.0,62.0,39.0,67.0,28.0,606.0,116.0,239.0,96.0,139.0,56.0,0.0,14.0,2030.0,17.0,0.0,1.0,90.0,49.0,51.0,73.0,24.0,604.0,101.0,423.0,324.0,92.0,126.0,21.0,34.0,"District 1, Yazoo County, Mississippi",163,90738,28
2487.0,1277.0,52.0,50.0,0.0,25.0,87.0,111.0,66.0,0.0,550.0,39.0,135.0,63.0,26.0,27.0,0.0,46.0,1210.0,11.0,18.0,0.0,103.0,100.0,64.0,57.0,27.0,345.0,83.0,148.0,81.0,99.0,39.0,19.0,16.0,"District 3, Yazoo County, Mississippi",163,92214,28
2162.0,891.0,59.0,61.0,25.0,35.0,44.0,53.0,72.0,9.0,279.0,10.0,148.0,16.0,57.0,23.0,0.0,0.0,1271.0,8.0,16.0,0.0,70.0,41.0,101.0,108.0,23.0,457.0,45.0,221.0,19.0,121.0,35.0,6.0,0.0,"District 5, Yazoo County, Mississippi",163,93690,28
2683.0,1170.0,32.0,33.0,20.0,15.0,10.0,101.0,32.0,51.0,291.0,71.0,206.0,154.0,100.0,33.0,6.0,15.0,1513.0,15.0,41.0,18.0,39.0,9.0,48.0,65.0,22.0,477.0,132.0,187.0,248.0,93.0,106.0,0.0,13.0,"District 1, Attala County, Mississippi",007,90036,28
2539.0,1109.0,8.0,0.0,0.0,8.0,109.0,89.0,69.0,43.0,414.0,30.0,139.0,112.0,65.0,23.0,0.0,0.0,1430.0,16.0,6.0,13.0,67.0,0.0,182.0,6.0,68.0,350.0,76.0,342.0,113.0,148.0,37.0,6.0,0.0,"District 2, Attala County, Mississippi",007,90774,28
2314.0,1196.0,0.0,66.0,0.0,65.0,25.0,27.0,69.0,23.0,424.0,44.0,214.0,72.0,101.0,48.0,18.0,0.0,1118.0,21.0,0.0,12.0,51.0,4.0,4.0,19.0,23.0,473.0,112.0,203.0,75.0,65.0,47.0,9.0,0.0,"District 5, Attala County, Mississippi",007,92988,28
