B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
2605.0,2297.0,261.0,26.0,21.0,0.0,"Rockingham CCD, Bacon County, Georgia",005,92562,13
2656.0,2281.0,279.0,75.0,21.0,0.0,"Altamaha River CCD, Appling County, Georgia",001,90078,13
5965.0,5040.0,671.0,203.0,51.0,0.0,"Baxley CCD, Appling County, Georgia",001,90240,13
5630.0,4956.0,343.0,300.0,31.0,0.0,"Alma CCD, Bacon County, Georgia",005,90072,13
4695.0,4073.0,136.0,125.0,361.0,0.0,"Hoboken CCD, Brantley County, Georgia",025,91500,13
6246.0,5663.0,81.0,403.0,99.0,0.0,"Waynesville CCD, Brantley County, Georgia",025,93306,13
5873.0,5113.0,265.0,399.0,96.0,0.0,"Nahunta CCD, Brantley County, Georgia",025,92124,13
3181.0,2910.0,146.0,68.0,31.0,26.0,"Southeast Banks CCD, Banks County, Georgia",011,92803,13
31039.0,27376.0,1547.0,1676.0,386.0,54.0,"North Paulding CCD, Paulding County, Georgia",223,92210,13
16936.0,14763.0,1470.0,507.0,196.0,0.0,"LaFayette CCD, Walker County, Georgia",295,91668,13
1124.0,1097.0,13.0,14.0,0.0,0.0,"Queensland CCD, Ben Hill County, Georgia",017,92433,13
5683.0,4902.0,489.0,47.0,193.0,52.0,"Redbud CCD, Gordon County, Georgia",129,92460,13
3368.0,2637.0,266.0,269.0,196.0,0.0,"Washington CCD, Wilkes County, Georgia",317,93275,13
423.0,395.0,0.0,23.0,5.0,0.0,"Southeast Grady CCD, Grady County, Georgia",131,92804,13
468.0,468.0,0.0,0.0,0.0,0.0,"Northwest Grady CCD, Grady County, Georgia",131,92216,13
1258.0,1090.0,119.0,41.0,8.0,0.0,"West Johnson CCD, Johnson County, Georgia",167,93332,13
1145.0,1001.0,52.0,64.0,28.0,0.0,"Carsonville CCD, Taylor County, Georgia",269,90557,13
13838.0,12220.0,410.0,1045.0,163.0,0.0,"Blacks Mill CCD, Dawson County, Georgia",085,90284,13
2879.0,2636.0,165.0,61.0,17.0,0.0,"North Twiggs CCD, Twiggs County, Georgia",289,92215,13
1633.0,1523.0,0.0,110.0,0.0,0.0,"South Twiggs CCD, Twiggs County, Georgia",289,92821,13
1115.0,1075.0,40.0,0.0,0.0,0.0,"Mount Pleasant CCD, Decatur County, Georgia",087,92104,13
12370.0,10113.0,801.0,776.0,680.0,0.0,"Three Sisters Mountain CCD, Lumpkin County, Georgia",187,93024,13
3456.0,3159.0,180.0,93.0,24.0,0.0,"Millen CCD, Jenkins County, Georgia",165,92019,13
1484.0,1117.0,173.0,129.0,60.0,5.0,"South Jenkins CCD, Jenkins County, Georgia",165,92806,13
653.0,497.0,132.0,24.0,0.0,0.0,"Salem CCD, Upson County, Georgia",293,92671,13
2379.0,2176.0,121.0,6.0,76.0,0.0,"Cedar Crossing CCD, Toombs County, Georgia",279,90591,13
2691.0,2564.0,13.0,98.0,16.0,0.0,"South Lincoln CCD, Lincoln County, Georgia",181,92807,13
8084.0,7275.0,298.0,392.0,119.0,0.0,"Crawford CCD, Oglethorpe County, Georgia",221,90814,13
3703.0,3074.0,340.0,267.0,1.0,21.0,"Macon East CCD, Bibb County, Georgia",021,91891,13
3018.0,2870.0,9.0,131.0,8.0,0.0,"Vaughn CCD, Spalding County, Georgia",255,93180,13
35109.0,29697.0,2530.0,2197.0,654.0,31.0,"Macon West CCD, Bibb County, Georgia",021,91892,13
4837.0,4718.0,0.0,76.0,43.0,0.0,"Towalaga CCD, Spalding County, Georgia",255,93071,13
709.0,557.0,0.0,115.0,37.0,0.0,"Digbey CCD, Spalding County, Georgia",255,90942,13
18117.0,16136.0,920.0,863.0,198.0,0.0,"Gray-Macon East CCD, Jones County, Georgia",169,91351,13
5304.0,4739.0,335.0,206.0,24.0,0.0,"Worthville CCD, Butts County, Georgia",035,93438,13
3003.0,2258.0,78.0,623.0,44.0,0.0,"Southwest Butts CCD, Butts County, Georgia",035,92822,13
1983.0,1944.0,13.0,0.0,26.0,0.0,"Eldorado CCD, Tift County, Georgia",277,91052,13
15782.0,11388.0,2001.0,2148.0,222.0,23.0,"Milledgeville CCD, Baldwin County, Georgia",009,92015,13
6217.0,5827.0,133.0,222.0,35.0,0.0,"Martin-Avalon CCD, Stephens County, Georgia",257,91934,13
7225.0,6622.0,261.0,62.0,277.0,3.0,"Trenton CCD, Dade County, Georgia",083,93084,13
