B19001D_001E,B19001D_002E,B19001D_003E,B19001D_004E,B19001D_005E,B19001D_006E,B19001D_007E,B19001D_008E,B19001D_009E,B19001D_010E,B19001D_011E,B19001D_012E,B19001D_013E,B19001D_014E,B19001D_015E,B19001D_016E,B19001D_017E,name,county,county subdivision,state
2902.0,363.0,194.0,156.0,139.0,44.0,211.0,293.0,108.0,62.0,159.0,372.0,343.0,150.0,100.0,142.0,66.0,"Merced CCD, Merced County, California",047,91960,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Snelling CCD, Merced County, California",047,93050,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hilmar-Irwin CCD, Merced County, California",047,91290,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Gustine CCD, Merced County, California",047,91210,06
113.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,17.0,"Lakeport CCD, Lake County, California",033,91540,06
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,"Mariposa CCD, Mariposa County, California",043,91880,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Coulterville CCD, Mariposa County, California",043,90600,06
7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Surprise Valley CCD, Modoc County, California",049,93270,06
751.0,69.0,21.0,91.0,18.0,32.0,17.0,59.0,31.0,19.0,47.0,54.0,94.0,37.0,34.0,66.0,62.0,"Atwater CCD, Merced County, California",047,90150,06
714.0,26.0,14.0,0.0,31.0,17.0,39.0,31.0,54.0,6.0,57.0,51.0,56.0,33.0,84.0,128.0,87.0,"Livingston-Delhi CCD, Merced County, California",047,91670,06
39.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"Yuba Foothills CCD, Yuba County, California",115,93830,06
258.0,8.0,94.0,24.0,0.0,0.0,5.0,77.0,0.0,0.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,"Marysville CCD, Yuba County, California",115,91900,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Adin-Lookout CCD, Modoc County, California",049,90010,06
17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alturas CCD, Modoc County, California",049,90040,06
334.0,0.0,20.0,0.0,38.0,0.0,34.0,10.0,20.0,0.0,28.0,47.0,3.0,77.0,0.0,39.0,18.0,"Olivehurst CCD, Yuba County, California",115,92250,06
47.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,"Wheatland CCD, Yuba County, California",115,93720,06
444.0,48.0,0.0,20.0,0.0,63.0,0.0,78.0,0.0,10.0,24.0,65.0,35.0,20.0,44.0,19.0,18.0,"Linda CCD, Yuba County, California",115,91610,06
2832.0,119.0,18.0,49.0,32.0,21.0,69.0,29.0,49.0,190.0,69.0,158.0,552.0,267.0,263.0,454.0,493.0,"East Contra Costa CCD, Contra Costa County, California",013,90780,06
7229.0,261.0,33.0,31.0,74.0,48.0,67.0,60.0,76.0,70.0,131.0,425.0,392.0,720.0,619.0,1145.0,3077.0,"Tassajara CCD, Contra Costa County, California",013,93310,06
16305.0,629.0,524.0,398.0,473.0,450.0,545.0,506.0,614.0,584.0,1112.0,1583.0,2394.0,1833.0,1454.0,1671.0,1535.0,"West Contra Costa CCD, Contra Costa County, California",013,93620,06
24859.0,990.0,383.0,532.0,383.0,264.0,594.0,499.0,570.0,396.0,1159.0,1456.0,2940.0,3411.0,2571.0,3146.0,5565.0,"Central Contra Costa CCD, Contra Costa County, California",013,90440,06
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"Death Valley CCD, Inyo County, California",027,90650,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lone Pine CCD, Inyo County, California",027,91720,06
136.0,0.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,18.0,6.0,0.0,0.0,"Bishop CCD, Inyo County, California",027,90250,06
18.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"Independence CCD, Inyo County, California",027,91390,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Madeline Plains CCD, Lassen County, California",035,91820,06
35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,5.0,12.0,"Susanville CCD, Lassen County, California",035,93280,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Westwood CCD, Lassen County, California",035,93710,06
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Honey Lake CCD, Lassen County, California",035,91320,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Big Valley CCD, Lassen County, California",035,90240,06
176.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,32.0,19.0,10.0,34.0,23.0,8.0,11.0,10.0,8.0,"Waterford CCD, Stanislaus County, California",099,93580,06
104.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,19.0,36.0,"Hughson CCD, Stanislaus County, California",099,91350,06
1326.0,113.0,45.0,88.0,87.0,19.0,21.0,41.0,33.0,109.0,180.0,66.0,91.0,113.0,70.0,147.0,103.0,"Turlock CCD, Stanislaus County, California",099,93460,06
131.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,11.0,45.0,8.0,"Oakdale CCD, Stanislaus County, California",099,92210,06
35.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"Westport CCD, Stanislaus County, California",099,93650,06
147.0,50.0,0.0,0.0,12.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"Newman CCD, Stanislaus County, California",099,92120,06
298.0,0.0,0.0,0.0,13.0,0.0,0.0,50.0,0.0,22.0,59.0,13.0,40.0,41.0,27.0,6.0,27.0,"Patterson CCD, Stanislaus County, California",099,92420,06
4784.0,162.0,135.0,126.0,243.0,154.0,110.0,232.0,147.0,131.0,338.0,558.0,708.0,667.0,329.0,418.0,326.0,"Antioch-Pittsburg CCD, Contra Costa County, California",013,90080,06
525.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,18.0,47.0,60.0,58.0,53.0,131.0,132.0,"Briones CCD, Contra Costa County, California",013,90270,06
5972.0,368.0,352.0,298.0,201.0,197.0,385.0,246.0,239.0,209.0,328.0,503.0,949.0,592.0,508.0,267.0,330.0,"Modesto CCD, Stanislaus County, California",099,91980,06
383.0,26.0,0.0,68.0,6.0,0.0,0.0,28.0,3.0,19.0,0.0,40.0,91.0,26.0,40.0,26.0,10.0,"Salida CCD, Stanislaus County, California",099,92720,06
147.0,0.0,0.0,11.0,0.0,18.0,58.0,0.0,11.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,22.0,"Guadalupe CCD, Santa Barbara County, California",083,91200,06
3890.0,591.0,165.0,123.0,74.0,164.0,146.0,146.0,64.0,127.0,246.0,261.0,259.0,281.0,335.0,471.0,437.0,"Santa Barbara CCD, Santa Barbara County, California",083,92890,06
5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cuyama CCD, Santa Barbara County, California",083,90630,06
55.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,11.0,0.0,"Weed CCD, Siskiyou County, California",093,93600,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"McCloud-Medicine Lake CCD, Siskiyou County, California",093,91800,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hornbrook-Hilt CCD, Siskiyou County, California",093,91340,06
20.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Montague CCD, Siskiyou County, California",093,92010,06
24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,"Mount Shasta CCD, Siskiyou County, California",093,92050,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Butte Valley CCD, Siskiyou County, California",093,90290,06
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"Dunsmuir CCD, Siskiyou County, California",093,90740,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tulelake CCD, Siskiyou County, California",093,93450,06
4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fort Jones CCD, Siskiyou County, California",093,91040,06
24.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,"Yreka CCD, Siskiyou County, California",093,93810,06
2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Happy Camp CCD, Siskiyou County, California",093,91240,06
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,"Central Shasta CCD, Shasta County, California",089,90450,06
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,"Southwest Shasta CCD, Shasta County, California",089,93210,06
7357.0,225.0,103.0,193.0,164.0,280.0,290.0,264.0,116.0,285.0,306.0,742.0,1081.0,1047.0,657.0,815.0,789.0,"Fairfield-Suisun City CCD, Solano County, California",095,90950,06
31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"East Shasta CCD, Shasta County, California",089,90820,06
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,"Sacramento Canyon CCD, Shasta County, California",089,92700,06
164.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,72.0,0.0,22.0,0.0,13.0,0.0,0.0,35.0,0.0,"Dixon CCD, Solano County, California",095,90700,06
340.0,20.0,0.0,0.0,0.0,35.0,18.0,0.0,0.0,19.0,0.0,71.0,66.0,0.0,26.0,52.0,33.0,"Rio Vista CCD, Solano County, California",095,92610,06
1919.0,126.0,66.0,34.0,92.0,71.0,38.0,70.0,5.0,40.0,92.0,133.0,125.0,237.0,246.0,272.0,272.0,"Vacaville CCD, Solano County, California",095,93520,06
9214.0,401.0,379.0,242.0,243.0,212.0,334.0,392.0,246.0,312.0,645.0,825.0,964.0,1126.0,811.0,1048.0,1034.0,"Vallejo CCD, Solano County, California",095,93530,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Klamath CCD, Del Norte County, California",015,91490,06
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,"Smith River-Gasquet CCD, Del Norte County, California",015,93040,06
154.0,34.0,12.0,26.0,7.0,19.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,6.0,27.0,7.0,0.0,"Crescent City CCD, Del Norte County, California",015,90620,06
86.0,0.0,30.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,11.0,0.0,"Central Colusa CCD, Colusa County, California",011,90430,06
6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Colusa CCD, Colusa County, California",011,93610,06
55.0,0.0,11.0,8.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,"East Colusa CCD, Colusa County, California",011,90770,06
117.0,0.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,"Orland CCD, Glenn County, California",021,92280,06
97.0,0.0,0.0,33.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,"Willows CCD, Glenn County, California",021,93750,06
116.0,0.0,0.0,12.0,25.0,0.0,9.0,0.0,6.0,13.0,13.0,5.0,21.0,9.0,3.0,0.0,0.0,"Gridley CCD, Butte County, California",007,91180,06
35.0,0.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,"Feather Falls CCD, Butte County, California",007,90970,06
14.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Biggs CCD, Butte County, California",007,90230,06
1371.0,361.0,66.0,58.0,102.0,2.0,104.0,36.0,24.0,102.0,79.0,42.0,135.0,40.0,59.0,96.0,65.0,"Chico CCD, Butte County, California",007,90470,06
87.0,15.0,0.0,10.0,0.0,0.0,2.0,8.0,0.0,12.0,0.0,0.0,7.0,24.0,0.0,9.0,0.0,"Palermo CCD, Butte County, California",007,92330,06
150.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,38.0,"Paradise CCD, Butte County, California",007,92380,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Durham CCD, Butte County, California",007,90750,06
901.0,40.0,60.0,85.0,144.0,16.0,30.0,66.0,138.0,49.0,99.0,61.0,70.0,0.0,20.0,0.0,23.0,"Oroville CCD, Butte County, California",007,92300,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Corcoran CCD, Kings County, California",031,90570,06
42.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,"Hanford Northeast CCD, Kings County, California",031,91230,06
685.0,45.0,28.0,25.0,0.0,32.0,42.0,13.0,48.0,30.0,85.0,107.0,128.0,63.0,8.0,31.0,0.0,"Lemoore CCD, Kings County, California",031,91590,06
3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Stratford CCD, Kings County, California",031,93250,06
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"Avenal CCD, Kings County, California",031,90170,06
953.0,2.0,13.0,45.0,66.0,4.0,31.0,29.0,39.0,41.0,53.0,160.0,166.0,100.0,39.0,34.0,131.0,"Hanford CCD, Kings County, California",031,91220,06
21.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,"Graeagle CCD, Plumas County, California",063,91135,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Quincy CCD, Plumas County, California",063,92540,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Greenville CCD, Plumas County, California",063,91170,06
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chester CCD, Plumas County, California",063,90460,06
46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Portola CCD, Plumas County, California",063,92530,06
196.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,9.0,37.0,36.0,27.0,0.0,63.0,0.0,"Paso Robles CCD, San Luis Obispo County, California",079,92410,06
932.0,147.0,63.0,61.0,0.0,105.0,43.0,38.0,50.0,32.0,38.0,59.0,71.0,63.0,78.0,15.0,69.0,"San Luis Obispo CCD, San Luis Obispo County, California",079,92860,06
876.0,51.0,11.0,39.0,70.0,8.0,15.0,16.0,34.0,7.0,73.0,155.0,49.0,78.0,66.0,54.0,150.0,"Arroyo Grande CCD, San Luis Obispo County, California",079,90120,06
282.0,0.0,8.0,0.0,0.0,10.0,0.0,6.0,31.0,19.0,33.0,66.0,14.0,15.0,0.0,43.0,37.0,"North Coast CCD, San Luis Obispo County, California",079,92160,06
250.0,0.0,11.0,0.0,0.0,12.0,0.0,23.0,0.0,0.0,0.0,57.0,26.0,50.0,4.0,32.0,35.0,"Atascadero CCD, San Luis Obispo County, California",079,90140,06
105.0,0.0,18.0,23.0,0.0,5.0,0.0,0.0,18.0,6.0,0.0,2.0,0.0,32.0,0.0,0.0,1.0,"Caruthers-Raisin City CCD, Fresno County, California",019,90390,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laton CCD, Fresno County, California",019,91570,06
427.0,26.0,12.0,0.0,0.0,6.0,9.0,48.0,14.0,30.0,6.0,46.0,96.0,79.0,10.0,7.0,38.0,"Sanger CCD, Fresno County, California",019,92800,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Firebaugh CCD, Fresno County, California",019,91000,06
96.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,26.0,16.0,34.0,"Sierra CCD, Fresno County, California",019,93010,06
251.0,0.0,9.0,0.0,10.0,4.0,18.0,45.0,4.0,0.0,17.0,58.0,28.0,41.0,10.0,7.0,0.0,"Kerman CCD, Fresno County, California",019,91460,06
123.0,26.0,2.0,9.0,12.0,0.0,0.0,8.0,0.0,9.0,14.0,11.0,12.0,0.0,1.0,11.0,8.0,"Kingsburg CCD, Fresno County, California",019,91480,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"San Joaquin-Tranquillity CCD, Fresno County, California",019,92820,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mendota CCD, Fresno County, California",019,91950,06
408.0,18.0,20.0,18.0,49.0,22.0,8.0,33.0,25.0,47.0,10.0,24.0,32.0,46.0,21.0,0.0,35.0,"Reedley CCD, Fresno County, California",019,92600,06
23.0,0.0,6.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Orange Cove CCD, Fresno County, California",019,92270,06
359.0,29.0,2.0,14.0,17.0,0.0,10.0,22.0,5.0,31.0,21.0,27.0,96.0,37.0,29.0,0.0,19.0,"Selma CCD, Fresno County, California",019,92990,06
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,6.0,0.0,32.0,33.0,"Coalinga CCD, Fresno County, California",019,90530,06
309.0,26.0,7.0,8.0,11.0,8.0,30.0,14.0,15.0,25.0,15.0,16.0,60.0,16.0,9.0,27.0,22.0,"Fowler CCD, Fresno County, California",019,91060,06
22550.0,1784.0,1285.0,1040.0,1086.0,1079.0,1081.0,1056.0,861.0,1144.0,1658.0,1967.0,2877.0,1623.0,1242.0,1360.0,1407.0,"Fresno CCD, Fresno County, California",019,91080,06
7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Huron CCD, Fresno County, California",019,91360,06
1892.0,41.0,7.0,43.0,0.0,0.0,31.0,145.0,113.0,68.0,84.0,266.0,195.0,320.0,193.0,126.0,260.0,"Greenfield-Panama CCD, Kern County, California",029,91160,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Riverdale CCD, Fresno County, California",019,92630,06
72.0,1.0,9.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,6.0,0.0,0.0,0.0,"Parlier-Del Rey CCD, Fresno County, California",019,92390,06
4606.0,272.0,227.0,98.0,119.0,135.0,342.0,161.0,298.0,125.0,216.0,410.0,754.0,500.0,245.0,360.0,344.0,"Bakersfield CCD, Kern County, California",029,90180,06
17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Lake Isabella CCD, Kern County, California",029,91520,06
40.0,8.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"Arvin-Lamont CCD, Kern County, California",029,90130,06
195.0,18.0,0.0,13.0,9.0,39.0,16.0,22.0,0.0,16.0,0.0,14.0,0.0,15.0,0.0,15.0,18.0,"Tehachapi CCD, Kern County, California",029,93320,06
30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,"Wasco CCD, Kern County, California",029,93570,06
27.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,7.0,0.0,0.0,0.0,"Shafter CCD, Kern County, California",029,93000,06
882.0,23.0,70.0,55.0,22.0,4.0,29.0,140.0,35.0,83.0,54.0,85.0,110.0,58.0,41.0,45.0,28.0,"East Kern CCD, Kern County, California",029,90800,06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Buttonwillow CCD, Kern County, California",029,90300,06
1429.0,149.0,16.0,25.0,44.0,0.0,13.0,8.0,28.0,19.0,41.0,47.0,144.0,242.0,128.0,235.0,290.0,"Rosedale CCD, Kern County, California",029,92650,06
100580.0,5526.0,4369.0,3868.0,3493.0,2922.0,3302.0,3213.0,3121.0,2482.0,6081.0,8876.0,12749.0,11013.0,8336.0,9800.0,11429.0,"Anaheim-Santa Ana-Garden Grove CCD, Orange County, California",059,90050,06
28979.0,2050.0,1667.0,1758.0,1373.0,1311.0,966.0,839.0,803.0,965.0,2003.0,2235.0,3161.0,2637.0,1755.0,2587.0,2869.0,"North Coast CCD, Orange County, California",059,92150,06
