B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
68.0,68.0,0.0,0.0,0.0,0.0,"Falls City CCD, Polk County, Oregon",053,91122,41
79.0,50.0,5.0,22.0,2.0,0.0,"Willamina CCD, Polk County, Oregon",053,93502,41
4651.0,3918.0,382.0,242.0,109.0,0.0,"Monmouth-Independence CCD, Polk County, Oregon",053,91972,41
2761.0,2095.0,299.0,55.0,312.0,0.0,"Wilsonville CCD, Clackamas County, Oregon",005,93536,41
2155.0,1740.0,127.0,288.0,0.0,0.0,"Sandy CCD, Clackamas County, Oregon",005,92788,41
606.0,606.0,0.0,0.0,0.0,0.0,"Yoder CCD, Clackamas County, Oregon",005,93587,41
771.0,689.0,53.0,25.0,4.0,0.0,"Estacada CCD, Clackamas County, Oregon",005,91088,41
228.0,227.0,1.0,0.0,0.0,0.0,"Mulino CCD, Clackamas County, Oregon",005,92040,41
153.0,153.0,0.0,0.0,0.0,0.0,"Redland CCD, Clackamas County, Oregon",005,92618,41
20504.0,16706.0,1872.0,1311.0,562.0,53.0,"Northwest Clackamas CCD, Clackamas County, Oregon",005,92261,41
3131.0,2620.0,410.0,98.0,2.0,1.0,"Canby CCD, Clackamas County, Oregon",005,90442,41
109.0,109.0,0.0,0.0,0.0,0.0,"Colton CCD, Clackamas County, Oregon",005,90595,41
1506.0,1356.0,122.0,28.0,0.0,0.0,"Molalla CCD, Clackamas County, Oregon",005,91955,41
524.0,498.0,0.0,20.0,2.0,4.0,"Mount Hood CCD, Clackamas County, Oregon",005,92023,41
8238.0,6714.0,919.0,162.0,427.0,16.0,"Bend CCD, Deschutes County, Oregon",017,90306,41
118.0,95.0,1.0,22.0,0.0,0.0,"Tumalo CCD, Deschutes County, Oregon",017,93247,41
3729.0,2855.0,234.0,241.0,382.0,17.0,"Redmond CCD, Deschutes County, Oregon",017,92635,41
1327.0,1216.0,67.0,0.0,28.0,16.0,"Sisters-Millican CCD, Deschutes County, Oregon",017,92958,41
292.0,230.0,62.0,0.0,0.0,0.0,"Mill City CCD, Linn County, Oregon",043,91904,41
6658.0,5545.0,484.0,429.0,123.0,77.0,"Albany CCD, Linn County, Oregon",043,90068,41
166.0,118.0,48.0,0.0,0.0,0.0,"Brownsville CCD, Linn County, Oregon",043,90374,41
570.0,540.0,0.0,20.0,0.0,10.0,"Sweet Home CCD, Linn County, Oregon",043,93162,41
1262.0,879.0,261.0,69.0,22.0,31.0,"Lebanon CCD, Linn County, Oregon",043,91666,41
147.0,125.0,0.0,5.0,17.0,0.0,"East Linn CCD, Linn County, Oregon",043,90986,41
1052.0,969.0,69.0,14.0,0.0,0.0,"Harrisburg CCD, Linn County, Oregon",043,91292,41
161.0,129.0,0.0,32.0,0.0,0.0,"Scio-Lacomb CCD, Linn County, Oregon",043,92822,41
30.0,30.0,0.0,0.0,0.0,0.0,"Beaver CCD, Tillamook County, Oregon",057,90255,41
180.0,107.0,71.0,0.0,2.0,0.0,"Bay City CCD, Tillamook County, Oregon",057,90238,41
