B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
1089.0,518.0,0.0,0.0,0.0,0.0,28.0,5.0,8.0,0.0,157.0,16.0,47.0,13.0,153.0,67.0,15.0,9.0,571.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,216.0,25.0,44.0,23.0,152.0,86.0,3.0,5.0,"Dublin town, Cheshire County, New Hampshire",005,19140,33
915.0,452.0,2.0,0.0,0.0,0.0,30.0,15.0,10.0,18.0,155.0,41.0,34.0,35.0,77.0,31.0,1.0,3.0,463.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,137.0,50.0,88.0,44.0,81.0,37.0,2.0,6.0,"Richmond town, Cheshire County, New Hampshire",005,64420,33
2701.0,1306.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,38.0,378.0,106.0,59.0,218.0,296.0,71.0,55.0,52.0,1395.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,329.0,101.0,235.0,84.0,309.0,154.0,66.0,89.0,"Chesterfield town, Cheshire County, New Hampshire",005,12260,33
2855.0,1436.0,0.0,0.0,0.0,26.0,11.0,19.0,25.0,7.0,314.0,99.0,283.0,108.0,360.0,150.0,9.0,25.0,1419.0,0.0,0.0,0.0,13.0,6.0,0.0,3.0,0.0,310.0,66.0,258.0,157.0,440.0,140.0,13.0,13.0,"Walpole town, Cheshire County, New Hampshire",005,78420,33
2910.0,1321.0,18.0,0.0,6.0,35.0,12.0,16.0,6.0,30.0,731.0,81.0,91.0,104.0,175.0,6.0,10.0,0.0,1589.0,6.0,0.0,0.0,38.0,54.0,0.0,91.0,41.0,613.0,84.0,247.0,170.0,146.0,99.0,0.0,0.0,"Winchester town, Cheshire County, New Hampshire",005,85540,33
682.0,364.0,2.0,0.0,0.0,8.0,3.0,4.0,3.0,12.0,148.0,15.0,36.0,36.0,68.0,27.0,2.0,0.0,318.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,86.0,24.0,34.0,30.0,95.0,29.0,6.0,3.0,"Surry town, Cheshire County, New Hampshire",005,75300,33
3416.0,1673.0,11.0,0.0,0.0,14.0,27.0,34.0,15.0,42.0,613.0,134.0,212.0,119.0,301.0,113.0,0.0,38.0,1743.0,0.0,0.0,0.0,20.0,0.0,17.0,27.0,15.0,609.0,96.0,172.0,258.0,386.0,116.0,8.0,19.0,"Rindge town, Cheshire County, New Hampshire",005,64580,33
159.0,82.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,25.0,6.0,13.0,12.0,8.0,5.0,0.0,6.0,77.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,5.0,8.0,7.0,21.0,5.0,1.0,2.0,"Roxbury town, Cheshire County, New Hampshire",005,65700,33
509.0,259.0,0.0,0.0,2.0,13.0,6.0,9.0,0.0,7.0,74.0,15.0,29.0,25.0,62.0,7.0,5.0,5.0,250.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,89.0,10.0,21.0,13.0,72.0,24.0,7.0,2.0,"Sullivan town, Cheshire County, New Hampshire",005,74900,33
1798.0,943.0,5.0,0.0,0.0,68.0,3.0,27.0,0.0,11.0,380.0,79.0,55.0,67.0,206.0,30.0,7.0,5.0,855.0,10.0,0.0,0.0,22.0,0.0,4.0,13.0,4.0,303.0,37.0,114.0,96.0,194.0,58.0,0.0,0.0,"Fitzwilliam town, Cheshire County, New Hampshire",005,26500,33
