B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
216.0,194.0,0.0,10.0,12.0,0.0,"Shiprock-Sanostee CCD, San Juan County, New Mexico",045,92970,35
6519.0,5650.0,685.0,116.0,0.0,68.0,"Bloomfield CCD, San Juan County, New Mexico",045,90360,35
11625.0,10264.0,892.0,258.0,191.0,20.0,"Farmington CCD, San Juan County, New Mexico",045,91290,35
42.0,32.0,0.0,0.0,10.0,0.0,"Naschitti CCD, San Juan County, New Mexico",045,92160,35
5151.0,4537.0,455.0,27.0,56.0,76.0,"Aztec CCD, San Juan County, New Mexico",045,90180,35
96.0,96.0,0.0,0.0,0.0,0.0,"San Jon CCD, Quay County, New Mexico",037,92730,35
3386.0,3023.0,266.0,44.0,51.0,2.0,"Tucumcari CCD, Quay County, New Mexico",037,93540,35
711.0,658.0,0.0,0.0,53.0,0.0,"Hondo CCD, Lincoln County, New Mexico",027,91500,35
246.0,246.0,0.0,0.0,0.0,0.0,"Logan-Nara Visa CCD, Quay County, New Mexico",037,91830,35
8.0,8.0,0.0,0.0,0.0,0.0,"House-Forrest CCD, Quay County, New Mexico",037,91530,35
34.0,34.0,0.0,0.0,0.0,0.0,"Corona CCD, Lincoln County, New Mexico",027,90780,35
327.0,304.0,0.0,19.0,4.0,0.0,"Carrizozo CCD, Lincoln County, New Mexico",027,90510,35
575.0,498.0,33.0,10.0,34.0,0.0,"Capitan CCD, Lincoln County, New Mexico",027,90450,35
4520.0,3784.0,270.0,211.0,201.0,54.0,"Ruidoso CCD, Lincoln County, New Mexico",027,92700,35
1660.0,1549.0,11.0,20.0,80.0,0.0,"Hagerman CCD, Chaves County, New Mexico",005,91410,35
930.0,615.0,181.0,134.0,0.0,0.0,"Northwest Chaves CCD, Chaves County, New Mexico",005,92280,35
4328.0,3814.0,246.0,65.0,42.0,161.0,"Southwest Chaves CCD, Chaves County, New Mexico",005,93240,35
2163.0,1758.0,109.0,204.0,92.0,0.0,"Dexter CCD, Chaves County, New Mexico",005,90960,35
689.0,674.0,0.0,0.0,3.0,12.0,"Southeast Chaves CCD, Chaves County, New Mexico",005,93090,35
25827.0,21385.0,3284.0,617.0,495.0,46.0,"Roswell CCD, Chaves County, New Mexico",005,92670,35
20.0,20.0,0.0,0.0,0.0,0.0,"Northeast Chaves CCD, Chaves County, New Mexico",005,92190,35
10148.0,9028.0,824.0,46.0,196.0,54.0,"Lovington CCD, Lea County, New Mexico",025,91950,35
1142.0,1074.0,52.0,0.0,16.0,0.0,"Jal CCD, Lea County, New Mexico",025,91620,35
25201.0,22688.0,1457.0,411.0,605.0,40.0,"Hobbs CCD, Lea County, New Mexico",025,91470,35
1662.0,1502.0,119.0,0.0,41.0,0.0,"Eunice CCD, Lea County, New Mexico",025,91230,35
597.0,591.0,6.0,0.0,0.0,0.0,"Tatum CCD, Lea County, New Mexico",025,93360,35
15431.0,13498.0,804.0,743.0,339.0,47.0,"Santa Fe South CCD, Santa Fe County, New Mexico",049,92880,35
47691.0,43793.0,2470.0,725.0,604.0,99.0,"Santa Fe CCD, Santa Fe County, New Mexico",049,92820,35
11681.0,11096.0,262.0,236.0,80.0,7.0,"Santa Fe North CCD, Santa Fe County, New Mexico",049,92850,35
119.0,118.0,0.0,1.0,0.0,0.0,"Clayton North CCD, Union County, New Mexico",059,90660,35
1586.0,1277.0,105.0,169.0,35.0,0.0,"Clayton South CCD, Union County, New Mexico",059,90690,35
1195.0,1166.0,0.0,29.0,0.0,0.0,"Truth or Consequences West CCD, Sierra County, New Mexico",051,93510,35
2132.0,1965.0,116.0,48.0,3.0,0.0,"Truth or Consequences East CCD, Sierra County, New Mexico",051,93480,35
437.0,437.0,0.0,0.0,0.0,0.0,"Magdalena CCD, Socorro County, New Mexico",053,91980,35
11.0,11.0,0.0,0.0,0.0,0.0,"Claunch CCD, Socorro County, New Mexico",053,90630,35
7067.0,5186.0,906.0,633.0,177.0,165.0,"Portales CCD, Roosevelt County, New Mexico",041,92430,35
328.0,321.0,0.0,3.0,4.0,0.0,"Elida CCD, Roosevelt County, New Mexico",041,91140,35
388.0,195.0,26.0,11.0,147.0,9.0,"Dora CCD, Roosevelt County, New Mexico",041,91080,35
2108.0,1865.0,103.0,109.0,23.0,8.0,"Los Alamos CCD, Los Alamos County, New Mexico",028,91860,35
1002.0,930.0,24.0,17.0,0.0,31.0,"White Rock CCD, Los Alamos County, New Mexico",028,93810,35
1072.0,1072.0,0.0,0.0,0.0,0.0,"Dixon CCD, Rio Arriba County, New Mexico",039,91020,35
2420.0,2321.0,0.0,77.0,22.0,0.0,"Rio Chama CCD, Rio Arriba County, New Mexico",039,92610,35
710.0,709.0,0.0,1.0,0.0,0.0,"Coyote CCD, Rio Arriba County, New Mexico",039,90810,35
2828.0,2542.0,213.0,69.0,0.0,4.0,"Tierra Amarilla CCD, Rio Arriba County, New Mexico",039,93390,35
0.0,0.0,0.0,0.0,0.0,0.0,"Conchas Dam CCD, San Miguel County, New Mexico",047,90750,35
1787.0,1747.0,29.0,0.0,0.0,11.0,"Villanueva CCD, San Miguel County, New Mexico",047,93690,35
7093.0,6946.0,93.0,51.0,3.0,0.0,"South Rio Arriba CCD, Rio Arriba County, New Mexico",039,93210,35
2812.0,2508.0,134.0,169.0,1.0,0.0,"Chimayo CCD, Rio Arriba County, New Mexico",039,90570,35
4640.0,4561.0,30.0,34.0,15.0,0.0,"Pecos CCD, San Miguel County, New Mexico",047,92310,35
5758.0,5487.0,133.0,135.0,3.0,0.0,"Santa Clara Pueblo CCD, Rio Arriba County, New Mexico",039,92790,35
15037.0,13667.0,721.0,537.0,90.0,22.0,"Las Vegas CCD, San Miguel County, New Mexico",047,91770,35
123.0,123.0,0.0,0.0,0.0,0.0,"Trementina CCD, San Miguel County, New Mexico",047,93420,35
11956.0,9450.0,1995.0,494.0,17.0,0.0,"Belen CCD, Valencia County, New Mexico",061,90240,35
33004.0,29445.0,1703.0,1151.0,570.0,135.0,"Los Lunas CCD, Valencia County, New Mexico",061,91890,35
1231.0,1120.0,91.0,11.0,9.0,0.0,"Mountainair-Encino CCD, Torrance County, New Mexico",057,92135,35
5251.0,4442.0,198.0,368.0,109.0,134.0,"Estancia CCD, Torrance County, New Mexico",057,91200,35
9616.0,8182.0,714.0,544.0,93.0,83.0,"Grants CCD, Cibola County, New Mexico",006,91380,35
71.0,71.0,0.0,0.0,0.0,0.0,"Zuni-Ramah Navajo CCD, Cibola County, New Mexico",006,93900,35
36.0,0.0,36.0,0.0,0.0,0.0,"Fence Lake CCD, Cibola County, New Mexico",006,91320,35
360.0,344.0,8.0,5.0,3.0,0.0,"Laguna CCD, Cibola County, New Mexico",006,91710,35
416.0,416.0,0.0,0.0,0.0,0.0,"Vaughn CCD, Guadalupe County, New Mexico",019,93660,35
349.0,349.0,0.0,0.0,0.0,0.0,"Dilia CCD, Guadalupe County, New Mexico",019,90990,35
847.0,809.0,0.0,36.0,1.0,1.0,"East De Baca CCD, De Baca County, New Mexico",011,91110,35
81.0,77.0,4.0,0.0,0.0,0.0,"West De Baca CCD, De Baca County, New Mexico",011,93750,35
2846.0,2544.0,125.0,153.0,13.0,11.0,"Santa Rosa CCD, Guadalupe County, New Mexico",019,92910,35
336.0,330.0,3.0,3.0,0.0,0.0,"Reserve CCD, Catron County, New Mexico",003,92580,35
215.0,215.0,0.0,0.0,0.0,0.0,"Quemado CCD, Catron County, New Mexico",003,92460,35
2517.0,2208.0,159.0,10.0,130.0,10.0,"North Hidalgo CCD, Hidalgo County, New Mexico",023,92250,35
23.0,8.0,0.0,0.0,15.0,0.0,"South Hidalgo CCD, Hidalgo County, New Mexico",023,93180,35
3296.0,2703.0,383.0,57.0,72.0,81.0,"Deming North CCD, Luna County, New Mexico",029,90900,35
1683.0,1647.0,9.0,0.0,27.0,0.0,"Red Rock CCD, McKinley County, New Mexico",031,92535,35
68.0,61.0,0.0,7.0,0.0,0.0,"Crownpoint CCD, McKinley County, New Mexico",031,90840,35
12415.0,10049.0,1843.0,220.0,140.0,163.0,"Deming South CCD, Luna County, New Mexico",029,90930,35
7974.0,6852.0,520.0,296.0,119.0,187.0,"Gallup CCD, McKinley County, New Mexico",031,91350,35
