B19013B_001E,name,county,county subdivision,state
44054.0,"Miami Gardens CCD, Miami-Dade County, Florida",086,92175,12
67408.0,"Wimauma-Riverview CCD, Hillsborough County, Florida",057,93693,12
26949.0,"DeFuniak Springs CCD, Walton County, Florida",131,90819,12
-666666666.0,"Conservation CCD, Broward County, Florida",011,90637,12
19773.0,"Greenville CCD, Madison County, Florida",079,91326,12
-666666666.0,"Cape Sable CCD, Monroe County, Florida",087,90416,12
34679.0,"Fort Lauderdale CCD, Broward County, Florida",011,91098,12
22676.0,"Madison CCD, Madison County, Florida",079,92015,12
32012.0,"Key West CCD, Monroe County, Florida",087,91755,12
-666666666.0,"Lower Keys CCD, Monroe County, Florida",087,91976,12
38472.0,"Upper Keys CCD, Monroe County, Florida",087,93471,12
56458.0,"Middle Keys CCD, Monroe County, Florida",087,92210,12
42403.0,"Cantonment CCD, Escambia County, Florida",033,90390,12
22831.0,"Century CCD, Escambia County, Florida",033,90507,12
17031.0,"Northwest Escambia CCD, Escambia County, Florida",033,92457,12
32320.0,"Pensacola CCD, Escambia County, Florida",033,92691,12
27469.0,"Brooksville CCD, Hernando County, Florida",053,90325,12
34792.0,"Ridge Manor CCD, Hernando County, Florida",053,92964,12
52644.0,"Brandon CCD, Hillsborough County, Florida",057,90286,12
70583.0,"Ruskin CCD, Hillsborough County, Florida",057,93003,12
38239.0,"Plant City CCD, Hillsborough County, Florida",057,92769,12
45510.0,"Fort Walton Beach CCD, Okaloosa County, Florida",091,91170,12
31244.0,"Tampa CCD, Hillsborough County, Florida",057,93367,12
-666666666.0,"Baker CCD, Okaloosa County, Florida",091,90104,12
64297.0,"Niceville-Valparaiso CCD, Okaloosa County, Florida",091,92353,12
43750.0,"Laurel Hill CCD, Okaloosa County, Florida",091,91885,12
53781.0,"Crestview CCD, Okaloosa County, Florida",091,90676,12
21406.0,"Perry North CCD, Taylor County, Florida",123,92704,12
-666666666.0,"Perry South CCD, Taylor County, Florida",123,92717,12
93281.0,"Mexico Beach CCD, Bay County, Florida",005,92145,12
35918.0,"Princeton-Goulds CCD, Miami-Dade County, Florida",086,92886,12
45260.0,"Hialeah CCD, Miami-Dade County, Florida",086,91482,12
29676.0,"Lynn Haven CCD, Bay County, Florida",005,91989,12
53077.0,"Panama City Beaches CCD, Bay County, Florida",005,92639,12
-666666666.0,"Youngstown CCD, Bay County, Florida",005,93744,12
-666666666.0,"Southport CCD, Bay County, Florida",005,93172,12
34006.0,"Panama City CCD, Bay County, Florida",005,92626,12
38855.0,"Bunnell CCD, Flagler County, Florida",035,90338,12
40250.0,"Flagler Beach CCD, Flagler County, Florida",035,91092,12
-666666666.0,"Eastpoint CCD, Franklin County, Florida",037,90936,12
-666666666.0,"Carrabelle CCD, Franklin County, Florida",037,90429,12
30417.0,"Apalachicola CCD, Franklin County, Florida",037,90039,12
33393.0,"Port St. Joe CCD, Gulf County, Florida",045,92863,12
-666666666.0,"Wewahitchka CCD, Gulf County, Florida",045,93640,12
19102.0,"White Springs CCD, Hamilton County, Florida",047,93653,12
25693.0,"Jasper CCD, Hamilton County, Florida",047,91651,12
20263.0,"Jennings CCD, Hamilton County, Florida",047,91677,12
27321.0,"West Liberty CCD, Liberty County, Florida",077,93601,12
-666666666.0,"East Liberty CCD, Liberty County, Florida",077,90884,12
40221.0,"Kissimmee CCD, Osceola County, Florida",097,91768,12
48567.0,"St. Cloud CCD, Osceola County, Florida",097,93029,12
74808.0,"South and East Osceola CCD, Osceola County, Florida",097,93146,12
32167.0,"Wildwood CCD, Sumter County, Florida",119,93666,12
-666666666.0,"Freeport CCD, Walton County, Florida",131,91196,12
20817.0,"Redbay CCD, Walton County, Florida",131,92938,12
28125.0,"Paxton-Darlington CCD, Walton County, Florida",131,92665,12
34919.0,"Havana CCD, Gadsden County, Florida",039,91456,12
23958.0,"Chattahoochee CCD, Gadsden County, Florida",039,90520,12
43958.0,"Esto-Noma CCD, Holmes County, Florida",059,91001,12
24930.0,"Greensboro CCD, Gadsden County, Florida",039,91313,12
31401.0,"Quincy CCD, Gadsden County, Florida",039,92912,12
13426.0,"Bonifay CCD, Holmes County, Florida",059,90221,12
48672.0,"Wacissa CCD, Jefferson County, Florida",065,93523,12
32807.0,"Monticello CCD, Jefferson County, Florida",065,92249,12
28094.0,"Fort Myers CCD, Lee County, Florida",071,91131,12
-666666666.0,"Fort Myers Shores CCD, Lee County, Florida",071,91144,12
-666666666.0,"Sanibel Island CCD, Lee County, Florida",071,93094,12
-666666666.0,"Boca Grande CCD, Lee County, Florida",071,90195,12
-666666666.0,"Estero Island CCD, Lee County, Florida",071,90988,12
44397.0,"Lehigh Acres CCD, Lee County, Florida",071,91937,12
50550.0,"Cape Coral CCD, Lee County, Florida",071,90403,12
40089.0,"North Fort Myers CCD, Lee County, Florida",071,92392,12
-666666666.0,"Pine Island CCD, Lee County, Florida",071,92743,12
47290.0,"Bonita Springs CCD, Lee County, Florida",071,90234,12
55875.0,"Fellowship CCD, Marion County, Florida",083,91053,12
28545.0,"Reddick-McIntosh CCD, Marion County, Florida",083,92951,12
-666666666.0,"East Marion CCD, Marion County, Florida",083,90897,12
22153.0,"Fort McCoy-Anthony CCD, Marion County, Florida",083,91105,12
25581.0,"Ocala CCD, Marion County, Florida",083,92483,12
26172.0,"Dunnellon CCD, Marion County, Florida",083,90871,12
44005.0,"Belleview CCD, Marion County, Florida",083,90156,12
-666666666.0,"Zolfo Springs CCD, Hardee County, Florida",049,93783,12
31310.0,"Bowling Green CCD, Hardee County, Florida",049,90247,12
30565.0,"Wauchula CCD, Hardee County, Florida",049,93549,12
31063.0,"Immokalee CCD, Collier County, Florida",021,91560,12
-666666666.0,"Marco Island CCD, Collier County, Florida",021,92048,12
43065.0,"Naples CCD, Collier County, Florida",021,92301,12
54323.0,"Everglades CCD, Collier County, Florida",021,91027,12
32587.0,"Okeechobee CCD, Okeechobee County, Florida",093,92496,12
-666666666.0,"North Okeechobee CCD, Okeechobee County, Florida",093,92405,12
50482.0,"Apopka CCD, Orange County, Florida",095,90052,12
74389.0,"East Orange CCD, Orange County, Florida",095,90910,12
34629.0,"Orlando CCD, Orange County, Florida",095,92522,12
53505.0,"Southwest Orange CCD, Orange County, Florida",095,93198,12
55014.0,"Union Park CCD, Orange County, Florida",095,93458,12
44152.0,"Winter Garden-Ocoee CCD, Orange County, Florida",095,93705,12
19928.0,"Zephyrhills CCD, Pasco County, Florida",101,93770,12
24219.0,"Lacoochee CCD, Pasco County, Florida",101,91794,12
