B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
316521.0,272141.0,27317.0,0.0,15797.0,1266.0,"Washington city, District of Columbia, District of Columbia",001,50000,11
