B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
128.0,113.0,15.0,"St. Petersburg borough, Clarion County, Pennsylvania",031,67384,42
283.0,133.0,150.0,"Strattanville borough, Clarion County, Pennsylvania",031,74728,42
473.0,374.0,99.0,"Porter township, Clarion County, Pennsylvania",031,62144,42
3805.0,3130.0,675.0,"Douglass township, Montgomery County, Pennsylvania",091,19672,42
4901.0,3840.0,1061.0,"East Norriton township, Montgomery County, Pennsylvania",091,21600,42
1730.0,1557.0,173.0,"Lower Frederick township, Montgomery County, Pennsylvania",091,44912,42
4993.0,3828.0,1165.0,"Lower Salford township, Montgomery County, Pennsylvania",091,45096,42
998.0,618.0,380.0,"Rockledge borough, Montgomery County, Pennsylvania",091,65568,42
6187.0,5174.0,1013.0,"Springfield township, Montgomery County, Pennsylvania",091,73088,42
6440.0,4602.0,1838.0,"Towamencin township, Montgomery County, Pennsylvania",091,77152,42
285.0,247.0,38.0,"Manchester township, Wayne County, Pennsylvania",127,46856,42
524.0,443.0,81.0,"Dyberry township, Wayne County, Pennsylvania",127,20576,42
1561.0,1416.0,145.0,"Paupack township, Wayne County, Pennsylvania",127,58480,42
99.0,68.0,31.0,"Prompton borough, Wayne County, Pennsylvania",127,62744,42
533.0,444.0,89.0,"South Canaan township, Wayne County, Pennsylvania",127,72024,42
209.0,199.0,10.0,"Buckingham township, Wayne County, Pennsylvania",127,09824,42
491.0,277.0,214.0,"Hawley borough, Wayne County, Pennsylvania",127,33200,42
565.0,510.0,55.0,"Mount Pleasant township, Wayne County, Pennsylvania",127,51872,42
81.0,75.0,6.0,"Starrucca borough, Wayne County, Pennsylvania",127,73784,42
420.0,309.0,111.0,"Waymart borough, Wayne County, Pennsylvania",127,81712,42
640.0,535.0,105.0,"Cherry Ridge township, Wayne County, Pennsylvania",127,13096,42
228.0,204.0,24.0,"Lebanon township, Wayne County, Pennsylvania",127,42176,42
285.0,245.0,40.0,"Oregon township, Wayne County, Pennsylvania",127,57000,42
338.0,284.0,54.0,"Preston township, Wayne County, Pennsylvania",127,62600,42
1579.0,1239.0,340.0,"Salem township, Wayne County, Pennsylvania",127,67488,42
1468.0,1250.0,218.0,"Damascus township, Wayne County, Pennsylvania",127,18104,42
328.0,233.0,95.0,"Canaan township, Wayne County, Pennsylvania",127,11056,42
1987.0,951.0,1036.0,"Honesdale borough, Wayne County, Pennsylvania",127,35520,42
106.0,80.0,26.0,"Bethany borough, Wayne County, Pennsylvania",127,05976,42
934.0,774.0,160.0,"Texas township, Wayne County, Pennsylvania",127,76424,42
482.0,388.0,94.0,"Palmyra township, Wayne County, Pennsylvania",127,57736,42
62.0,41.0,21.0,"Pleasantville borough, Bedford County, Pennsylvania",009,61496,42
1284.0,701.0,583.0,"Bedford borough, Bedford County, Pennsylvania",009,04944,42
137.0,126.0,11.0,"Lincoln township, Bedford County, Pennsylvania",009,43416,42
225.0,181.0,44.0,"Mann township, Bedford County, Pennsylvania",009,46928,42
730.0,611.0,119.0,"South Woodbury township, Bedford County, Pennsylvania",009,72656,42
472.0,389.0,83.0,"Woodbury township, Bedford County, Pennsylvania",009,86136,42
323.0,249.0,74.0,"Hyndman borough, Bedford County, Pennsylvania",009,36640,42
1259.0,1040.0,219.0,"East St. Clair township, Bedford County, Pennsylvania",009,21788,42
265.0,146.0,119.0,"Saxton borough, Bedford County, Pennsylvania",009,68072,42
2104.0,1997.0,107.0,"East Hanover township, Dauphin County, Pennsylvania",043,21208,42
785.0,447.0,338.0,"Highspire borough, Dauphin County, Pennsylvania",043,34664,42
97.0,86.0,11.0,"Pillow borough, Dauphin County, Pennsylvania",043,60264,42
451.0,395.0,56.0,"Wiconisco township, Dauphin County, Pennsylvania",043,84976,42
157.0,116.0,41.0,"Berrysburg borough, Dauphin County, Pennsylvania",043,05856,42
3018.0,2813.0,205.0,"Lower Swatara township, Dauphin County, Pennsylvania",043,45120,42
1831.0,1133.0,698.0,"Hummelstown borough, Dauphin County, Pennsylvania",043,36232,42
1178.0,647.0,531.0,"Millersburg borough, Dauphin County, Pennsylvania",043,49680,42
328.0,251.0,77.0,"Dauphin borough, Dauphin County, Pennsylvania",043,18272,42
727.0,676.0,51.0,"Jackson township, Dauphin County, Pennsylvania",043,37368,42
491.0,466.0,25.0,"Wayne township, Dauphin County, Pennsylvania",043,81744,42
75.0,67.0,8.0,"Reed township, Dauphin County, Pennsylvania",043,63928,42
232.0,198.0,34.0,"Mifflin township, Dauphin County, Pennsylvania",043,49264,42
637.0,381.0,256.0,"Elizabethville borough, Dauphin County, Pennsylvania",043,23024,42
180.0,168.0,12.0,"Barree township, Huntingdon County, Pennsylvania",061,04288,42
85.0,69.0,16.0,"Dudley borough, Huntingdon County, Pennsylvania",061,20152,42
228.0,163.0,65.0,"Hopewell township, Huntingdon County, Pennsylvania",061,35688,42
88.0,72.0,16.0,"Marklesburg borough, Huntingdon County, Pennsylvania",061,47544,42
244.0,218.0,26.0,"Springfield township, Huntingdon County, Pennsylvania",061,73072,42
785.0,700.0,85.0,"Porter township, Huntingdon County, Pennsylvania",061,62160,42
716.0,649.0,67.0,"Warriors Mark township, Huntingdon County, Pennsylvania",061,81104,42
170.0,127.0,43.0,"Franklin township, Huntingdon County, Pennsylvania",061,27416,42
158.0,115.0,43.0,"Ernest borough, Indiana County, Pennsylvania",063,24040,42
