B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
135.0,37.0,98.0,0.0,0.0,0.0,"Cody CCD, Park County, Wyoming",029,90935,56
0.0,0.0,0.0,0.0,0.0,0.0,"Meeteetse CCD, Park County, Wyoming",029,92145,56
0.0,0.0,0.0,0.0,0.0,0.0,"Yellowstone National Park CCD, Park County, Wyoming",029,93850,56
23.0,7.0,0.0,0.0,16.0,0.0,"Powell CCD, Park County, Wyoming",029,92530,56
0.0,0.0,0.0,0.0,0.0,0.0,"South Albany CCD, Albany County, Wyoming",001,93135,56
0.0,0.0,0.0,0.0,0.0,0.0,"East Albany CCD, Albany County, Wyoming",001,91100,56
4.0,4.0,0.0,0.0,0.0,0.0,"Rock River CCD, Albany County, Wyoming",001,92695,56
552.0,363.0,78.0,7.0,84.0,20.0,"Laramie CCD, Albany County, Wyoming",001,92090,56
9.0,9.0,0.0,0.0,0.0,0.0,"Hanna CCD, Carbon County, Wyoming",007,91650,56
192.0,168.0,13.0,6.0,5.0,0.0,"Rawlins CCD, Carbon County, Wyoming",007,92640,56
0.0,0.0,0.0,0.0,0.0,0.0,"Saratoga CCD, Carbon County, Wyoming",007,92860,56
0.0,0.0,0.0,0.0,0.0,0.0,"Jeffrey City CCD, Fremont County, Wyoming",013,91842,56
