B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
244.0,207.0,12.0,0.0,25.0,0.0,"Kanab CCD, Kane County, Utah",025,91591,49
59.0,38.0,0.0,21.0,0.0,0.0,"Enterprise CCD, Washington County, Utah",053,90817,49
13379.0,11278.0,1307.0,401.0,347.0,46.0,"St. George CCD, Washington County, Utah",053,92924,49
49.0,34.0,4.0,11.0,0.0,0.0,"Orderville CCD, Kane County, Utah",025,92494,49
2873.0,2373.0,313.0,58.0,24.0,105.0,"Park City CCD, Summit County, Utah",043,92580,49
933.0,900.0,9.0,0.0,0.0,24.0,"Kamas CCD, Summit County, Utah",043,91548,49
690.0,668.0,11.0,0.0,11.0,0.0,"Coalville CCD, Summit County, Utah",043,90430,49
0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
948.0,888.0,31.0,21.0,7.0,1.0,"Moab CCD, Grand County, Utah",019,91935,49
58.0,54.0,0.0,1.0,3.0,0.0,"Circleville CCD, Piute County, Utah",031,90387,49
6.0,6.0,0.0,0.0,0.0,0.0,"Marysvale CCD, Piute County, Utah",031,91849,49
25.0,16.0,0.0,0.0,9.0,0.0,"Randolph-Woodruff CCD, Rich County, Utah",033,92752,49
181.0,181.0,0.0,0.0,0.0,0.0,"Garden City-Laketown CCD, Rich County, Utah",033,91032,49
0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Wasatch County, Utah",051,93612,49
0.0,0.0,0.0,0.0,0.0,0.0,"Soldier Summit CCD, Wasatch County, Utah",051,93139,49
274.0,245.0,29.0,0.0,0.0,0.0,"Beaver CCD, Beaver County, Utah",001,90086,49
377.0,321.0,36.0,0.0,8.0,12.0,"Milford-Minersville CCD, Beaver County, Utah",001,91892,49
2383.0,1851.0,252.0,171.0,46.0,63.0,"Brigham City CCD, Box Elder County, Utah",003,90258,49
2110.0,1577.0,88.0,118.0,322.0,5.0,"Tremonton CCD, Box Elder County, Utah",003,93440,49
