B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
1938.0,1015.0,48.0,40.0,0.0,33.0,0.0,35.0,5.0,0.0,463.0,45.0,167.0,70.0,83.0,26.0,0.0,0.0,923.0,22.0,40.0,0.0,23.0,21.0,43.0,16.0,14.0,285.0,77.0,152.0,64.0,46.0,90.0,30.0,0.0,"Rockingham CCD, Bacon County, Georgia",005,92562,13
1914.0,946.0,0.0,0.0,31.0,27.0,23.0,37.0,124.0,8.0,420.0,25.0,44.0,94.0,73.0,40.0,0.0,0.0,968.0,0.0,8.0,0.0,13.0,27.0,77.0,96.0,4.0,306.0,69.0,145.0,80.0,58.0,74.0,11.0,0.0,"Altamaha River CCD, Appling County, Georgia",001,90078,13
6866.0,3347.0,111.0,47.0,29.0,216.0,174.0,234.0,183.0,23.0,1447.0,72.0,375.0,85.0,213.0,95.0,14.0,29.0,3519.0,62.0,83.0,129.0,108.0,82.0,191.0,146.0,63.0,1313.0,149.0,637.0,152.0,190.0,115.0,88.0,11.0,"Baxley CCD, Appling County, Georgia",001,90240,13
5516.0,2593.0,37.0,18.0,44.0,74.0,55.0,112.0,134.0,62.0,1206.0,135.0,355.0,98.0,197.0,55.0,11.0,0.0,2923.0,23.0,0.0,0.0,62.0,115.0,34.0,193.0,5.0,1128.0,256.0,371.0,395.0,209.0,103.0,29.0,0.0,"Alma CCD, Bacon County, Georgia",005,90072,13
3511.0,1723.0,26.0,0.0,52.0,13.0,31.0,82.0,2.0,11.0,1069.0,52.0,158.0,78.0,65.0,58.0,9.0,17.0,1788.0,2.0,0.0,15.0,16.0,115.0,0.0,25.0,4.0,813.0,86.0,267.0,148.0,176.0,86.0,23.0,12.0,"Hoboken CCD, Brantley County, Georgia",025,91500,13
4425.0,2150.0,40.0,0.0,0.0,97.0,128.0,180.0,95.0,33.0,1081.0,209.0,223.0,23.0,41.0,0.0,0.0,0.0,2275.0,0.0,0.0,23.0,0.0,49.0,22.0,104.0,21.0,1039.0,328.0,220.0,303.0,67.0,63.0,36.0,0.0,"Waynesville CCD, Brantley County, Georgia",025,93306,13
4461.0,2134.0,39.0,0.0,1.0,209.0,88.0,192.0,85.0,56.0,846.0,134.0,247.0,127.0,95.0,0.0,15.0,0.0,2327.0,26.0,14.0,5.0,82.0,63.0,81.0,106.0,38.0,1134.0,137.0,230.0,202.0,99.0,68.0,15.0,27.0,"Nahunta CCD, Brantley County, Georgia",025,92124,13
2402.0,1163.0,20.0,0.0,0.0,93.0,1.0,67.0,121.0,19.0,585.0,94.0,66.0,0.0,62.0,35.0,0.0,0.0,1239.0,25.0,24.0,0.0,42.0,111.0,20.0,26.0,15.0,505.0,96.0,195.0,73.0,65.0,22.0,20.0,0.0,"Southeast Banks CCD, Banks County, Georgia",011,92803,13
24861.0,12193.0,135.0,0.0,13.0,151.0,95.0,172.0,212.0,282.0,3400.0,882.0,2015.0,702.0,2606.0,1203.0,255.0,70.0,12668.0,127.0,15.0,0.0,17.0,141.0,123.0,150.0,157.0,3605.0,683.0,1864.0,1190.0,2870.0,1168.0,475.0,83.0,"North Paulding CCD, Paulding County, Georgia",223,92210,13
12827.0,6214.0,111.0,26.0,77.0,225.0,208.0,224.0,323.0,83.0,2731.0,266.0,918.0,316.0,409.0,180.0,45.0,72.0,6613.0,46.0,17.0,54.0,128.0,293.0,438.0,221.0,40.0,2221.0,544.0,1023.0,738.0,525.0,228.0,51.0,46.0,"LaFayette CCD, Walker County, Georgia",295,91668,13
1098.0,535.0,0.0,6.0,0.0,21.0,26.0,55.0,0.0,21.0,254.0,15.0,58.0,65.0,10.0,4.0,0.0,0.0,563.0,0.0,35.0,5.0,0.0,30.0,12.0,17.0,14.0,170.0,29.0,81.0,118.0,31.0,15.0,6.0,0.0,"Queensland CCD, Ben Hill County, Georgia",017,92433,13
4366.0,2285.0,94.0,6.0,0.0,37.0,162.0,58.0,92.0,0.0,917.0,96.0,268.0,124.0,315.0,87.0,29.0,0.0,2081.0,2.0,0.0,27.0,67.0,213.0,113.0,18.0,0.0,712.0,151.0,258.0,97.0,272.0,114.0,37.0,0.0,"Redbud CCD, Gordon County, Georgia",129,92460,13
4962.0,2333.0,125.0,18.0,22.0,26.0,120.0,131.0,42.0,54.0,909.0,142.0,281.0,58.0,264.0,31.0,27.0,83.0,2629.0,30.0,13.0,40.0,70.0,35.0,86.0,112.0,64.0,1092.0,144.0,342.0,193.0,184.0,125.0,53.0,46.0,"Washington CCD, Wilkes County, Georgia",317,93275,13
440.0,226.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,59.0,12.0,55.0,0.0,35.0,28.0,15.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,53.0,31.0,32.0,14.0,54.0,13.0,3.0,8.0,"Southeast Grady CCD, Grady County, Georgia",131,92804,13
366.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,74.0,34.0,16.0,0.0,0.0,0.0,0.0,7.0,222.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,0.0,85.0,7.0,21.0,51.0,19.0,5.0,0.0,10.0,"Northwest Grady CCD, Grady County, Georgia",131,92216,13
1162.0,607.0,0.0,16.0,0.0,7.0,11.0,17.0,0.0,9.0,301.0,0.0,86.0,32.0,68.0,23.0,0.0,37.0,555.0,0.0,0.0,25.0,25.0,19.0,27.0,8.0,7.0,169.0,62.0,67.0,55.0,61.0,8.0,7.0,15.0,"West Johnson CCD, Johnson County, Georgia",167,93332,13
1009.0,534.0,18.0,0.0,36.0,12.0,25.0,28.0,39.0,4.0,200.0,33.0,45.0,25.0,25.0,38.0,6.0,0.0,475.0,20.0,5.0,0.0,8.0,6.0,23.0,3.0,68.0,139.0,31.0,80.0,22.0,32.0,33.0,5.0,0.0,"Carsonville CCD, Taylor County, Georgia",269,90557,13
10401.0,5224.0,100.0,0.0,69.0,37.0,174.0,209.0,100.0,96.0,1591.0,227.0,722.0,273.0,1193.0,348.0,85.0,0.0,5177.0,134.0,0.0,100.0,12.0,48.0,96.0,184.0,53.0,1413.0,448.0,779.0,408.0,962.0,515.0,12.0,13.0,"Blacks Mill CCD, Dawson County, Georgia",085,90284,13
3394.0,1589.0,131.0,0.0,0.0,32.0,78.0,102.0,90.0,79.0,575.0,98.0,195.0,67.0,76.0,39.0,11.0,16.0,1805.0,63.0,0.0,3.0,138.0,67.0,67.0,251.0,20.0,514.0,127.0,212.0,133.0,137.0,45.0,28.0,0.0,"North Twiggs CCD, Twiggs County, Georgia",289,92215,13
2613.0,1276.0,27.0,49.0,5.0,22.0,40.0,67.0,201.0,66.0,512.0,74.0,66.0,57.0,76.0,14.0,0.0,0.0,1337.0,23.0,0.0,0.0,21.0,79.0,77.0,52.0,36.0,693.0,38.0,143.0,62.0,61.0,42.0,10.0,0.0,"South Twiggs CCD, Twiggs County, Georgia",289,92821,13
993.0,420.0,11.0,0.0,0.0,11.0,24.0,0.0,19.0,0.0,147.0,6.0,54.0,42.0,67.0,27.0,0.0,12.0,573.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,0.0,146.0,58.0,157.0,84.0,14.0,21.0,8.0,23.0,"Mount Pleasant CCD, Decatur County, Georgia",087,92104,13
9569.0,4567.0,69.0,0.0,0.0,229.0,37.0,130.0,149.0,126.0,1292.0,313.0,600.0,216.0,804.0,382.0,135.0,85.0,5002.0,125.0,0.0,0.0,117.0,28.0,73.0,108.0,147.0,1397.0,316.0,1138.0,216.0,657.0,473.0,157.0,50.0,"Three Sisters Mountain CCD, Lumpkin County, Georgia",187,93024,13
4050.0,1769.0,21.0,4.0,19.0,63.0,0.0,58.0,60.0,34.0,1084.0,68.0,119.0,115.0,104.0,0.0,20.0,0.0,2281.0,21.0,0.0,14.0,54.0,73.0,144.0,40.0,151.0,837.0,138.0,478.0,164.0,66.0,101.0,0.0,0.0,"Millen CCD, Jenkins County, Georgia",165,92019,13
1788.0,875.0,22.0,0.0,10.0,5.0,8.0,85.0,68.0,33.0,265.0,34.0,205.0,80.0,47.0,13.0,0.0,0.0,913.0,0.0,0.0,43.0,33.0,41.0,23.0,84.0,32.0,292.0,104.0,69.0,61.0,77.0,45.0,9.0,0.0,"South Jenkins CCD, Jenkins County, Georgia",165,92806,13
1137.0,503.0,15.0,0.0,4.0,12.0,15.0,36.0,20.0,19.0,174.0,109.0,27.0,32.0,21.0,12.0,0.0,7.0,634.0,6.0,0.0,0.0,16.0,25.0,10.0,44.0,44.0,179.0,48.0,126.0,53.0,47.0,26.0,6.0,4.0,"Salem CCD, Upson County, Georgia",293,92671,13
2073.0,1142.0,29.0,0.0,37.0,51.0,11.0,89.0,94.0,16.0,476.0,35.0,103.0,83.0,82.0,30.0,0.0,6.0,931.0,15.0,0.0,0.0,19.0,44.0,29.0,74.0,0.0,392.0,83.0,89.0,63.0,77.0,46.0,0.0,0.0,"Cedar Crossing CCD, Toombs County, Georgia",279,90591,13
3003.0,1424.0,18.0,11.0,10.0,18.0,70.0,71.0,12.0,29.0,752.0,80.0,179.0,52.0,105.0,17.0,0.0,0.0,1579.0,22.0,0.0,8.0,34.0,42.0,40.0,110.0,24.0,649.0,124.0,239.0,155.0,108.0,5.0,8.0,11.0,"South Lincoln CCD, Lincoln County, Georgia",181,92807,13
7944.0,3841.0,167.0,0.0,47.0,144.0,284.0,182.0,98.0,97.0,1219.0,227.0,527.0,266.0,378.0,123.0,33.0,49.0,4103.0,65.0,89.0,65.0,23.0,179.0,163.0,113.0,159.0,1395.0,219.0,585.0,379.0,409.0,234.0,22.0,4.0,"Crawford CCD, Oglethorpe County, Georgia",221,90814,13
