B19013H_001E,name,county,county subdivision,state
39167.0,"District 3, Sequatchie County, Tennessee",153,90534,47
49719.0,"District 4, Sequatchie County, Tennessee",153,90724,47
49188.0,"District 7, Scott County, Tennessee",151,91292,47
55684.0,"District 2, Sequatchie County, Tennessee",153,90344,47
70000.0,"District 5, Sequatchie County, Tennessee",153,90914,47
40766.0,"District 6, Sequatchie County, Tennessee",153,91104,47
31613.0,"District 4, Jackson County, Tennessee",087,90658,47
26838.0,"District 1, Jackson County, Tennessee",087,90088,47
26956.0,"District 7, Macon County, Tennessee",111,91252,47
45324.0,"District 6, Macon County, Tennessee",111,91062,47
37378.0,"District 4, Macon County, Tennessee",111,90682,47
30931.0,"District 5, Macon County, Tennessee",111,90872,47
60465.0,"District 8, Macon County, Tennessee",111,91442,47
30000.0,"District 9, Macon County, Tennessee",111,91632,47
36024.0,"District 10, Macon County, Tennessee",111,91822,47
47667.0,"District 5, Bledsoe County, Tennessee",007,90768,47
45656.0,"District 6, Bledsoe County, Tennessee",007,90958,47
39028.0,"District 1, Blount County, Tennessee",009,90010,47
51770.0,"District 2, Blount County, Tennessee",009,90200,47
58021.0,"District 3, Blount County, Tennessee",009,90390,47
53218.0,"District 4, Blount County, Tennessee",009,90580,47
63943.0,"District 5, Blount County, Tennessee",009,90770,47
50242.0,"District 6, Blount County, Tennessee",009,90960,47
55997.0,"District 7, Blount County, Tennessee",009,91150,47
51222.0,"District 8, Blount County, Tennessee",009,91340,47
56133.0,"District 9, Blount County, Tennessee",009,91530,47
49408.0,"District 10, Blount County, Tennessee",009,91720,47
58511.0,"District 1, Bradley County, Tennessee",011,90012,47
62459.0,"District 2, Bradley County, Tennessee",011,90202,47
41237.0,"District 3, Bradley County, Tennessee",011,90392,47
50663.0,"District 4, Bradley County, Tennessee",011,90582,47
30866.0,"District 5, Bradley County, Tennessee",011,90772,47
47568.0,"District 6, Bradley County, Tennessee",011,90962,47
49460.0,"District 7, Bradley County, Tennessee",011,91152,47
37479.0,"District 1, Campbell County, Tennessee",013,90014,47
35370.0,"District 2, Campbell County, Tennessee",013,90204,47
38732.0,"District 3, Campbell County, Tennessee",013,90394,47
41103.0,"District 4, Campbell County, Tennessee",013,90584,47
64009.0,"District 3, Cannon County, Tennessee",015,90396,47
26734.0,"District 5, Campbell County, Tennessee",013,90774,47
41875.0,"District 1, Cannon County, Tennessee",015,90016,47
43950.0,"District 2, Cannon County, Tennessee",015,90206,47
49091.0,"District 4, Cannon County, Tennessee",015,90586,47
33361.0,"District 5, Cannon County, Tennessee",015,90776,47
43493.0,"District 1, Carroll County, Tennessee",017,90018,47
39450.0,"District 2, Carroll County, Tennessee",017,90208,47
32377.0,"District 3, Carroll County, Tennessee",017,90398,47
