B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
704.0,493.0,211.0,"Eagle CCD, Ada County, Idaho",001,90805,16
7744.0,3261.0,4483.0,"Boise City CCD, Ada County, Idaho",001,90345,16
288.0,105.0,183.0,"Orchard CCD, Ada County, Idaho",001,92668,16
87.0,19.0,68.0,"South Bannock CCD, Bannock County, Idaho",005,93289,16
40.0,16.0,24.0,"Fort Hall CCD, Bannock County, Idaho",005,91058,16
22.0,22.0,0.0,"Inkom CCD, Bannock County, Idaho",005,91702,16
236.0,142.0,94.0,"Shelley CCD, Bingham County, Idaho",011,93220,16
0.0,0.0,0.0,"Paris CCD, Bear Lake County, Idaho",007,92691,16
46.0,18.0,28.0,"Montpelier CCD, Bear Lake County, Idaho",007,92208,16
474.0,433.0,41.0,"Moreland CCD, Bingham County, Idaho",011,92254,16
1734.0,842.0,892.0,"Pocatello CCD, Bannock County, Idaho",005,92852,16
8.0,8.0,0.0,"Georgetown CCD, Bear Lake County, Idaho",007,91219,16
485.0,318.0,167.0,"Aberdeen CCD, Bingham County, Idaho",011,90023,16
617.0,265.0,352.0,"Blackfoot CCD, Bingham County, Idaho",011,90276,16
62.0,12.0,50.0,"Atomic City CCD, Bingham County, Idaho",011,90207,16
0.0,0.0,0.0,"Alridge CCD, Bingham County, Idaho",011,90069,16
74.0,26.0,48.0,"Fort Hall CCD, Bingham County, Idaho",011,91081,16
24.0,24.0,0.0,"Firth CCD, Bingham County, Idaho",011,91012,16
2971.0,1457.0,1514.0,"Idaho Falls CCD, Bonneville County, Idaho",019,91656,16
8.0,8.0,0.0,"Swan Valley CCD, Bonneville County, Idaho",019,93404,16
100.0,87.0,13.0,"Ucon CCD, Bonneville County, Idaho",019,93588,16
84.0,39.0,45.0,"Idaho Falls West CCD, Bonneville County, Idaho",019,91679,16
15.0,0.0,15.0,"West Camas CCD, Camas County, Idaho",025,93749,16
0.0,0.0,0.0,"East Camas CCD, Camas County, Idaho",025,90828,16
188.0,80.0,108.0,"Huston CCD, Canyon County, Idaho",027,91610,16
97.0,41.0,56.0,"Melba CCD, Canyon County, Idaho",027,92093,16
288.0,191.0,97.0,"Middleton CCD, Canyon County, Idaho",027,92116,16
3282.0,1975.0,1307.0,"Caldwell CCD, Canyon County, Idaho",027,90483,16
7846.0,4209.0,3637.0,"Nampa CCD, Canyon County, Idaho",027,92438,16
455.0,267.0,188.0,"Wilder CCD, Canyon County, Idaho",027,93841,16
317.0,110.0,207.0,"Notus CCD, Canyon County, Idaho",027,92622,16
410.0,219.0,191.0,"Parma CCD, Canyon County, Idaho",027,92714,16
9.0,9.0,0.0,"Pierce-Headquarters CCD, Clearwater County, Idaho",035,92806,16
22.0,18.0,4.0,"Nez Perce CCD, Clearwater County, Idaho",035,92530,16
0.0,0.0,0.0,"Elk River CCD, Clearwater County, Idaho",035,90920,16
17.0,17.0,0.0,"Weippe CCD, Clearwater County, Idaho",035,93680,16
378.0,245.0,133.0,"Rigby CCD, Jefferson County, Idaho",051,92990,16
22.0,13.0,9.0,"Ririe CCD, Jefferson County, Idaho",051,93036,16
67.0,40.0,27.0,"Roberts CCD, Jefferson County, Idaho",051,93059,16
52.0,46.0,6.0,"Lewisville-Menan CCD, Jefferson County, Idaho",051,91978,16
8.0,3.0,5.0,"Genesee CCD, Latah County, Idaho",057,91196,16
383.0,158.0,225.0,"Moscow CCD, Latah County, Idaho",057,92277,16
9.0,9.0,0.0,"Troy-Juliaetta-Kendrick CCD, Latah County, Idaho",057,93542,16
5.0,0.0,5.0,"Deary-Bovill CCD, Latah County, Idaho",057,90736,16
20.0,20.0,0.0,"Potlatch CCD, Latah County, Idaho",057,92898,16
0.0,0.0,0.0,"Patterson CCD, Lemhi County, Idaho",059,92737,16
0.0,0.0,0.0,"Forney CCD, Lemhi County, Idaho",059,91035,16
15.0,0.0,15.0,"Leadore CCD, Lemhi County, Idaho",059,91886,16
14.0,14.0,0.0,"Salmon CCD, Lemhi County, Idaho",059,93174,16
396.0,359.0,37.0,"Fruitland CCD, Payette County, Idaho",075,91150,16
501.0,315.0,186.0,"Payette CCD, Payette County, Idaho",075,92783,16
148.0,68.0,80.0,"New Plymouth CCD, Payette County, Idaho",075,92507,16
3.0,3.0,0.0,"Tensed CCD, Benewah County, Idaho",009,93450,16
33.0,28.0,5.0,"Plummer CCD, Benewah County, Idaho",009,92829,16
22.0,16.0,6.0,"St. Maries CCD, Benewah County, Idaho",009,93151,16
0.0,0.0,0.0,"Clark Fork CCD, Bonner County, Idaho",017,90598,16
34.0,0.0,34.0,"Blanchard-Glengary CCD, Bonner County, Idaho",017,90299,16
30.0,10.0,20.0,"Priest River CCD, Bonner County, Idaho",017,92944,16
163.0,87.0,76.0,"Sandpoint CCD, Bonner County, Idaho",017,93197,16
0.0,0.0,0.0,"East Clark CCD, Clark County, Idaho",033,90851,16
109.0,46.0,63.0,"West Clark CCD, Clark County, Idaho",033,93772,16
0.0,0.0,0.0,"Stanley CCD, Custer County, Idaho",037,93335,16
117.0,49.0,68.0,"Challis CCD, Custer County, Idaho",037,90575,16
6.0,6.0,0.0,"Mackay CCD, Custer County, Idaho",037,92024,16
0.0,0.0,0.0,"Atlanta CCD, Elmore County, Idaho",039,90184,16
94.0,37.0,57.0,"Glenns Ferry CCD, Elmore County, Idaho",039,91242,16
1071.0,424.0,647.0,"Mountain Home CCD, Elmore County, Idaho",039,92300,16
64.0,23.0,41.0,"Ashton CCD, Fremont County, Idaho",043,90161,16
88.0,70.0,18.0,"Teton-Newdale CCD, Fremont County, Idaho",043,93496,16
0.0,0.0,0.0,"Yellowstone National Park CCD, Fremont County, Idaho",043,93910,16
12.0,12.0,0.0,"Island Park CCD, Fremont County, Idaho",043,91725,16
7.0,3.0,4.0,"Duck Valley CCD, Owyhee County, Idaho",073,90793,16
161.0,52.0,109.0,"Mud Lake-Hamer CCD, Jefferson County, Idaho",051,92335,16
3.0,3.0,0.0,"Nez Perce CCD, Lewis County, Idaho",061,92576,16
36.0,36.0,0.0,"South and West Boundary CCD, Boundary County, Idaho",021,93285,16
0.0,0.0,0.0,"South Lewis CCD, Lewis County, Idaho",061,93300,16
0.0,0.0,0.0,"East Madison CCD, Madison County, Idaho",065,90863,16
581.0,131.0,450.0,"Rexburg CCD, Madison County, Idaho",065,92956,16
30.0,4.0,26.0,"Osburn-Wallace CCD, Shoshone County, Idaho",079,92679,16
