B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
900.0,478.0,478.0,362.0,116.0,0.0,422.0,"Skinnersville township, Washington County, North Carolina",187,92968,37
5536.0,2830.0,2773.0,2441.0,332.0,57.0,2706.0,"Plymouth township, Washington County, North Carolina",187,92540,37
1428.0,722.0,722.0,710.0,12.0,0.0,706.0,"Scuppernong township, Washington County, North Carolina",187,92876,37
2281.0,1105.0,1105.0,1035.0,70.0,0.0,1176.0,"Lees Mill township, Washington County, North Carolina",187,91768,37
3238.0,2065.0,2045.0,1779.0,266.0,20.0,1173.0,"Courthouse township, Camden County, North Carolina",029,90784,37
1893.0,1028.0,1028.0,961.0,67.0,0.0,865.0,"Shiloh township, Camden County, North Carolina",029,92920,37
3022.0,1995.0,1897.0,1788.0,109.0,98.0,1027.0,"South Mills township, Camden County, North Carolina",029,93044,37
702.0,310.0,310.0,310.0,0.0,0.0,392.0,"Sweetwater township, Clay County, North Carolina",043,93192,37
1137.0,572.0,572.0,505.0,67.0,0.0,565.0,"Shooting Creek township, Clay County, North Carolina",043,92944,37
558.0,203.0,203.0,203.0,0.0,0.0,355.0,"Tusquittee township, Clay County, North Carolina",043,93792,37
1817.0,1065.0,1065.0,864.0,201.0,0.0,752.0,"Brasstown township, Clay County, North Carolina",043,90360,37
3105.0,1583.0,1583.0,1523.0,60.0,0.0,1522.0,"Hayesville township, Clay County, North Carolina",043,91436,37
1516.0,909.0,892.0,754.0,138.0,17.0,607.0,"Black River township, Cumberland County, North Carolina",051,90288,37
10576.0,6557.0,6420.0,5890.0,530.0,137.0,4019.0,"Eastover township, Cumberland County, North Carolina",051,90968,37
54215.0,32119.0,29605.0,26741.0,2864.0,2514.0,22096.0,"Cross Creek township, Cumberland County, North Carolina",051,90832,37
43514.0,27589.0,25513.0,23209.0,2304.0,2076.0,15925.0,"Rockfish township, Cumberland County, North Carolina",051,92724,37
75154.0,51480.0,40224.0,35997.0,4227.0,11256.0,23674.0,"Seventy-First township, Cumberland County, North Carolina",051,92892,37
7772.0,4318.0,4210.0,3937.0,273.0,108.0,3454.0,"Grays Creek township, Cumberland County, North Carolina",051,91296,37
963.0,542.0,542.0,525.0,17.0,0.0,421.0,"Beaver Dam township, Cumberland County, North Carolina",051,90192,37
13316.0,8112.0,7572.0,6726.0,846.0,540.0,5204.0,"Pearces Mill township, Cumberland County, North Carolina",051,92460,37
18448.0,11840.0,10383.0,9385.0,998.0,1457.0,6608.0,"Carvers Creek township, Cumberland County, North Carolina",051,90532,37
22304.0,17879.0,6416.0,5513.0,903.0,11463.0,4425.0,"Manchester township, Cumberland County, North Carolina",051,91964,37
10394.0,6140.0,6010.0,5291.0,719.0,130.0,4254.0,"Cedar Creek township, Cumberland County, North Carolina",051,90572,37
36083.0,23175.0,23173.0,21788.0,1385.0,2.0,12908.0,"South Point township, Gaston County, North Carolina",071,93048,37
13097.0,7431.0,7413.0,6667.0,746.0,18.0,5666.0,"Crowders Mountain township, Gaston County, North Carolina",071,90844,37
67975.0,41929.0,41907.0,37860.0,4047.0,22.0,26046.0,"Gastonia township, Gaston County, North Carolina",071,91216,37
337.0,137.0,137.0,137.0,0.0,0.0,200.0,"Minneapolis township, Avery County, North Carolina",011,92090,37
3305.0,1813.0,1813.0,1659.0,154.0,0.0,1492.0,"Banner Elk township, Avery County, North Carolina",011,90148,37
70.0,8.0,8.0,8.0,0.0,0.0,62.0,"Carey's Flat township, Avery County, North Carolina",011,90510,37
486.0,275.0,275.0,275.0,0.0,0.0,211.0,"Roaring Creek township, Avery County, North Carolina",011,92708,37
347.0,183.0,183.0,183.0,0.0,0.0,164.0,"Pyatte township, Avery County, North Carolina",011,92586,37
381.0,211.0,211.0,184.0,27.0,0.0,170.0,"Linville township, Avery County, North Carolina",011,91826,37
901.0,399.0,399.0,364.0,35.0,0.0,502.0,"Pineola township, Avery County, North Carolina",011,92502,37
1296.0,793.0,793.0,789.0,4.0,0.0,503.0,"Altamont township, Avery County, North Carolina",011,90052,37
300.0,141.0,141.0,123.0,18.0,0.0,159.0,"Hughes township, Avery County, North Carolina",011,91558,37
225.0,131.0,131.0,131.0,0.0,0.0,94.0,"Frank township, Avery County, North Carolina",011,91154,37
443.0,232.0,232.0,191.0,41.0,0.0,211.0,"Cranberry township, Avery County, North Carolina",011,90812,37
