B19013H_001E,name,county,county subdivision,state
54375.0,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
71875.0,"Page township, Mille Lacs County, Minnesota",095,49480,27
47188.0,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
74554.0,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
47500.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
50000.0,"East Side township, Mille Lacs County, Minnesota",095,17810,27
64348.0,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
40320.0,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
77500.0,"Emmet township, Renville County, Minnesota",129,19322,27
87083.0,"Ericson township, Renville County, Minnesota",129,19628,27
83125.0,"Norfolk township, Renville County, Minnesota",129,46600,27
61250.0,"Crooks township, Renville County, Minnesota",129,13852,27
-666666666.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
73750.0,"Bandon township, Renville County, Minnesota",129,03484,27
51635.0,"Bird Island city, Renville County, Minnesota",129,06076,27
70625.0,"Brookfield township, Renville County, Minnesota",129,07912,27
42917.0,"Franklin city, Renville County, Minnesota",129,22364,27
80000.0,"Henryville township, Renville County, Minnesota",129,28610,27
71250.0,"Melville township, Renville County, Minnesota",129,41624,27
97750.0,"Palmyra township, Renville County, Minnesota",129,49606,27
47396.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
77708.0,"Wang township, Renville County, Minnesota",129,68026,27
74375.0,"Winfield township, Renville County, Minnesota",129,70852,27
79250.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
46797.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
65750.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
62708.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
55000.0,"Olivia city, Renville County, Minnesota",129,48256,27
53125.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
46250.0,"Cairo township, Renville County, Minnesota",129,09208,27
74688.0,"Camp township, Renville County, Minnesota",129,09478,27
54583.0,"Danube city, Renville County, Minnesota",129,14716,27
57222.0,"Hector city, Renville County, Minnesota",129,28124,27
59821.0,"Midway township, Cottonwood County, Minnesota",033,42002,27
61932.0,"Carson township, Cottonwood County, Minnesota",033,10108,27
64688.0,"Germantown township, Cottonwood County, Minnesota",033,23570,27
76875.0,"Great Bend township, Cottonwood County, Minnesota",033,25514,27
65000.0,"Springfield township, Cottonwood County, Minnesota",033,61834,27
51250.0,"Amo township, Cottonwood County, Minnesota",033,01441,27
61250.0,"Bingham Lake city, Cottonwood County, Minnesota",033,05896,27
75074.0,"Lakeside township, Cottonwood County, Minnesota",033,35000,27
81250.0,"Ann township, Cottonwood County, Minnesota",033,01666,27
39167.0,"Jeffers city, Cottonwood County, Minnesota",033,31796,27
73750.0,"Amboy township, Cottonwood County, Minnesota",033,01342,27
84167.0,"Medo township, Blue Earth County, Minnesota",013,41498,27
71250.0,"Pemberton city, Blue Earth County, Minnesota",013,50200,27
