B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
2843.0,1456.0,1387.0,2563.0,1326.0,1237.0,216.0,107.0,109.0,40.0,11.0,29.0,24.0,12.0,12.0,0.0,0.0,0.0,"Mary Ann township, Licking County, Ohio",089,48132,39
1606.0,809.0,797.0,1505.0,742.0,763.0,50.0,50.0,0.0,51.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"Burlington township, Licking County, Ohio",089,10366,39
748.0,416.0,332.0,694.0,373.0,321.0,23.0,23.0,0.0,31.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fallsbury township, Licking County, Ohio",089,26530,39
1186.0,591.0,595.0,1036.0,470.0,566.0,26.0,26.0,0.0,66.0,51.0,15.0,58.0,44.0,14.0,0.0,0.0,0.0,"Hopewell township, Licking County, Ohio",089,36316,39
1829.0,926.0,903.0,1559.0,852.0,707.0,206.0,63.0,143.0,64.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,"Newark township, Licking County, Ohio",089,54054,39
15108.0,7585.0,7523.0,13094.0,6520.0,6574.0,435.0,196.0,239.0,1294.0,656.0,638.0,232.0,160.0,72.0,53.0,53.0,0.0,"Pataskala city, Licking County, Ohio",089,61112,39
2483.0,1179.0,1304.0,2194.0,1045.0,1149.0,189.0,77.0,112.0,53.0,34.0,19.0,22.0,10.0,12.0,25.0,13.0,12.0,"St. Albans township, Licking County, Ohio",089,69456,39
3067.0,1631.0,1436.0,2705.0,1482.0,1223.0,155.0,64.0,91.0,142.0,68.0,74.0,65.0,17.0,48.0,0.0,0.0,0.0,"Washington township, Licking County, Ohio",089,81410,39
1316.0,737.0,579.0,1193.0,669.0,524.0,0.0,0.0,0.0,123.0,68.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bennington township, Licking County, Ohio",089,05494,39
1291.0,604.0,687.0,1178.0,543.0,635.0,17.0,17.0,0.0,96.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bowling Green township, Licking County, Ohio",089,07944,39
1634.0,760.0,874.0,1440.0,702.0,738.0,194.0,58.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"McKean township, Licking County, Ohio",089,46116,39
829.0,467.0,362.0,774.0,428.0,346.0,40.0,24.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden township, Licking County, Ohio",089,24332,39
16455.0,7908.0,8547.0,14317.0,6831.0,7486.0,398.0,186.0,212.0,1479.0,777.0,702.0,261.0,114.0,147.0,0.0,0.0,0.0,"Etna township, Licking County, Ohio",089,25690,39
9905.0,4863.0,5042.0,8569.0,4177.0,4392.0,284.0,164.0,120.0,460.0,275.0,185.0,494.0,184.0,310.0,98.0,63.0,35.0,"Granville township, Licking County, Ohio",089,31416,39
