B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
164.0,76.0,88.0,155.0,73.0,82.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Enterprise township, Linn County, Missouri",115,22438,29
179.0,78.0,101.0,179.0,78.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Grantsville township, Linn County, Missouri",115,28612,29
94.0,59.0,35.0,91.0,56.0,35.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"North Salem township, Linn County, Missouri",115,53300,29
422.0,191.0,231.0,376.0,174.0,202.0,25.0,10.0,15.0,12.0,3.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,"Benton township, Linn County, Missouri",115,04726,29
151.0,79.0,72.0,131.0,68.0,63.0,20.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jackson township, Linn County, Missouri",115,35864,29
799.0,414.0,385.0,756.0,389.0,367.0,33.0,20.0,13.0,8.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,"Parson Creek township, Linn County, Missouri",115,56378,29
385.0,185.0,200.0,370.0,185.0,185.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Yellow Creek township, Linn County, Missouri",115,81304,29
5123.0,2548.0,2575.0,4386.0,2150.0,2236.0,436.0,241.0,195.0,232.0,109.0,123.0,62.0,41.0,21.0,7.0,7.0,0.0,"Willow Springs township, Howell County, Missouri",091,80116,29
1734.0,919.0,815.0,1637.0,866.0,771.0,61.0,17.0,44.0,17.0,17.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,"Benton township, Howell County, Missouri",091,04690,29
1256.0,588.0,668.0,1246.0,578.0,668.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"South Fork township, Howell County, Missouri",091,68780,29
1649.0,848.0,801.0,1436.0,742.0,694.0,86.0,39.0,47.0,127.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dry Creek township, Howell County, Missouri",091,20188,29
19362.0,9553.0,9809.0,15831.0,7725.0,8106.0,2273.0,1154.0,1119.0,1095.0,612.0,483.0,163.0,62.0,101.0,0.0,0.0,0.0,"Howell township, Howell County, Missouri",091,33382,29
