B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
3257.0,1584.0,1673.0,3135.0,1504.0,1631.0,101.0,63.0,38.0,5.0,5.0,0.0,16.0,12.0,4.0,0.0,0.0,0.0,"Canisteo town, Steuben County, New York",101,12265,36
1264.0,676.0,588.0,1217.0,650.0,567.0,27.0,19.0,8.0,17.0,4.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,"Thurston town, Steuben County, New York",101,73836,36
2119.0,1048.0,1071.0,1968.0,983.0,985.0,55.0,15.0,40.0,73.0,38.0,35.0,23.0,12.0,11.0,0.0,0.0,0.0,"Urbana town, Steuben County, New York",101,76496,36
10709.0,5219.0,5490.0,9092.0,4458.0,4634.0,1034.0,451.0,583.0,348.0,200.0,148.0,180.0,75.0,105.0,55.0,35.0,20.0,"Corning city, Steuben County, New York",101,18256,36
993.0,518.0,475.0,911.0,493.0,418.0,15.0,6.0,9.0,16.0,9.0,7.0,51.0,10.0,41.0,0.0,0.0,0.0,"Fremont town, Steuben County, New York",101,27551,36
1553.0,832.0,721.0,1464.0,791.0,673.0,75.0,33.0,42.0,8.0,5.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,"Howard town, Steuben County, New York",101,35837,36
1366.0,661.0,705.0,1192.0,568.0,624.0,46.0,17.0,29.0,66.0,38.0,28.0,51.0,30.0,21.0,11.0,8.0,3.0,"Pulteney town, Steuben County, New York",101,59982,36
1136.0,599.0,537.0,995.0,507.0,488.0,92.0,61.0,31.0,39.0,24.0,15.0,10.0,7.0,3.0,0.0,0.0,0.0,"Wheeler town, Steuben County, New York",101,81457,36
1958.0,1036.0,922.0,1813.0,961.0,852.0,98.0,44.0,54.0,28.0,16.0,12.0,16.0,12.0,4.0,3.0,3.0,0.0,"Lindley town, Steuben County, New York",101,42576,36
2000.0,978.0,1022.0,1800.0,880.0,920.0,173.0,91.0,82.0,8.0,5.0,3.0,19.0,2.0,17.0,0.0,0.0,0.0,"Avoca town, Steuben County, New York",101,03342,36
1890.0,912.0,978.0,1768.0,863.0,905.0,77.0,30.0,47.0,45.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,"Caton town, Steuben County, New York",101,12991,36
1337.0,713.0,624.0,1225.0,647.0,578.0,97.0,56.0,41.0,5.0,5.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,"Tuscarora town, Steuben County, New York",101,75737,36
1191.0,589.0,602.0,1038.0,509.0,529.0,78.0,41.0,37.0,0.0,0.0,0.0,75.0,39.0,36.0,0.0,0.0,0.0,"Troupsburg town, Steuben County, New York",101,75440,36
1125.0,576.0,549.0,1005.0,520.0,485.0,92.0,50.0,42.0,0.0,0.0,0.0,28.0,6.0,22.0,0.0,0.0,0.0,"Rathbone town, Steuben County, New York",101,60653,36
1020.0,474.0,546.0,913.0,427.0,486.0,49.0,23.0,26.0,58.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wayne town, Steuben County, New York",101,78883,36
276.0,137.0,139.0,243.0,121.0,122.0,29.0,14.0,15.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,"West Union town, Steuben County, New York",101,81105,36
5777.0,3076.0,2701.0,5095.0,2665.0,2430.0,503.0,310.0,193.0,179.0,101.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,"Volney town, Oswego County, New York",075,77662,36
7907.0,3885.0,4022.0,5467.0,2753.0,2714.0,521.0,189.0,332.0,1685.0,815.0,870.0,166.0,91.0,75.0,68.0,37.0,31.0,"Oswego town, Oswego County, New York",075,55585,36
3559.0,1715.0,1844.0,3279.0,1580.0,1699.0,174.0,89.0,85.0,50.0,37.0,13.0,56.0,9.0,47.0,0.0,0.0,0.0,"Palermo town, Oswego County, New York",075,56154,36
6587.0,3473.0,3114.0,6190.0,3266.0,2924.0,372.0,195.0,177.0,0.0,0.0,0.0,12.0,12.0,0.0,13.0,0.0,13.0,"Scriba town, Oswego County, New York",075,65992,36
