C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
31850.0,25922.0,3904.0,1382.0,75.0,0.0,90.0,0.0,75.0,9.0,61.0,0.0,0.0,0.0,0.0,10.0,21.0,36.0,112.0,0.0,13.0,27.0,8.0,37.0,53.0,15.0,"Marana CCD, Pima County, Arizona",019,92040,04
3487.0,2353.0,719.0,111.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,13.0,10.0,0.0,0.0,0.0,206.0,14.0,"Ajo CCD, Pima County, Arizona",019,90051,04
824736.0,588805.0,137404.0,57712.0,2075.0,449.0,3795.0,392.0,1866.0,1102.0,4523.0,1648.0,765.0,598.0,2676.0,2888.0,1417.0,1916.0,1634.0,502.0,2621.0,1377.0,1481.0,1208.0,4197.0,1685.0,"Tucson CCD, Pima County, Arizona",019,93570,04
81255.0,57505.0,16912.0,4683.0,101.0,26.0,323.0,0.0,61.0,9.0,146.0,41.0,18.0,7.0,113.0,103.0,23.0,24.0,137.0,37.0,151.0,102.0,74.0,116.0,497.0,46.0,"Arivaca CCD, Pima County, Arizona",019,90153,04
22953.0,16998.0,3421.0,1411.0,35.0,0.0,80.0,38.0,128.0,62.0,131.0,28.0,14.0,0.0,14.0,0.0,15.0,0.0,55.0,5.0,6.0,2.0,0.0,0.0,465.0,45.0,"Gila Bend CCD, Maricopa County, Arizona",013,91377,04
398904.0,325281.0,27479.0,12087.0,949.0,132.0,1114.0,215.0,1416.0,375.0,5332.0,1097.0,956.0,915.0,3026.0,2532.0,1312.0,1598.0,2239.0,526.0,4706.0,1279.0,1427.0,590.0,1956.0,365.0,"Chandler CCD, Maricopa County, Arizona",013,90561,04
3011241.0,2117558.0,461381.0,252862.0,6759.0,2112.0,8737.0,1013.0,9954.0,4521.0,24599.0,9250.0,2050.0,1855.0,7601.0,8265.0,5712.0,8477.0,9300.0,4430.0,14277.0,7280.0,9388.0,6602.0,18906.0,8352.0,"Phoenix CCD, Maricopa County, Arizona",013,92601,04
259243.0,228977.0,8905.0,2074.0,702.0,140.0,909.0,58.0,1445.0,404.0,4508.0,1233.0,346.0,443.0,894.0,944.0,436.0,531.0,975.0,157.0,1885.0,377.0,929.0,576.0,988.0,407.0,"Deer Valley CCD, Maricopa County, Arizona",013,90867,04
3529.0,2745.0,147.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,491.0,44.0,"St. Johns CCD, Maricopa County, Arizona",013,93009,04
4050.0,2677.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,289.0,"San Carlos CCD, Graham County, Arizona",009,93111,04
98198.0,89723.0,3483.0,2024.0,164.0,80.0,579.0,85.0,372.0,103.0,483.0,69.0,0.0,70.0,27.0,16.0,102.0,49.0,93.0,73.0,116.0,71.0,117.0,128.0,144.0,27.0,"Wickenburg CCD, Maricopa County, Arizona",013,93774,04
67105.0,48579.0,11245.0,6007.0,109.0,5.0,97.0,13.0,88.0,67.0,208.0,80.0,40.0,31.0,40.0,0.0,4.0,98.0,193.0,0.0,18.0,3.0,0.0,28.0,88.0,64.0,"Buckeye CCD, Maricopa County, Arizona",013,90459,04
22060.0,20733.0,537.0,244.0,77.0,0.0,71.0,16.0,17.0,67.0,25.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,28.0,11.0,16.0,0.0,0.0,124.0,73.0,"Payson CCD, Gila County, Arizona",007,92570,04
1073.0,534.0,434.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"Winkelman CCD, Gila County, Arizona",007,93927,04
7718.0,6734.0,195.0,101.0,12.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,32.0,5.0,0.0,0.0,541.0,40.0,"Salt River CCD, Maricopa County, Arizona",013,93060,04
16735.0,13517.0,1990.0,805.0,22.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,14.0,93.0,0.0,0.0,58.0,18.0,7.0,0.0,11.0,0.0,107.0,35.0,"Globe-Miami CCD, Gila County, Arizona",007,91495,04
2769.0,1665.0,488.0,464.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,16.0,30.0,0.0,0.0,49.0,28.0,"Bonita-Klondyke CCD, Graham County, Arizona",009,90357,04
3900.0,3482.0,353.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,"Pima CCD, Graham County, Arizona",009,92652,04
24145.0,19618.0,3268.0,871.0,49.0,3.0,9.0,8.0,8.0,0.0,22.0,0.0,0.0,0.0,16.0,12.0,4.0,59.0,6.0,1.0,22.0,24.0,0.0,0.0,116.0,29.0,"Safford CCD, Graham County, Arizona",009,92907,04
40100.0,6833.0,22292.0,10597.0,25.0,37.0,0.0,22.0,0.0,0.0,82.0,15.0,11.0,90.0,7.0,6.0,0.0,0.0,48.0,5.0,7.0,0.0,0.0,0.0,23.0,0.0,"Nogales CCD, Santa Cruz County, Arizona",023,92295,04
2962.0,2393.0,317.0,193.0,14.0,7.0,25.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Patagonia CCD, Santa Cruz County, Arizona",023,92550,04
11093.0,9869.0,896.0,193.0,15.0,0.0,68.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,0.0,0.0,0.0,"Benson CCD, Cochise County, Arizona",003,90255,04
