B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
1686.0,1018.0,1018.0,971.0,47.0,0.0,668.0,"Palmyra town, Somerset County, Maine",025,56520,23
735.0,421.0,421.0,386.0,35.0,0.0,314.0,"Solon town, Somerset County, Maine",025,69505,23
57.0,16.0,16.0,12.0,4.0,0.0,41.0,"Brighton plantation, Somerset County, Maine",025,07380,23
589.0,351.0,351.0,328.0,23.0,0.0,238.0,"New Portland town, Somerset County, Maine",025,49205,23
742.0,451.0,451.0,404.0,47.0,0.0,291.0,"Smithfield town, Somerset County, Maine",025,69155,23
792.0,505.0,505.0,447.0,58.0,0.0,287.0,"Embden town, Somerset County, Maine",025,23410,23
8.0,0.0,0.0,0.0,0.0,0.0,8.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
1765.0,1015.0,1015.0,956.0,59.0,0.0,750.0,"St. Albans town, Somerset County, Maine",025,64850,23
17.0,9.0,9.0,7.0,2.0,0.0,8.0,"West Forks plantation, Somerset County, Maine",025,82840,23
4102.0,2132.0,2132.0,1963.0,169.0,0.0,1970.0,"Madison town, Somerset County, Maine",025,42660,23
2126.0,1437.0,1400.0,1255.0,145.0,37.0,689.0,"Anson town, Somerset County, Maine",025,01395,23
23.0,18.0,18.0,18.0,0.0,0.0,5.0,"Dennistown plantation, Somerset County, Maine",025,17285,23
5213.0,3238.0,3238.0,2959.0,279.0,0.0,1975.0,"Fairfield town, Somerset County, Maine",025,24320,23
1408.0,760.0,760.0,662.0,98.0,0.0,648.0,"Hartland town, Somerset County, Maine",025,31740,23
506.0,276.0,276.0,228.0,48.0,0.0,230.0,"Moscow town, Somerset County, Maine",025,47455,23
92.0,48.0,48.0,39.0,9.0,0.0,44.0,"Pleasant Ridge plantation, Somerset County, Maine",025,59705,23
59.0,30.0,30.0,30.0,0.0,0.0,29.0,"Seboomook Lake UT, Somerset County, Maine",025,67238,23
1332.0,729.0,725.0,691.0,34.0,4.0,603.0,"Gouldsboro town, Hancock County, Maine",009,28450,23
2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Northwest Hancock UT, Hancock County, Maine",009,53620,23
683.0,447.0,447.0,424.0,23.0,0.0,236.0,"Otis town, Hancock County, Maine",009,55890,23
1740.0,859.0,859.0,830.0,29.0,0.0,881.0,"Deer Isle town, Hancock County, Maine",009,17145,23
2009.0,1207.0,1207.0,1171.0,36.0,0.0,802.0,"Hancock town, Hancock County, Maine",009,30970,23
63.0,36.0,36.0,33.0,3.0,0.0,27.0,"Osborn town, Hancock County, Maine",009,55855,23
289.0,144.0,144.0,137.0,7.0,0.0,145.0,"Sorrento town, Hancock County, Maine",009,69750,23
949.0,580.0,580.0,537.0,43.0,0.0,369.0,"Stonington town, Hancock County, Maine",009,74580,23
897.0,550.0,550.0,496.0,54.0,0.0,347.0,"Sullivan town, Hancock County, Maine",009,74965,23
803.0,451.0,451.0,404.0,47.0,0.0,352.0,"Brooks town, Waldo County, Maine",027,07870,23
818.0,536.0,536.0,498.0,38.0,0.0,282.0,"Frankfort town, Waldo County, Maine",027,26280,23
689.0,438.0,438.0,410.0,28.0,0.0,251.0,"Knox town, Waldo County, Maine",027,37585,23
797.0,470.0,470.0,448.0,22.0,0.0,327.0,"Belmont town, Waldo County, Maine",027,04125,23
788.0,539.0,534.0,491.0,43.0,5.0,249.0,"Monroe town, Waldo County, Maine",027,46475,23
734.0,444.0,436.0,413.0,23.0,8.0,290.0,"Waldo town, Waldo County, Maine",027,79480,23
720.0,422.0,422.0,372.0,50.0,0.0,298.0,"Montville town, Waldo County, Maine",027,46790,23
1279.0,791.0,791.0,742.0,49.0,0.0,488.0,"Palermo town, Waldo County, Maine",027,56450,23
658.0,474.0,470.0,416.0,54.0,4.0,184.0,"Prospect town, Waldo County, Maine",027,61210,23
1225.0,745.0,745.0,701.0,44.0,0.0,480.0,"Searsmont town, Waldo County, Maine",027,66565,23
1311.0,663.0,663.0,616.0,47.0,0.0,648.0,"Stockton Springs town, Waldo County, Maine",027,74475,23
786.0,483.0,483.0,450.0,33.0,0.0,303.0,"Troy town, Waldo County, Maine",027,77625,23
1576.0,1037.0,1037.0,990.0,47.0,0.0,539.0,"Northport town, Waldo County, Maine",027,52845,23
1973.0,1208.0,1208.0,1143.0,65.0,0.0,765.0,"Unity town, Waldo County, Maine",027,78255,23
553.0,373.0,373.0,365.0,8.0,0.0,180.0,"Freedom town, Waldo County, Maine",027,26420,23
628.0,331.0,331.0,331.0,0.0,0.0,297.0,"Islesboro town, Waldo County, Maine",027,35240,23
703.0,439.0,439.0,414.0,25.0,0.0,264.0,"Liberty town, Waldo County, Maine",027,39055,23
1683.0,1013.0,1013.0,986.0,27.0,0.0,670.0,"Lincolnville town, Waldo County, Maine",027,39755,23
508.0,315.0,312.0,281.0,31.0,3.0,193.0,"Jackson town, Waldo County, Maine",027,35450,23
1020.0,657.0,652.0,624.0,28.0,5.0,363.0,"Swanville town, Waldo County, Maine",027,75525,23
3283.0,2339.0,2272.0,2117.0,155.0,67.0,944.0,"Winterport town, Waldo County, Maine",027,86760,23
857.0,577.0,577.0,537.0,40.0,0.0,280.0,"Morrill town, Waldo County, Maine",027,47245,23
997.0,506.0,506.0,476.0,30.0,0.0,491.0,"Burnham town, Waldo County, Maine",027,09270,23
243.0,108.0,108.0,86.0,22.0,0.0,135.0,"Burlington town, Penobscot County, Maine",019,09200,23
1665.0,987.0,987.0,987.0,0.0,0.0,678.0,"Corinna town, Penobscot County, Maine",019,14310,23
2225.0,1354.0,1354.0,1252.0,102.0,0.0,871.0,"Searsport town, Waldo County, Maine",027,66635,23
625.0,409.0,409.0,389.0,20.0,0.0,216.0,"Thorndike town, Waldo County, Maine",027,76610,23
7457.0,5162.0,5162.0,4897.0,265.0,0.0,2295.0,"Brewer city, Penobscot County, Maine",019,06925,23
3183.0,1589.0,1589.0,1437.0,152.0,0.0,1594.0,"Dexter town, Penobscot County, Maine",019,17530,23
772.0,444.0,444.0,401.0,43.0,0.0,328.0,"Lee town, Penobscot County, Maine",019,38530,23
1391.0,905.0,894.0,861.0,33.0,11.0,486.0,"Hudson town, Penobscot County, Maine",019,34365,23
6069.0,4257.0,4242.0,4105.0,137.0,15.0,1812.0,"Hampden town, Penobscot County, Maine",019,30795,23
4178.0,2318.0,2318.0,2156.0,162.0,0.0,1860.0,"Lincoln town, Penobscot County, Maine",019,39475,23
3839.0,1744.0,1744.0,1631.0,113.0,0.0,2095.0,"Millinocket town, Penobscot County, Maine",019,45810,23
10133.0,5591.0,5591.0,4988.0,603.0,0.0,4542.0,"Orono town, Penobscot County, Maine",019,55565,23
1604.0,1003.0,1003.0,956.0,47.0,0.0,601.0,"Veazie town, Penobscot County, Maine",019,78780,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Whitney UT, Penobscot County, Maine",019,85230,23
394.0,215.0,215.0,175.0,40.0,0.0,179.0,"North Penobscot UT, Penobscot County, Maine",019,52710,23
215.0,97.0,97.0,71.0,26.0,0.0,118.0,"Prentiss UT, Penobscot County, Maine",019,60790,23
460.0,234.0,234.0,219.0,15.0,0.0,226.0,"Winn town, Penobscot County, Maine",019,86305,23
753.0,469.0,466.0,458.0,8.0,3.0,284.0,"Alton town, Penobscot County, Maine",019,01115,23
27406.0,16816.0,16723.0,15493.0,1230.0,93.0,10590.0,"Bangor city, Penobscot County, Maine",019,02795,23
23.0,15.0,15.0,12.0,3.0,0.0,8.0,"Drew plantation, Penobscot County, Maine",019,18580,23
115.0,67.0,67.0,58.0,9.0,0.0,48.0,"Edinburg town, Penobscot County, Maine",019,22710,23
1287.0,809.0,809.0,744.0,65.0,0.0,478.0,"Enfield town, Penobscot County, Maine",019,23620,23
943.0,475.0,475.0,437.0,38.0,0.0,468.0,"Howland town, Penobscot County, Maine",019,34190,23
1158.0,666.0,666.0,615.0,51.0,0.0,492.0,"Greenbush town, Penobscot County, Maine",019,29185,23
934.0,522.0,522.0,499.0,23.0,0.0,412.0,"Etna town, Penobscot County, Maine",019,23865,23
867.0,485.0,485.0,453.0,32.0,0.0,382.0,"Exeter town, Penobscot County, Maine",019,24110,23
817.0,410.0,410.0,389.0,21.0,0.0,407.0,"Patten town, Penobscot County, Maine",019,57150,23
1024.0,708.0,684.0,669.0,15.0,24.0,316.0,"Plymouth town, Penobscot County, Maine",019,59950,23
68.0,22.0,22.0,20.0,2.0,0.0,46.0,"Webster plantation, Penobscot County, Maine",019,81055,23
2475.0,1677.0,1677.0,1535.0,142.0,0.0,798.0,"Holden town, Penobscot County, Maine",019,33490,23
556.0,285.0,285.0,243.0,42.0,0.0,271.0,"Lagrange town, Penobscot County, Maine",019,37760,23
696.0,377.0,377.0,322.0,55.0,0.0,319.0,"Mattawamkeag town, Penobscot County, Maine",019,44270,23
937.0,520.0,520.0,462.0,58.0,0.0,417.0,"Bradford town, Penobscot County, Maine",019,06575,23
1703.0,1063.0,1063.0,1019.0,44.0,0.0,640.0,"Eddington town, Penobscot County, Maine",019,22535,23
1087.0,681.0,678.0,634.0,44.0,3.0,406.0,"Dixmont town, Penobscot County, Maine",019,17950,23
189.0,72.0,72.0,67.0,5.0,0.0,117.0,"East Central Penobscot UT, Penobscot County, Maine",019,19868,23
1479.0,713.0,713.0,644.0,69.0,0.0,766.0,"East Millinocket town, Penobscot County, Maine",019,21030,23
952.0,428.0,428.0,373.0,55.0,0.0,524.0,"Medway town, Penobscot County, Maine",019,45005,23
4619.0,3466.0,3466.0,3370.0,96.0,0.0,1153.0,"Hermon town, Penobscot County, Maine",019,32510,23
2372.0,1502.0,1492.0,1457.0,35.0,10.0,870.0,"Levant town, Penobscot County, Maine",019,38705,23
98.0,52.0,52.0,43.0,9.0,0.0,46.0,"Maxfield town, Penobscot County, Maine",019,44340,23
297.0,131.0,131.0,127.0,4.0,0.0,166.0,"Charlotte town, Washington County, Maine",029,12175,23
547.0,167.0,167.0,145.0,22.0,0.0,380.0,"Danforth town, Washington County, Maine",029,16410,23
152.0,95.0,95.0,86.0,9.0,0.0,57.0,"Whitneyville town, Washington County, Maine",029,85290,23
205.0,108.0,108.0,106.0,2.0,0.0,97.0,"Topsfield town, Washington County, Maine",029,76895,23
1236.0,630.0,630.0,562.0,68.0,0.0,606.0,"Milbridge town, Washington County, Maine",029,45600,23
481.0,271.0,271.0,266.0,5.0,0.0,210.0,"Robbinston town, Washington County, Maine",029,63275,23
118.0,59.0,59.0,56.0,3.0,0.0,59.0,"Meddybemps town, Washington County, Maine",029,44760,23
314.0,157.0,154.0,142.0,12.0,3.0,157.0,"Roque Bluffs town, Washington County, Maine",029,63940,23
536.0,272.0,272.0,214.0,58.0,0.0,264.0,"Passamaquoddy Indian Township Reservation, Washington County, Maine",029,57082,23
8413.0,5851.0,5838.0,5625.0,213.0,13.0,2562.0,"Standish town, Cumberland County, Maine",005,73670,23
14276.0,9626.0,9626.0,9329.0,297.0,0.0,4650.0,"Windham town, Cumberland County, Maine",005,86025,23
6339.0,4202.0,4202.0,3943.0,259.0,0.0,2137.0,"Old Town city, Penobscot County, Maine",019,55225,23
3654.0,2536.0,2520.0,2474.0,46.0,16.0,1118.0,"Glenburn town, Penobscot County, Maine",019,27645,23
2457.0,1714.0,1714.0,1638.0,76.0,0.0,743.0,"Milford town, Penobscot County, Maine",019,45670,23
1279.0,871.0,871.0,836.0,35.0,0.0,408.0,"Newburgh town, Penobscot County, Maine",019,48505,23
2702.0,1446.0,1435.0,1302.0,133.0,11.0,1256.0,"Newport town, Penobscot County, Maine",019,49065,23
3048.0,1916.0,1887.0,1762.0,125.0,29.0,1132.0,"Orrington town, Penobscot County, Maine",019,55680,23
78.0,23.0,23.0,21.0,2.0,0.0,55.0,"Lakeville town, Penobscot County, Maine",019,38005,23
317.0,133.0,133.0,118.0,15.0,0.0,184.0,"Lowell town, Penobscot County, Maine",019,41435,23
178.0,76.0,76.0,74.0,2.0,0.0,102.0,"Mount Chase town, Penobscot County, Maine",019,47560,23
413.0,240.0,238.0,215.0,23.0,2.0,173.0,"Passadumkeag town, Penobscot County, Maine",019,57045,23
38.0,30.0,30.0,28.0,2.0,0.0,8.0,"Seboeis plantation, Penobscot County, Maine",019,67160,23
311.0,161.0,161.0,128.0,33.0,0.0,150.0,"Springfield town, Penobscot County, Maine",019,73250,23
1251.0,828.0,828.0,809.0,19.0,0.0,423.0,"Bradley town, Penobscot County, Maine",019,06680,23
1208.0,628.0,628.0,596.0,32.0,0.0,580.0,"Charleston town, Penobscot County, Maine",019,12105,23
2181.0,1292.0,1292.0,1200.0,92.0,0.0,889.0,"Corinth town, Penobscot County, Maine",019,14380,23
