B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
3475.0,3348.0,38.0,3115.0,195.0,127.0,"Redding town, Fairfield County, Connecticut",001,63480,09
20179.0,17233.0,83.0,15388.0,1762.0,2946.0,"Stratford town, Fairfield County, Connecticut",001,74190,09
48647.0,44526.0,61.0,41756.0,2709.0,4121.0,"Stamford town, Fairfield County, Connecticut",001,73070,09
7042.0,6758.0,0.0,6583.0,175.0,284.0,"New Canaan town, Fairfield County, Connecticut",001,50580,09
4869.0,4673.0,0.0,4548.0,125.0,196.0,"New Fairfield town, Fairfield County, Connecticut",001,50860,09
9749.0,9027.0,38.0,8744.0,245.0,722.0,"Newtown town, Fairfield County, Connecticut",001,52980,09
3448.0,3400.0,9.0,3353.0,38.0,48.0,"Weston town, Fairfield County, Connecticut",001,83430,09
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Fairfield County, Connecticut",001,00000,09
2762.0,2615.0,16.0,2562.0,37.0,147.0,"Easton town, Fairfield County, Connecticut",001,23890,09
5978.0,5724.0,15.0,5632.0,77.0,254.0,"Wilton town, Fairfield County, Connecticut",001,86370,09
50341.0,41970.0,97.0,36672.0,5201.0,8371.0,"Bridgeport town, Fairfield County, Connecticut",001,08070,09
6703.0,6460.0,34.0,6286.0,140.0,243.0,"Darien town, Fairfield County, Connecticut",001,18850,09
20365.0,18926.0,62.0,18169.0,695.0,1439.0,"Fairfield town, Fairfield County, Connecticut",001,26620,09
7113.0,6662.0,25.0,6325.0,312.0,451.0,"Bethel town, Fairfield County, Connecticut",001,04720,09
9089.0,8719.0,25.0,8418.0,276.0,370.0,"Ridgefield town, Fairfield County, Connecticut",001,63970,09
15961.0,13934.0,191.0,12668.0,1075.0,2027.0,"Shelton town, Fairfield County, Connecticut",001,68170,09
9820.0,9407.0,7.0,9074.0,326.0,413.0,"Westport town, Fairfield County, Connecticut",001,83500,09
29692.0,26514.0,128.0,24446.0,1940.0,3178.0,"Danbury town, Fairfield County, Connecticut",001,18500,09
2419.0,2309.0,21.0,2064.0,224.0,110.0,"Beacon Falls town, New Haven County, Connecticut",009,03250,09
19387.0,16733.0,65.0,15381.0,1287.0,2654.0,"West Haven town, New Haven County, Connecticut",009,82870,09
2007.0,1817.0,0.0,1701.0,116.0,190.0,"Bethany town, New Haven County, Connecticut",009,04580,09
11270.0,9530.0,49.0,8882.0,599.0,1740.0,"East Haven town, New Haven County, Connecticut",009,22910,09
8582.0,8099.0,18.0,7734.0,347.0,483.0,"Guilford town, New Haven County, Connecticut",009,34950,09
6749.0,6242.0,34.0,5900.0,308.0,507.0,"Madison town, New Haven County, Connecticut",009,44560,09
2697.0,2425.0,47.0,2287.0,91.0,272.0,"Middlebury town, New Haven County, Connecticut",009,46940,09
5758.0,5111.0,27.0,4647.0,437.0,647.0,"Wolcott town, New Haven County, Connecticut",009,87560,09
18443.0,16010.0,129.0,14728.0,1153.0,2433.0,"Wallingford town, New Haven County, Connecticut",009,78740,09
2876.0,2714.0,0.0,2620.0,94.0,162.0,"Woodbridge town, New Haven County, Connecticut",009,87700,09
6981.0,5670.0,64.0,4877.0,729.0,1311.0,"Ansonia town, New Haven County, Connecticut",009,01220,09
11765.0,10303.0,48.0,9591.0,664.0,1462.0,"Naugatuck town, New Haven County, Connecticut",009,49950,09
4959.0,4493.0,23.0,4319.0,151.0,466.0,"Orange town, New Haven County, Connecticut",009,57600,09
4463.0,4220.0,33.0,3895.0,292.0,243.0,"Oxford town, New Haven County, Connecticut",009,58300,09
3311.0,3086.0,25.0,2900.0,161.0,225.0,"Prospect town, New Haven County, Connecticut",009,62290,09
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, New Haven County, Connecticut",009,00000,09
12263.0,10795.0,26.0,10151.0,618.0,1468.0,"Branford town, New Haven County, Connecticut",009,07310,09
4919.0,4043.0,35.0,3472.0,536.0,876.0,"Derby town, New Haven County, Connecticut",009,19550,09
26109.0,21431.0,99.0,19432.0,1900.0,4678.0,"Meriden town, New Haven County, Connecticut",009,46520,09
49987.0,40086.0,414.0,35021.0,4651.0,9901.0,"New Haven town, New Haven County, Connecticut",009,52070,09
7756.0,7004.0,11.0,6297.0,696.0,752.0,"Southbury town, New Haven County, Connecticut",009,69640,09
10214.0,9432.0,50.0,8890.0,492.0,782.0,"Cheshire town, New Haven County, Connecticut",009,14160,09
5439.0,4950.0,12.0,4743.0,195.0,489.0,"North Branford town, New Haven County, Connecticut",009,53890,09
1406.0,1368.0,11.0,1316.0,41.0,38.0,"Sherman town, Fairfield County, Connecticut",001,68310,09
22882.0,20365.0,152.0,18952.0,1261.0,2517.0,"Hamden town, New Haven County, Connecticut",009,35650,09
33385.0,30611.0,92.0,29060.0,1459.0,2774.0,"Norwalk town, Fairfield County, Connecticut",001,56060,09
6122.0,5769.0,32.0,5565.0,172.0,353.0,"Brookfield town, Fairfield County, Connecticut",001,08980,09
12383.0,11320.0,116.0,10704.0,500.0,1063.0,"Trumbull town, Fairfield County, Connecticut",001,77200,09
