B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
0.0,0.0,0.0,"Estancia CCD, Torrance County, New Mexico",057,91200,35
44.0,7.0,37.0,"Grants CCD, Cibola County, New Mexico",006,91380,35
7.0,7.0,0.0,"Zuni-Ramah Navajo CCD, Cibola County, New Mexico",006,93900,35
0.0,0.0,0.0,"Fence Lake CCD, Cibola County, New Mexico",006,91320,35
21.0,0.0,21.0,"Laguna CCD, Cibola County, New Mexico",006,91710,35
0.0,0.0,0.0,"Vaughn CCD, Guadalupe County, New Mexico",019,93660,35
0.0,0.0,0.0,"Dilia CCD, Guadalupe County, New Mexico",019,90990,35
3.0,3.0,0.0,"East De Baca CCD, De Baca County, New Mexico",011,91110,35
0.0,0.0,0.0,"West De Baca CCD, De Baca County, New Mexico",011,93750,35
0.0,0.0,0.0,"Santa Rosa CCD, Guadalupe County, New Mexico",019,92910,35
0.0,0.0,0.0,"Reserve CCD, Catron County, New Mexico",003,92580,35
0.0,0.0,0.0,"Quemado CCD, Catron County, New Mexico",003,92460,35
0.0,0.0,0.0,"North Hidalgo CCD, Hidalgo County, New Mexico",023,92250,35
0.0,0.0,0.0,"South Hidalgo CCD, Hidalgo County, New Mexico",023,93180,35
0.0,0.0,0.0,"Deming North CCD, Luna County, New Mexico",029,90900,35
20.0,10.0,10.0,"Red Rock CCD, McKinley County, New Mexico",031,92535,35
8.0,0.0,8.0,"Crownpoint CCD, McKinley County, New Mexico",031,90840,35
48.0,27.0,21.0,"Deming South CCD, Luna County, New Mexico",029,90930,35
181.0,54.0,127.0,"Gallup CCD, McKinley County, New Mexico",031,91350,35
45.0,0.0,45.0,"Zuni CCD, McKinley County, New Mexico",031,93870,35
0.0,0.0,0.0,"Cuba CCD, Sandoval County, New Mexico",043,90870,35
0.0,0.0,0.0,"Tres Piedras CCD, Taos County, New Mexico",055,93450,35
0.0,0.0,0.0,"Questa CCD, Taos County, New Mexico",055,92490,35
61.0,20.0,41.0,"Taos CCD, Taos County, New Mexico",055,93300,35
7.0,0.0,7.0,"Taos Pueblo CCD, Taos County, New Mexico",055,93330,35
0.0,0.0,0.0,"Arroyo Hondo CCD, Taos County, New Mexico",055,90120,35
0.0,0.0,0.0,"Picuris CCD, Taos County, New Mexico",055,92370,35
0.0,0.0,0.0,"Pinos Altos CCD, Grant County, New Mexico",017,92400,35
0.0,0.0,0.0,"Silver City CCD, Grant County, New Mexico",017,93000,35
15.0,15.0,0.0,"Mimbres CCD, Grant County, New Mexico",017,92070,35
0.0,0.0,0.0,"Hurley CCD, Grant County, New Mexico",017,91560,35
0.0,0.0,0.0,"Santa Clara CCD, Grant County, New Mexico",017,92782,35
5098.0,3270.0,1828.0,"Albuquerque CCD, Bernalillo County, New Mexico",001,90060,35
19.0,5.0,14.0,"Isleta Pueblo CCD, Bernalillo County, New Mexico",001,91590,35
0.0,0.0,0.0,"Mescalero CCD, Otero County, New Mexico",035,92040,35
7.0,7.0,0.0,"Southeast Otero CCD, Otero County, New Mexico",035,93120,35
0.0,0.0,0.0,"Tularosa CCD, Otero County, New Mexico",035,93570,35
200.0,115.0,85.0,"Alamogordo CCD, Otero County, New Mexico",035,90030,35
0.0,0.0,0.0,"Broadview CCD, Curry County, New Mexico",009,90390,35
190.0,73.0,117.0,"Clovis CCD, Curry County, New Mexico",009,90720,35
0.0,0.0,0.0,"Tyrone CCD, Grant County, New Mexico",017,93600,35
0.0,0.0,0.0,"Bayard-Santa Rita CCD, Grant County, New Mexico",017,90210,35
0.0,0.0,0.0,"Melrose CCD, Curry County, New Mexico",009,92010,35
10.0,0.0,10.0,"Raton CCD, Colfax County, New Mexico",007,92520,35
10.0,0.0,10.0,"Springer CCD, Colfax County, New Mexico",007,93270,35
0.0,0.0,0.0,"Cimarron CCD, Colfax County, New Mexico",007,90600,35
0.0,0.0,0.0,"Loving CCD, Eddy County, New Mexico",015,91920,35
45.0,31.0,14.0,"Artesia CCD, Eddy County, New Mexico",015,90150,35
0.0,0.0,0.0,"Loco Hills CCD, Eddy County, New Mexico",015,91800,35
37.0,37.0,0.0,"Carlsbad CCD, Eddy County, New Mexico",015,90480,35
0.0,0.0,0.0,"South Harding CCD, Harding County, New Mexico",021,93150,35
0.0,0.0,0.0,"North Harding CCD, Harding County, New Mexico",021,92220,35
0.0,0.0,0.0,"Mora CCD, Mora County, New Mexico",033,92100,35
0.0,0.0,0.0,"Wagon Mound CCD, Mora County, New Mexico",033,93720,35
4.0,0.0,4.0,"Nenahnezad-Burnham CCD, San Juan County, New Mexico",045,92180,35
0.0,0.0,0.0,"Napi Headquarters CCD, San Juan County, New Mexico",045,92150,35
3.0,0.0,3.0,"Ohkay Owingeh CCD, Rio Arriba County, New Mexico",039,92295,35
0.0,0.0,0.0,"Peñasco CCD, Taos County, New Mexico",055,92340,35
31.0,31.0,0.0,"East Bernalillo CCD, Bernalillo County, New Mexico",001,91095,35
154.0,103.0,51.0,"West Bernalillo CCD, Bernalillo County, New Mexico",001,93735,35
44.0,14.0,30.0,"South Doña Ana CCD, Doña Ana County, New Mexico",013,93060,35
0.0,0.0,0.0,"Jicarilla Apache CCD, Rio Arriba County, New Mexico",039,91682,35
0.0,0.0,0.0,"Vallecitos CCD, Rio Arriba County, New Mexico",039,93630,35
11.0,11.0,0.0,"Anthony CCD, Doña Ana County, New Mexico",013,90090,35
41.0,41.0,0.0,"Doña Ana-Hill CCD, Doña Ana County, New Mexico",013,91050,35
0.0,0.0,0.0,"Hatch CCD, Doña Ana County, New Mexico",013,91440,35
0.0,0.0,0.0,"West Rio Arriba CCD, Rio Arriba County, New Mexico",039,93795,35
0.0,0.0,0.0,"Fairacres CCD, Doña Ana County, New Mexico",013,91260,35
628.0,201.0,427.0,"Las Cruces CCD, Doña Ana County, New Mexico",013,91740,35
0.0,0.0,0.0,"White Sands CCD, Doña Ana County, New Mexico",013,93840,35
690.0,511.0,179.0,"Rio Rancho CCD, Sandoval County, New Mexico",043,92655,35
0.0,0.0,0.0,"Jemez-Zia CCD, Sandoval County, New Mexico",043,91654,35
2.0,2.0,0.0,"Santo Domingo-San Felipe CCD, Sandoval County, New Mexico",043,92944,35
91.0,23.0,68.0,"Socorro CCD, Socorro County, New Mexico",053,93040,35
14.0,0.0,14.0,"Navajo Nation CCD, McKinley County, New Mexico",031,92170,35
