B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
1320.0,1042.0,24.0,937.0,81.0,278.0,"Canisteo town, Steuben County, New York",101,12265,36
495.0,390.0,10.0,319.0,61.0,105.0,"Thurston town, Steuben County, New York",101,73836,36
938.0,758.0,8.0,706.0,44.0,180.0,"Urbana town, Steuben County, New York",101,76496,36
5178.0,4332.0,36.0,3638.0,658.0,846.0,"Corning city, Steuben County, New York",101,18256,36
429.0,359.0,11.0,284.0,64.0,70.0,"Fremont town, Steuben County, New York",101,27551,36
579.0,473.0,7.0,374.0,92.0,106.0,"Howard town, Steuben County, New York",101,35837,36
629.0,565.0,10.0,487.0,68.0,64.0,"Pulteney town, Steuben County, New York",101,59982,36
471.0,384.0,6.0,304.0,74.0,87.0,"Wheeler town, Steuben County, New York",101,81457,36
780.0,661.0,13.0,491.0,157.0,119.0,"Lindley town, Steuben County, New York",101,42576,36
866.0,697.0,22.0,603.0,72.0,169.0,"Avoca town, Steuben County, New York",101,03342,36
730.0,615.0,28.0,518.0,69.0,115.0,"Caton town, Steuben County, New York",101,12991,36
557.0,467.0,10.0,414.0,43.0,90.0,"Tuscarora town, Steuben County, New York",101,75737,36
393.0,325.0,28.0,272.0,25.0,68.0,"Troupsburg town, Steuben County, New York",101,75440,36
378.0,294.0,12.0,239.0,43.0,84.0,"Rathbone town, Steuben County, New York",101,60653,36
458.0,405.0,22.0,337.0,46.0,53.0,"Wayne town, Steuben County, New York",101,78883,36
112.0,83.0,7.0,69.0,7.0,29.0,"West Union town, Steuben County, New York",101,81105,36
1980.0,1843.0,0.0,1679.0,164.0,137.0,"Volney town, Oswego County, New York",075,77662,36
1525.0,1429.0,7.0,1309.0,113.0,96.0,"Oswego town, Oswego County, New York",075,55585,36
1369.0,1252.0,0.0,1150.0,102.0,117.0,"Palermo town, Oswego County, New York",075,56154,36
2873.0,2627.0,37.0,2370.0,220.0,246.0,"Scriba town, Oswego County, New York",075,65992,36
427.0,359.0,5.0,306.0,48.0,68.0,"Williamstown town, Oswego County, New York",075,82073,36
2152.0,1775.0,0.0,1536.0,239.0,377.0,"Richland town, Oswego County, New York",075,61533,36
840.0,747.0,3.0,641.0,103.0,93.0,"Albion town, Oswego County, New York",075,01055,36
1956.0,1785.0,15.0,1638.0,132.0,171.0,"Mexico town, Oswego County, New York",075,46822,36
195.0,141.0,5.0,96.0,40.0,54.0,"Redfield town, Oswego County, New York",075,60873,36
474.0,390.0,8.0,338.0,44.0,84.0,"Orwell town, Oswego County, New York",075,55453,36
932.0,801.0,10.0,655.0,136.0,131.0,"Parish town, Oswego County, New York",075,56352,36
1683.0,1392.0,11.0,1275.0,106.0,291.0,"Hannibal town, Oswego County, New York",075,32028,36
1103.0,977.0,5.0,892.0,80.0,126.0,"Laurens town, Otsego County, New York",077,41531,36
120.0,93.0,3.0,76.0,14.0,27.0,"Decatur town, Otsego County, New York",077,19895,36
4224.0,3702.0,17.0,3305.0,380.0,522.0,"Oneonta city, Otsego County, New York",077,54881,36
682.0,580.0,5.0,500.0,75.0,102.0,"Edmeston town, Otsego County, New York",077,23613,36
800.0,673.0,7.0,521.0,145.0,127.0,"Maryland town, Otsego County, New York",077,45920,36
679.0,590.0,26.0,494.0,70.0,89.0,"Morris town, Otsego County, New York",077,48494,36
1994.0,1797.0,18.0,1665.0,114.0,197.0,"Oneonta town, Otsego County, New York",077,54892,36
956.0,746.0,0.0,635.0,111.0,210.0,"Richfield town, Otsego County, New York",077,61467,36
289.0,226.0,2.0,169.0,55.0,63.0,"Roseboom town, Otsego County, New York",077,63638,36
910.0,730.0,5.0,596.0,129.0,180.0,"Worcester town, Otsego County, New York",077,83129,36
1242.0,1116.0,66.0,896.0,154.0,126.0,"Otego town, Otsego County, New York",077,55629,36
