B01003_001E,name,county,county subdivision,state
6170.0,"Bow CCD, Skagit County, Washington",057,90272,53
2917.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
36771.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
13785.0,"Burlington CCD, Skagit County, Washington",057,90384,53
3422.0,"Conway CCD, Skagit County, Washington",057,90768,53
3343.0,"La Conner CCD, Skagit County, Washington",057,91536,53
2740.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
14060.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
1889.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
20948.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
5442.0,"Springdale CCD, Stevens County, Washington",065,93232,53
5769.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
11203.0,"Colville CCD, Stevens County, Washington",065,90688,53
2145.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
10719.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
6899.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
366704.0,"Spokane CCD, Spokane County, Washington",063,93200,53
30885.0,"Deer Park CCD, Spokane County, Washington",063,90880,53
2733.0,"Rockford CCD, Spokane County, Washington",063,92816,53
3054.0,"Valleyford CCD, Spokane County, Washington",063,93584,53
14006.0,"Airway Heights CCD, Spokane County, Washington",063,90048,53
10765.0,"Colbert CCD, Spokane County, Washington",063,90640,53
17978.0,"Liberty Lake CCD, Spokane County, Washington",063,91616,53
6130.0,"Mount Spokane CCD, Spokane County, Washington",063,92080,53
3044.0,"Odessa CCD, Lincoln County, Washington",043,92304,53
2752.0,"Wilbur CCD, Lincoln County, Washington",043,93760,53
4548.0,"Davenport CCD, Lincoln County, Washington",043,90848,53
40979.0,"Wenatchee CCD, Chelan County, Washington",007,93712,53
11574.0,"Cashmere CCD, Chelan County, Washington",007,90448,53
6604.0,"Leavenworth-Lake Wenatchee CCD, Chelan County, Washington",007,91600,53
35.0,"Stehekin CCD, Chelan County, Washington",007,93280,53
31266.0,"Port Angeles CCD, Clallam County, Washington",009,92592,53
6620.0,"Forks CCD, Clallam County, Washington",009,91168,53
10486.0,"Agnew-Carlsborg CCD, Clallam County, Washington",009,90032,53
3549.0,"Crescent CCD, Clallam County, Washington",009,90816,53
64181.0,"Longview-Kelso CCD, Cowlitz County, Washington",015,91664,53
6440.0,"Kalama CCD, Cowlitz County, Washington",015,91440,53
5024.0,"Rose Valley CCD, Cowlitz County, Washington",015,92864,53
10806.0,"Woodland CCD, Cowlitz County, Washington",015,93856,53
15304.0,"Castle Rock CCD, Cowlitz County, Washington",015,90464,53
1329.0,"Curlew CCD, Ferry County, Washington",019,90832,53
1703.0,"Colville Reservation CCD, Ferry County, Washington",019,90704,53
3056.0,"Republic CCD, Ferry County, Washington",019,92752,53
1980.0,"Entiat CCD, Chelan County, Washington",007,91040,53
4684.0,"Malaga CCD, Chelan County, Washington",007,91840,53
2997.0,"Manson CCD, Chelan County, Washington",007,91904,53
6285.0,"Chelan CCD, Chelan County, Washington",007,90544,53
1014.0,"West End CCD, Jefferson County, Washington",031,93728,53
110501.0,"Bremerton CCD, Kitsap County, Washington",035,90288,53
13009.0,"Kingston CCD, Kitsap County, Washington",035,91488,53
44588.0,"Poulsbo CCD, Kitsap County, Washington",035,92624,53
23689.0,"Bainbridge Island CCD, Kitsap County, Washington",035,90120,53
67116.0,"Port Orchard CCD, Kitsap County, Washington",035,92608,53
67062.0,"Enumclaw Plateau CCD, King County, Washington",033,91056,53
68498.0,"Tahoma-Maple Valley CCD, King County, Washington",033,93392,53
1067829.0,"Seattle CCD, King County, Washington",033,92928,53
9635.0,"Vashon Island CCD, King County, Washington",033,93616,53
80647.0,"Issaquah Plateau CCD, King County, Washington",033,91392,53
52493.0,"Snoqualmie Valley CCD, King County, Washington",033,93078,53
2000.0,"Naselle CCD, Pacific County, Washington",049,92128,53
1625.0,"Willapa Valley CCD, Pacific County, Washington",049,93776,53
8036.0,"Raymond CCD, Pacific County, Washington",049,92736,53
10861.0,"Newport CCD, Pend Oreille County, Washington",051,92160,53
2205.0,"Ione-Metaline Falls CCD, Pend Oreille County, Washington",051,91376,53
5481.0,"Orcas CCD, San Juan County, Washington",055,92432,53
2930.0,"Lopez CCD, San Juan County, Washington",055,91696,53
1864.0,"Stevenson CCD, Skamania County, Washington",059,93312,53
1089.0,"Rosalia CCD, Whitman County, Washington",075,92848,53
1181.0,"Uniontown CCD, Whitman County, Washington",075,93536,53
5103.0,"Colfax-Palouse CCD, Whitman County, Washington",075,90656,53
34625.0,"Pullman CCD, Whitman County, Washington",075,92656,53
1729.0,"Rock Lake CCD, Whitman County, Washington",075,92832,53
1077.0,"Tekoa CCD, Whitman County, Washington",075,93424,53
143735.0,"Yakima CCD, Yakima County, Washington",077,93904,53
2902.0,"Mabton CCD, Yakima County, Washington",077,91808,53
54746.0,"Sunnyside CCD, Yakima County, Washington",077,93344,53
8996.0,"Northeast Yakima CCD, Yakima County, Washington",077,92192,53
3461.0,"South Yakima CCD, Yakima County, Washington",077,93184,53
27105.0,"Toppenish-Wapato CCD, Yakima County, Washington",077,93472,53
7334.0,"Northwest Yakima CCD, Yakima County, Washington",077,92240,53
2545.0,"Clallam Bay-Neah Bay CCD, Clallam County, Washington",009,90576,53
18973.0,"Sequim CCD, Clallam County, Washington",009,92960,53
7902.0,"White Salmon CCD, Klickitat County, Washington",039,93744,53
7353.0,"Goldendale CCD, Klickitat County, Washington",039,91264,53
2959.0,"Ethel CCD, Lewis County, Washington",041,91088,53
4551.0,"Mineral CCD, Lewis County, Washington",041,91984,53
4152.0,"Logan Hill CCD, Lewis County, Washington",041,91648,53
4197.0,"Mossyrock CCD, Lewis County, Washington",041,92048,53
2823.0,"Morton CCD, Lewis County, Washington",041,92016,53
3492.0,"Bunker CCD, Lewis County, Washington",041,90352,53
2388.0,"Big Bottom CCD, Lewis County, Washington",041,90208,53
31805.0,"Centralia-Chehalis CCD, Lewis County, Washington",041,90512,53
6245.0,"Bridgeport CCD, Douglas County, Washington",017,90320,53
31305.0,"East Wenatchee CCD, Douglas County, Washington",017,90944,53
3035.0,"Waterville CCD, Douglas County, Washington",017,93696,53
1233.0,"Humptulips CCD, Grays Harbor County, Washington",027,91360,53
951.0,"Quinault Reservation CCD, Grays Harbor County, Washington",027,92704,53
1768.0,"Malone-Porter CCD, Grays Harbor County, Washington",027,91856,53
2307.0,"Oakville CCD, Grays Harbor County, Washington",027,92288,53
31412.0,"Aberdeen-Hoquiam CCD, Grays Harbor County, Washington",027,90016,53
6672.0,"Elma CCD, Grays Harbor County, Washington",027,91024,53
598.0,"North River CCD, Grays Harbor County, Washington",027,92208,53
1425.0,"Wishkah CCD, Grays Harbor County, Washington",027,93840,53
3666.0,"McCleary CCD, Grays Harbor County, Washington",027,91824,53
31888.0,"Fort Lewis-DuPont CCD, Pierce County, Washington",053,91184,53
3752.0,"Mount Rainier CCD, Pierce County, Washington",053,92064,53
23638.0,"Buckley CCD, Pierce County, Washington",053,90336,53
165440.0,"Puyallup CCD, Pierce County, Washington",053,92672,53
15461.0,"Roy CCD, Pierce County, Washington",053,92880,53
5734.0,"Eatonville CCD, Pierce County, Washington",053,90976,53
50672.0,"Gig Harbor Peninsula CCD, Pierce County, Washington",053,91232,53
86808.0,"Graham-Thrift CCD, Pierce County, Washington",053,91280,53
446867.0,"Tacoma CCD, Pierce County, Washington",053,93376,53
424.0,"Skamokawa CCD, Wahkiakum County, Washington",069,92992,53
1091.0,"Grays River CCD, Wahkiakum County, Washington",069,91328,53
899.0,"Puget Island CCD, Wahkiakum County, Washington",069,92640,53
59976.0,"Pasco CCD, Franklin County, Washington",021,92512,53
1553.0,"Kahlotus CCD, Franklin County, Washington",021,91424,53
9956.0,"Connell CCD, Franklin County, Washington",021,90752,53
17639.0,"Pasco North CCD, Franklin County, Washington",021,92528,53
2097.0,"Touchet CCD, Walla Walla County, Washington",071,93488,53
2797.0,"Waitsburg CCD, Walla Walla County, Washington",071,93648,53
1219.0,"Eureka Flat CCD, Walla Walla County, Washington",071,91104,53
4140.0,"Burbank CCD, Walla Walla County, Washington",071,90368,53
49609.0,"Walla Walla-College Place CCD, Walla Walla County, Washington",071,93664,53
1107.0,"Wilson Creek CCD, Grant County, Washington",025,93792,53
17822.0,"Ephrata-Soap Lake CCD, Grant County, Washington",025,91072,53
1945.0,"Gloyd CCD, Grant County, Washington",025,91248,53
35935.0,"Moses Lake CCD, Grant County, Washington",025,92032,53
10594.0,"Quincy CCD, Grant County, Washington",025,92720,53
2667.0,"George CCD, Grant County, Washington",025,91200,53
2274.0,"Grand Coulee CCD, Grant County, Washington",025,91296,53
3710.0,"Warden CCD, Grant County, Washington",025,93680,53
1600.0,"Coulee City CCD, Grant County, Washington",025,90784,53
5331.0,"Lummi Reservation CCD, Whatcom County, Washington",073,91760,53
905.0,"Lummi Island CCD, Whatcom County, Washington",073,91744,53
116332.0,"Bellingham CCD, Whatcom County, Washington",073,90176,53
33585.0,"Ferndale CCD, Whatcom County, Washington",073,91152,53
