B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
13.0,10.0,0.0,10.0,0.0,3.0,"Sand Creek township, Meade County, Kansas",119,62925,20
3862.0,3079.0,35.0,2631.0,413.0,783.0,"Coffeyville city, Montgomery County, Kansas",125,14600,20
703.0,532.0,0.0,458.0,74.0,171.0,"Meade Center township, Meade County, Kansas",119,45350,20
14.0,14.0,0.0,14.0,0.0,0.0,"Odee township, Meade County, Kansas",119,52075,20
142.0,118.0,0.0,108.0,10.0,24.0,"Rutland township, Montgomery County, Kansas",125,61925,20
306.0,261.0,0.0,219.0,42.0,45.0,"Fowler township, Meade County, Kansas",119,24200,20
95.0,81.0,0.0,59.0,22.0,14.0,"Drum Creek township, Montgomery County, Kansas",125,18700,20
224.0,118.0,0.0,86.0,32.0,106.0,"Liberty township, Montgomery County, Kansas",125,40275,20
371.0,287.0,0.0,239.0,48.0,84.0,"Sycamore township, Montgomery County, Kansas",125,69750,20
38.0,38.0,0.0,38.0,0.0,0.0,"Logan township, Meade County, Kansas",119,42000,20
55.0,50.0,0.0,42.0,8.0,5.0,"Mertilla township, Meade County, Kansas",119,46025,20
47.0,43.0,0.0,40.0,3.0,4.0,"Crooked Creek township, Meade County, Kansas",119,16450,20
152.0,103.0,7.0,88.0,8.0,49.0,"Cherokee township, Montgomery County, Kansas",125,12850,20
928.0,750.0,0.0,614.0,136.0,178.0,"Cherryvale city, Montgomery County, Kansas",125,12925,20
3802.0,3140.0,17.0,2602.0,521.0,662.0,"Independence city, Montgomery County, Kansas",125,33875,20
839.0,613.0,0.0,536.0,77.0,226.0,"Caney city, Montgomery County, Kansas",125,10375,20
926.0,879.0,5.0,780.0,94.0,47.0,"Independence township, Montgomery County, Kansas",125,33900,20
512.0,480.0,14.0,366.0,100.0,32.0,"Parker township, Montgomery County, Kansas",125,54525,20
702.0,640.0,0.0,474.0,166.0,62.0,"Fawn Creek township, Montgomery County, Kansas",125,23325,20
218.0,150.0,0.0,120.0,30.0,68.0,"Louisburg township, Montgomery County, Kansas",125,42900,20
129.0,102.0,0.0,82.0,20.0,27.0,"West Cherry township, Montgomery County, Kansas",125,76825,20
29.0,29.0,0.0,24.0,5.0,0.0,"Grant township, Republic County, Kansas",157,28050,20
23.0,23.0,0.0,23.0,0.0,0.0,"Liberty township, Republic County, Kansas",157,40325,20
48.0,48.0,0.0,0.0,48.0,0.0,"Union township, Republic County, Kansas",157,72300,20
30.0,12.0,0.0,12.0,0.0,18.0,"Lincoln township, Republic County, Kansas",157,41075,20
47.0,34.0,0.0,28.0,6.0,13.0,"Norway township, Republic County, Kansas",157,51575,20
36.0,23.0,2.0,20.0,1.0,13.0,"Rose Creek township, Republic County, Kansas",157,61200,20
38.0,34.0,0.0,22.0,12.0,4.0,"Elk Creek township, Republic County, Kansas",157,20275,20
46.0,39.0,0.0,29.0,10.0,7.0,"Beaver township, Republic County, Kansas",157,05150,20
7.0,7.0,0.0,0.0,7.0,0.0,"Bryant township, Graham County, Kansas",065,08850,20
795.0,662.0,11.0,588.0,63.0,133.0,"Hill City township, Graham County, Kansas",065,32200,20
0.0,0.0,0.0,0.0,0.0,0.0,"Indiana township, Graham County, Kansas",065,34000,20
3.0,3.0,0.0,3.0,0.0,0.0,"Happy township, Graham County, Kansas",065,29950,20
10.0,10.0,0.0,10.0,0.0,0.0,"Allodium township, Graham County, Kansas",065,01325,20
36.0,25.0,0.0,25.0,0.0,11.0,"Graham township, Graham County, Kansas",065,27175,20
45.0,35.0,0.0,30.0,5.0,10.0,"Morlan township, Graham County, Kansas",065,48250,20
107.0,73.0,5.0,64.0,4.0,34.0,"Solomon township, Graham County, Kansas",065,66300,20
260.0,233.0,3.0,209.0,21.0,27.0,"Rosalia township, Butler County, Kansas",015,61125,20
58.0,58.0,0.0,45.0,13.0,0.0,"Logan township, Butler County, Kansas",015,41775,20
223.0,197.0,23.0,162.0,12.0,26.0,"Fairview township, Butler County, Kansas",015,22450,20
332.0,283.0,2.0,265.0,16.0,49.0,"Milton township, Butler County, Kansas",015,46875,20
76.0,43.0,0.0,30.0,13.0,33.0,"Union township, Butler County, Kansas",015,72050,20
875.0,723.0,0.0,644.0,79.0,152.0,"Douglass township, Butler County, Kansas",015,18425,20
5446.0,4454.0,8.0,3845.0,601.0,992.0,"El Dorado city, Butler County, Kansas",015,20075,20
245.0,180.0,2.0,147.0,31.0,65.0,"Plum Grove township, Butler County, Kansas",015,56850,20
469.0,442.0,0.0,359.0,83.0,27.0,"Spring township, Butler County, Kansas",015,67275,20
881.0,778.0,2.0,732.0,44.0,103.0,"Towanda township, Butler County, Kansas",015,71150,20
42.0,32.0,0.0,21.0,11.0,10.0,"Clay township, Butler County, Kansas",015,13575,20
116.0,99.0,0.0,89.0,10.0,17.0,"Chelsea township, Butler County, Kansas",015,12750,20
70.0,70.0,0.0,60.0,10.0,0.0,"Glencoe township, Butler County, Kansas",015,26400,20
1786.0,1669.0,0.0,1525.0,144.0,117.0,"Pleasant township, Butler County, Kansas",015,56200,20
94.0,83.0,0.0,83.0,0.0,11.0,"Clifford township, Butler County, Kansas",015,14175,20
204.0,178.0,2.0,155.0,21.0,26.0,"Fairmount township, Butler County, Kansas",015,22275,20
383.0,325.0,10.0,282.0,33.0,58.0,"Little Walnut township, Butler County, Kansas",015,41625,20
912.0,832.0,14.0,777.0,41.0,80.0,"Benton township, Butler County, Kansas",015,06200,20
110.0,106.0,0.0,102.0,4.0,4.0,"Lincoln township, Butler County, Kansas",015,40500,20
177.0,137.0,0.0,130.0,7.0,40.0,"Sycamore township, Butler County, Kansas",015,69700,20
3517.0,2954.0,27.0,2635.0,292.0,563.0,"Augusta city, Butler County, Kansas",015,03300,20
443.0,430.0,16.0,387.0,27.0,13.0,"Augusta township, Butler County, Kansas",015,03325,20
215.0,162.0,0.0,147.0,15.0,53.0,"Bloomington township, Butler County, Kansas",015,07500,20
5288.0,4864.0,44.0,4566.0,254.0,424.0,"Bruno township, Butler County, Kansas",015,08825,20
243.0,154.0,0.0,154.0,0.0,89.0,"El Dorado township, Butler County, Kansas",015,20100,20
165.0,165.0,0.0,139.0,26.0,0.0,"Murdock township, Butler County, Kansas",015,49225,20
396.0,348.0,0.0,308.0,40.0,48.0,"Prospect township, Butler County, Kansas",015,57775,20
940.0,900.0,0.0,842.0,58.0,40.0,"Richland township, Butler County, Kansas",015,59250,20
293.0,256.0,0.0,233.0,23.0,37.0,"Walnut township, Butler County, Kansas",015,74900,20
39.0,28.0,0.0,18.0,10.0,11.0,"Hickory township, Butler County, Kansas",015,31750,20
60.0,54.0,0.0,36.0,18.0,6.0,"Rock Creek township, Butler County, Kansas",015,60475,20
105.0,91.0,0.0,91.0,0.0,14.0,"Blaine township, Clay County, Kansas",027,07050,20
17.0,11.0,0.0,11.0,0.0,6.0,"Bloom township, Clay County, Kansas",027,07325,20
1708.0,1251.0,18.0,1052.0,181.0,457.0,"Clay Center city, Clay County, Kansas",027,13625,20
21.0,21.0,0.0,21.0,0.0,0.0,"Exeter township, Clay County, Kansas",027,22100,20
113.0,101.0,0.0,90.0,11.0,12.0,"Highland township, Clay County, Kansas",027,31825,20
487.0,455.0,1.0,396.0,58.0,32.0,"Republican township, Clay County, Kansas",027,59025,20
94.0,84.0,0.0,80.0,4.0,10.0,"Garfield township, Clay County, Kansas",027,25500,20
142.0,108.0,2.0,104.0,2.0,34.0,"Mulberry township, Clay County, Kansas",027,49000,20
195.0,171.0,2.0,131.0,38.0,24.0,"Grinnell township, Gove County, Kansas",063,28925,20
117.0,88.0,2.0,83.0,3.0,29.0,"Payne township, Gove County, Kansas",063,55050,20
78.0,62.0,2.0,53.0,7.0,16.0,"Gove township, Gove County, Kansas",063,27075,20
9.0,9.0,0.0,0.0,9.0,0.0,"Lewis township, Gove County, Kansas",063,39750,20
335.0,265.0,2.0,205.0,58.0,70.0,"Ohio township, Franklin County, Kansas",059,52350,20
4955.0,3991.0,0.0,3308.0,683.0,964.0,"Ottawa city, Franklin County, Kansas",059,53550,20
361.0,308.0,0.0,273.0,35.0,53.0,"Centropolis township, Franklin County, Kansas",059,12475,20
292.0,216.0,2.0,140.0,74.0,76.0,"Williamsburg township, Franklin County, Kansas",059,79325,20
72.0,53.0,0.0,53.0,0.0,19.0,"Appanoose township, Franklin County, Kansas",059,02075,20
175.0,163.0,0.0,136.0,27.0,12.0,"Greenwood township, Franklin County, Kansas",059,28750,20
267.0,232.0,0.0,201.0,31.0,35.0,"Lincoln township, Franklin County, Kansas",059,40700,20
372.0,318.0,5.0,289.0,24.0,54.0,"Cutler township, Franklin County, Kansas",059,16900,20
114.0,95.0,12.0,71.0,12.0,19.0,"Hayes township, Franklin County, Kansas",059,30925,20
483.0,408.0,2.0,369.0,37.0,75.0,"Pomona township, Franklin County, Kansas",059,57025,20
1063.0,968.0,5.0,702.0,261.0,95.0,"Franklin township, Franklin County, Kansas",059,24375,20
145.0,121.0,0.0,101.0,20.0,24.0,"Homewood township, Franklin County, Kansas",059,33000,20
203.0,186.0,0.0,186.0,0.0,17.0,"Peoria township, Franklin County, Kansas",059,55425,20
275.0,209.0,9.0,138.0,62.0,66.0,"Pottawatomie township, Franklin County, Kansas",059,57225,20
74.0,74.0,0.0,74.0,0.0,0.0,"Richland township, Harvey County, Kansas",079,59350,20
335.0,301.0,13.0,208.0,80.0,34.0,"Richmond township, Franklin County, Kansas",059,59700,20
292.0,284.0,0.0,204.0,80.0,8.0,"Ottawa township, Franklin County, Kansas",059,53575,20
158.0,158.0,0.0,88.0,70.0,0.0,"Harrison township, Franklin County, Kansas",059,30300,20
235.0,198.0,0.0,168.0,30.0,37.0,"Liberty township, Coffey County, Kansas",031,39925,20
1116.0,978.0,11.0,844.0,123.0,138.0,"Burlington city, Coffey County, Kansas",031,09400,20
70.0,52.0,0.0,48.0,4.0,18.0,"Pottawatomie township, Coffey County, Kansas",031,57200,20
573.0,503.0,5.0,433.0,65.0,70.0,"Lincoln township, Coffey County, Kansas",031,40550,20
46.0,40.0,0.0,38.0,2.0,6.0,"Spring Creek township, Coffey County, Kansas",031,67375,20
70.0,66.0,0.0,59.0,7.0,4.0,"Star township, Coffey County, Kansas",031,68000,20
57.0,57.0,0.0,57.0,0.0,0.0,"Hampden township, Coffey County, Kansas",031,29775,20
382.0,309.0,7.0,260.0,42.0,73.0,"Rock Creek township, Coffey County, Kansas",031,60500,20
199.0,137.0,3.0,113.0,21.0,62.0,"Mulberry city, Crawford County, Kansas",037,49025,20
957.0,817.0,8.0,667.0,142.0,140.0,"Girard city, Crawford County, Kansas",037,26300,20
