B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
17319.0,255.0,26.0,16558.0,152.0,6.0,0.0,106.0,216.0,"Shiprock-Sanostee CCD, San Juan County, New Mexico",045,92970,35
16808.0,6947.0,23.0,2959.0,55.0,0.0,0.0,220.0,6604.0,"Bloomfield CCD, San Juan County, New Mexico",045,90360,35
53920.0,24593.0,556.0,14854.0,464.0,11.0,151.0,1485.0,11806.0,"Farmington CCD, San Juan County, New Mexico",045,91290,35
1882.0,30.0,0.0,1765.0,5.0,0.0,0.0,36.0,46.0,"Naschitti CCD, San Juan County, New Mexico",045,92160,35
26045.0,16644.0,29.0,3389.0,64.0,52.0,0.0,498.0,5369.0,"Aztec CCD, San Juan County, New Mexico",045,90180,35
483.0,362.0,0.0,0.0,0.0,0.0,0.0,16.0,105.0,"San Jon CCD, Quay County, New Mexico",037,92730,35
6600.0,2866.0,133.0,71.0,34.0,17.0,22.0,41.0,3416.0,"Tucumcari CCD, Quay County, New Mexico",037,93540,35
1284.0,500.0,0.0,0.0,0.0,0.0,0.0,60.0,724.0,"Hondo CCD, Lincoln County, New Mexico",027,91500,35
1071.0,778.0,0.0,13.0,21.0,0.0,0.0,13.0,246.0,"Logan-Nara Visa CCD, Quay County, New Mexico",037,91830,35
293.0,254.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,"House-Forrest CCD, Quay County, New Mexico",037,91530,35
359.0,318.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,"Corona CCD, Lincoln County, New Mexico",027,90780,35
1218.0,727.0,10.0,113.0,1.0,0.0,0.0,40.0,327.0,"Carrizozo CCD, Lincoln County, New Mexico",027,90510,35
2722.0,1968.0,100.0,32.0,0.0,0.0,0.0,39.0,583.0,"Capitan CCD, Lincoln County, New Mexico",027,90450,35
13914.0,8841.0,0.0,163.0,102.0,0.0,0.0,252.0,4556.0,"Ruidoso CCD, Lincoln County, New Mexico",027,92700,35
