B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
57.0,22.0,35.0,"Corbett CCD, Multnomah County, Oregon",051,90663,41
11.0,11.0,0.0,"Skyline CCD, Multnomah County, Oregon",051,92975,41
5.0,1.0,4.0,"Cove CCD, Union County, Oregon",061,90714,41
0.0,0.0,0.0,"Starkey CCD, Union County, Oregon",061,93111,41
19.0,4.0,15.0,"Elgin CCD, Union County, Oregon",061,91037,41
218.0,109.0,109.0,"La Grande CCD, Union County, Oregon",061,91615,41
14.0,7.0,7.0,"Union CCD, Union County, Oregon",061,93281,41
25.0,10.0,15.0,"Yonna Valley-Poe Valley CCD, Klamath County, Oregon",035,93594,41
12.0,2.0,10.0,"East Marion CCD, Marion County, Oregon",047,90994,41
117.0,89.0,28.0,"Beavercreek CCD, Clackamas County, Oregon",005,90272,41
288.0,141.0,147.0,"Chehalem Mountains CCD, Washington County, Oregon",067,90510,41
27.0,12.0,15.0,"Langell Valley CCD, Klamath County, Oregon",035,91651,41
2290.0,593.0,1697.0,"Rockcreek CCD, Washington County, Oregon",067,92678,41
34.0,18.0,16.0,"Wingville-Haines CCD, Baker County, Oregon",001,93555,41
92.0,78.0,14.0,"McKenzie River CCD, Lane County, Oregon",039,91719,41
24.0,20.0,4.0,"Middle Siuslaw River-Triangle Lake CCD, Lane County, Oregon",039,91889,41
97.0,52.0,45.0,"Florence CCD, Lane County, Oregon",039,91147,41
14.0,14.0,0.0,"Dunes City CCD, Lane County, Oregon",039,90943,41
3634.0,2000.0,1634.0,"Hermiston-Umatilla CCD, Umatilla County, Oregon",059,91334,41
12.0,0.0,12.0,"Upper Siuslaw River CCD, Lane County, Oregon",039,93300,41
492.0,279.0,213.0,"Prineville CCD, Crook County, Oregon",013,92592,41
455.0,117.0,338.0,"Newport CCD, Lincoln County, Oregon",041,92133,41
328.0,106.0,222.0,"Lincoln City CCD, Lincoln County, Oregon",041,91674,41
806.0,487.0,319.0,"Milton-Freewater CCD, Umatilla County, Oregon",059,91929,41
35.0,6.0,29.0,"Umatilla Reservation CCD, Umatilla County, Oregon",059,93270,41
15057.0,5629.0,9428.0,"Portland East CCD, Multnomah County, Oregon",051,92518,41
3197.0,865.0,2332.0,"Portland West CCD, Multnomah County, Oregon",051,92520,41
6354.0,2170.0,4184.0,"Gresham CCD, Multnomah County, Oregon",051,91249,41
0.0,0.0,0.0,"West Bench CCD, Malheur County, Oregon",045,93442,41
162.0,100.0,62.0,"Sutherlin CCD, Douglas County, Oregon",019,93153,41
434.0,109.0,325.0,"Tillamook CCD, Tillamook County, Oregon",057,93213,41
51.0,29.0,22.0,"Neskowin CCD, Tillamook County, Oregon",057,92108,41
46.0,46.0,0.0,"Nehalem CCD, Tillamook County, Oregon",057,92091,41
115.0,91.0,24.0,"Carlton CCD, Yamhill County, Oregon",071,90459,41
382.0,186.0,196.0,"Dayton-Amity CCD, Yamhill County, Oregon",071,90816,41
1926.0,783.0,1143.0,"McMinnville CCD, Yamhill County, Oregon",071,91734,41
183.0,71.0,112.0,"Sheridan CCD, Yamhill County, Oregon",071,92890,41
1384.0,554.0,830.0,"Newberg CCD, Yamhill County, Oregon",071,92125,41
1.0,0.0,1.0,"Hereford CCD, Baker County, Oregon",001,91326,41
11.0,0.0,11.0,"Halfway CCD, Baker County, Oregon",001,91258,41
0.0,0.0,0.0,"Eagle Valley CCD, Baker County, Oregon",001,90969,41
4.0,2.0,2.0,"Huntington CCD, Baker County, Oregon",001,91377,41
147.0,71.0,76.0,"Baker City CCD, Baker County, Oregon",001,90204,41
84.0,6.0,78.0,"Williams CCD, Josephine County, Oregon",033,93519,41
113.0,39.0,74.0,"Cave Junction CCD, Josephine County, Oregon",033,90493,41
1444.0,771.0,673.0,"Grants Pass CCD, Josephine County, Oregon",033,91241,41
88.0,31.0,57.0,"Northwest Josephine CCD, Josephine County, Oregon",033,92295,41
78.0,78.0,0.0,"Wilderville CCD, Josephine County, Oregon",033,93485,41
66.0,22.0,44.0,"Chiloquin CCD, Klamath County, Oregon",035,90527,41
1599.0,757.0,842.0,"Klamath Falls CCD, Klamath County, Oregon",035,91581,41
135.0,74.0,61.0,"Merrill CCD, Klamath County, Oregon",035,91870,41
180.0,106.0,74.0,"Malin CCD, Klamath County, Oregon",035,91785,41
22.0,13.0,9.0,"Keno CCD, Klamath County, Oregon",035,91564,41
53.0,53.0,0.0,"Crescent Lake CCD, Klamath County, Oregon",035,90731,41
367.0,190.0,177.0,"Pendleton CCD, Umatilla County, Oregon",059,92448,41
22.0,15.0,7.0,"Pilot Rock CCD, Umatilla County, Oregon",059,92465,41
6.0,6.0,0.0,"Umapine CCD, Umatilla County, Oregon",059,93264,41
18.0,12.0,6.0,"Weston CCD, Umatilla County, Oregon",059,93451,41
11.0,5.0,6.0,"Athena CCD, Umatilla County, Oregon",059,90170,41
12.0,8.0,4.0,"Siletz CCD, Lincoln County, Oregon",041,92907,41
0.0,0.0,0.0,"Toledo CCD, Lincoln County, Oregon",041,93230,41
134.0,97.0,37.0,"Waldport CCD, Lincoln County, Oregon",041,93349,41
11.0,11.0,0.0,"Eddyville CCD, Lincoln County, Oregon",041,91020,41
35.0,10.0,25.0,"Depoe Bay CCD, Lincoln County, Oregon",041,90884,41
59.0,59.0,0.0,"North Albany CCD, Benton County, Oregon",003,92142,41
79.0,41.0,38.0,"Southwest Benton CCD, Benton County, Oregon",003,93077,41
1435.0,270.0,1165.0,"Corvallis CCD, Benton County, Oregon",003,90680,41
107.0,5.0,102.0,"Southeast Benton CCD, Benton County, Oregon",003,93009,41
9.0,2.0,7.0,"North Benton CCD, Benton County, Oregon",003,92176,41
6.0,6.0,0.0,"Goble CCD, Columbia County, Oregon",009,91190,41
360.0,256.0,104.0,"St. Helens CCD, Columbia County, Oregon",009,92703,41
17.0,17.0,0.0,"Clatskanie CCD, Columbia County, Oregon",009,90544,41
26.0,9.0,17.0,"Rainier CCD, Columbia County, Oregon",009,92601,41
71.0,38.0,33.0,"Scappoose CCD, Columbia County, Oregon",009,92805,41
72.0,63.0,9.0,"Vernonia CCD, Columbia County, Oregon",009,93332,41
11.0,11.0,0.0,"Powell Butte CCD, Crook County, Oregon",013,92550,41
4.0,4.0,0.0,"Crooked River CCD, Crook County, Oregon",013,90765,41
11.0,11.0,0.0,"Moro CCD, Sherman County, Oregon",055,91989,41
4.0,0.0,4.0,"Wasco CCD, Sherman County, Oregon",055,93434,41
39.0,6.0,33.0,"Dufur CCD, Wasco County, Oregon",065,90935,41
0.0,0.0,0.0,"Antelope CCD, Wasco County, Oregon",065,90085,41
1044.0,499.0,545.0,"The Dalles CCD, Wasco County, Oregon",065,93196,41
12.0,9.0,3.0,"Warm Springs CCD, Wasco County, Oregon",065,93400,41
10.0,0.0,10.0,"Drewsey CCD, Harney County, Oregon",025,90918,41
80.0,52.0,28.0,"Burns CCD, Harney County, Oregon",025,90391,41
16.0,3.0,13.0,"Diamond CCD, Harney County, Oregon",025,90901,41
46.0,28.0,18.0,"Lowell CCD, Lane County, Oregon",039,91700,41
71.0,71.0,0.0,"Oakridge CCD, Lane County, Oregon",039,92346,41
17.0,17.0,0.0,"Pleasant Hill CCD, Lane County, Oregon",039,92482,41
257.0,175.0,82.0,"Badger Mountain CCD, Lane County, Oregon",039,90187,41
65.0,46.0,19.0,"Marcola CCD, Lane County, Oregon",039,91802,41
380.0,259.0,121.0,"Cottage Grove CCD, Lane County, Oregon",039,90697,41
46.0,46.0,0.0,"Creswell CCD, Lane County, Oregon",039,90748,41
6789.0,2424.0,4365.0,"Eugene-Springfield CCD, Lane County, Oregon",039,91105,41
16.0,16.0,0.0,"Coburg CCD, Lane County, Oregon",039,90578,41
289.0,117.0,172.0,"Junction City CCD, Lane County, Oregon",039,91513,41
13.0,0.0,13.0,"Jordan Valley CCD, Malheur County, Oregon",045,91479,41
23.0,14.0,9.0,"Owyhee CCD, Malheur County, Oregon",045,92414,41
58.0,14.0,44.0,"Dead Ox Flat CCD, Malheur County, Oregon",045,90833,41
808.0,403.0,405.0,"Nyssa CCD, Malheur County, Oregon",045,92329,41
191.0,85.0,106.0,"Vale CCD, Malheur County, Oregon",045,93315,41
72.0,24.0,48.0,"Adrian CCD, Malheur County, Oregon",045,90017,41
4.0,2.0,2.0,"Brogan CCD, Malheur County, Oregon",045,90340,41
1626.0,603.0,1023.0,"Ontario CCD, Malheur County, Oregon",045,92397,41
38.0,0.0,38.0,"Malheur Junction CCD, Malheur County, Oregon",045,91768,41
0.0,0.0,0.0,"Juntura CCD, Malheur County, Oregon",045,91530,41
0.0,0.0,0.0,"Imnaha CCD, Wallowa County, Oregon",063,91394,41
35.0,15.0,20.0,"Wallowa CCD, Wallowa County, Oregon",063,93366,41
12.0,12.0,0.0,"Joseph CCD, Wallowa County, Oregon",063,91496,41
23.0,17.0,6.0,"Enterprise CCD, Wallowa County, Oregon",063,91071,41
0.0,0.0,0.0,"Flora CCD, Wallowa County, Oregon",063,91139,41
17647.0,6012.0,11635.0,"Beaverton-Hillsboro CCD, Washington County, Oregon",067,90289,41
90.0,82.0,8.0,"Coast Range CCD, Washington County, Oregon",067,90561,41
196.0,196.0,0.0,"North Plains CCD, Washington County, Oregon",067,92210,41
2582.0,1598.0,984.0,"Forest Grove-Cornelius CCD, Washington County, Oregon",067,91156,41
5.0,5.0,0.0,"Fossil CCD, Wheeler County, Oregon",069,91173,41
13714.0,4929.0,8785.0,"Salem CCD, Marion County, Oregon",047,92737,41
378.0,168.0,210.0,"Stayton CCD, Marion County, Oregon",047,93128,41
3669.0,1796.0,1873.0,"Woodburn CCD, Marion County, Oregon",047,93570,41
526.0,212.0,314.0,"Jefferson CCD, Marion County, Oregon",047,91428,41
47.0,13.0,34.0,"St. Paul CCD, Marion County, Oregon",047,92720,41
297.0,116.0,181.0,"Mount Angel CCD, Marion County, Oregon",047,92006,41
233.0,72.0,161.0,"Silverton CCD, Marion County, Oregon",047,92941,41
535.0,366.0,169.0,"Hubbard CCD, Marion County, Oregon",047,91360,41
673.0,236.0,437.0,"Ashland CCD, Jackson County, Oregon",029,90119,41
45.0,41.0,4.0,"Butte Falls-Prospect CCD, Jackson County, Oregon",029,90408,41
5368.0,2437.0,2931.0,"Medford CCD, Jackson County, Oregon",029,91836,41
78.0,69.0,9.0,"Sams Valley CCD, Jackson County, Oregon",029,92771,41
74.0,64.0,10.0,"Southwest Jackson CCD, Jackson County, Oregon",029,93094,41
223.0,223.0,0.0,"Eagle Point CCD, Jackson County, Oregon",029,90952,41
21.0,13.0,8.0,"Southeast Jackson CCD, Jackson County, Oregon",029,93026,41
128.0,95.0,33.0,"Northwest Jackson CCD, Jackson County, Oregon",029,92278,41
87.0,33.0,54.0,"Shady Cove CCD, Jackson County, Oregon",029,92873,41
16.0,5.0,11.0,"Elkton-Drain CCD, Douglas County, Oregon",019,91054,41
73.0,54.0,19.0,"North Umpqua CCD, Douglas County, Oregon",019,92244,41
35.0,22.0,13.0,"Reedsport CCD, Douglas County, Oregon",019,92652,41
105.0,47.0,58.0,"South Umpqua CCD, Douglas County, Oregon",019,93060,41
77.0,33.0,44.0,"Melrose CCD, Douglas County, Oregon",019,91853,41
0.0,0.0,0.0,"Kellogg-Yoncalla CCD, Douglas County, Oregon",019,91547,41
175.0,124.0,51.0,"Myrtle Creek-Riddle CCD, Douglas County, Oregon",019,92057,41
220.0,140.0,80.0,"Tenmile CCD, Douglas County, Oregon",019,93179,41
678.0,278.0,400.0,"Roseburg CCD, Douglas County, Oregon",019,92686,41
109.0,97.0,12.0,"John Day CCD, Grant County, Oregon",023,91462,41
0.0,0.0,0.0,"Prairie City CCD, Grant County, Oregon",023,92584,41
2.0,2.0,0.0,"Long Creek CCD, Grant County, Oregon",023,91683,41
0.0,0.0,0.0,"Seneca CCD, Grant County, Oregon",023,92856,41
39.0,27.0,12.0,"Warm Springs CCD, Jefferson County, Oregon",031,93383,41
325.0,222.0,103.0,"Culver CCD, Jefferson County, Oregon",031,90782,41
660.0,382.0,278.0,"Madras CCD, Jefferson County, Oregon",031,91751,41
2.0,2.0,0.0,"Ashwood CCD, Jefferson County, Oregon",031,90136,41
5.0,0.0,5.0,"Grandview CCD, Jefferson County, Oregon",031,91224,41
1217.0,472.0,745.0,"Salem CCD, Polk County, Oregon",053,92754,41
250.0,101.0,149.0,"Dallas CCD, Polk County, Oregon",053,90799,41
27.0,24.0,3.0,"Falls City CCD, Polk County, Oregon",053,91122,41
15.0,7.0,8.0,"Willamina CCD, Polk County, Oregon",053,93502,41
1204.0,683.0,521.0,"Monmouth-Independence CCD, Polk County, Oregon",053,91972,41
925.0,390.0,535.0,"Wilsonville CCD, Clackamas County, Oregon",005,93536,41
538.0,367.0,171.0,"Sandy CCD, Clackamas County, Oregon",005,92788,41
155.0,23.0,132.0,"Yoder CCD, Clackamas County, Oregon",005,93587,41
247.0,159.0,88.0,"Estacada CCD, Clackamas County, Oregon",005,91088,41
45.0,7.0,38.0,"Mulino CCD, Clackamas County, Oregon",005,92040,41
82.0,82.0,0.0,"Redland CCD, Clackamas County, Oregon",005,92618,41
5834.0,2800.0,3034.0,"Northwest Clackamas CCD, Clackamas County, Oregon",005,92261,41
686.0,241.0,445.0,"Canby CCD, Clackamas County, Oregon",005,90442,41
22.0,22.0,0.0,"Colton CCD, Clackamas County, Oregon",005,90595,41
353.0,155.0,198.0,"Molalla CCD, Clackamas County, Oregon",005,91955,41
77.0,21.0,56.0,"Mount Hood CCD, Clackamas County, Oregon",005,92023,41
2143.0,665.0,1478.0,"Bend CCD, Deschutes County, Oregon",017,90306,41
35.0,35.0,0.0,"Tumalo CCD, Deschutes County, Oregon",017,93247,41
873.0,165.0,708.0,"Redmond CCD, Deschutes County, Oregon",017,92635,41
313.0,175.0,138.0,"Sisters-Millican CCD, Deschutes County, Oregon",017,92958,41
81.0,52.0,29.0,"Mill City CCD, Linn County, Oregon",043,91904,41
1625.0,476.0,1149.0,"Albany CCD, Linn County, Oregon",043,90068,41
19.0,19.0,0.0,"Brownsville CCD, Linn County, Oregon",043,90374,41
123.0,123.0,0.0,"Sweet Home CCD, Linn County, Oregon",043,93162,41
287.0,83.0,204.0,"Lebanon CCD, Linn County, Oregon",043,91666,41
48.0,48.0,0.0,"East Linn CCD, Linn County, Oregon",043,90986,41
200.0,25.0,175.0,"Harrisburg CCD, Linn County, Oregon",043,91292,41
53.0,53.0,0.0,"Scio-Lacomb CCD, Linn County, Oregon",043,92822,41
10.0,0.0,10.0,"Beaver CCD, Tillamook County, Oregon",057,90255,41
57.0,30.0,27.0,"Bay City CCD, Tillamook County, Oregon",057,90238,41
