B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
245.0,155.0,155.0,145.0,10.0,0.0,90.0,"St. Petersburg borough, Clarion County, Pennsylvania",031,67384,42
539.0,394.0,394.0,384.0,10.0,0.0,145.0,"Strattanville borough, Clarion County, Pennsylvania",031,74728,42
974.0,512.0,512.0,489.0,23.0,0.0,462.0,"Porter township, Clarion County, Pennsylvania",031,62144,42
8424.0,5767.0,5767.0,5636.0,131.0,0.0,2657.0,"Douglass township, Montgomery County, Pennsylvania",091,19672,42
12146.0,7622.0,7622.0,7210.0,412.0,0.0,4524.0,"East Norriton township, Montgomery County, Pennsylvania",091,21600,42
3883.0,2867.0,2867.0,2696.0,171.0,0.0,1016.0,"Lower Frederick township, Montgomery County, Pennsylvania",091,44912,42
12290.0,8920.0,8903.0,8482.0,421.0,17.0,3370.0,"Lower Salford township, Montgomery County, Pennsylvania",091,45096,42
2082.0,1470.0,1466.0,1375.0,91.0,4.0,612.0,"Rockledge borough, Montgomery County, Pennsylvania",091,65568,42
15753.0,10689.0,10689.0,10111.0,578.0,0.0,5064.0,"Springfield township, Montgomery County, Pennsylvania",091,73088,42
15021.0,10108.0,10108.0,9548.0,560.0,0.0,4913.0,"Towamencin township, Montgomery County, Pennsylvania",091,77152,42
628.0,336.0,336.0,313.0,23.0,0.0,292.0,"Manchester township, Wayne County, Pennsylvania",127,46856,42
1255.0,836.0,836.0,779.0,57.0,0.0,419.0,"Dyberry township, Wayne County, Pennsylvania",127,20576,42
3241.0,1534.0,1534.0,1457.0,77.0,0.0,1707.0,"Paupack township, Wayne County, Pennsylvania",127,58480,42
228.0,157.0,157.0,148.0,9.0,0.0,71.0,"Prompton borough, Wayne County, Pennsylvania",127,62744,42
1317.0,795.0,795.0,736.0,59.0,0.0,522.0,"South Canaan township, Wayne County, Pennsylvania",127,72024,42
426.0,246.0,246.0,232.0,14.0,0.0,180.0,"Buckingham township, Wayne County, Pennsylvania",127,09824,42
1139.0,683.0,683.0,592.0,91.0,0.0,456.0,"Hawley borough, Wayne County, Pennsylvania",127,33200,42
1250.0,660.0,660.0,597.0,63.0,0.0,590.0,"Mount Pleasant township, Wayne County, Pennsylvania",127,51872,42
188.0,98.0,98.0,92.0,6.0,0.0,90.0,"Starrucca borough, Wayne County, Pennsylvania",127,73784,42
1061.0,549.0,549.0,527.0,22.0,0.0,512.0,"Waymart borough, Wayne County, Pennsylvania",127,81712,42
1373.0,833.0,833.0,815.0,18.0,0.0,540.0,"Cherry Ridge township, Wayne County, Pennsylvania",127,13096,42
523.0,286.0,286.0,280.0,6.0,0.0,237.0,"Lebanon township, Wayne County, Pennsylvania",127,42176,42
558.0,356.0,356.0,341.0,15.0,0.0,202.0,"Oregon township, Wayne County, Pennsylvania",127,57000,42
637.0,320.0,320.0,291.0,29.0,0.0,317.0,"Preston township, Wayne County, Pennsylvania",127,62600,42
3592.0,1940.0,1940.0,1861.0,79.0,0.0,1652.0,"Salem township, Wayne County, Pennsylvania",127,67488,42
3087.0,2048.0,2048.0,1994.0,54.0,0.0,1039.0,"Damascus township, Wayne County, Pennsylvania",127,18104,42
3830.0,473.0,473.0,458.0,15.0,0.0,3357.0,"Canaan township, Wayne County, Pennsylvania",127,11056,42
3395.0,1614.0,1614.0,1505.0,109.0,0.0,1781.0,"Honesdale borough, Wayne County, Pennsylvania",127,35520,42
215.0,139.0,139.0,123.0,16.0,0.0,76.0,"Bethany borough, Wayne County, Pennsylvania",127,05976,42
2373.0,1247.0,1241.0,1160.0,81.0,6.0,1126.0,"Texas township, Wayne County, Pennsylvania",127,76424,42
960.0,610.0,610.0,577.0,33.0,0.0,350.0,"Palmyra township, Wayne County, Pennsylvania",127,57736,42
115.0,66.0,66.0,64.0,2.0,0.0,49.0,"Pleasantville borough, Bedford County, Pennsylvania",009,61496,42
2300.0,1240.0,1240.0,1126.0,114.0,0.0,1060.0,"Bedford borough, Bedford County, Pennsylvania",009,04944,42
322.0,191.0,191.0,176.0,15.0,0.0,131.0,"Lincoln township, Bedford County, Pennsylvania",009,43416,42
468.0,278.0,278.0,254.0,24.0,0.0,190.0,"Mann township, Bedford County, Pennsylvania",009,46928,42
1588.0,979.0,979.0,932.0,47.0,0.0,609.0,"South Woodbury township, Bedford County, Pennsylvania",009,72656,42
970.0,606.0,606.0,585.0,21.0,0.0,364.0,"Woodbury township, Bedford County, Pennsylvania",009,86136,42
671.0,338.0,338.0,307.0,31.0,0.0,333.0,"Hyndman borough, Bedford County, Pennsylvania",009,36640,42
2389.0,1497.0,1497.0,1447.0,50.0,0.0,892.0,"East St. Clair township, Bedford County, Pennsylvania",009,21788,42
534.0,284.0,284.0,269.0,15.0,0.0,250.0,"Saxton borough, Bedford County, Pennsylvania",009,68072,42
4903.0,3371.0,3371.0,3278.0,93.0,0.0,1532.0,"East Hanover township, Dauphin County, Pennsylvania",043,21208,42
1986.0,1306.0,1306.0,1207.0,99.0,0.0,680.0,"Highspire borough, Dauphin County, Pennsylvania",043,34664,42
194.0,131.0,131.0,127.0,4.0,0.0,63.0,"Pillow borough, Dauphin County, Pennsylvania",043,60264,42
833.0,479.0,479.0,454.0,25.0,0.0,354.0,"Wiconisco township, Dauphin County, Pennsylvania",043,84976,42
327.0,196.0,196.0,176.0,20.0,0.0,131.0,"Berrysburg borough, Dauphin County, Pennsylvania",043,05856,42
7358.0,4900.0,4900.0,4730.0,170.0,0.0,2458.0,"Lower Swatara township, Dauphin County, Pennsylvania",043,45120,42
3656.0,2617.0,2606.0,2498.0,108.0,11.0,1039.0,"Hummelstown borough, Dauphin County, Pennsylvania",043,36232,42
2091.0,1256.0,1256.0,1246.0,10.0,0.0,835.0,"Millersburg borough, Dauphin County, Pennsylvania",043,49680,42
685.0,467.0,467.0,440.0,27.0,0.0,218.0,"Dauphin borough, Dauphin County, Pennsylvania",043,18272,42
