B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
3783.0,3120.0,295.0,304.0,64.0,0.0,"Arcadia East CCD, DeSoto County, Florida",027,90065,12
105.0,105.0,0.0,0.0,0.0,0.0,"Altha CCD, Calhoun County, Florida",013,90026,12
1773.0,1263.0,80.0,389.0,41.0,0.0,"Blountstown CCD, Calhoun County, Florida",013,90169,12
974.0,876.0,15.0,63.0,5.0,15.0,"Fort White CCD, Columbia County, Florida",023,91183,12
1549.0,1166.0,78.0,297.0,8.0,0.0,"Punta Gorda CCD, Charlotte County, Florida",015,92899,12
281.0,180.0,0.0,101.0,0.0,0.0,"Grove City-Rotonda CCD, Charlotte County, Florida",015,91352,12
7980.0,7046.0,387.0,206.0,167.0,174.0,"Port Charlotte CCD, Charlotte County, Florida",015,92834,12
210.0,65.0,99.0,46.0,0.0,0.0,"North Columbia CCD, Columbia County, Florida",023,92366,12
10864.0,7695.0,1482.0,1524.0,163.0,0.0,"Lake City CCD, Columbia County, Florida",023,91820,12
142.0,128.0,0.0,14.0,0.0,0.0,"Cross City South CCD, Dixie County, Florida",029,90702,12
1006.0,752.0,39.0,215.0,0.0,0.0,"Cross City North CCD, Dixie County, Florida",029,90689,12
2886.0,2556.0,55.0,176.0,78.0,21.0,"Stuart CCD, Martin County, Florida",085,93250,12
2140.0,1717.0,94.0,329.0,0.0,0.0,"Indiantown CCD, Martin County, Florida",085,91586,12
3661.0,2550.0,632.0,258.0,9.0,212.0,"Port Salerno-Hobe Sound CCD, Martin County, Florida",085,92873,12
837.0,609.0,58.0,17.0,153.0,0.0,"Venice CCD, Sarasota County, Florida",115,93484,12
1811.0,1561.0,109.0,126.0,0.0,15.0,"Interlachen-Florahome CCD, Putnam County, Florida",107,91612,12
1509.0,1376.0,110.0,16.0,7.0,0.0,"Crescent City CCD, Putnam County, Florida",107,90663,12
7201.0,5954.0,749.0,275.0,182.0,41.0,"Palatka CCD, Putnam County, Florida",107,92574,12
79.0,53.0,0.0,0.0,25.0,1.0,"Interior County CCD, Sarasota County, Florida",115,91599,12
1141.0,1046.0,42.0,53.0,0.0,0.0,"East Palatka CCD, Putnam County, Florida",107,90923,12
37.0,17.0,0.0,20.0,0.0,0.0,"Englewood CCD, Sarasota County, Florida",115,90975,12
0.0,0.0,0.0,0.0,0.0,0.0,"Longboat Key CCD, Sarasota County, Florida",115,91963,12
5399.0,4796.0,306.0,151.0,146.0,0.0,"North Port CCD, Sarasota County, Florida",115,92431,12
11778.0,9618.0,1180.0,798.0,164.0,18.0,"Sarasota CCD, Sarasota County, Florida",115,93107,12
994.0,789.0,10.0,195.0,0.0,0.0,"Raiford CCD, Union County, Florida",125,92925,12
2020.0,1147.0,22.0,851.0,0.0,0.0,"Lake Butler CCD, Union County, Florida",125,91807,12
352.0,327.0,0.0,0.0,25.0,0.0,"Worthington Springs CCD, Union County, Florida",125,93731,12
6062.0,4916.0,596.0,451.0,90.0,9.0,"Spring Hill CCD, Hernando County, Florida",053,93230,12
7141.0,5765.0,900.0,178.0,232.0,66.0,"DeLand CCD, Volusia County, Florida",127,90832,12
13762.0,11535.0,1370.0,638.0,101.0,118.0,"Hallandale Beach CCD, Broward County, Florida",011,91417,12
719.0,649.0,41.0,26.0,3.0,0.0,"LaBelle CCD, Hendry County, Florida",051,91781,12
2024.0,1650.0,130.0,67.0,168.0,9.0,"DeBary-Orange City CCD, Volusia County, Florida",127,90793,12
547.0,538.0,0.0,9.0,0.0,0.0,"Midway CCD, Santa Rosa County, Florida",113,92218,12
0.0,0.0,0.0,0.0,0.0,0.0,"Whiting Field CCD, Santa Rosa County, Florida",113,93659,12
1055.0,910.0,101.0,44.0,0.0,0.0,"Skyline CCD, Santa Rosa County, Florida",113,93127,12
0.0,0.0,0.0,0.0,0.0,0.0,"Navarre Beach CCD, Santa Rosa County, Florida",113,92309,12
2551.0,2235.0,34.0,267.0,15.0,0.0,"Holley-Navarre CCD, Santa Rosa County, Florida",113,91500,12
4508.0,3693.0,83.0,715.0,17.0,0.0,"East Wakulla CCD, Wakulla County, Florida",129,90949,12
235.0,228.0,0.0,6.0,0.0,1.0,"Caryville CCD, Washington County, Florida",133,90442,12
2119.0,1384.0,233.0,502.0,0.0,0.0,"Vernon CCD, Washington County, Florida",133,93497,12
217.0,207.0,10.0,0.0,0.0,0.0,"West Wakulla CCD, Wakulla County, Florida",129,93627,12
1379.0,1291.0,18.0,70.0,0.0,0.0,"Chipley CCD, Washington County, Florida",133,90546,12
3600.0,2919.0,154.0,519.0,8.0,0.0,"Starke CCD, Bradford County, Florida",007,93237,12
11.0,7.0,0.0,0.0,4.0,0.0,"Brooker CCD, Bradford County, Florida",007,90312,12
413.0,411.0,2.0,0.0,0.0,0.0,"Hampton CCD, Bradford County, Florida",007,91430,12
1085.0,821.0,10.0,250.0,4.0,0.0,"Lawtey CCD, Bradford County, Florida",007,91898,12
9648.0,8349.0,527.0,279.0,362.0,131.0,"Melbourne CCD, Brevard County, Florida",009,92106,12
0.0,0.0,0.0,0.0,0.0,0.0,"Space Center CCD, Brevard County, Florida",009,93224,12
7760.0,6061.0,1039.0,295.0,345.0,20.0,"Titusville CCD, Brevard County, Florida",009,93419,12
15673.0,13252.0,1415.0,640.0,272.0,94.0,"Cocoa-Rockledge CCD, Brevard County, Florida",009,90624,12
8.0,0.0,8.0,0.0,0.0,0.0,"Melbourne Shores-Floridana Beach CCD, Brevard County, Florida",009,92119,12
1608.0,1397.0,105.0,7.0,99.0,0.0,"Merritt Island CCD, Brevard County, Florida",009,92132,12
326.0,188.0,113.0,13.0,12.0,0.0,"Cocoa Beach-Cape Canaveral CCD, Brevard County, Florida",009,90611,12
20326.0,18221.0,1354.0,373.0,324.0,54.0,"Palm Bay CCD, Brevard County, Florida",009,92587,12
828.0,607.0,53.0,0.0,168.0,0.0,"Indialantic-Melbourne Beach CCD, Brevard County, Florida",009,91573,12
478.0,478.0,0.0,0.0,0.0,0.0,"Malabar CCD, Brevard County, Florida",009,92028,12
369.0,336.0,14.0,19.0,0.0,0.0,"West Brevard CCD, Brevard County, Florida",009,93588,12
8925.0,6254.0,832.0,1277.0,523.0,39.0,"Orange Park CCD, Clay County, Florida",019,92509,12
8059.0,6229.0,304.0,929.0,450.0,147.0,"Middleburg-Clay Hill CCD, Clay County, Florida",019,92197,12
1257.0,1029.0,0.0,207.0,0.0,21.0,"Penney Farms CCD, Clay County, Florida",019,92678,12
1683.0,1506.0,125.0,43.0,9.0,0.0,"Green Cove Springs CCD, Clay County, Florida",019,91300,12
221.0,194.0,0.0,24.0,3.0,0.0,"Keystone Heights CCD, Clay County, Florida",019,91742,12
656.0,435.0,0.0,221.0,0.0,0.0,"Day CCD, Lafayette County, Florida",067,90767,12
709.0,699.0,4.0,4.0,2.0,0.0,"Mayo CCD, Lafayette County, Florida",067,92093,12
1250.0,1070.0,74.0,40.0,57.0,9.0,"Fruitland Park-Lady Lake CCD, Lake County, Florida",069,91235,12
4100.0,3242.0,129.0,724.0,5.0,0.0,"Groveland-Mascotte CCD, Lake County, Florida",069,91365,12
851.0,567.0,251.0,9.0,24.0,0.0,"Leesburg East CCD, Lake County, Florida",069,91924,12
4211.0,3802.0,145.0,111.0,153.0,0.0,"Eustis CCD, Lake County, Florida",069,91014,12
10092.0,8217.0,83.0,1478.0,287.0,27.0,"Clermont CCD, Lake County, Florida",069,90585,12
361.0,342.0,0.0,19.0,0.0,0.0,"Howey-in-the-Hills-Okahumpka CCD, Lake County, Florida",069,91541,12
850.0,842.0,4.0,0.0,4.0,0.0,"Umatilla CCD, Lake County, Florida",069,93445,12
2152.0,1692.0,289.0,96.0,75.0,0.0,"Tavares CCD, Lake County, Florida",069,93393,12
5801.0,3908.0,1694.0,127.0,60.0,12.0,"Leesburg CCD, Lake County, Florida",069,91911,12
2990.0,2598.0,124.0,136.0,132.0,0.0,"Mount Dora CCD, Lake County, Florida",069,92262,12
2247.0,1701.0,435.0,75.0,0.0,36.0,"Yulee CCD, Nassau County, Florida",089,93757,12
968.0,935.0,14.0,12.0,7.0,0.0,"Callahan-Hilliard CCD, Nassau County, Florida",089,90364,12
1643.0,1425.0,61.0,32.0,125.0,0.0,"Fernandina Beach CCD, Nassau County, Florida",089,91079,12
24517.0,18832.0,4703.0,519.0,365.0,98.0,"Clearwater CCD, Pinellas County, Florida",103,90572,12
65704.0,53988.0,8934.0,1447.0,892.0,443.0,"St. Petersburg CCD, Pinellas County, Florida",103,93042,12
4638.0,3692.0,351.0,184.0,374.0,37.0,"Tarpon Springs CCD, Pinellas County, Florida",103,93380,12
17.0,8.0,2.0,7.0,0.0,0.0,"St. Pete Beach CCD, Pinellas County, Florida",103,93036,12
1184.0,1013.0,130.0,12.0,29.0,0.0,"Boca Ciega CCD, Pinellas County, Florida",103,90182,12
2397.0,1718.0,405.0,271.0,3.0,0.0,"Frostproof CCD, Polk County, Florida",105,91209,12
35481.0,28447.0,4804.0,1239.0,891.0,100.0,"Lakeland CCD, Polk County, Florida",105,91833,12
22431.0,20100.0,1012.0,599.0,493.0,227.0,"Haines City CCD, Polk County, Florida",105,91404,12
7525.0,6119.0,806.0,299.0,272.0,29.0,"Lake Wales CCD, Polk County, Florida",105,91859,12
8931.0,8108.0,596.0,197.0,16.0,14.0,"Bartow CCD, Polk County, Florida",105,90117,12
21180.0,18264.0,2291.0,439.0,180.0,6.0,"Winter Haven-Auburndale CCD, Polk County, Florida",105,93718,12
49.0,49.0,0.0,0.0,0.0,0.0,"West St. Lucie CCD, St. Lucie County, Florida",111,93620,12
28321.0,24418.0,2502.0,1020.0,140.0,241.0,"Fort Pierce CCD, St. Lucie County, Florida",111,91157,12
46.0,39.0,7.0,0.0,0.0,0.0,"Hutchinson Island CCD, St. Lucie County, Florida",111,91547,12
29557.0,24559.0,2587.0,1667.0,471.0,273.0,"Port St. Lucie CCD, St. Lucie County, Florida",111,92866,12
12.0,12.0,0.0,0.0,0.0,0.0,"Northeast Glades CCD, Glades County, Florida",043,92379,12
1771.0,1525.0,30.0,197.0,19.0,0.0,"Southwest Glades CCD, Glades County, Florida",043,93185,12
3725.0,3038.0,501.0,157.0,29.0,0.0,"Clewiston CCD, Hendry County, Florida",051,90598,12
856.0,617.0,32.0,207.0,0.0,0.0,"Fellsmere CCD, Indian River County, Florida",061,91066,12
12346.0,10795.0,745.0,676.0,108.0,22.0,"Vero Beach CCD, Indian River County, Florida",061,93510,12
167.0,132.0,35.0,0.0,0.0,0.0,"Alford CCD, Jackson County, Florida",063,90013,12
971.0,912.0,43.0,16.0,0.0,0.0,"Cottondale CCD, Jackson County, Florida",063,90650,12
4682.0,3895.0,409.0,313.0,65.0,0.0,"Marianna CCD, Jackson County, Florida",063,92067,12
1509.0,1090.0,54.0,362.0,3.0,0.0,"Graceville CCD, Jackson County, Florida",063,91287,12
1522.0,936.0,39.0,525.0,22.0,0.0,"Sneads CCD, Jackson County, Florida",063,93133,12
1435.0,1054.0,26.0,259.0,96.0,0.0,"Malone CCD, Jackson County, Florida",063,92041,12
812.0,794.0,11.0,7.0,0.0,0.0,"Campbellton CCD, Jackson County, Florida",063,90377,12
1436.0,1308.0,56.0,24.0,48.0,0.0,"Greenwood CCD, Jackson County, Florida",063,91339,12
466.0,454.0,12.0,0.0,0.0,0.0,"Cypress CCD, Jackson County, Florida",063,90728,12
20839.0,17685.0,2302.0,572.0,108.0,172.0,"Belle Glade-Pahokee CCD, Palm Beach County, Florida",099,90143,12
66598.0,56263.0,8326.0,837.0,451.0,721.0,"Boynton Beach-Delray Beach CCD, Palm Beach County, Florida",099,90260,12
18224.0,15577.0,1864.0,206.0,304.0,273.0,"Royal Palm Beach-West Jupiter CCD, Palm Beach County, Florida",099,92990,12
282.0,126.0,156.0,0.0,0.0,0.0,"Glades CCD, Palm Beach County, Florida",099,91274,12
5435.0,3719.0,567.0,915.0,164.0,70.0,"Boca Raton CCD, Palm Beach County, Florida",099,90208,12
17561.0,14687.0,1590.0,602.0,585.0,97.0,"Sunshine Parkway CCD, Palm Beach County, Florida",099,93276,12
1907.0,1627.0,157.0,55.0,50.0,18.0,"Jupiter CCD, Palm Beach County, Florida",099,91690,12
40223.0,31650.0,6789.0,740.0,527.0,517.0,"Lake Worth CCD, Palm Beach County, Florida",099,91872,12
33478.0,28422.0,3154.0,778.0,321.0,803.0,"Riviera Beach CCD, Palm Beach County, Florida",099,92977,12
51984.0,42406.0,6871.0,1056.0,864.0,787.0,"West Palm Beach CCD, Palm Beach County, Florida",099,93614,12
1943.0,1599.0,55.0,164.0,125.0,0.0,"Hastings CCD, St. Johns County, Florida",109,91443,12
1692.0,1294.0,295.0,32.0,71.0,0.0,"Fruit Cove CCD, St. Johns County, Florida",109,91222,12
448.0,399.0,39.0,10.0,0.0,0.0,"Matanzas CCD, St. Johns County, Florida",109,92080,12
627.0,536.0,0.0,91.0,0.0,0.0,"Ponte Vedra CCD, St. Johns County, Florida",109,92795,12
6724.0,5758.0,218.0,505.0,158.0,85.0,"St. Augustine CCD, St. Johns County, Florida",109,93016,12
19443.0,16191.0,1145.0,1510.0,519.0,78.0,"Casselberry-Altamonte Springs CCD, Seminole County, Florida",117,90455,12
24025.0,20586.0,1593.0,1394.0,331.0,121.0,"Sanford CCD, Seminole County, Florida",117,93081,12
7782.0,6560.0,127.0,679.0,407.0,9.0,"Oviedo CCD, Seminole County, Florida",117,92548,12
279.0,277.0,2.0,0.0,0.0,0.0,"Everglades CCD, Miami-Dade County, Florida",086,91040,12
283428.0,249103.0,25771.0,3553.0,1981.0,3020.0,"Miami CCD, Miami-Dade County, Florida",086,92158,12
0.0,0.0,0.0,0.0,0.0,0.0,"Key Biscayne CCD, Miami-Dade County, Florida",086,91729,12
26631.0,20701.0,4217.0,1096.0,449.0,168.0,"Homestead CCD, Miami-Dade County, Florida",086,91534,12
4885.0,3479.0,784.0,115.0,393.0,114.0,"Miami Beach CCD, Miami-Dade County, Florida",086,92171,12
3625.0,2497.0,759.0,28.0,243.0,98.0,"North Westside CCD, Miami-Dade County, Florida",086,92470,12
2493.0,1566.0,211.0,280.0,96.0,340.0,"South Westside CCD, Miami-Dade County, Florida",086,93211,12
1545.0,1393.0,89.0,48.0,15.0,0.0,"Crystal River CCD, Citrus County, Florida",017,90715,12
1021.0,918.0,39.0,18.0,32.0,14.0,"Parrish CCD, Manatee County, Florida",081,92652,12
23817.0,18426.0,3302.0,1273.0,766.0,50.0,"Bradenton CCD, Manatee County, Florida",081,90273,12
5976.0,5002.0,798.0,176.0,0.0,0.0,"Palmetto CCD, Manatee County, Florida",081,92600,12
2587.0,2138.0,91.0,273.0,55.0,30.0,"Inverness CCD, Citrus County, Florida",017,91625,12
2454.0,2113.0,191.0,88.0,59.0,3.0,"Williston-Bronson CCD, Levy County, Florida",075,93679,12
969.0,800.0,95.0,68.0,0.0,6.0,"Chiefland CCD, Levy County, Florida",075,90533,12
51.0,21.0,12.0,18.0,0.0,0.0,"Cedar Key-Yankeetown CCD, Levy County, Florida",075,90468,12
2225.0,1564.0,0.0,656.0,5.0,0.0,"Sanderson CCD, Baker County, Florida",003,93068,12
0.0,0.0,0.0,0.0,0.0,0.0,"Jay CCD, Santa Rosa County, Florida",113,91664,12
688.0,608.0,33.0,47.0,0.0,0.0,"Pace CCD, Santa Rosa County, Florida",113,92561,12
1564.0,1497.0,20.0,47.0,0.0,0.0,"Macclenny CCD, Baker County, Florida",003,92009,12
2340.0,2033.0,69.0,211.0,26.0,1.0,"New Smyrna Beach CCD, Volusia County, Florida",127,92340,12
2240.0,1340.0,531.0,355.0,14.0,0.0,"Central Volusia CCD, Volusia County, Florida",127,90494,12
1241.0,854.0,295.0,75.0,17.0,0.0,"Milton CCD, Santa Rosa County, Florida",113,92223,12
20337.0,16998.0,1818.0,936.0,516.0,69.0,"Daytona Beach CCD, Volusia County, Florida",127,90780,12
476.0,329.0,106.0,40.0,1.0,0.0,"North Peninsula CCD, Volusia County, Florida",127,92418,12
194.0,173.0,21.0,0.0,0.0,0.0,"Pierson-Seville CCD, Volusia County, Florida",127,92730,12
10543.0,9772.0,356.0,311.0,104.0,0.0,"Deltona CCD, Volusia County, Florida",127,90845,12
78.0,52.0,0.0,26.0,0.0,0.0,"South Peninsula CCD, Volusia County, Florida",127,93159,12
4317.0,3534.0,240.0,503.0,31.0,9.0,"Ormond Beach CCD, Volusia County, Florida",127,92535,12
4843.0,3725.0,550.0,320.0,237.0,11.0,"Port Orange CCD, Volusia County, Florida",127,92847,12
9503.0,8387.0,780.0,219.0,117.0,0.0,"East Leon CCD, Leon County, Florida",073,90878,12
6931.0,4788.0,1496.0,390.0,173.0,84.0,"Tallahassee East CCD, Leon County, Florida",073,93302,12
3455.0,2453.0,438.0,542.0,0.0,22.0,"Southwest Leon CCD, Leon County, Florida",073,93190,12
3357.0,2607.0,483.0,193.0,74.0,0.0,"Tallahassee Northeast CCD, Leon County, Florida",073,93315,12
7937.0,6560.0,689.0,385.0,303.0,0.0,"Northwest Leon CCD, Leon County, Florida",073,92463,12
18008.0,10856.0,4107.0,2384.0,498.0,163.0,"Tallahassee Central CCD, Leon County, Florida",073,93295,12
11249.0,8845.0,1657.0,465.0,183.0,99.0,"Tallahassee South CCD, Leon County, Florida",073,93335,12
9972.0,6039.0,2254.0,1350.0,266.0,63.0,"Tallahassee Northwest CCD, Leon County, Florida",073,93328,12
4679.0,4074.0,364.0,77.0,164.0,0.0,"Northeast Leon CCD, Leon County, Florida",073,92384,12
8752.0,5093.0,2677.0,816.0,126.0,40.0,"Tallahassee Southwest CCD, Leon County, Florida",073,93354,12
4048.0,3383.0,419.0,232.0,14.0,0.0,"Southeast Leon CCD, Leon County, Florida",073,93152,12
15531.0,12456.0,1795.0,517.0,497.0,266.0,"Davie CCD, Broward County, Florida",011,90754,12
101381.0,91110.0,5524.0,3274.0,774.0,699.0,"Miramar-Pembroke Pines CCD, Broward County, Florida",011,92236,12
34170.0,27293.0,5786.0,579.0,319.0,193.0,"Deerfield Beach CCD, Broward County, Florida",011,90806,12
110778.0,93659.0,13311.0,1411.0,1163.0,1234.0,"Plantation CCD, Broward County, Florida",011,92756,12
32263.0,25192.0,6026.0,515.0,388.0,142.0,"Pompano Beach CCD, Broward County, Florida",011,92782,12
33133.0,25821.0,4450.0,1459.0,1045.0,358.0,"Hollywood CCD, Broward County, Florida",011,91508,12
0.0,0.0,0.0,0.0,0.0,0.0,"Eglin AFB CCD, Santa Rosa County, Florida",113,90964,12
2714.0,1648.0,82.0,974.0,10.0,0.0,"East Milton CCD, Santa Rosa County, Florida",113,90903,12
0.0,0.0,0.0,0.0,0.0,0.0,"Allentown CCD, Santa Rosa County, Florida",113,90020,12
181.0,144.0,0.0,37.0,0.0,0.0,"Berrydale CCD, Santa Rosa County, Florida",113,90162,12
394.0,202.0,126.0,39.0,27.0,0.0,"Bagdad CCD, Santa Rosa County, Florida",113,90097,12
341.0,280.0,59.0,2.0,0.0,0.0,"Avalon-Mulat CCD, Santa Rosa County, Florida",113,90085,12
15.0,0.0,15.0,0.0,0.0,0.0,"Gulf Breeze CCD, Santa Rosa County, Florida",113,91376,12
225.0,90.0,95.0,19.0,21.0,0.0,"Walton Beaches CCD, Walton County, Florida",131,93542,12
0.0,0.0,0.0,0.0,0.0,0.0,"Harold CCD, Santa Rosa County, Florida",113,91436,12
13045.0,10367.0,2301.0,163.0,179.0,35.0,"Palm River-Gibsonton CCD, Hillsborough County, Florida",057,92614,12
24.0,8.0,0.0,16.0,0.0,0.0,"Munson CCD, Santa Rosa County, Florida",113,92269,12
9961.0,8596.0,770.0,168.0,318.0,109.0,"Keystone-Citrus Park CCD, Hillsborough County, Florida",057,91735,12
88.0,82.0,6.0,0.0,0.0,0.0,"Gulf Gate Estates-Osprey CCD, Sarasota County, Florida",115,91393,12
157.0,136.0,8.0,13.0,0.0,0.0,"West Holmes CCD, Holmes County, Florida",059,93596,12
307.0,297.0,0.0,0.0,10.0,0.0,"Hernando Beach CCD, Hernando County, Florida",053,91475,12
68797.0,54279.0,10624.0,1644.0,1035.0,1215.0,"Coral Springs-Margate CCD, Broward County, Florida",011,90644,12
35674.0,28822.0,5596.0,405.0,808.0,43.0,"Jacksonville North CCD, Duval County, Florida",031,91644,12
75084.0,57047.0,13848.0,1329.0,2335.0,525.0,"Jacksonville East CCD, Duval County, Florida",031,91642,12
3601.0,2775.0,139.0,115.0,389.0,183.0,"Jacksonville Beaches CCD, Duval County, Florida",031,91640,12
1243.0,841.0,369.0,18.0,15.0,0.0,"Baldwin CCD, Duval County, Florida",031,90110,12
151101.0,118158.0,27857.0,2287.0,2662.0,137.0,"Jacksonville West CCD, Duval County, Florida",031,91646,12
699.0,604.0,2.0,11.0,75.0,7.0,"Myakka City CCD, Manatee County, Florida",081,92290,12
0.0,0.0,0.0,0.0,0.0,0.0,"West Calhoun CCD, Calhoun County, Florida",013,93592,12
3761.0,3531.0,176.0,0.0,54.0,0.0,"Western Community CCD, Palm Beach County, Florida",099,93594,12
2228.0,1701.0,103.0,384.0,40.0,0.0,"Bushnell-Center Hill CCD, Sumter County, Florida",119,90344,12
713.0,401.0,178.0,8.0,126.0,0.0,"Eglin AFB CCD, Okaloosa County, Florida",091,90962,12
23760.0,22155.0,1318.0,48.0,171.0,68.0,"Kendall-Palmetto Bay CCD, Miami-Dade County, Florida",086,91714,12
15682.0,13765.0,1194.0,430.0,122.0,171.0,"Kendale Lakes-Tamiami CCD, Miami-Dade County, Florida",086,91705,12
69101.0,63650.0,4282.0,693.0,270.0,206.0,"Miami Gardens CCD, Miami-Dade County, Florida",086,92175,12
19503.0,16112.0,2628.0,495.0,188.0,80.0,"Wimauma-Riverview CCD, Hillsborough County, Florida",057,93693,12
2127.0,1550.0,196.0,359.0,22.0,0.0,"DeFuniak Springs CCD, Walton County, Florida",131,90819,12
0.0,0.0,0.0,0.0,0.0,0.0,"Conservation CCD, Broward County, Florida",011,90637,12
1459.0,1314.0,43.0,102.0,0.0,0.0,"Greenville CCD, Madison County, Florida",079,91326,12
27.0,27.0,0.0,0.0,0.0,0.0,"Cape Sable CCD, Monroe County, Florida",087,90416,12
119109.0,96986.0,17702.0,1765.0,1628.0,1028.0,"Fort Lauderdale CCD, Broward County, Florida",011,91098,12
5749.0,4783.0,574.0,380.0,4.0,8.0,"Madison CCD, Madison County, Florida",079,92015,12
4162.0,3059.0,900.0,76.0,104.0,23.0,"Key West CCD, Monroe County, Florida",087,91755,12
286.0,180.0,56.0,7.0,43.0,0.0,"Lower Keys CCD, Monroe County, Florida",087,91976,12
280.0,188.0,38.0,42.0,12.0,0.0,"Upper Keys CCD, Monroe County, Florida",087,93471,12
697.0,613.0,11.0,62.0,11.0,0.0,"Middle Keys CCD, Monroe County, Florida",087,92210,12
6590.0,5725.0,501.0,150.0,104.0,110.0,"Cantonment CCD, Escambia County, Florida",033,90390,12
1906.0,1531.0,5.0,332.0,38.0,0.0,"Century CCD, Escambia County, Florida",033,90507,12
193.0,193.0,0.0,0.0,0.0,0.0,"Northwest Escambia CCD, Escambia County, Florida",033,92457,12
57734.0,47995.0,6318.0,878.0,2427.0,116.0,"Pensacola CCD, Escambia County, Florida",033,92691,12
2443.0,1933.0,274.0,160.0,76.0,0.0,"Brooksville CCD, Hernando County, Florida",053,90325,12
280.0,270.0,0.0,10.0,0.0,0.0,"Ridge Manor CCD, Hernando County, Florida",053,92964,12
26690.0,20590.0,4152.0,834.0,862.0,252.0,"Brandon CCD, Hillsborough County, Florida",057,90286,12
5474.0,4691.0,485.0,37.0,237.0,24.0,"Ruskin CCD, Hillsborough County, Florida",057,93003,12
7714.0,6537.0,653.0,455.0,43.0,26.0,"Plant City CCD, Hillsborough County, Florida",057,92769,12
9255.0,7449.0,932.0,455.0,382.0,37.0,"Fort Walton Beach CCD, Okaloosa County, Florida",091,91170,12
139052.0,110479.0,21243.0,3540.0,2915.0,875.0,"Tampa CCD, Hillsborough County, Florida",057,93367,12
52.0,52.0,0.0,0.0,0.0,0.0,"Baker CCD, Okaloosa County, Florida",091,90104,12
2191.0,1801.0,148.0,11.0,185.0,46.0,"Niceville-Valparaiso CCD, Okaloosa County, Florida",091,92353,12
241.0,182.0,59.0,0.0,0.0,0.0,"Laurel Hill CCD, Okaloosa County, Florida",091,91885,12
6589.0,4883.0,494.0,576.0,580.0,56.0,"Crestview CCD, Okaloosa County, Florida",091,90676,12
2884.0,2569.0,135.0,170.0,7.0,3.0,"Perry North CCD, Taylor County, Florida",123,92704,12
1823.0,877.0,12.0,924.0,10.0,0.0,"Perry South CCD, Taylor County, Florida",123,92717,12
554.0,244.0,86.0,29.0,148.0,47.0,"Mexico Beach CCD, Bay County, Florida",005,92145,12
36653.0,31695.0,3554.0,370.0,717.0,317.0,"Princeton-Goulds CCD, Miami-Dade County, Florida",086,92886,12
13182.0,11711.0,1184.0,185.0,39.0,63.0,"Hialeah CCD, Miami-Dade County, Florida",086,91482,12
2157.0,1517.0,410.0,135.0,95.0,0.0,"Lynn Haven CCD, Bay County, Florida",005,91989,12
1146.0,637.0,277.0,55.0,145.0,32.0,"Panama City Beaches CCD, Bay County, Florida",005,92639,12
134.0,109.0,0.0,25.0,0.0,0.0,"Youngstown CCD, Bay County, Florida",005,93744,12
20.0,20.0,0.0,0.0,0.0,0.0,"Southport CCD, Bay County, Florida",005,93172,12
15490.0,11964.0,2407.0,338.0,667.0,114.0,"Panama City CCD, Bay County, Florida",005,92626,12
