B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
12.0,5.0,7.0,"Lake City CCD, Hinsdale County, Colorado",053,92109,08
2876.0,1873.0,1003.0,"Elsmere CCD, El Paso County, Colorado",041,91197,08
45.0,25.0,20.0,"Pikes Peak CCD, El Paso County, Colorado",041,92907,08
212.0,96.0,116.0,"Cheyenne Mountain CCD, El Paso County, Colorado",041,90627,08
4.0,0.0,4.0,"Cope CCD, Washington County, Colorado",121,90798,08
492.0,306.0,186.0,"Southeastern El Paso CCD, El Paso County, Colorado",041,93420,08
1295.0,1113.0,182.0,"Black Forest-Peyton CCD, El Paso County, Colorado",041,90304,08
22150.0,8927.0,13223.0,"Colorado Springs CCD, El Paso County, Colorado",041,90741,08
416.0,151.0,265.0,"Monument CCD, El Paso County, Colorado",041,92565,08
67.0,46.0,21.0,"Akron CCD, Washington County, Colorado",121,90057,08
7.0,0.0,7.0,"Otis CCD, Washington County, Colorado",121,92774,08
198.0,70.0,128.0,"Granby CCD, Grand County, Colorado",049,91577,08
82.0,13.0,69.0,"Kremmling CCD, Grand County, Colorado",049,92033,08
1139.0,810.0,329.0,"East Arapahoe CCD, Arapahoe County, Colorado",005,91178,08
7224.0,2689.0,4535.0,"Southwest Arapahoe CCD, Arapahoe County, Colorado",005,93458,08
22902.0,9061.0,13841.0,"South Aurora CCD, Arapahoe County, Colorado",005,93382,08
120.0,71.0,49.0,"Fowler CCD, Otero County, Colorado",089,91406,08
1148.0,690.0,458.0,"Rocky Ford CCD, Otero County, Colorado",089,93116,08
128.0,67.0,61.0,"Manzanola CCD, Otero County, Colorado",089,92413,08
46.0,31.0,15.0,"Cheraw CCD, Otero County, Colorado",089,90608,08
85.0,76.0,9.0,"West Conejos CCD, Conejos County, Colorado",021,93825,08
9.0,9.0,0.0,"West San Miguel CCD, San Miguel County, Colorado",113,93844,08
1195.0,576.0,619.0,"La Junta CCD, Otero County, Colorado",089,92090,08
2.0,0.0,2.0,"Timpas CCD, Otero County, Colorado",089,93629,08
523.0,279.0,244.0,"Cañon City CCD, Fremont County, Colorado",043,90494,08
437.0,130.0,307.0,"West Garfield CCD, Garfield County, Colorado",045,93832,08
0.0,0.0,0.0,"South Sedgwick CCD, Sedgwick County, Colorado",115,93450,08
2.0,2.0,0.0,"Woodlin CCD, Washington County, Colorado",121,93905,08
1.0,0.0,1.0,"South Bent CCD, Bent County, Colorado",011,93388,08
40.0,4.0,36.0,"Idalia-Joes CCD, Yuma County, Colorado",125,91850,08
74.0,74.0,0.0,"Whitewater-Kannah Creek CCD, Mesa County, Colorado",077,93857,08
2395.0,1328.0,1067.0,"Broomfield CCD, Broomfield County, Colorado",014,90408,08
76.0,45.0,31.0,"Rangely CCD, Rio Blanco County, Colorado",103,93040,08
101.0,63.0,38.0,"Julesburg CCD, Sedgwick County, Colorado",115,91900,08
97.0,42.0,55.0,"Ouray CCD, Ouray County, Colorado",091,92793,08
132.0,21.0,111.0,"Meeker CCD, Rio Blanco County, Colorado",103,92451,08
1444.0,866.0,578.0,"Fort Lupton CCD, Weld County, Colorado",123,91349,08
1217.0,908.0,309.0,"Johnstown-Milliken CCD, Weld County, Colorado",123,91881,08
14236.0,7174.0,7062.0,"Greeley CCD, Weld County, Colorado",123,91634,08
386.0,247.0,139.0,"Ault CCD, Weld County, Colorado",123,90190,08
1978.0,1464.0,514.0,"Erie-Frederick CCD, Weld County, Colorado",123,91216,08
10.0,0.0,10.0,"Grover CCD, Weld County, Colorado",123,91653,08
5.0,5.0,0.0,"Raymer CCD, Weld County, Colorado",123,93059,08
992.0,691.0,301.0,"Keenesburg-Hudson CCD, Weld County, Colorado",123,91938,08
391.0,128.0,263.0,"Kersey-Gill CCD, Weld County, Colorado",123,91957,08
496.0,256.0,240.0,"La Salle-Gilcrest CCD, Weld County, Colorado",123,92166,08
336.0,211.0,125.0,"Platteville CCD, Weld County, Colorado",123,92926,08
579.0,413.0,166.0,"La Jara CCD, Conejos County, Colorado",021,92071,08
527.0,305.0,222.0,"Windsor CCD, Weld County, Colorado",123,93895,08
354.0,292.0,62.0,"Manassa CCD, Conejos County, Colorado",021,92375,08
665.0,444.0,221.0,"Antonito CCD, Conejos County, Colorado",021,90095,08
53.0,46.0,7.0,"Westcliffe CCD, Custer County, Colorado",027,93819,08
630.0,430.0,200.0,"San Luis CCD, Costilla County, Colorado",023,93192,08
340.0,190.0,150.0,"Blanca CCD, Costilla County, Colorado",023,90323,08
5163.0,2138.0,3025.0,"North Aurora CCD, Adams County, Colorado",001,92622,08
7095.0,4458.0,2637.0,"Brighton CCD, Adams County, Colorado",001,90399,08
285.0,217.0,68.0,"East Adams CCD, Adams County, Colorado",001,91159,08
5054.0,2415.0,2639.0,"Commerce City CCD, Adams County, Colorado",001,90760,08
33229.0,17218.0,16011.0,"West Adams CCD, Adams County, Colorado",001,93800,08
1110.0,831.0,279.0,"Castle Rock CCD, Douglas County, Colorado",035,90513,08
3250.0,2222.0,1028.0,"Sedalia CCD, Douglas County, Colorado",035,93249,08
2959.0,1897.0,1062.0,"Parker CCD, Douglas County, Colorado",035,92850,08
198.0,94.0,104.0,"Leadville North CCD, Lake County, Colorado",065,92242,08
1675.0,631.0,1044.0,"Minturn-Red Cliff CCD, Eagle County, Colorado",037,92489,08
644.0,302.0,342.0,"Basalt CCD, Eagle County, Colorado",037,90247,08
1356.0,702.0,654.0,"Eagle-Gypsum CCD, Eagle County, Colorado",037,91140,08
609.0,327.0,282.0,"Leadville CCD, Lake County, Colorado",065,92223,08
412.0,247.0,165.0,"Ignacio CCD, La Plata County, Colorado",067,91862,08
236.0,206.0,30.0,"Bayfield CCD, La Plata County, Colorado",067,90266,08
1170.0,478.0,692.0,"Durango CCD, La Plata County, Colorado",067,91083,08
15.0,9.0,6.0,"Dinosaur CCD, Moffat County, Colorado",081,91017,08
251.0,173.0,78.0,"Durango Southwest CCD, La Plata County, Colorado",067,91102,08
11.0,11.0,0.0,"Maybell-Powder Wash CCD, Moffat County, Colorado",081,92432,08
527.0,351.0,176.0,"Craig CCD, Moffat County, Colorado",081,90855,08
310.0,54.0,256.0,"Aspen CCD, Pitkin County, Colorado",097,90171,08
126.0,101.0,25.0,"Snowmass Village CCD, Pitkin County, Colorado",097,93344,08
1424.0,746.0,678.0,"Monte Vista CCD, Rio Grande County, Colorado",105,92527,08
74.0,39.0,35.0,"Cheyenne Wells CCD, Cheyenne County, Colorado",017,90646,08
114.0,25.0,89.0,"Sargent CCD, Rio Grande County, Colorado",105,93230,08
482.0,395.0,87.0,"Del Norte CCD, Rio Grande County, Colorado",105,90969,08
7.0,7.0,0.0,"Kit Carson CCD, Cheyenne County, Colorado",017,92014,08
378.0,209.0,169.0,"Las Animas CCD, Bent County, Colorado",011,92185,08
64.0,43.0,21.0,"McClave CCD, Bent County, Colorado",011,92356,08
198.0,93.0,105.0,"Ordway CCD, Crowley County, Colorado",025,92755,08
104.0,62.0,42.0,"Sugar City CCD, Crowley County, Colorado",025,93553,08
11.0,0.0,11.0,"Rico CCD, Dolores County, Colorado",033,93078,08
13.0,13.0,0.0,"Dove Creek CCD, Dolores County, Colorado",033,91064,08
39.0,30.0,9.0,"Silverton CCD, San Juan County, Colorado",111,93306,08
86.0,44.0,42.0,"Walden CCD, Jackson County, Colorado",057,93724,08
122.0,97.0,25.0,"Livermore CCD, Larimer County, Colorado",069,92299,08
699.0,455.0,244.0,"Timnath-Wellington CCD, Larimer County, Colorado",069,93610,08
211.0,50.0,161.0,"Berthoud CCD, Larimer County, Colorado",069,90285,08
3137.0,1790.0,1347.0,"Loveland CCD, Larimer County, Colorado",069,92337,08
208.0,8.0,200.0,"Estes Park CCD, Larimer County, Colorado",069,91235,08
5761.0,2903.0,2858.0,"Fort Collins CCD, Larimer County, Colorado",069,91330,08
115.0,109.0,6.0,"Crook CCD, Logan County, Colorado",075,90931,08
27.0,10.0,17.0,"Merino CCD, Logan County, Colorado",075,92470,08
1.0,1.0,0.0,"Fleming CCD, Logan County, Colorado",075,91292,08
2.0,0.0,2.0,"Peetz CCD, Logan County, Colorado",075,92869,08
905.0,311.0,594.0,"Sterling CCD, Logan County, Colorado",075,93515,08
109.0,52.0,57.0,"Mancos CCD, Montezuma County, Colorado",083,92394,08
5.0,5.0,0.0,"Ute Mountain CCD, Montezuma County, Colorado",083,93705,08
680.0,474.0,206.0,"Cortez CCD, Montezuma County, Colorado",083,90817,08
79.0,48.0,31.0,"Dolores CCD, Montezuma County, Colorado",083,91045,08
0.0,0.0,0.0,"Pleasant View CCD, Montezuma County, Colorado",083,92945,08
22.0,14.0,8.0,"Norwood CCD, San Miguel County, Colorado",113,92679,08
188.0,16.0,172.0,"Telluride CCD, San Miguel County, Colorado",113,93591,08
211.0,92.0,119.0,"Cripple Creek CCD, Teller County, Colorado",119,90912,08
182.0,112.0,70.0,"Divide CCD, Teller County, Colorado",119,91026,08
13.0,6.0,7.0,"Upper St. Vrain CCD, Boulder County, Colorado",013,93686,08
3168.0,1127.0,2041.0,"Boulder CCD, Boulder County, Colorado",013,90342,08
6747.0,2611.0,4136.0,"Longmont CCD, Boulder County, Colorado",013,92318,08
2042.0,1349.0,693.0,"Lafayette-Louisville CCD, Boulder County, Colorado",013,92052,08
260.0,194.0,66.0,"Bald Mountain CCD, Boulder County, Colorado",013,90228,08
674.0,447.0,227.0,"Pagosa Springs CCD, Archuleta County, Colorado",007,92812,08
91.0,84.0,7.0,"Arboles CCD, Archuleta County, Colorado",007,90114,08
256.0,148.0,108.0,"Holyoke CCD, Phillips County, Colorado",095,91767,08
2.0,2.0,0.0,"Haxtun CCD, Phillips County, Colorado",095,91710,08
61029.0,25105.0,35924.0,"Denver CCD, Denver County, Colorado",031,91007,08
0.0,0.0,0.0,"Haswell CCD, Kiowa County, Colorado",061,91691,08
2.0,0.0,2.0,"Sheridan Lake CCD, Kiowa County, Colorado",061,93268,08
0.0,0.0,0.0,"Eads CCD, Kiowa County, Colorado",061,91121,08
50.0,33.0,17.0,"La Veta CCD, Huerfano County, Colorado",055,92204,08
104.0,104.0,0.0,"Gardner CCD, Huerfano County, Colorado",055,91444,08
794.0,484.0,310.0,"Walsenburg CCD, Huerfano County, Colorado",055,93743,08
7.0,0.0,7.0,"Campo CCD, Baca County, Colorado",009,90475,08
57.0,40.0,17.0,"Springfield CCD, Baca County, Colorado",009,93477,08
64.0,47.0,17.0,"Walsh CCD, Baca County, Colorado",009,93762,08
5.0,0.0,5.0,"Pritchett CCD, Baca County, Colorado",009,92964,08
420.0,258.0,162.0,"Salida CCD, Chaffee County, Colorado",015,93173,08
68.0,39.0,29.0,"Buena Vista CCD, Chaffee County, Colorado",015,90437,08
138.0,41.0,97.0,"Central City CCD, Gilpin County, Colorado",047,90570,08
9.0,2.0,7.0,"Flagler CCD, Kit Carson County, Colorado",063,91273,08
54.0,9.0,45.0,"Stratton CCD, Kit Carson County, Colorado",063,93534,08
298.0,191.0,107.0,"Burlington CCD, Kit Carson County, Colorado",063,90456,08
1898.0,663.0,1235.0,"Glenwood Springs CCD, Garfield County, Colorado",045,91520,08
970.0,584.0,386.0,"Rifle CCD, Garfield County, Colorado",045,93097,08
961.0,638.0,323.0,"New Castle CCD, Garfield County, Colorado",045,92603,08
12.0,0.0,12.0,"Sapinero CCD, Gunnison County, Colorado",051,93211,08
2.0,2.0,0.0,"Somerset CCD, Gunnison County, Colorado",051,93363,08
319.0,101.0,218.0,"Gunnison CCD, Gunnison County, Colorado",051,91672,08
39.0,6.0,33.0,"Crested Butte CCD, Gunnison County, Colorado",051,90893,08
456.0,253.0,203.0,"Golden CCD, Jefferson County, Colorado",059,91539,08
25479.0,11742.0,13737.0,"Northeast Jefferson CCD, Jefferson County, Colorado",059,92641,08
350.0,286.0,64.0,"South Jefferson CCD, Jefferson County, Colorado",059,93439,08
367.0,275.0,92.0,"Central Jefferson CCD, Jefferson County, Colorado",059,90589,08
38.0,3.0,35.0,"Creede CCD, Mineral County, Colorado",079,90874,08
