B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
13358.0,6418.0,42.0,0.0,0.0,38.0,54.0,65.0,49.0,36.0,446.0,173.0,620.0,183.0,1825.0,1433.0,533.0,921.0,6940.0,60.0,3.0,48.0,44.0,65.0,14.0,14.0,29.0,583.0,184.0,487.0,459.0,2147.0,1730.0,331.0,742.0,"East Lansing city, Ingham County, Michigan",065,24120,26
1791.0,885.0,0.0,0.0,0.0,5.0,5.0,18.0,17.0,43.0,302.0,120.0,166.0,71.0,77.0,51.0,6.0,4.0,906.0,9.0,0.0,0.0,7.0,12.0,5.0,14.0,0.0,310.0,91.0,169.0,130.0,94.0,53.0,12.0,0.0,"Leslie township, Ingham County, Michigan",065,47200,26
5751.0,2922.0,41.0,5.0,7.0,16.0,25.0,44.0,43.0,43.0,840.0,234.0,575.0,238.0,555.0,190.0,40.0,26.0,2829.0,34.0,0.0,0.0,26.0,16.0,30.0,29.0,16.0,599.0,212.0,511.0,376.0,566.0,356.0,20.0,38.0,"Mason city, Ingham County, Michigan",065,52180,26
5577.0,2674.0,44.0,22.0,0.0,10.0,17.0,106.0,44.0,18.0,579.0,242.0,531.0,158.0,594.0,187.0,46.0,76.0,2903.0,51.0,0.0,0.0,4.0,0.0,22.0,51.0,37.0,588.0,254.0,533.0,460.0,572.0,287.0,24.0,20.0,"Lansing charter township, Ingham County, Michigan",065,46020,26
1255.0,581.0,6.0,0.0,0.0,8.0,0.0,10.0,11.0,12.0,189.0,119.0,101.0,50.0,51.0,17.0,7.0,0.0,674.0,4.0,0.0,0.0,11.0,6.0,16.0,8.0,6.0,244.0,53.0,125.0,83.0,83.0,27.0,6.0,2.0,"Leslie city, Ingham County, Michigan",065,47180,26
1214.0,601.0,3.0,0.0,0.0,0.0,14.0,11.0,7.0,3.0,193.0,65.0,98.0,40.0,118.0,29.0,9.0,11.0,613.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,207.0,38.0,106.0,65.0,91.0,73.0,6.0,5.0,"Locke township, Ingham County, Michigan",065,49040,26
27741.0,12807.0,83.0,9.0,12.0,43.0,80.0,46.0,119.0,118.0,972.0,360.0,1310.0,772.0,3821.0,2318.0,928.0,1816.0,14934.0,77.0,9.0,52.0,111.0,76.0,90.0,53.0,140.0,1593.0,532.0,1666.0,1062.0,4205.0,3414.0,808.0,1046.0,"Meridian charter township, Ingham County, Michigan",065,53140,26
2036.0,1019.0,0.0,19.0,0.0,15.0,18.0,40.0,28.0,27.0,359.0,89.0,170.0,122.0,104.0,23.0,0.0,5.0,1017.0,0.0,0.0,0.0,9.0,0.0,22.0,3.0,6.0,346.0,85.0,182.0,144.0,158.0,40.0,5.0,17.0,"Onondaga township, Ingham County, Michigan",065,60800,26
2350.0,1099.0,3.0,0.0,0.0,0.0,37.0,10.0,20.0,14.0,327.0,80.0,173.0,116.0,220.0,52.0,25.0,22.0,1251.0,13.0,0.0,0.0,0.0,10.0,41.0,24.0,11.0,384.0,145.0,212.0,162.0,132.0,117.0,0.0,0.0,"Leroy township, Ingham County, Michigan",065,47080,26
2907.0,1442.0,0.0,0.0,0.0,0.0,26.0,27.0,0.0,15.0,347.0,161.0,357.0,143.0,225.0,121.0,6.0,14.0,1465.0,0.0,0.0,11.0,0.0,0.0,20.0,5.0,0.0,480.0,101.0,274.0,179.0,262.0,127.0,6.0,0.0,"Aurelius township, Ingham County, Michigan",065,04240,26
2216.0,1119.0,5.0,0.0,0.0,6.0,8.0,0.0,15.0,34.0,230.0,54.0,185.0,63.0,294.0,94.0,52.0,79.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,31.0,182.0,155.0,307.0,113.0,48.0,20.0,"Alaiedon township, Ingham County, Michigan",065,00800,26
2517.0,1252.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,16.0,220.0,241.0,157.0,92.0,255.0,119.0,97.0,21.0,1265.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,201.0,125.0,232.0,75.0,375.0,161.0,13.0,40.0,"Williamston city, Ingham County, Michigan",065,87420,26
1203.0,587.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,153.0,27.0,83.0,74.0,153.0,30.0,23.0,23.0,616.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,3.0,126.0,57.0,71.0,37.0,149.0,108.0,17.0,30.0,"Wheatfield township, Ingham County, Michigan",065,86520,26
