B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
5002.0,2662.0,39.0,10.0,5.0,51.0,37.0,43.0,120.0,58.0,1068.0,215.0,285.0,163.0,367.0,141.0,23.0,37.0,2340.0,62.0,5.0,20.0,26.0,20.0,48.0,14.0,41.0,708.0,143.0,490.0,377.0,306.0,44.0,18.0,18.0,"St. Anthony CCD, Fremont County, Idaho",043,93128,16
3177.0,1607.0,0.0,0.0,30.0,22.0,3.0,16.0,7.0,8.0,484.0,101.0,249.0,198.0,184.0,204.0,68.0,33.0,1570.0,0.0,8.0,19.0,35.0,16.0,5.0,13.0,6.0,340.0,127.0,191.0,383.0,304.0,80.0,13.0,30.0,"Sugar City CCD, Madison County, Idaho",065,93381,16
548.0,288.0,0.0,0.0,0.0,9.0,10.0,0.0,17.0,9.0,91.0,18.0,56.0,24.0,43.0,2.0,6.0,3.0,260.0,2.0,2.0,0.0,5.0,2.0,10.0,14.0,7.0,122.0,6.0,28.0,24.0,26.0,12.0,0.0,0.0,"Mullan CCD, Shoshone County, Idaho",079,92346,16
418.0,229.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,65.0,15.0,52.0,58.0,17.0,8.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,22.0,20.0,27.0,61.0,16.0,8.0,0.0,0.0,"Murray CCD, Shoshone County, Idaho",079,92392,16
4810.0,2284.0,8.0,0.0,0.0,72.0,26.0,135.0,98.0,52.0,903.0,128.0,472.0,152.0,170.0,53.0,12.0,3.0,2526.0,15.0,0.0,0.0,121.0,60.0,89.0,116.0,42.0,915.0,189.0,463.0,173.0,264.0,69.0,4.0,6.0,"Kellogg CCD, Shoshone County, Idaho",079,91794,16
333.0,201.0,0.0,0.0,0.0,6.0,6.0,2.0,9.0,1.0,83.0,7.0,30.0,20.0,13.0,16.0,5.0,3.0,132.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,35.0,14.0,35.0,13.0,3.0,21.0,0.0,0.0,"Avery-Clarkia CCD, Shoshone County, Idaho",079,90230,16
1632.0,934.0,3.0,6.0,7.0,23.0,15.0,35.0,25.0,2.0,456.0,65.0,147.0,30.0,83.0,34.0,3.0,0.0,698.0,0.0,0.0,2.0,0.0,0.0,48.0,2.0,6.0,237.0,60.0,87.0,78.0,146.0,20.0,5.0,7.0,"Cottonwood CCD, Idaho County, Idaho",049,90644,16
4255.0,2059.0,0.0,0.0,0.0,117.0,1.0,0.0,74.0,46.0,647.0,243.0,328.0,233.0,204.0,114.0,36.0,16.0,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,41.0,597.0,384.0,442.0,129.0,444.0,50.0,0.0,35.0,"Grangeville CCD, Idaho County, Idaho",049,91334,16
1650.0,898.0,0.0,17.0,0.0,17.0,7.0,11.0,12.0,0.0,353.0,86.0,161.0,57.0,100.0,27.0,25.0,25.0,752.0,0.0,0.0,17.0,7.0,6.0,19.0,5.0,14.0,247.0,54.0,168.0,69.0,106.0,6.0,28.0,6.0,"Elk City CCD, Idaho County, Idaho",049,90897,16
1044.0,561.0,0.0,10.0,0.0,27.0,38.0,4.0,12.0,0.0,205.0,27.0,95.0,14.0,117.0,0.0,6.0,6.0,483.0,0.0,0.0,0.0,2.0,0.0,15.0,16.0,0.0,155.0,41.0,133.0,42.0,41.0,38.0,0.0,0.0,"Riggins CCD, Idaho County, Idaho",049,93013,16
