B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
9910.0,470.0,392.0,360.0,587.0,452.0,474.0,585.0,504.0,501.0,776.0,1334.0,1189.0,1103.0,564.0,427.0,192.0,"Lower Christiana CCD, New Castle County, Delaware",003,91924,10
9426.0,248.0,42.0,240.0,199.0,178.0,223.0,251.0,221.0,186.0,309.0,632.0,1214.0,1082.0,737.0,1148.0,2516.0,"Piedmont CCD, New Castle County, Delaware",003,92960,10
10123.0,686.0,526.0,403.0,412.0,312.0,486.0,296.0,316.0,700.0,696.0,906.0,1299.0,804.0,574.0,730.0,977.0,"Wilmington CCD, New Castle County, Delaware",003,93996,10
2107.0,102.0,60.0,61.0,58.0,85.0,68.0,93.0,53.0,48.0,187.0,263.0,283.0,248.0,134.0,224.0,140.0,"Red Lion CCD, New Castle County, Delaware",003,93256,10
5608.0,338.0,185.0,211.0,169.0,163.0,255.0,124.0,222.0,291.0,438.0,639.0,936.0,554.0,394.0,401.0,288.0,"Upper Christiana CCD, New Castle County, Delaware",003,93848,10
24379.0,920.0,577.0,690.0,828.0,879.0,641.0,787.0,932.0,838.0,1637.0,2739.0,3466.0,2612.0,2108.0,2227.0,2498.0,"Brandywine CCD, New Castle County, Delaware",003,90148,10
13726.0,413.0,182.0,215.0,322.0,271.0,307.0,332.0,575.0,276.0,1000.0,956.0,2340.0,1791.0,1487.0,2060.0,1199.0,"Middletown-Odessa CCD, New Castle County, Delaware",003,92072,10
13443.0,421.0,468.0,441.0,494.0,432.0,446.0,481.0,573.0,427.0,987.0,1729.0,1832.0,1438.0,1233.0,1277.0,764.0,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",003,93108,10
7075.0,305.0,281.0,261.0,295.0,370.0,338.0,353.0,389.0,408.0,641.0,816.0,1127.0,590.0,326.0,367.0,208.0,"Laurel-Delmar CCD, Sussex County, Delaware",005,91628,10
6410.0,252.0,204.0,142.0,173.0,180.0,398.0,357.0,299.0,336.0,601.0,716.0,869.0,763.0,330.0,352.0,438.0,"Milton CCD, Sussex County, Delaware",005,92664,10
