B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
1511.0,735.0,0.0,0.0,0.0,18.0,5.0,27.0,16.0,4.0,359.0,47.0,31.0,72.0,123.0,33.0,0.0,0.0,776.0,6.0,0.0,0.0,42.0,0.0,44.0,14.0,5.0,279.0,85.0,53.0,107.0,106.0,35.0,0.0,0.0,"Palmyra town, Somerset County, Maine",025,56520,23
656.0,324.0,3.0,1.0,0.0,1.0,12.0,0.0,7.0,0.0,145.0,33.0,57.0,29.0,17.0,12.0,3.0,4.0,332.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,130.0,12.0,97.0,33.0,35.0,21.0,0.0,0.0,"Solon town, Somerset County, Maine",025,69505,23
54.0,33.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,10.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,"Brighton plantation, Somerset County, Maine",025,07380,23
554.0,287.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,124.0,13.0,46.0,14.0,51.0,17.0,6.0,0.0,267.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,6.0,84.0,20.0,24.0,33.0,59.0,20.0,2.0,8.0,"New Portland town, Somerset County, Maine",025,49205,23
657.0,297.0,4.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,128.0,19.0,23.0,29.0,59.0,5.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,26.0,26.0,63.0,76.0,27.0,4.0,0.0,"Smithfield town, Somerset County, Maine",025,69155,23
672.0,343.0,11.0,2.0,0.0,11.0,0.0,6.0,7.0,0.0,170.0,27.0,32.0,40.0,34.0,3.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,162.0,18.0,42.0,19.0,60.0,8.0,4.0,3.0,"Embden town, Somerset County, Maine",025,23410,23
8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
1502.0,699.0,11.0,0.0,0.0,31.0,28.0,6.0,27.0,16.0,354.0,43.0,95.0,60.0,28.0,0.0,0.0,0.0,803.0,7.0,0.0,0.0,12.0,25.0,7.0,8.0,0.0,257.0,39.0,181.0,140.0,91.0,31.0,0.0,5.0,"St. Albans town, Somerset County, Maine",025,64850,23
17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"West Forks plantation, Somerset County, Maine",025,82840,23
3714.0,1785.0,15.0,0.0,0.0,32.0,13.0,30.0,77.0,22.0,784.0,64.0,179.0,241.0,244.0,56.0,28.0,0.0,1929.0,41.0,0.0,0.0,15.0,14.0,32.0,74.0,0.0,823.0,44.0,201.0,376.0,199.0,91.0,19.0,0.0,"Madison town, Somerset County, Maine",025,42660,23
