B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
138099.0,119485.0,7641.0,6330.0,3895.0,748.0,"Central Pasco CCD, Pasco County, Florida",101,90481,12
5614.0,5211.0,176.0,225.0,2.0,0.0,"Bell CCD, Gilchrist County, Florida",041,90130,12
18050.0,14981.0,1618.0,1202.0,230.0,19.0,"Live Oak CCD, Suwannee County, Florida",121,91950,12
113720.0,98561.0,8059.0,3795.0,2965.0,340.0,"Port Richey CCD, Pasco County, Florida",101,92860,12
42308.0,34898.0,4123.0,1330.0,1394.0,563.0,"Sebring CCD, Highlands County, Florida",055,93120,12
23369.0,20426.0,1665.0,419.0,713.0,146.0,"Lake Placid CCD, Highlands County, Florida",055,91846,12
33656.0,27654.0,3154.0,1251.0,871.0,726.0,"Avon Park CCD, Highlands County, Florida",055,90091,12
7012.0,6546.0,142.0,318.0,6.0,0.0,"Branford CCD, Suwannee County, Florida",121,90299,12
14845.0,12732.0,1168.0,587.0,358.0,0.0,"Dade City CCD, Pasco County, Florida",101,90741,12
168343.0,149127.0,9183.0,4967.0,4383.0,683.0,"New Port Richey CCD, Pasco County, Florida",101,92327,12
11498.0,9617.0,445.0,1209.0,201.0,26.0,"Trenton CCD, Gilchrist County, Florida",041,93432,12
8630.0,7935.0,347.0,188.0,144.0,16.0,"Dowling Park CCD, Suwannee County, Florida",121,90858,12
9645.0,8053.0,510.0,996.0,86.0,0.0,"McAlpin-Wellborn CCD, Suwannee County, Florida",121,92002,12
177640.0,127050.0,27352.0,15680.0,5441.0,2117.0,"Gainesville CCD, Alachua County, Florida",001,91248,12
5953.0,5878.0,55.0,20.0,0.0,0.0,"Hawthorne CCD, Alachua County, Florida",001,91469,12
23938.0,21667.0,1390.0,481.0,331.0,69.0,"Newberry-Archer CCD, Alachua County, Florida",001,92314,12
2992.0,2721.0,166.0,87.0,14.0,4.0,"Micanopy CCD, Alachua County, Florida",001,92184,12
39808.0,33478.0,4092.0,936.0,815.0,487.0,"High Springs-Alachua CCD, Alachua County, Florida",001,91495,12
7014.0,6590.0,135.0,165.0,117.0,7.0,"Waldo CCD, Alachua County, Florida",001,93536,12
11720.0,9825.0,644.0,758.0,314.0,179.0,"Arcadia West CCD, DeSoto County, Florida",027,90078,12
23635.0,20229.0,1301.0,1332.0,442.0,331.0,"Arcadia East CCD, DeSoto County, Florida",027,90065,12
2339.0,2164.0,100.0,36.0,39.0,0.0,"Altha CCD, Calhoun County, Florida",013,90026,12
8416.0,6879.0,441.0,830.0,266.0,0.0,"Blountstown CCD, Calhoun County, Florida",013,90169,12
15387.0,13598.0,692.0,692.0,357.0,48.0,"Fort White CCD, Columbia County, Florida",023,91183,12
41311.0,33646.0,2934.0,2375.0,1949.0,407.0,"Punta Gorda CCD, Charlotte County, Florida",015,92899,12
39380.0,33451.0,1952.0,1762.0,2090.0,125.0,"Grove City-Rotonda CCD, Charlotte County, Florida",015,91352,12
91334.0,76272.0,6961.0,3384.0,4272.0,445.0,"Port Charlotte CCD, Charlotte County, Florida",015,92834,12
1448.0,1197.0,154.0,46.0,51.0,0.0,"North Columbia CCD, Columbia County, Florida",023,92366,12
50810.0,40407.0,4400.0,4998.0,906.0,99.0,"Lake City CCD, Columbia County, Florida",023,91820,12
4201.0,3769.0,150.0,160.0,121.0,1.0,"Cross City South CCD, Dixie County, Florida",029,90702,12
11981.0,10041.0,656.0,1019.0,265.0,0.0,"Cross City North CCD, Dixie County, Florida",029,90689,12
69267.0,58491.0,3908.0,3728.0,2784.0,356.0,"Stuart CCD, Martin County, Florida",085,93250,12
