B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
1237.0,562.0,22.0,18.0,0.0,24.0,39.0,13.0,76.0,26.0,197.0,36.0,49.0,32.0,24.0,6.0,0.0,0.0,675.0,19.0,0.0,0.0,62.0,26.0,44.0,37.0,18.0,275.0,26.0,65.0,35.0,57.0,9.0,2.0,0.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
8586.0,4028.0,131.0,104.0,30.0,88.0,20.0,170.0,136.0,187.0,1613.0,219.0,400.0,267.0,510.0,109.0,15.0,29.0,4558.0,85.0,26.0,80.0,118.0,111.0,153.0,249.0,121.0,1503.0,431.0,494.0,511.0,354.0,260.0,35.0,27.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
3349.0,2219.0,19.0,8.0,33.0,186.0,140.0,262.0,241.0,58.0,724.0,94.0,267.0,49.0,126.0,0.0,2.0,10.0,1130.0,8.0,27.0,0.0,82.0,79.0,38.0,108.0,39.0,401.0,48.0,114.0,81.0,48.0,46.0,8.0,3.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
2805.0,1863.0,16.0,31.0,45.0,95.0,169.0,143.0,70.0,44.0,721.0,125.0,270.0,29.0,76.0,4.0,25.0,0.0,942.0,0.0,22.0,16.0,24.0,44.0,27.0,46.0,21.0,393.0,45.0,90.0,94.0,51.0,66.0,3.0,0.0,"Clio CCD, Barbour County, Alabama",005,90648,01
2457.0,1218.0,24.0,0.0,12.0,52.0,41.0,84.0,26.0,99.0,345.0,50.0,196.0,84.0,102.0,103.0,0.0,0.0,1239.0,18.0,0.0,18.0,29.0,75.0,69.0,16.0,23.0,377.0,170.0,165.0,171.0,55.0,53.0,0.0,0.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
5848.0,2846.0,50.0,17.0,15.0,102.0,73.0,123.0,52.0,26.0,1196.0,145.0,471.0,176.0,281.0,99.0,6.0,14.0,3002.0,49.0,0.0,14.0,120.0,84.0,136.0,64.0,36.0,1318.0,209.0,378.0,168.0,277.0,120.0,24.0,5.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
9331.0,5315.0,75.0,24.0,91.0,182.0,257.0,227.0,361.0,30.0,2325.0,279.0,851.0,193.0,301.0,61.0,47.0,11.0,4016.0,22.0,8.0,49.0,69.0,106.0,87.0,228.0,44.0,1750.0,88.0,604.0,255.0,388.0,294.0,15.0,9.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
680.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,27.0,14.0,39.0,29.0,34.0,0.0,42.0,306.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,180.0,25.0,49.0,0.0,13.0,9.0,0.0,18.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
984.0,459.0,2.0,0.0,5.0,3.0,0.0,63.0,85.0,25.0,201.0,7.0,33.0,7.0,9.0,14.0,5.0,0.0,525.0,3.0,12.0,0.0,0.0,6.0,21.0,42.0,78.0,141.0,18.0,127.0,32.0,31.0,4.0,8.0,2.0,"Midway CCD, Bullock County, Alabama",011,92133,01
3755.0,2003.0,11.0,1.0,6.0,102.0,58.0,20.0,254.0,233.0,768.0,94.0,153.0,56.0,110.0,0.0,83.0,54.0,1752.0,0.0,0.0,0.0,39.0,19.0,39.0,158.0,174.0,661.0,54.0,165.0,121.0,141.0,181.0,0.0,0.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
1106.0,765.0,30.0,0.0,0.0,0.0,0.0,25.0,10.0,89.0,423.0,0.0,19.0,45.0,101.0,12.0,11.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,16.0,59.0,10.0,120.0,25.0,9.0,37.0,0.0,0.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
1532.0,840.0,21.0,0.0,22.0,37.0,25.0,81.0,44.0,0.0,290.0,0.0,211.0,23.0,26.0,60.0,0.0,0.0,692.0,8.0,0.0,0.0,29.0,31.0,38.0,47.0,36.0,156.0,15.0,231.0,9.0,58.0,26.0,8.0,0.0,"Inverness CCD, Bullock County, Alabama",011,91701,01
10981.0,5366.0,10.0,0.0,28.0,107.0,134.0,121.0,165.0,62.0,1377.0,433.0,1252.0,370.0,724.0,346.0,127.0,110.0,5615.0,35.0,3.0,54.0,99.0,173.0,163.0,69.0,91.0,1408.0,465.0,1118.0,373.0,883.0,502.0,113.0,66.0,"Jacksonville CCD, Calhoun County, Alabama",015,91746,01
4819.0,2254.0,0.0,0.0,0.0,57.0,33.0,13.0,85.0,53.0,757.0,129.0,355.0,253.0,278.0,158.0,39.0,44.0,2565.0,0.0,56.0,26.0,39.0,28.0,47.0,19.0,18.0,878.0,212.0,453.0,214.0,273.0,156.0,35.0,111.0,"Choccolocco CCD, Calhoun County, Alabama",015,90585,01
3285.0,1678.0,0.0,13.0,15.0,86.0,106.0,119.0,54.0,47.0,640.0,107.0,207.0,134.0,72.0,43.0,35.0,0.0,1607.0,2.0,0.0,0.0,28.0,71.0,48.0,120.0,14.0,569.0,63.0,277.0,135.0,168.0,84.0,17.0,11.0,"Ohatchee CCD, Calhoun County, Alabama",015,92430,01
4932.0,2223.0,39.0,55.0,22.0,89.0,77.0,69.0,129.0,27.0,785.0,173.0,339.0,199.0,117.0,83.0,20.0,0.0,2709.0,36.0,0.0,0.0,126.0,18.0,134.0,101.0,85.0,988.0,132.0,460.0,270.0,182.0,166.0,11.0,0.0,"Piedmont CCD, Calhoun County, Alabama",015,92556,01
1085.0,571.0,15.0,33.0,0.0,36.0,90.0,0.0,7.0,0.0,232.0,6.0,61.0,16.0,40.0,27.0,6.0,2.0,514.0,18.0,18.0,46.0,0.0,5.0,16.0,18.0,0.0,216.0,1.0,57.0,54.0,23.0,42.0,0.0,0.0,"Waverly CCD, Chambers County, Alabama",017,93393,01
46152.0,21216.0,330.0,64.0,279.0,631.0,681.0,649.0,772.0,398.0,7057.0,1429.0,4023.0,1347.0,2137.0,882.0,324.0,213.0,24936.0,396.0,95.0,221.0,572.0,701.0,1205.0,1007.0,460.0,8224.0,2020.0,4222.0,1702.0,2338.0,1516.0,159.0,98.0,"Anniston CCD, Calhoun County, Alabama",015,90099,01
2039.0,927.0,28.0,0.0,14.0,32.0,72.0,38.0,19.0,38.0,339.0,45.0,88.0,75.0,102.0,17.0,11.0,9.0,1112.0,45.0,8.0,0.0,38.0,46.0,95.0,50.0,20.0,409.0,71.0,83.0,64.0,93.0,47.0,43.0,0.0,"Five Points CCD, Chambers County, Alabama",017,91107,01
7131.0,3358.0,51.0,9.0,30.0,168.0,147.0,69.0,66.0,78.0,1486.0,226.0,374.0,167.0,319.0,81.0,87.0,0.0,3773.0,16.0,11.0,35.0,61.0,122.0,257.0,52.0,94.0,1485.0,201.0,629.0,269.0,394.0,124.0,23.0,0.0,"Lanett CCD, Chambers County, Alabama",017,91827,01
596.0,272.0,0.0,0.0,0.0,79.0,14.0,0.0,15.0,0.0,62.0,36.0,17.0,15.0,24.0,10.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,34.0,32.0,2.0,13.0,73.0,28.0,65.0,42.0,19.0,16.0,0.0,0.0,"Milltown CCD, Chambers County, Alabama",017,92169,01
3605.0,1505.0,55.0,48.0,13.0,66.0,79.0,83.0,89.0,42.0,475.0,50.0,212.0,128.0,66.0,91.0,8.0,0.0,2100.0,15.0,18.0,25.0,57.0,24.0,87.0,148.0,53.0,796.0,83.0,439.0,144.0,167.0,39.0,5.0,0.0,"La Fayette CCD, Chambers County, Alabama",017,91818,01
857.0,373.0,3.0,0.0,1.0,2.0,0.0,12.0,8.0,19.0,235.0,35.0,20.0,18.0,20.0,0.0,0.0,0.0,484.0,7.0,0.0,0.0,14.0,12.0,29.0,15.0,0.0,202.0,6.0,68.0,63.0,40.0,5.0,0.0,23.0,"Coffeeville CCD, Clarke County, Alabama",025,90675,01
3723.0,1703.0,2.0,0.0,34.0,0.0,15.0,61.0,112.0,44.0,701.0,139.0,337.0,124.0,100.0,22.0,9.0,3.0,2020.0,32.0,0.0,11.0,34.0,55.0,73.0,149.0,61.0,779.0,89.0,205.0,193.0,277.0,37.0,7.0,18.0,"Grove Hill CCD, Clarke County, Alabama",025,91440,01
972.0,432.0,0.0,0.0,0.0,13.0,4.0,32.0,29.0,0.0,219.0,36.0,50.0,30.0,0.0,19.0,0.0,0.0,540.0,11.0,0.0,19.0,10.0,9.0,13.0,69.0,0.0,256.0,24.0,78.0,38.0,13.0,0.0,0.0,0.0,"Fulton CCD, Clarke County, Alabama",025,91260,01
4373.0,2032.0,121.0,14.0,0.0,123.0,39.0,64.0,114.0,43.0,734.0,113.0,230.0,87.0,208.0,124.0,18.0,0.0,2341.0,19.0,64.0,40.0,7.0,29.0,83.0,107.0,88.0,848.0,107.0,437.0,96.0,291.0,62.0,8.0,55.0,"Thomasville CCD, Clarke County, Alabama",025,93132,01
2683.0,1274.0,19.0,10.0,3.0,117.0,37.0,30.0,96.0,29.0,571.0,67.0,159.0,31.0,81.0,24.0,0.0,0.0,1409.0,49.0,16.0,0.0,59.0,41.0,40.0,112.0,11.0,567.0,92.0,223.0,105.0,46.0,48.0,0.0,0.0,"Berry CCD, Fayette County, Alabama",057,90279,01
5733.0,2654.0,19.0,15.0,6.0,148.0,38.0,88.0,125.0,92.0,979.0,213.0,312.0,164.0,331.0,107.0,17.0,0.0,3079.0,49.0,9.0,10.0,156.0,93.0,26.0,56.0,56.0,1147.0,278.0,236.0,297.0,397.0,215.0,17.0,37.0,"Fayette CCD, Fayette County, Alabama",057,91089,01
1114.0,560.0,28.0,0.0,25.0,6.0,9.0,34.0,19.0,27.0,213.0,37.0,15.0,61.0,42.0,26.0,6.0,12.0,554.0,27.0,0.0,0.0,20.0,4.0,25.0,9.0,9.0,240.0,22.0,101.0,19.0,67.0,6.0,5.0,0.0,"Pine Level CCD, Montgomery County, Alabama",101,92592,01
25074.0,11972.0,550.0,221.0,411.0,224.0,591.0,393.0,400.0,268.0,3799.0,853.0,2038.0,468.0,1306.0,260.0,109.0,81.0,13102.0,359.0,247.0,417.0,450.0,345.0,641.0,296.0,223.0,4085.0,717.0,2104.0,1445.0,1145.0,514.0,93.0,21.0,"Albertville-Boaz CCD, Marshall County, Alabama",095,90054,01
7270.0,3454.0,45.0,0.0,0.0,32.0,54.0,56.0,42.0,37.0,680.0,185.0,463.0,214.0,754.0,502.0,226.0,164.0,3816.0,8.0,0.0,31.0,36.0,50.0,26.0,12.0,9.0,676.0,138.0,500.0,228.0,1177.0,764.0,46.0,115.0,"Mount Meigs CCD, Montgomery County, Alabama",101,92295,01
14463.0,6797.0,26.0,0.0,19.0,72.0,35.0,49.0,31.0,56.0,971.0,199.0,1124.0,465.0,2260.0,1055.0,233.0,202.0,7666.0,40.0,7.0,6.0,27.0,3.0,69.0,89.0,66.0,1179.0,386.0,1100.0,528.0,2482.0,1336.0,244.0,104.0,"Pike Road CCD, Montgomery County, Alabama",101,92565,01
118991.0,54083.0,771.0,325.0,546.0,1145.0,1444.0,1745.0,1694.0,1573.0,15051.0,2995.0,8534.0,3090.0,8764.0,3877.0,1685.0,844.0,64908.0,914.0,271.0,664.0,893.0,1699.0,1993.0,1758.0,882.0,16950.0,3773.0,10774.0,4668.0,12375.0,5851.0,826.0,617.0,"Montgomery CCD, Montgomery County, Alabama",101,92214,01
1706.0,787.0,44.0,0.0,23.0,39.0,18.0,85.0,9.0,0.0,220.0,0.0,88.0,79.0,84.0,40.0,58.0,0.0,919.0,41.0,0.0,25.0,59.0,41.0,28.0,25.0,27.0,316.0,55.0,90.0,11.0,176.0,25.0,0.0,0.0,"Ramer CCD, Montgomery County, Alabama",101,92673,01
5774.0,2555.0,67.0,0.0,45.0,57.0,61.0,70.0,155.0,187.0,766.0,94.0,297.0,183.0,393.0,161.0,19.0,0.0,3219.0,74.0,0.0,20.0,79.0,74.0,103.0,178.0,156.0,943.0,293.0,470.0,289.0,324.0,216.0,0.0,0.0,"Hope Hull CCD, Montgomery County, Alabama",101,91665,01
10505.0,4807.0,50.0,41.0,28.0,67.0,141.0,105.0,165.0,42.0,1373.0,450.0,800.0,431.0,784.0,248.0,58.0,24.0,5698.0,99.0,20.0,44.0,116.0,114.0,111.0,85.0,69.0,1713.0,562.0,1040.0,510.0,770.0,424.0,16.0,5.0,"Arab CCD, Marshall County, Alabama",095,90108,01
