B01003_001E,name,county,county subdivision,state
9859.0,"Stilwell East CCD, Adair County, Oklahoma",001,93250,40
5053.0,"Westville CCD, Adair County, Oklahoma",001,93796,40
2512.0,"Watts CCD, Adair County, Oklahoma",001,93588,40
4712.0,"Stilwell West CCD, Adair County, Oklahoma",001,93263,40
2758.0,"Konawa CCD, Seminole County, Oklahoma",133,91612,40
2211.0,"Seminole South CCD, Seminole County, Oklahoma",133,92795,40
7486.0,"Wewoka CCD, Seminole County, Oklahoma",133,93835,40
12791.0,"Seminole North CCD, Seminole County, Oklahoma",133,92782,40
1898.0,"Velma-Alma CCD, Stephens County, Oklahoma",137,93432,40
8433.0,"Marlow CCD, Stephens County, Oklahoma",137,91781,40
5992.0,"Comanche CCD, Stephens County, Oklahoma",137,90650,40
27970.0,"Duncan CCD, Stephens County, Oklahoma",137,90780,40
399.0,"Keyes CCD, Cimarron County, Oklahoma",025,91560,40
1822.0,"Boise City CCD, Cimarron County, Oklahoma",025,90286,40
4653.0,"Watonga CCD, Blaine County, Oklahoma",011,93575,40
1548.0,"Canton CCD, Blaine County, Oklahoma",011,90416,40
1876.0,"Geary CCD, Blaine County, Oklahoma",011,91170,40
1603.0,"Okeene CCD, Blaine County, Oklahoma",011,92392,40
38119.0,"Ardmore CCD, Carter County, Oklahoma",019,90156,40
3324.0,"Wilson CCD, Carter County, Oklahoma",019,93861,40
2632.0,"Ardmore North CCD, Carter County, Oklahoma",019,90169,40
1313.0,"Healdton North CCD, Carter County, Oklahoma",019,91287,40
3019.0,"Healdton Central CCD, Carter County, Oklahoma",019,91274,40
1881.0,"West Coal CCD, Coal County, Oklahoma",029,93705,40
3785.0,"East Coal CCD, Coal County, Oklahoma",029,90871,40
638.0,"Lamont CCD, Grant County, Oklahoma",053,91625,40
1769.0,"Medford CCD, Grant County, Oklahoma",053,91820,40
458.0,"Wakita CCD, Grant County, Oklahoma",053,93510,40
1593.0,"Southwest Grant CCD, Grant County, Oklahoma",053,93159,40
260.0,"Northwest Greer CCD, Greer County, Oklahoma",055,92275,40
3383.0,"Mangum CCD, Greer County, Oklahoma",055,91768,40
2375.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
8332.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
4646.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
2532.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
18004.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
1156.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
11972.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
1598.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
5321.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
983.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
7480.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
8746.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
5053.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
8744.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
772.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
7472.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
3177.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
5985.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
2167.0,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",105,92912,40
1659.0,"Lenapah-Delaware CCD, Nowata County, Oklahoma",105,91664,40
3432.0,"Wyandotte CCD, Ottawa County, Oklahoma",115,93913,40
19798.0,"Miami CCD, Ottawa County, Oklahoma",115,91846,40
4370.0,"Afton-Fairland CCD, Ottawa County, Oklahoma",115,90039,40
5087.0,"Chelsea CCD, Rogers County, Oklahoma",131,90533,40
44540.0,"Claremore CCD, Rogers County, Oklahoma",131,90585,40
6689.0,"Inola CCD, Rogers County, Oklahoma",131,91482,40
26239.0,"Catoosa CCD, Rogers County, Oklahoma",131,90468,40
9463.0,"Roland CCD, Sequoyah County, Oklahoma",135,92678,40
10298.0,"Muldrow CCD, Sequoyah County, Oklahoma",135,91911,40
5035.0,"Sallisaw North CCD, Sequoyah County, Oklahoma",135,92730,40
7972.0,"Vian CCD, Sequoyah County, Oklahoma",135,93445,40
8596.0,"Sallisaw CCD, Sequoyah County, Oklahoma",135,92717,40
56507.0,"Coweta CCD, Wagoner County, Oklahoma",145,90676,40
16979.0,"Wagoner CCD, Wagoner County, Oklahoma",145,93497,40
3344.0,"South Wagoner CCD, Wagoner County, Oklahoma",145,93120,40
787.0,"Carmen CCD, Alfalfa County, Oklahoma",003,90429,40
819.0,"North Alfalfa CCD, Alfalfa County, Oklahoma",003,92015,40
2152.0,"Cherokee CCD, Alfalfa County, Oklahoma",003,90546,40
2119.0,"Helena CCD, Alfalfa County, Oklahoma",003,91313,40
1977.0,"South Woods CCD, Woods County, Oklahoma",151,93198,40
6706.0,"Alva CCD, Woods County, Oklahoma",151,90091,40
449.0,"West Woods CCD, Woods County, Oklahoma",151,93809,40
2771.0,"Cyril-Cement CCD, Caddo County, Oklahoma",015,90728,40
1747.0,"Hydro CCD, Caddo County, Oklahoma",015,91456,40
6568.0,"Binger-Hinton CCD, Caddo County, Oklahoma",015,90247,40
1508.0,"Fort Cobb CCD, Caddo County, Oklahoma",015,91131,40
10782.0,"Anadarko CCD, Caddo County, Oklahoma",015,90117,40
