B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
48.0,23.0,25.0,"Schoolcraft township, Kalamazoo County, Michigan",077,71880,26
0.0,0.0,0.0,"Climax township, Kalamazoo County, Michigan",077,16460,26
0.0,0.0,0.0,"County subdivisions not defined, Leelanau County, Michigan",089,00000,26
0.0,0.0,0.0,"Elmwood charter township, Leelanau County, Michigan",089,25700,26
33.0,33.0,0.0,"Bingham township, Leelanau County, Michigan",089,08440,26
22.0,0.0,22.0,"Centerville township, Leelanau County, Michigan",089,14340,26
0.0,0.0,0.0,"Empire township, Leelanau County, Michigan",089,26000,26
0.0,0.0,0.0,"Solon township, Leelanau County, Michigan",089,74500,26
10.0,10.0,0.0,"Burlington township, Lapeer County, Michigan",087,11840,26
8.0,8.0,0.0,"Hadley township, Lapeer County, Michigan",087,35840,26
69.0,25.0,44.0,"Lapeer city, Lapeer County, Michigan",087,46040,26
16.0,8.0,8.0,"Lapeer township, Lapeer County, Michigan",087,46060,26
54.0,46.0,8.0,"Mayfield township, Lapeer County, Michigan",087,52500,26
6.0,6.0,0.0,"Marathon township, Lapeer County, Michigan",087,51420,26
13.0,13.0,0.0,"Rich township, Lapeer County, Michigan",087,68160,26
0.0,0.0,0.0,"Elba township, Lapeer County, Michigan",087,25160,26
127.0,103.0,24.0,"Imlay township, Lapeer County, Michigan",087,40300,26
16.0,16.0,0.0,"Metamora township, Lapeer County, Michigan",087,53360,26
64.0,39.0,25.0,"Attica township, Lapeer County, Michigan",087,04040,26
12.0,12.0,0.0,"Burnside township, Lapeer County, Michigan",087,11900,26
0.0,0.0,0.0,"Brown City city, Lapeer County, Michigan",087,11180,26
8.0,8.0,0.0,"Goodland township, Lapeer County, Michigan",087,32960,26
10.0,10.0,0.0,"Dryden township, Lapeer County, Michigan",087,23160,26
41.0,28.0,13.0,"North Branch township, Lapeer County, Michigan",087,58090,26
54.0,49.0,5.0,"Almont township, Lapeer County, Michigan",087,01680,26
28.0,16.0,12.0,"Arcadia township, Lapeer County, Michigan",087,03280,26
32.0,32.0,0.0,"Oregon township, Lapeer County, Michigan",087,61060,26
281.0,157.0,124.0,"Roseville city, Macomb County, Michigan",099,69800,26
0.0,0.0,0.0,"County subdivisions not defined, Macomb County, Michigan",099,00000,26
232.0,174.0,58.0,"Eastpointe city, Macomb County, Michigan",099,24290,26
3.0,0.0,3.0,"Memphis city, Macomb County, Michigan",099,52960,26
54.0,51.0,3.0,"Armada township, Macomb County, Michigan",099,03540,26
7.0,7.0,0.0,"Alamo township, Kalamazoo County, Michigan",077,00840,26
5.0,4.0,1.0,"Aetna township, Mecosta County, Michigan",107,00500,26
53.0,53.0,0.0,"Deerfield township, Lapeer County, Michigan",087,21160,26
201.0,115.0,86.0,"Imlay City city, Lapeer County, Michigan",087,40320,26
0.0,0.0,0.0,"Frost township, Clare County, Michigan",035,30900,26
0.0,0.0,0.0,"Greenwood township, Clare County, Michigan",035,35120,26
0.0,0.0,0.0,"Hatton township, Clare County, Michigan",035,37160,26
33.0,29.0,4.0,"Hayes township, Clare County, Michigan",035,37340,26
0.0,0.0,0.0,"Summerfield township, Clare County, Michigan",035,77120,26
0.0,0.0,0.0,"Arthur township, Clare County, Michigan",035,03620,26
1.0,0.0,1.0,"Franklin township, Clare County, Michigan",035,30280,26
39.0,20.0,19.0,"Hamilton township, Clare County, Michigan",035,36140,26
7.0,7.0,0.0,"Lincoln township, Clare County, Michigan",035,47620,26
140.0,120.0,20.0,"York charter township, Washtenaw County, Michigan",161,89100,26
31.0,31.0,0.0,"Lodi township, Washtenaw County, Michigan",161,49120,26
33.0,33.0,0.0,"Northfield township, Washtenaw County, Michigan",161,58280,26
513.0,266.0,247.0,"Pittsfield charter township, Washtenaw County, Michigan",161,64560,26
1624.0,531.0,1093.0,"Ann Arbor city, Washtenaw County, Michigan",161,03000,26
10.0,10.0,0.0,"Lima township, Washtenaw County, Michigan",161,47460,26
263.0,44.0,219.0,"Ypsilanti city, Washtenaw County, Michigan",161,89140,26
39.0,39.0,0.0,"Dexter township, Washtenaw County, Michigan",161,22180,26
93.0,62.0,31.0,"Spaulding township, Saginaw County, Michigan",145,75480,26
135.0,31.0,104.0,"Tittabawassee township, Saginaw County, Michigan",145,79840,26
2.0,2.0,0.0,"Chapin township, Saginaw County, Michigan",145,14660,26
42.0,0.0,42.0,"Frankenmuth city, Saginaw County, Michigan",145,30200,26
11.0,3.0,8.0,"Lakefield township, Saginaw County, Michigan",145,44560,26
43.0,24.0,19.0,"Birch Run township, Saginaw County, Michigan",145,08560,26
66.0,51.0,15.0,"Chesaning township, Saginaw County, Michigan",145,15160,26
30.0,22.0,8.0,"James township, Saginaw County, Michigan",145,41480,26
22.0,8.0,14.0,"Jonesfield township, Saginaw County, Michigan",145,41900,26
83.0,63.0,20.0,"Kochville township, Saginaw County, Michigan",145,43800,26
17.0,17.0,0.0,"Maple Grove township, Saginaw County, Michigan",145,51060,26
23.0,23.0,0.0,"Taymouth township, Saginaw County, Michigan",145,79100,26
426.0,291.0,135.0,"Bridgeport charter township, Saginaw County, Michigan",145,10460,26
1018.0,519.0,499.0,"Saginaw charter township, Saginaw County, Michigan",145,70540,26
77.0,55.0,22.0,"Thomas township, Saginaw County, Michigan",145,79520,26
23.0,12.0,11.0,"Zilwaukee city, Saginaw County, Michigan",145,89320,26
67.0,54.0,13.0,"St. Charles township, Saginaw County, Michigan",145,70660,26
22.0,22.0,0.0,"Swan Creek township, Saginaw County, Michigan",145,77660,26
16.0,12.0,4.0,"Brady township, Saginaw County, Michigan",145,09940,26
253.0,166.0,87.0,"Buena Vista charter township, Saginaw County, Michigan",145,11560,26
10.0,6.0,4.0,"Blumfield township, Saginaw County, Michigan",145,09400,26
10.0,10.0,0.0,"Fremont township, Saginaw County, Michigan",145,30720,26
2396.0,1452.0,944.0,"Saginaw city, Saginaw County, Michigan",145,70520,26
19.0,19.0,0.0,"Albee township, Saginaw County, Michigan",145,00920,26
24.0,17.0,7.0,"Brant township, Saginaw County, Michigan",145,10100,26
222.0,195.0,27.0,"Carrollton township, Saginaw County, Michigan",145,13540,26
32.0,32.0,0.0,"Richland township, Saginaw County, Michigan",145,68340,26
8.0,2.0,6.0,"Zilwaukee township, Saginaw County, Michigan",145,89340,26
16.0,11.0,5.0,"Frankenmuth township, Saginaw County, Michigan",145,30220,26
2.0,2.0,0.0,"Winterfield township, Clare County, Michigan",035,87980,26
8.0,8.0,0.0,"Sheridan township, Clare County, Michigan",035,73000,26
8.0,3.0,5.0,"Garfield township, Clare County, Michigan",035,31560,26
8.0,0.0,8.0,"Harrison city, Clare County, Michigan",035,36800,26
0.0,0.0,0.0,"Redding township, Clare County, Michigan",035,67600,26
7.0,4.0,3.0,"Surrey township, Clare County, Michigan",035,77580,26
4.0,4.0,0.0,"Freeman township, Clare County, Michigan",035,30560,26
41.0,41.0,0.0,"Grant township, Clare County, Michigan",035,34220,26
12.0,0.0,12.0,"Clare city, Clare County, Michigan",035,15920,26
3.0,2.0,1.0,"Washington township, Sanilac County, Michigan",151,84140,26
13.0,13.0,0.0,"Worth township, Sanilac County, Michigan",151,88760,26
0.0,0.0,0.0,"Custer township, Sanilac County, Michigan",151,19460,26
0.0,0.0,0.0,"County subdivisions not defined, Sanilac County, Michigan",151,00000,26
0.0,0.0,0.0,"Argyle township, Sanilac County, Michigan",151,03460,26
2.0,2.0,0.0,"Delaware township, Sanilac County, Michigan",151,21380,26
1.0,1.0,0.0,"Flynn township, Sanilac County, Michigan",151,29240,26
3.0,3.0,0.0,"Forester township, Sanilac County, Michigan",151,29500,26
28.0,26.0,2.0,"Lexington township, Sanilac County, Michigan",151,47300,26
8.0,8.0,0.0,"Watertown township, Sanilac County, Michigan",151,84440,26
36.0,11.0,25.0,"Brown City city, Sanilac County, Michigan",151,11180,26
38.0,26.0,12.0,"Buel township, Sanilac County, Michigan",151,11540,26
3.0,3.0,0.0,"Maple Valley township, Sanilac County, Michigan",151,51380,26
15.0,6.0,9.0,"Marion township, Sanilac County, Michigan",151,51720,26
5.0,1.0,4.0,"Wheatland township, Sanilac County, Michigan",151,86580,26
15.0,2.0,13.0,"Minden township, Sanilac County, Michigan",151,54540,26
7.0,7.0,0.0,"Elk township, Sanilac County, Michigan",151,25280,26
5.0,2.0,3.0,"Elmer township, Sanilac County, Michigan",151,25540,26
2.0,2.0,0.0,"Sanilac township, Sanilac County, Michigan",151,71580,26
7.0,7.0,0.0,"Speaker township, Sanilac County, Michigan",151,75500,26
2.0,2.0,0.0,"Austin township, Sanilac County, Michigan",151,04400,26
119.0,44.0,75.0,"Croswell city, Sanilac County, Michigan",151,18920,26
9.0,2.0,7.0,"Greenleaf township, Sanilac County, Michigan",151,35020,26
57.0,19.0,38.0,"Sandusky city, Sanilac County, Michigan",151,71540,26
9.0,7.0,2.0,"Bridgehampton township, Sanilac County, Michigan",151,10420,26
11.0,0.0,11.0,"Evergreen township, Sanilac County, Michigan",151,26740,26
18.0,5.0,13.0,"Marlette city, Sanilac County, Michigan",151,51820,26
2.0,0.0,2.0,"Marlette township, Sanilac County, Michigan",151,51840,26
1.0,1.0,0.0,"Moore township, Sanilac County, Michigan",151,55320,26
59.0,40.0,19.0,"Prairieville township, Barry County, Michigan",015,66260,26
14.0,11.0,3.0,"Castleton township, Barry County, Michigan",015,13960,26
0.0,0.0,0.0,"Hope township, Barry County, Michigan",015,39120,26
15.0,0.0,15.0,"Yankee Springs township, Barry County, Michigan",015,89020,26
15.0,15.0,0.0,"Assyria township, Barry County, Michigan",015,03860,26
87.0,0.0,87.0,"Thornapple township, Barry County, Michigan",015,79620,26
3.0,0.0,3.0,"Baltimore township, Barry County, Michigan",015,05020,26
39.0,16.0,23.0,"Hastings city, Barry County, Michigan",015,37120,26
9.0,4.0,5.0,"Irving township, Barry County, Michigan",015,41120,26
0.0,0.0,0.0,"Maple Grove township, Barry County, Michigan",015,50960,26
28.0,18.0,10.0,"Penn township, Cass County, Michigan",027,63380,26
6.0,6.0,0.0,"Porter township, Cass County, Michigan",027,65720,26
8.0,8.0,0.0,"Jefferson township, Cass County, Michigan",027,41600,26
0.0,0.0,0.0,"Mason township, Cass County, Michigan",027,52140,26
0.0,0.0,0.0,"Newberg township, Cass County, Michigan",027,57120,26
0.0,0.0,0.0,"Niles city, Cass County, Michigan",027,57760,26
0.0,0.0,0.0,"Volinia township, Cass County, Michigan",027,82580,26
0.0,0.0,0.0,"Calvin township, Cass County, Michigan",027,12620,26
128.0,49.0,79.0,"Dowagiac city, Cass County, Michigan",027,22880,26
10.0,10.0,0.0,"Pokagon township, Cass County, Michigan",027,65300,26
71.0,35.0,36.0,"Milton township, Cass County, Michigan",027,54460,26
18.0,18.0,0.0,"Ontwa township, Cass County, Michigan",027,60900,26
14.0,14.0,0.0,"Howard township, Cass County, Michigan",027,39480,26
97.0,69.0,28.0,"Silver Creek township, Cass County, Michigan",027,73940,26
0.0,0.0,0.0,"Marcellus township, Cass County, Michigan",027,51480,26
34.0,19.0,15.0,"Wayne township, Cass County, Michigan",027,84920,26
0.0,0.0,0.0,"Hematite township, Iron County, Michigan",071,37580,26
0.0,0.0,0.0,"Iron River township, Iron County, Michigan",071,41000,26
2.0,0.0,2.0,"Crystal Falls city, Iron County, Michigan",071,19140,26
0.0,0.0,0.0,"Bates township, Iron County, Michigan",071,05860,26
2.0,0.0,2.0,"Caspian city, Iron County, Michigan",071,13860,26
0.0,0.0,0.0,"Gaastra city, Iron County, Michigan",071,31160,26
0.0,0.0,0.0,"Mansfield township, Iron County, Michigan",071,50860,26
0.0,0.0,0.0,"Mastodon township, Iron County, Michigan",071,52300,26
3.0,3.0,0.0,"Stambaugh township, Iron County, Michigan",071,76080,26
17.0,13.0,4.0,"Crystal Falls township, Iron County, Michigan",071,19150,26
2.0,2.0,0.0,"Marion township, Saginaw County, Michigan",145,51700,26
4.0,0.0,4.0,"Burns township, Shiawassee County, Michigan",155,11880,26
0.0,0.0,0.0,"Shiawassee township, Shiawassee County, Michigan",155,73520,26
40.0,19.0,21.0,"Perry city, Shiawassee County, Michigan",155,63700,26
28.0,8.0,20.0,"Vernon township, Shiawassee County, Michigan",155,82040,26
16.0,16.0,0.0,"Bennington township, Shiawassee County, Michigan",155,07280,26
88.0,40.0,48.0,"Corunna city, Shiawassee County, Michigan",155,18300,26
251.0,136.0,115.0,"Owosso city, Shiawassee County, Michigan",155,61940,26
19.0,11.0,8.0,"Antrim township, Shiawassee County, Michigan",155,03120,26
3.0,3.0,0.0,"New Haven township, Shiawassee County, Michigan",155,57400,26
4.0,4.0,0.0,"Venice township, Shiawassee County, Michigan",155,81880,26
8.0,8.0,0.0,"Woodhull township, Shiawassee County, Michigan",155,88400,26
0.0,0.0,0.0,"Fairfield township, Shiawassee County, Michigan",155,27040,26
11.0,11.0,0.0,"Middlebury township, Shiawassee County, Michigan",155,53680,26
13.0,8.0,5.0,"Sciota township, Shiawassee County, Michigan",155,71960,26
7.0,0.0,7.0,"Lincoln township, Isabella County, Michigan",073,47660,26
6.0,6.0,0.0,"Denver township, Isabella County, Michigan",073,21680,26
6.0,6.0,0.0,"Carp Lake township, Ontonagon County, Michigan",131,13520,26
0.0,0.0,0.0,"Ontonagon township, Ontonagon County, Michigan",131,60880,26
2.0,2.0,0.0,"Matchwood township, Ontonagon County, Michigan",131,52320,26
0.0,0.0,0.0,"McMillan township, Ontonagon County, Michigan",131,50460,26
3.0,0.0,3.0,"Rockland township, Ontonagon County, Michigan",131,69140,26
3.0,3.0,0.0,"Interior township, Ontonagon County, Michigan",131,40760,26
286.0,189.0,97.0,"Midland city, Midland County, Michigan",111,53780,26
38.0,14.0,24.0,"Larkin charter township, Midland County, Michigan",111,46160,26
0.0,0.0,0.0,"Mills township, Midland County, Michigan",111,54320,26
13.0,13.0,0.0,"Porter township, Midland County, Michigan",111,65740,26
4.0,4.0,0.0,"Warren township, Midland County, Michigan",111,84020,26
31.0,20.0,11.0,"Jerome township, Midland County, Michigan",111,41760,26
3.0,3.0,0.0,"Greendale township, Midland County, Michigan",111,34860,26
17.0,17.0,0.0,"Ingersoll township, Midland County, Michigan",111,40620,26
0.0,0.0,0.0,"Homer township, Midland County, Michigan",111,38980,26
9.0,9.0,0.0,"Mount Haley township, Midland County, Michigan",111,55940,26
5.0,0.0,5.0,"Geneva township, Midland County, Michigan",111,31820,26
27.0,0.0,27.0,"Lincoln charter township, Berrien County, Michigan",021,47600,26
45.0,20.0,25.0,"Royalton township, Berrien County, Michigan",021,70100,26
0.0,0.0,0.0,"Watervliet township, Berrien County, Michigan",021,84520,26
36.0,36.0,0.0,"Baroda township, Berrien County, Michigan",021,05520,26
27.0,0.0,27.0,"Buchanan city, Berrien County, Michigan",021,11400,26
0.0,0.0,0.0,"Lake charter township, Berrien County, Michigan",021,44260,26
47.0,11.0,36.0,"Pipestone township, Berrien County, Michigan",021,64480,26
0.0,0.0,0.0,"Coloma charter township, Berrien County, Michigan",021,17340,26
0.0,0.0,0.0,"Troy township, Newaygo County, Michigan",123,80680,26
15.0,15.0,0.0,"Bridgeton township, Newaygo County, Michigan",123,10500,26
5.0,5.0,0.0,"Croton township, Newaygo County, Michigan",123,18980,26
11.0,11.0,0.0,"Lincoln township, Newaygo County, Michigan",123,47700,26
3.0,3.0,0.0,"Merrill township, Newaygo County, Michigan",123,53160,26
0.0,0.0,0.0,"Big Prairie township, Newaygo County, Michigan",123,08280,26
34.0,15.0,19.0,"Denver township, Newaygo County, Michigan",123,21700,26
2.0,2.0,0.0,"Goodwell township, Newaygo County, Michigan",123,33000,26
3.0,3.0,0.0,"Norwich township, Newaygo County, Michigan",123,59300,26
14.0,14.0,0.0,"Wilcox township, Newaygo County, Michigan",123,87200,26
0.0,0.0,0.0,"Barton township, Newaygo County, Michigan",123,05620,26
88.0,68.0,20.0,"Grant township, Newaygo County, Michigan",123,34380,26
98.0,63.0,35.0,"Brooks township, Newaygo County, Michigan",123,11060,26
8.0,0.0,8.0,"Everett township, Newaygo County, Michigan",123,26700,26
6.0,6.0,0.0,"Hersey township, Osceola County, Michigan",133,37840,26
0.0,0.0,0.0,"Marion township, Osceola County, Michigan",133,51680,26
2.0,0.0,2.0,"Hartwick township, Osceola County, Michigan",133,37060,26
5.0,2.0,3.0,"Le Roy township, Osceola County, Michigan",133,47120,26
0.0,0.0,0.0,"Orient township, Osceola County, Michigan",133,61080,26
0.0,0.0,0.0,"Burdell township, Osceola County, Michigan",133,11680,26
0.0,0.0,0.0,"Cedar township, Osceola County, Michigan",133,14040,26
4.0,4.0,0.0,"Highland township, Osceola County, Michigan",133,38100,26
0.0,0.0,0.0,"Rose Lake township, Osceola County, Michigan",133,69760,26
6.0,6.0,0.0,"Lincoln township, Osceola County, Michigan",133,47720,26
4.0,4.0,0.0,"Addison township, Oakland County, Michigan",125,00400,26
2.0,2.0,0.0,"Bloomfield Hills city, Oakland County, Michigan",125,09180,26
204.0,91.0,113.0,"Birmingham city, Oakland County, Michigan",125,08640,26
768.0,361.0,407.0,"Farmington Hills city, Oakland County, Michigan",125,27440,26
24.0,19.0,5.0,"Orchard Lake Village city, Oakland County, Michigan",125,61020,26
158.0,116.0,42.0,"Oxford charter township, Oakland County, Michigan",125,62040,26
5.0,5.0,0.0,"Pleasant Ridge city, Oakland County, Michigan",125,64900,26
3191.0,1442.0,1749.0,"Pontiac city, Oakland County, Michigan",125,65440,26
413.0,199.0,214.0,"Southfield city, Oakland County, Michigan",125,74900,26
97.0,82.0,15.0,"Holly township, Oakland County, Michigan",125,38720,26
69.0,43.0,26.0,"Keego Harbor city, Oakland County, Michigan",125,42460,26
671.0,258.0,413.0,"Novi city, Oakland County, Michigan",125,59440,26
124.0,64.0,60.0,"Rochester city, Oakland County, Michigan",125,69020,26
598.0,265.0,333.0,"Royal Oak city, Oakland County, Michigan",125,70040,26
100.0,81.0,19.0,"Farmington city, Oakland County, Michigan",125,27380,26
47.0,47.0,0.0,"Huntington Woods city, Oakland County, Michigan",125,40000,26
160.0,160.0,0.0,"Oakland charter township, Oakland County, Michigan",125,59820,26
8.0,0.0,8.0,"Durand city, Shiawassee County, Michigan",155,23500,26
0.0,0.0,0.0,"Laingsburg city, Shiawassee County, Michigan",155,44200,26
19.0,15.0,4.0,"Perry township, Shiawassee County, Michigan",155,63720,26
5.0,5.0,0.0,"Rush township, Shiawassee County, Michigan",155,70260,26
10.0,10.0,0.0,"Hazelton township, Shiawassee County, Michigan",155,37440,26
0.0,0.0,0.0,"Baraga township, Baraga County, Michigan",013,05340,26
0.0,0.0,0.0,"Covington township, Baraga County, Michigan",013,18600,26
3.0,3.0,0.0,"Spurr township, Baraga County, Michigan",013,76000,26
0.0,0.0,0.0,"Arvon township, Baraga County, Michigan",013,03660,26
5.0,5.0,0.0,"L'Anse township, Baraga County, Michigan",013,45560,26
0.0,0.0,0.0,"County subdivisions not defined, Baraga County, Michigan",013,00000,26
31.0,26.0,5.0,"Pinconning township, Bay County, Michigan",017,64180,26
9.0,9.0,0.0,"Merritt township, Bay County, Michigan",017,53220,26
14.0,14.0,0.0,"Pinconning city, Bay County, Michigan",017,64160,26
66.0,66.0,0.0,"Essexville city, Bay County, Michigan",017,26420,26
4.0,4.0,0.0,"Gibson township, Bay County, Michigan",017,32040,26
29.0,0.0,29.0,"Kawkawlin township, Bay County, Michigan",017,42360,26
9.0,0.0,9.0,"Fremont township, Sanilac County, Michigan",151,30740,26
0.0,0.0,0.0,"Lamotte township, Sanilac County, Michigan",151,45460,26
0.0,0.0,0.0,"Allouez township, Keweenaw County, Michigan",083,01520,26
0.0,0.0,0.0,"Grant township, Keweenaw County, Michigan",083,34300,26
0.0,0.0,0.0,"Eagle Harbor township, Keweenaw County, Michigan",083,23620,26
2.0,2.0,0.0,"Houghton township, Keweenaw County, Michigan",083,39380,26
0.0,0.0,0.0,"Sherman township, Keweenaw County, Michigan",083,73220,26
0.0,0.0,0.0,"County subdivisions not defined, Keweenaw County, Michigan",083,00000,26
10.0,10.0,0.0,"Broomfield township, Isabella County, Michigan",073,11140,26
8.0,4.0,4.0,"Wise township, Isabella County, Michigan",073,88040,26
6.0,6.0,0.0,"Coldwater township, Isabella County, Michigan",073,17060,26
2.0,1.0,1.0,"Isabella township, Isabella County, Michigan",073,41160,26
285.0,97.0,188.0,"Mount Pleasant city, Isabella County, Michigan",073,56020,26
0.0,0.0,0.0,"Vernon township, Isabella County, Michigan",073,82000,26
0.0,0.0,0.0,"Clare city, Isabella County, Michigan",073,15920,26
13.0,9.0,4.0,"Gilmore township, Isabella County, Michigan",073,32200,26
56.0,43.0,13.0,"Sherman township, Isabella County, Michigan",073,73200,26
9.0,4.0,5.0,"Nottawa township, Isabella County, Michigan",073,59360,26
129.0,21.0,108.0,"Union charter township, Isabella County, Michigan",073,81340,26
6.0,6.0,0.0,"Rolland township, Isabella County, Michigan",073,69300,26
81.0,42.0,39.0,"Chippewa township, Isabella County, Michigan",073,15580,26
60.0,38.0,22.0,"Coe township, Isabella County, Michigan",073,16880,26
14.0,14.0,0.0,"Deerfield township, Isabella County, Michigan",073,21140,26
5.0,5.0,0.0,"Fremont township, Isabella County, Michigan",073,30680,26
0.0,0.0,0.0,"Bohemia township, Ontonagon County, Michigan",131,09460,26
0.0,0.0,0.0,"Bergland township, Ontonagon County, Michigan",131,07640,26
0.0,0.0,0.0,"Greenland township, Ontonagon County, Michigan",131,35000,26
0.0,0.0,0.0,"County subdivisions not defined, Ontonagon County, Michigan",131,00000,26
29.0,12.0,17.0,"Iron River city, Iron County, Michigan",071,40980,26
34.0,7.0,27.0,"Benzonia township, Benzie County, Michigan",019,07600,26
32.0,32.0,0.0,"Almira township, Benzie County, Michigan",019,01640,26
0.0,0.0,0.0,"Homestead township, Benzie County, Michigan",019,39000,26
2.0,2.0,0.0,"Blaine township, Benzie County, Michigan",019,08840,26
17.0,0.0,17.0,"Inland township, Benzie County, Michigan",019,40700,26
3.0,3.0,0.0,"Gilmore township, Benzie County, Michigan",019,32180,26
0.0,0.0,0.0,"Joyfield township, Benzie County, Michigan",019,42000,26
4.0,4.0,0.0,"Weldon township, Benzie County, Michigan",019,85160,26
0.0,0.0,0.0,"County subdivisions not defined, Benzie County, Michigan",019,00000,26
6.0,6.0,0.0,"Colfax township, Benzie County, Michigan",019,17120,26
3.0,3.0,0.0,"Crystal Lake township, Benzie County, Michigan",019,19180,26
0.0,0.0,0.0,"Frankfort city, Benzie County, Michigan",019,30260,26
0.0,0.0,0.0,"Lake township, Benzie County, Michigan",019,44240,26
11.0,2.0,9.0,"Platte township, Benzie County, Michigan",019,64760,26
5.0,5.0,0.0,"Backus township, Roscommon County, Michigan",143,04720,26
0.0,0.0,0.0,"Lake township, Roscommon County, Michigan",143,44400,26
1.0,1.0,0.0,"Au Sable township, Roscommon County, Michigan",143,04320,26
5.0,3.0,2.0,"Higgins township, Roscommon County, Michigan",143,38020,26
26.0,17.0,9.0,"Denton township, Roscommon County, Michigan",143,21640,26
0.0,0.0,0.0,"Gerrish township, Roscommon County, Michigan",143,31960,26
0.0,0.0,0.0,"Nester township, Roscommon County, Michigan",143,56980,26
0.0,0.0,0.0,"Roscommon township, Roscommon County, Michigan",143,69560,26
0.0,0.0,0.0,"Lyon township, Roscommon County, Michigan",143,49840,26
14.0,0.0,14.0,"Richfield township, Roscommon County, Michigan",143,68200,26
14.0,6.0,8.0,"Markey township, Roscommon County, Michigan",143,51780,26
0.0,0.0,0.0,"Hiawatha township, Schoolcraft County, Michigan",153,37940,26
0.0,0.0,0.0,"Manistique city, Schoolcraft County, Michigan",153,50760,26
0.0,0.0,0.0,"Germfask township, Schoolcraft County, Michigan",153,31940,26
0.0,0.0,0.0,"Seney township, Schoolcraft County, Michigan",153,72500,26
3.0,0.0,3.0,"Inwood township, Schoolcraft County, Michigan",153,40840,26
0.0,0.0,0.0,"County subdivisions not defined, Schoolcraft County, Michigan",153,00000,26
0.0,0.0,0.0,"Mueller township, Schoolcraft County, Michigan",153,56060,26
0.0,0.0,0.0,"Doyle township, Schoolcraft County, Michigan",153,22960,26
0.0,0.0,0.0,"Manistique township, Schoolcraft County, Michigan",153,50780,26
0.0,0.0,0.0,"Thompson township, Schoolcraft County, Michigan",153,79580,26
939.0,561.0,378.0,"Bay City city, Bay County, Michigan",017,06020,26
32.0,32.0,0.0,"Fraser township, Bay County, Michigan",017,30400,26
