B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
4696.0,2642.0,2642.0,2531.0,111.0,0.0,2054.0,"Kanab CCD, Kane County, Utah",025,91591,49
1440.0,813.0,813.0,766.0,47.0,0.0,627.0,"Enterprise CCD, Washington County, Utah",053,90817,49
95478.0,53894.0,53880.0,51303.0,2577.0,14.0,41584.0,"St. George CCD, Washington County, Utah",053,92924,49
1063.0,641.0,641.0,621.0,20.0,0.0,422.0,"Orderville CCD, Kane County, Utah",025,92494,49
21100.0,15600.0,15600.0,15217.0,383.0,0.0,5500.0,"Park City CCD, Summit County, Utah",043,92580,49
5092.0,3509.0,3507.0,3426.0,81.0,2.0,1583.0,"Kamas CCD, Summit County, Utah",043,91548,49
4450.0,3115.0,3115.0,3068.0,47.0,0.0,1335.0,"Coalville CCD, Summit County, Utah",043,90430,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
7441.0,5071.0,5071.0,4737.0,334.0,0.0,2370.0,"Moab CCD, Grand County, Utah",019,91935,49
926.0,474.0,474.0,462.0,12.0,0.0,452.0,"Circleville CCD, Piute County, Utah",031,90387,49
560.0,174.0,174.0,174.0,0.0,0.0,386.0,"Marysvale CCD, Piute County, Utah",031,91849,49
789.0,426.0,426.0,424.0,2.0,0.0,363.0,"Randolph-Woodruff CCD, Rich County, Utah",033,92752,49
846.0,257.0,257.0,247.0,10.0,0.0,589.0,"Garden City-Laketown CCD, Rich County, Utah",033,91032,49
21.0,0.0,0.0,0.0,0.0,0.0,21.0,"Uintah and Ouray CCD, Wasatch County, Utah",051,93612,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Soldier Summit CCD, Wasatch County, Utah",051,93139,49
2519.0,1553.0,1553.0,1509.0,44.0,0.0,966.0,"Beaver CCD, Beaver County, Utah",001,90086,49
2058.0,1231.0,1231.0,1144.0,87.0,0.0,827.0,"Milford-Minersville CCD, Beaver County, Utah",001,91892,49
20741.0,13035.0,13026.0,12321.0,705.0,9.0,7706.0,"Brigham City CCD, Box Elder County, Utah",003,90258,49
14294.0,9351.0,9351.0,8798.0,553.0,0.0,4943.0,"Tremonton CCD, Box Elder County, Utah",003,93440,49
163.0,106.0,106.0,106.0,0.0,0.0,57.0,"West Box Elder CCD, Box Elder County, Utah",003,93827,49
1884.0,1135.0,1135.0,1094.0,41.0,0.0,749.0,"Howell-Snowville CCD, Box Elder County, Utah",003,91419,49
3291.0,1666.0,1666.0,1526.0,140.0,0.0,1625.0,"Parowan CCD, Iron County, Utah",021,92623,49
662.0,291.0,291.0,269.0,22.0,0.0,371.0,"Beryl-Newcastle CCD, Iron County, Utah",021,90129,49
32100.0,20400.0,20387.0,19165.0,1222.0,13.0,11700.0,"Cedar City CCD, Iron County, Utah",021,90344,49
8896.0,4891.0,4874.0,4507.0,367.0,17.0,4005.0,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",039,92150,49
4524.0,1596.0,1596.0,1519.0,77.0,0.0,2928.0,"Gunnison CCD, Sanpete County, Utah",039,91204,49
8729.0,5125.0,5107.0,4758.0,349.0,18.0,3604.0,"Ephraim-Manti CCD, Sanpete County, Utah",039,90860,49
8103.0,4772.0,4772.0,4568.0,204.0,0.0,3331.0,"Richfield CCD, Sevier County, Utah",041,92838,49
