B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
42.9,42.4,43.6,"Torrington CCD, Goshen County, Wyoming",015,93465,56
48.2,50.1,43.8,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
55.9,55.2,58.7,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
35.2,33.3,37.7,"Evanston CCD, Uinta County, Wyoming",041,91155,56
35.0,37.1,33.5,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
53.9,57.2,51.3,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
42.1,40.7,43.1,"Worland CCD, Washakie County, Wyoming",043,93795,56
49.8,48.6,50.5,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
55.2,51.2,57.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
59.9,60.3,59.4,"Dubois CCD, Fremont County, Wyoming",013,91045,56
42.9,40.7,45.2,"Lander CCD, Fremont County, Wyoming",013,92035,56
54.1,52.7,54.5,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
37.2,37.4,37.1,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
60.5,37.5,-666666666.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
37.5,36.4,38.6,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
45.7,44.8,48.3,"Upton CCD, Weston County, Wyoming",045,93520,56
41.3,39.7,43.2,"Newcastle CCD, Weston County, Wyoming",045,92255,56
39.6,36.6,42.0,"Central Big Horn CCD, Big Horn County, Wyoming",003,90688,56
39.2,41.9,37.3,"North Big Horn CCD, Big Horn County, Wyoming",003,92393,56
34.5,33.9,35.0,"Wind River Reservation CCD, Fremont County, Wyoming",013,93742,56
37.6,36.4,43.1,"Wind River Reservation CCD, Hot Springs County, Wyoming",017,93744,56
45.3,43.6,47.4,"South Big Horn CCD, Big Horn County, Wyoming",003,93142,56
46.2,47.6,32.1,"East Niobrara CCD, Niobrara County, Wyoming",027,91128,56
37.7,35.5,38.0,"West Niobrara CCD, Niobrara County, Wyoming",027,93603,56
31.7,32.6,29.8,"Gillette South CCD, Campbell County, Wyoming",005,91265,56
34.5,33.3,37.1,"Gillette North CCD, Campbell County, Wyoming",005,91210,56
38.9,37.6,39.8,"Afton CCD, Lincoln County, Wyoming",023,90055,56
40.3,42.3,35.3,"Kemmerer West CCD, Lincoln County, Wyoming",023,91980,56
39.1,39.5,38.5,"Kemmerer East CCD, Lincoln County, Wyoming",023,91925,56
34.3,36.6,32.6,"Kaycee CCD, Johnson County, Wyoming",019,91870,56
45.5,44.2,47.5,"Buffalo CCD, Johnson County, Wyoming",019,90495,56
