B25105_001E,name,county,county subdivision,state
730.0,"Tomlinson township, Logan County, Arkansas",083,93619,05
-666666666.0,"East Roanoke township, Randolph County, Arkansas",121,91204,05
397.0,"Wharton township, Madison County, Arkansas",087,93976,05
433.0,"Tyler township, Prairie County, Arkansas",117,93654,05
488.0,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
812.0,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
383.0,"Alamo township, Montgomery County, Arkansas",097,90013,05
338.0,"Black Springs township, Montgomery County, Arkansas",097,90346,05
364.0,"Fannie township, Montgomery County, Arkansas",097,91273,05
208.0,"Hopper township, Montgomery County, Arkansas",097,91765,05
515.0,"Township 1, Calhoun County, Arkansas",013,93627,05
541.0,"West Prairie township, Poinsett County, Arkansas",111,93973,05
451.0,"Township 3, Calhoun County, Arkansas",013,93631,05
557.0,"Tyronza township, Crittenden County, Arkansas",035,93655,05
503.0,"Township 5, Calhoun County, Arkansas",013,93635,05
272.0,"Township 2, Calhoun County, Arkansas",013,93629,05
579.0,"Township 4, Calhoun County, Arkansas",013,93633,05
384.0,"Township 6, Calhoun County, Arkansas",013,93637,05
681.0,"Township 7, Calhoun County, Arkansas",013,93639,05
-666666666.0,"Twist township, Cross County, Arkansas",037,93652,05
894.0,"Tontitown township, Washington County, Arkansas",143,93623,05
857.0,"East Fork township, Faulkner County, Arkansas",045,91199,05
525.0,"Traskwood township, Saline County, Arkansas",125,93648,05
542.0,"Mount Ida township, Montgomery County, Arkansas",097,92620,05
470.0,"Norman township, Montgomery County, Arkansas",097,92701,05
442.0,"Oden township, Montgomery County, Arkansas",097,92737,05
455.0,"Sims township, Montgomery County, Arkansas",097,93385,05
1013.0,"Tyler township, Perry County, Arkansas",105,93653,05
652.0,"Township 8, Calhoun County, Arkansas",013,93641,05
348.0,"Township 9, Calhoun County, Arkansas",013,93643,05
466.0,"Bennett-Lemmons township, Clay County, Arkansas",021,90232,05
558.0,"Bradshaw-Haywood township, Clay County, Arkansas",021,90448,05
450.0,"Brown-Carpenter township, Clay County, Arkansas",021,90496,05
349.0,"Cache-Wilson township, Clay County, Arkansas",021,90589,05
454.0,"Chalk Bluff-Liddell township, Clay County, Arkansas",021,90757,05
446.0,"Cleveland-North Kilgore township, Clay County, Arkansas",021,90874,05
463.0,"East Oak Bluff-Blue Cane township, Clay County, Arkansas",021,91201,05
352.0,"Payne-Swain township, Clay County, Arkansas",021,92836,05
445.0,"Gleghorn-South Kilgore township, Clay County, Arkansas",021,91474,05
342.0,"Behestian township, Ouachita County, Arkansas",103,90213,05
609.0,"North St. Francis township, Clay County, Arkansas",021,92719,05
537.0,"South St. Francis township, Clay County, Arkansas",021,93439,05
485.0,"West Oak Bluff township, Clay County, Arkansas",021,93971,05
-666666666.0,"Tomlinson township, Scott County, Arkansas",127,93620,05
-666666666.0,"Tubal township, Union County, Arkansas",139,93650,05
395.0,"East Griggs township, Van Buren County, Arkansas",141,91200,05
573.0,"Formosa township, Van Buren County, Arkansas",141,91318,05
614.0,"Holly Mountain township, Van Buren County, Arkansas",141,91750,05
548.0,"West Griggs township, Van Buren County, Arkansas",141,93970,05
406.0,"Turkey Creek township, Stone County, Arkansas",137,93651,05
429.0,"Marais Saline township, Ashley County, Arkansas",003,92365,05
744.0,"Township 1, Benton County, Arkansas",007,93626,05
814.0,"Township 2, Benton County, Arkansas",007,93628,05
870.0,"Township 3, Benton County, Arkansas",007,93630,05
1217.0,"Township 4, Benton County, Arkansas",007,93632,05
748.0,"Township 5, Benton County, Arkansas",007,93634,05
794.0,"Township 6, Benton County, Arkansas",007,93636,05
995.0,"Township 7, Benton County, Arkansas",007,93638,05
879.0,"Township 8, Benton County, Arkansas",007,93640,05
1067.0,"Township 9, Benton County, Arkansas",007,93642,05
722.0,"Township 11, Benton County, Arkansas",007,93645,05
548.0,"Marion County township, Marion County, Arkansas",089,92398,05
844.0,"Township 10, Benton County, Arkansas",007,93644,05
772.0,"Township 12, Benton County, Arkansas",007,93646,05
736.0,"Township 13, Benton County, Arkansas",007,93647,05
-666666666.0,"East Sullivan township, Sharp County, Arkansas",135,91205,05
573.0,"Totten township, Lonoke County, Arkansas",085,93625,05
605.0,"Big Bottom-Wycough-Logan township, Independence County, Arkansas",063,90250,05
427.0,"Cushman-Union township, Independence County, Arkansas",063,90994,05
752.0,"Madison township, Grant County, Arkansas",053,92334,05
537.0,"Washington township, Grant County, Arkansas",053,93912,05
397.0,"Davis township, Grant County, Arkansas",053,91032,05
437.0,"River township, Grant County, Arkansas",053,93192,05
-666666666.0,"Franklin township, Grant County, Arkansas",053,91347,05
608.0,"Fenter township, Grant County, Arkansas",053,91287,05
667.0,"Mississippi township, Crittenden County, Arkansas",035,92508,05
657.0,"Lucas township, Crittenden County, Arkansas",035,92298,05
940.0,"Jasper township, Crittenden County, Arkansas",035,91908,05
883.0,"Wappanocca township, Crittenden County, Arkansas",035,93873,05
467.0,"Bob Ward township, Crittenden County, Arkansas",035,90384,05
598.0,"Proctor township, Crittenden County, Arkansas",035,93033,05
-666666666.0,"Cobb township, Franklin County, Arkansas",047,90885,05
-666666666.0,"Morgan township, Franklin County, Arkansas",047,92559,05
501.0,"Black Oak township, Crittenden County, Arkansas",035,90333,05
379.0,"Mountain township, Franklin County, Arkansas",047,92592,05
670.0,"Weaver township, Franklin County, Arkansas",047,93954,05
675.0,"Jackson township, Crittenden County, Arkansas",035,91857,05
1375.0,"Mound City township, Crittenden County, Arkansas",035,92580,05
483.0,"Fogleman township, Crittenden County, Arkansas",035,91314,05
330.0,"Arbana township, Stone County, Arkansas",137,90053,05
891.0,"Reed township, Washington County, Arkansas",143,93102,05
420.0,"Crawford township, Washington County, Arkansas",143,90957,05
695.0,"Elm Springs township, Washington County, Arkansas",143,91233,05
258.0,"Roasting Ear township, Stone County, Arkansas",137,93207,05
752.0,"Bryan township, Stone County, Arkansas",137,90519,05
738.0,"Brush Creek township, Washington County, Arkansas",143,90501,05
451.0,"Cove Creek township, Washington County, Arkansas",143,90945,05
884.0,"Farmington township, Washington County, Arkansas",143,91274,05
752.0,"Illinois township, Washington County, Arkansas",143,91815,05
1038.0,"Prairie township, Washington County, Arkansas",143,93018,05
887.0,"Prairie Grove township, Washington County, Arkansas",143,93024,05
688.0,"West Fork township, Washington County, Arkansas",143,93969,05
485.0,"Winslow township, Washington County, Arkansas",143,94104,05
703.0,"Lincoln township, Washington County, Arkansas",143,92213,05
772.0,"Litteral township, Washington County, Arkansas",143,92217,05
-666666666.0,"Marrs Hill township, Washington County, Arkansas",143,92400,05
428.0,"Washington township, Van Buren County, Arkansas",141,93933,05
385.0,"Jefferson township, Saline County, Arkansas",125,91947,05
552.0,"Craig township, Van Buren County, Arkansas",141,90951,05
882.0,"Bryant township, Saline County, Arkansas",125,90522,05
-666666666.0,"Archey Valley township, Van Buren County, Arkansas",141,90054,05
718.0,"Choctaw township, Van Buren County, Arkansas",141,90789,05
218.0,"Calhoun township, Prairie County, Arkansas",117,90612,05
-666666666.0,"Union township, Prairie County, Arkansas",117,93717,05
491.0,"White River township, Prairie County, Arkansas",117,94023,05
391.0,"Bullard township, Prairie County, Arkansas",117,90543,05
651.0,"Center township, Prairie County, Arkansas",117,90738,05
475.0,"Belcher township, Prairie County, Arkansas",117,90216,05
551.0,"Hazen township, Prairie County, Arkansas",117,91650,05
416.0,"Lower Surrounded Hill township, Prairie County, Arkansas",117,92289,05
576.0,"Des Arc township, Prairie County, Arkansas",117,91083,05
538.0,"Franklin township, Union County, Arkansas",139,91365,05
427.0,"Garner township, Union County, Arkansas",139,91440,05
285.0,"Harrison township, Union County, Arkansas",139,91620,05
291.0,"Wesson township, Union County, Arkansas",139,93966,05
392.0,"Lapile township, Union County, Arkansas",139,92121,05
466.0,"Smackover township, Union County, Arkansas",139,93396,05
679.0,"Cornie township, Union County, Arkansas",139,90924,05
467.0,"Johnson township, Union County, Arkansas",139,91986,05
605.0,"Norphlet township, Union County, Arkansas",139,92703,05
471.0,"Van Buren township, Union County, Arkansas",139,93777,05
375.0,"Boone township, Union County, Arkansas",139,90408,05
-666666666.0,"Jackson township, Union County, Arkansas",139,91884,05
559.0,"Wilmington township, Union County, Arkansas",139,94074,05
393.0,"Henderson township, Union County, Arkansas",139,91665,05
602.0,"El Dorado township, Union County, Arkansas",139,91218,05
470.0,"De View township, Woodruff County, Arkansas",147,91092,05
510.0,"Pumpkin Bend township, Woodruff County, Arkansas",147,93045,05
-666666666.0,"Barnes township, Woodruff County, Arkansas",147,90114,05
-666666666.0,"Garden township, Woodruff County, Arkansas",147,91419,05
445.0,"Cotton Plant township, Woodruff County, Arkansas",147,90927,05
-666666666.0,"Dent township, Woodruff County, Arkansas",147,91068,05
417.0,"Franks township, Woodruff County, Arkansas",147,91371,05
-666666666.0,"Freeman township, Woodruff County, Arkansas",147,91380,05
-666666666.0,"Cache township, Woodruff County, Arkansas",147,90588,05
