B25105_001E,name,county,county subdivision,state
1310.0,"Central Pasco CCD, Pasco County, Florida",101,90481,12
514.0,"Bell CCD, Gilchrist County, Florida",041,90130,12
655.0,"Live Oak CCD, Suwannee County, Florida",121,91950,12
716.0,"Port Richey CCD, Pasco County, Florida",101,92860,12
525.0,"Sebring CCD, Highlands County, Florida",055,93120,12
527.0,"Lake Placid CCD, Highlands County, Florida",055,91846,12
619.0,"Avon Park CCD, Highlands County, Florida",055,90091,12
693.0,"Branford CCD, Suwannee County, Florida",121,90299,12
706.0,"Dade City CCD, Pasco County, Florida",101,90741,12
876.0,"New Port Richey CCD, Pasco County, Florida",101,92327,12
593.0,"Trenton CCD, Gilchrist County, Florida",041,93432,12
474.0,"Dowling Park CCD, Suwannee County, Florida",121,90858,12
583.0,"McAlpin-Wellborn CCD, Suwannee County, Florida",121,92002,12
913.0,"Gainesville CCD, Alachua County, Florida",001,91248,12
727.0,"Hawthorne CCD, Alachua County, Florida",001,91469,12
1022.0,"Newberry-Archer CCD, Alachua County, Florida",001,92314,12
741.0,"Micanopy CCD, Alachua County, Florida",001,92184,12
986.0,"High Springs-Alachua CCD, Alachua County, Florida",001,91495,12
732.0,"Waldo CCD, Alachua County, Florida",001,93536,12
619.0,"Arcadia West CCD, DeSoto County, Florida",027,90078,12
590.0,"Arcadia East CCD, DeSoto County, Florida",027,90065,12
595.0,"Altha CCD, Calhoun County, Florida",013,90026,12
473.0,"Blountstown CCD, Calhoun County, Florida",013,90169,12
735.0,"Fort White CCD, Columbia County, Florida",023,91183,12
845.0,"Punta Gorda CCD, Charlotte County, Florida",015,92899,12
803.0,"Grove City-Rotonda CCD, Charlotte County, Florida",015,91352,12
802.0,"Port Charlotte CCD, Charlotte County, Florida",015,92834,12
345.0,"North Columbia CCD, Columbia County, Florida",023,92366,12
740.0,"Lake City CCD, Columbia County, Florida",023,91820,12
512.0,"Cross City South CCD, Dixie County, Florida",029,90702,12
432.0,"Cross City North CCD, Dixie County, Florida",029,90689,12
1001.0,"Stuart CCD, Martin County, Florida",085,93250,12
1032.0,"Indiantown CCD, Martin County, Florida",085,91586,12
950.0,"Port Salerno-Hobe Sound CCD, Martin County, Florida",085,92873,12
813.0,"Venice CCD, Sarasota County, Florida",115,93484,12
494.0,"Interlachen-Florahome CCD, Putnam County, Florida",107,91612,12
396.0,"Crescent City CCD, Putnam County, Florida",107,90663,12
626.0,"Palatka CCD, Putnam County, Florida",107,92574,12
1017.0,"Interior County CCD, Sarasota County, Florida",115,91599,12
663.0,"East Palatka CCD, Putnam County, Florida",107,90923,12
635.0,"Englewood CCD, Sarasota County, Florida",115,90975,12
2009.0,"Longboat Key CCD, Sarasota County, Florida",115,91963,12
900.0,"North Port CCD, Sarasota County, Florida",115,92431,12
1048.0,"Sarasota CCD, Sarasota County, Florida",115,93107,12
653.0,"Raiford CCD, Union County, Florida",125,92925,12
596.0,"Lake Butler CCD, Union County, Florida",125,91807,12
634.0,"Worthington Springs CCD, Union County, Florida",125,93731,12
784.0,"Spring Hill CCD, Hernando County, Florida",053,93230,12
901.0,"DeLand CCD, Volusia County, Florida",127,90832,12
1074.0,"Hallandale Beach CCD, Broward County, Florida",011,91417,12
616.0,"LaBelle CCD, Hendry County, Florida",051,91781,12
910.0,"DeBary-Orange City CCD, Volusia County, Florida",127,90793,12
1178.0,"Midway CCD, Santa Rosa County, Florida",113,92218,12
-666666666.0,"Whiting Field CCD, Santa Rosa County, Florida",113,93659,12
894.0,"Skyline CCD, Santa Rosa County, Florida",113,93127,12
1428.0,"Navarre Beach CCD, Santa Rosa County, Florida",113,92309,12
1238.0,"Holley-Navarre CCD, Santa Rosa County, Florida",113,91500,12
914.0,"East Wakulla CCD, Wakulla County, Florida",129,90949,12
442.0,"Caryville CCD, Washington County, Florida",133,90442,12
509.0,"Vernon CCD, Washington County, Florida",133,93497,12
662.0,"West Wakulla CCD, Wakulla County, Florida",129,93627,12
