B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
545.0,115.0,41.0,25.0,52.0,48.0,88.0,32.0,0.0,23.0,41.0,25.0,28.0,6.0,0.0,0.0,21.0,"Skinnersville township, Washington County, North Carolina",187,92968,37
2919.0,587.0,185.0,243.0,175.0,154.0,99.0,147.0,156.0,91.0,237.0,357.0,303.0,102.0,29.0,10.0,44.0,"Plymouth township, Washington County, North Carolina",187,92540,37
737.0,73.0,48.0,34.0,51.0,72.0,52.0,102.0,71.0,42.0,57.0,74.0,1.0,7.0,38.0,14.0,1.0,"Scuppernong township, Washington County, North Carolina",187,92876,37
1022.0,141.0,60.0,91.0,101.0,78.0,27.0,84.0,37.0,34.0,103.0,125.0,70.0,54.0,2.0,15.0,0.0,"Lees Mill township, Washington County, North Carolina",187,91768,37
1456.0,120.0,33.0,83.0,29.0,24.0,59.0,104.0,58.0,25.0,156.0,219.0,172.0,132.0,96.0,98.0,48.0,"Courthouse township, Camden County, North Carolina",029,90784,37
940.0,60.0,26.0,20.0,77.0,35.0,84.0,60.0,27.0,31.0,103.0,47.0,145.0,145.0,8.0,55.0,17.0,"Shiloh township, Camden County, North Carolina",029,92920,37
1400.0,9.0,27.0,69.0,41.0,60.0,30.0,26.0,49.0,80.0,105.0,160.0,436.0,125.0,67.0,100.0,16.0,"South Mills township, Camden County, North Carolina",029,93044,37
361.0,0.0,42.0,35.0,0.0,49.0,48.0,0.0,0.0,0.0,0.0,66.0,96.0,13.0,0.0,12.0,0.0,"Sweetwater township, Clay County, North Carolina",043,93192,37
603.0,59.0,9.0,91.0,56.0,32.0,14.0,23.0,80.0,48.0,21.0,44.0,48.0,0.0,17.0,50.0,11.0,"Shooting Creek township, Clay County, North Carolina",043,92944,37
355.0,0.0,50.0,11.0,55.0,19.0,0.0,16.0,0.0,14.0,31.0,38.0,39.0,53.0,0.0,0.0,29.0,"Tusquittee township, Clay County, North Carolina",043,93792,37
984.0,76.0,110.0,0.0,62.0,17.0,122.0,67.0,79.0,145.0,71.0,155.0,38.0,28.0,0.0,0.0,14.0,"Brasstown township, Clay County, North Carolina",043,90360,37
1837.0,191.0,113.0,245.0,212.0,50.0,208.0,168.0,57.0,76.0,87.0,91.0,155.0,67.0,69.0,31.0,17.0,"Hayesville township, Clay County, North Carolina",043,91436,37
709.0,63.0,13.0,38.0,41.0,71.0,56.0,40.0,33.0,35.0,55.0,54.0,112.0,51.0,26.0,9.0,12.0,"Black River township, Cumberland County, North Carolina",051,90288,37
5119.0,402.0,391.0,333.0,303.0,196.0,268.0,345.0,320.0,219.0,511.0,321.0,556.0,424.0,207.0,211.0,112.0,"Eastover township, Cumberland County, North Carolina",051,90968,37
28372.0,2972.0,2303.0,1845.0,2212.0,2116.0,1520.0,1349.0,1618.0,1513.0,1932.0,2565.0,2415.0,1695.0,671.0,843.0,803.0,"Cross Creek township, Cumberland County, North Carolina",051,90832,37
20626.0,1413.0,867.0,1124.0,1201.0,1092.0,946.0,954.0,975.0,1027.0,1991.0,2265.0,3202.0,1647.0,777.0,810.0,335.0,"Rockfish township, Cumberland County, North Carolina",051,92724,37
37129.0,2959.0,1621.0,1631.0,2400.0,2616.0,2843.0,2102.0,2203.0,2009.0,3531.0,4266.0,4036.0,2283.0,1268.0,823.0,538.0,"Seventy-First township, Cumberland County, North Carolina",051,92892,37
3479.0,245.0,121.0,141.0,207.0,188.0,341.0,156.0,141.0,115.0,227.0,410.0,428.0,266.0,292.0,140.0,61.0,"Grays Creek township, Cumberland County, North Carolina",051,91296,37
495.0,26.0,35.0,26.0,49.0,26.0,58.0,63.0,24.0,31.0,10.0,26.0,42.0,72.0,7.0,0.0,0.0,"Beaver Dam township, Cumberland County, North Carolina",051,90192,37
6682.0,782.0,384.0,505.0,695.0,513.0,412.0,266.0,319.0,397.0,533.0,616.0,587.0,410.0,132.0,76.0,55.0,"Pearces Mill township, Cumberland County, North Carolina",051,92460,37
9305.0,675.0,493.0,559.0,534.0,475.0,485.0,408.0,489.0,510.0,601.0,1053.0,1413.0,556.0,277.0,435.0,342.0,"Carvers Creek township, Cumberland County, North Carolina",051,90532,37
7674.0,591.0,325.0,372.0,597.0,566.0,746.0,616.0,594.0,490.0,599.0,870.0,667.0,247.0,162.0,130.0,102.0,"Manchester township, Cumberland County, North Carolina",051,91964,37
4910.0,449.0,548.0,195.0,322.0,218.0,290.0,170.0,337.0,178.0,435.0,477.0,598.0,362.0,127.0,110.0,94.0,"Cedar Creek township, Cumberland County, North Carolina",051,90572,37
16668.0,889.0,819.0,952.0,946.0,698.0,774.0,670.0,750.0,717.0,1295.0,1726.0,2255.0,1660.0,1041.0,697.0,779.0,"South Point township, Gaston County, North Carolina",071,93048,37
6047.0,556.0,536.0,428.0,459.0,367.0,443.0,254.0,296.0,317.0,488.0,637.0,761.0,239.0,117.0,93.0,56.0,"Crowders Mountain township, Gaston County, North Carolina",071,90844,37
32947.0,2727.0,2336.0,2736.0,1839.0,2087.0,2155.0,1597.0,1873.0,1562.0,2676.0,3099.0,3474.0,2232.0,906.0,897.0,751.0,"Gastonia township, Gaston County, North Carolina",071,91216,37
206.0,37.0,10.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,54.0,17.0,0.0,0.0,0.0,0.0,"Minneapolis township, Avery County, North Carolina",011,92090,37
1386.0,93.0,52.0,39.0,76.0,48.0,71.0,94.0,49.0,141.0,84.0,160.0,132.0,141.0,51.0,84.0,71.0,"Banner Elk township, Avery County, North Carolina",011,90148,37
49.0,0.0,0.0,7.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Carey's Flat township, Avery County, North Carolina",011,90510,37
252.0,83.0,25.0,0.0,19.0,0.0,0.0,24.0,8.0,0.0,57.0,0.0,25.0,0.0,0.0,0.0,11.0,"Roaring Creek township, Avery County, North Carolina",011,92708,37
212.0,24.0,6.0,6.0,41.0,8.0,18.0,28.0,50.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,"Pyatte township, Avery County, North Carolina",011,92586,37
227.0,41.0,0.0,27.0,0.0,26.0,4.0,1.0,10.0,2.0,0.0,68.0,1.0,4.0,3.0,2.0,38.0,"Linville township, Avery County, North Carolina",011,91826,37
518.0,35.0,8.0,78.0,9.0,23.0,43.0,98.0,10.0,22.0,26.0,10.0,44.0,86.0,0.0,26.0,0.0,"Pineola township, Avery County, North Carolina",011,92502,37
551.0,6.0,55.0,31.0,23.0,36.0,53.0,62.0,8.0,73.0,35.0,42.0,55.0,9.0,40.0,23.0,0.0,"Altamont township, Avery County, North Carolina",011,90052,37
130.0,0.0,30.0,0.0,64.0,0.0,7.0,0.0,0.0,9.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,"Hughes township, Avery County, North Carolina",011,91558,37
106.0,0.0,8.0,11.0,0.0,0.0,9.0,0.0,37.0,0.0,15.0,0.0,18.0,8.0,0.0,0.0,0.0,"Frank township, Avery County, North Carolina",011,91154,37
250.0,35.0,8.0,0.0,43.0,26.0,11.0,27.0,0.0,19.0,26.0,32.0,6.0,7.0,0.0,0.0,10.0,"Cranberry township, Avery County, North Carolina",011,90812,37
251.0,30.0,68.0,7.0,20.0,47.0,11.0,0.0,14.0,0.0,27.0,5.0,22.0,0.0,0.0,0.0,0.0,"Beech Mountain township, Avery County, North Carolina",011,90212,37
99.0,34.0,15.0,10.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,"Heaton township, Avery County, North Carolina",011,91442,37
4044.0,301.0,190.0,200.0,150.0,116.0,198.0,223.0,289.0,210.0,352.0,341.0,420.0,502.0,143.0,223.0,186.0,"Lower Hominy township, Buncombe County, North Carolina",021,91932,37
5521.0,185.0,167.0,362.0,256.0,371.0,280.0,435.0,232.0,195.0,528.0,641.0,660.0,467.0,285.0,254.0,203.0,"Reems Creek township, Buncombe County, North Carolina",021,92648,37
7991.0,440.0,552.0,338.0,494.0,459.0,572.0,418.0,302.0,478.0,909.0,1046.0,766.0,657.0,219.0,262.0,79.0,"Leicester township, Buncombe County, North Carolina",021,91776,37
2632.0,246.0,168.0,102.0,134.0,193.0,69.0,188.0,175.0,76.0,102.0,329.0,274.0,272.0,146.0,95.0,63.0,"French Broad township, Buncombe County, North Carolina",021,91176,37
1378.0,142.0,46.0,43.0,80.0,58.0,177.0,72.0,52.0,110.0,151.0,129.0,138.0,62.0,69.0,18.0,31.0,"Ivy township, Buncombe County, North Carolina",021,91604,37
6183.0,151.0,133.0,302.0,373.0,316.0,188.0,240.0,444.0,219.0,384.0,725.0,824.0,480.0,372.0,580.0,452.0,"Limestone township, Buncombe County, North Carolina",021,91816,37
6711.0,439.0,447.0,459.0,406.0,458.0,384.0,412.0,372.0,277.0,555.0,759.0,869.0,412.0,204.0,175.0,83.0,"Upper Hominy township, Buncombe County, North Carolina",021,93840,37
3142.0,89.0,149.0,123.0,159.0,82.0,204.0,144.0,141.0,103.0,304.0,306.0,363.0,382.0,144.0,189.0,260.0,"Avery Creek township, Buncombe County, North Carolina",021,90108,37
661.0,42.0,62.0,19.0,14.0,65.0,36.0,63.0,29.0,18.0,81.0,49.0,81.0,10.0,26.0,31.0,35.0,"Broad River township, Buncombe County, North Carolina",021,90380,37
4314.0,206.0,276.0,87.0,128.0,240.0,272.0,200.0,250.0,251.0,351.0,429.0,461.0,437.0,196.0,191.0,339.0,"Fairview township, Buncombe County, North Carolina",021,91056,37
598.0,26.0,65.0,103.0,39.0,61.0,74.0,9.0,31.0,29.0,33.0,10.0,53.0,25.0,10.0,16.0,14.0,"Sandy Mush township, Buncombe County, North Carolina",021,92832,37
2119.0,149.0,209.0,177.0,130.0,180.0,102.0,131.0,125.0,118.0,164.0,266.0,170.0,129.0,26.0,26.0,17.0,"Jerusalem township, Davie County, North Carolina",059,91660,37
1002.0,57.0,17.0,14.0,35.0,29.0,52.0,17.0,62.0,125.0,127.0,119.0,142.0,135.0,0.0,27.0,44.0,"Fulton township, Davie County, North Carolina",059,91192,37
3731.0,298.0,227.0,272.0,311.0,119.0,208.0,241.0,227.0,177.0,345.0,526.0,344.0,173.0,94.0,122.0,47.0,"Mocksville township, Davie County, North Carolina",059,92100,37
979.0,28.0,94.0,25.0,96.0,71.0,0.0,103.0,106.0,46.0,138.0,64.0,48.0,81.0,0.0,34.0,45.0,"Calahaln township, Davie County, North Carolina",059,90472,37
