B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
944.0,372.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,19.0,146.0,39.0,56.0,37.0,21.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,28.0,0.0,0.0,34.0,0.0,218.0,64.0,130.0,35.0,9.0,54.0,0.0,0.0,"District 3, Sequatchie County, Tennessee",153,90534,47
1233.0,511.0,0.0,0.0,21.0,34.0,3.0,4.0,42.0,0.0,249.0,0.0,21.0,78.0,59.0,0.0,0.0,0.0,722.0,0.0,9.0,0.0,102.0,13.0,58.0,0.0,0.0,283.0,70.0,30.0,89.0,30.0,0.0,0.0,38.0,"District 4, Sequatchie County, Tennessee",153,90724,47
2427.0,1158.0,43.0,17.0,0.0,60.0,60.0,0.0,50.0,0.0,621.0,48.0,120.0,28.0,66.0,23.0,14.0,8.0,1269.0,27.0,0.0,0.0,28.0,59.0,72.0,21.0,0.0,454.0,59.0,201.0,157.0,82.0,109.0,0.0,0.0,"District 7, Scott County, Tennessee",151,91292,47
1253.0,573.0,6.0,28.0,0.0,20.0,0.0,38.0,16.0,4.0,182.0,22.0,98.0,32.0,70.0,46.0,11.0,0.0,680.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,4.0,305.0,35.0,147.0,16.0,133.0,9.0,5.0,0.0,"District 2, Sequatchie County, Tennessee",153,90344,47
1247.0,695.0,0.0,0.0,6.0,11.0,0.0,43.0,15.0,0.0,325.0,91.0,51.0,95.0,32.0,14.0,12.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,200.0,10.0,74.0,117.0,43.0,23.0,34.0,15.0,"District 5, Sequatchie County, Tennessee",153,90914,47
1316.0,603.0,0.0,9.0,67.0,33.0,0.0,25.0,28.0,0.0,289.0,0.0,98.0,0.0,27.0,14.0,13.0,0.0,713.0,0.0,0.0,37.0,55.0,30.0,54.0,59.0,0.0,352.0,19.0,61.0,29.0,0.0,0.0,17.0,0.0,"District 6, Sequatchie County, Tennessee",153,91104,47
1019.0,482.0,5.0,0.0,0.0,0.0,25.0,7.0,13.0,5.0,216.0,77.0,28.0,48.0,36.0,22.0,0.0,0.0,537.0,24.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,307.0,56.0,45.0,0.0,5.0,38.0,0.0,12.0,"District 4, Jackson County, Tennessee",087,90658,47
1359.0,718.0,73.0,0.0,11.0,29.0,20.0,66.0,31.0,25.0,265.0,15.0,48.0,100.0,31.0,4.0,0.0,0.0,641.0,1.0,1.0,0.0,59.0,23.0,14.0,42.0,2.0,304.0,49.0,63.0,18.0,38.0,17.0,8.0,2.0,"District 1, Jackson County, Tennessee",087,90088,47
1258.0,562.0,17.0,0.0,14.0,66.0,0.0,18.0,0.0,0.0,320.0,31.0,13.0,12.0,43.0,28.0,0.0,0.0,696.0,29.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,443.0,47.0,60.0,11.0,53.0,17.0,0.0,0.0,"District 7, Macon County, Tennessee",111,91252,47
1292.0,642.0,16.0,0.0,47.0,37.0,0.0,12.0,8.0,6.0,321.0,33.0,106.0,28.0,28.0,0.0,0.0,0.0,650.0,16.0,8.0,13.0,29.0,23.0,0.0,18.0,8.0,329.0,35.0,49.0,37.0,59.0,0.0,26.0,0.0,"District 6, Macon County, Tennessee",111,91062,47
