B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
1487.0,1437.0,0.0,0.0,7.0,0.0,0.0,6.0,37.0,"Dublin town, Cheshire County, New Hampshire",005,19140,33
1243.0,1213.0,0.0,1.0,7.0,0.0,0.0,0.0,22.0,"Richmond town, Cheshire County, New Hampshire",005,64420,33
3566.0,3501.0,0.0,0.0,0.0,20.0,0.0,8.0,37.0,"Chesterfield town, Cheshire County, New Hampshire",005,12260,33
3809.0,3747.0,0.0,22.0,12.0,0.0,0.0,19.0,9.0,"Walpole town, Cheshire County, New Hampshire",005,78420,33
4221.0,4093.0,17.0,18.0,23.0,0.0,0.0,26.0,44.0,"Winchester town, Cheshire County, New Hampshire",005,85540,33
884.0,867.0,1.0,9.0,3.0,0.0,0.0,4.0,0.0,"Surry town, Cheshire County, New Hampshire",005,75300,33
6005.0,5591.0,67.0,0.0,120.0,0.0,0.0,116.0,111.0,"Rindge town, Cheshire County, New Hampshire",005,64580,33
216.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Roxbury town, Cheshire County, New Hampshire",005,65700,33
725.0,717.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,"Sullivan town, Cheshire County, New Hampshire",005,74900,33
2294.0,2246.0,0.0,3.0,8.0,0.0,0.0,37.0,0.0,"Fitzwilliam town, Cheshire County, New Hampshire",005,26500,33
1847.0,1798.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,"Alstead town, Cheshire County, New Hampshire",005,00820,33
702.0,663.0,8.0,0.0,3.0,0.0,7.0,13.0,8.0,"Gilsum town, Cheshire County, New Hampshire",005,29220,33
913.0,867.0,2.0,3.0,4.0,0.0,0.0,18.0,19.0,"Harrisville town, Cheshire County, New Hampshire",005,34420,33
5314.0,5146.0,0.0,8.0,104.0,0.0,0.0,18.0,38.0,"Jaffrey town, Cheshire County, New Hampshire",005,38500,33
23204.0,21170.0,316.0,25.0,410.0,0.0,44.0,657.0,582.0,"Keene city, Cheshire County, New Hampshire",005,39300,33
1193.0,1148.0,21.0,0.0,4.0,0.0,5.0,6.0,9.0,"Stoddard town, Cheshire County, New Hampshire",005,73700,33
2182.0,1997.0,38.0,10.0,42.0,5.0,0.0,76.0,14.0,"Troy town, Cheshire County, New Hampshire",005,77380,33
575.0,514.0,0.0,0.0,3.0,0.0,0.0,14.0,44.0,"Nelson town, Cheshire County, New Hampshire",005,50580,33
7169.0,6711.0,0.0,22.0,161.0,0.0,0.0,96.0,179.0,"Swanzey town, Cheshire County, New Hampshire",005,75700,33
