B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
1.0,0.0,1.0,"Woodland CCD, Randolph County, Alabama",111,93501,01
99.0,46.0,53.0,"Roanoke CCD, Randolph County, Alabama",111,92736,01
20.0,0.0,20.0,"Wadley CCD, Randolph County, Alabama",111,93348,01
68.0,31.0,37.0,"Folsom CCD, Randolph County, Alabama",111,91161,01
15.0,15.0,0.0,"Greenville CCD, Butler County, Alabama",013,91422,01
9.0,0.0,9.0,"Chapman CCD, Butler County, Alabama",013,90540,01
0.0,0.0,0.0,"Georgiana-McKenzie CCD, Butler County, Alabama",013,91314,01
13.0,0.0,13.0,"Forest Home CCD, Butler County, Alabama",013,91170,01
292.0,96.0,196.0,"Theodore CCD, Mobile County, Alabama",097,93114,01
105.0,29.0,76.0,"Bayou La Batre CCD, Mobile County, Alabama",097,90216,01
201.0,108.0,93.0,"Grand Bay CCD, Mobile County, Alabama",097,91386,01
4.0,0.0,4.0,"Mount Vernon CCD, Mobile County, Alabama",097,92304,01
1527.0,686.0,841.0,"Mobile CCD, Mobile County, Alabama",097,92187,01
201.0,143.0,58.0,"Semmes CCD, Mobile County, Alabama",097,92889,01
42.0,13.0,29.0,"Citronelle CCD, Mobile County, Alabama",097,90594,01
0.0,0.0,0.0,"Marion CCD, Perry County, Alabama",105,92115,01
0.0,0.0,0.0,"Uniontown CCD, Perry County, Alabama",105,93258,01
0.0,0.0,0.0,"Heiberger CCD, Perry County, Alabama",105,91602,01
0.0,0.0,0.0,"Hamburg CCD, Perry County, Alabama",105,91503,01
0.0,0.0,0.0,"Sprott CCD, Perry County, Alabama",105,92997,01
9.0,9.0,0.0,"Nauvoo CCD, Walker County, Alabama",127,92331,01
11.0,11.0,0.0,"Townley CCD, Walker County, Alabama",127,93168,01
6.0,6.0,0.0,"Sipsey CCD, Walker County, Alabama",127,92943,01
10.0,10.0,0.0,"Oakman CCD, Walker County, Alabama",127,92421,01
0.0,0.0,0.0,"Carbon Hill CCD, Walker County, Alabama",127,90477,01
0.0,0.0,0.0,"Manchester CCD, Walker County, Alabama",127,92079,01
52.0,13.0,39.0,"Dora CCD, Walker County, Alabama",127,90891,01
0.0,0.0,0.0,"Cordova CCD, Walker County, Alabama",127,90729,01
0.0,0.0,0.0,"Empire CCD, Walker County, Alabama",127,90990,01
