B25003_001E,B25003_002E,B25003_003E,name,county,county subdivision,state
219.0,183.0,36.0,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
260.0,240.0,20.0,"Page township, Mille Lacs County, Minnesota",095,49480,27
522.0,336.0,186.0,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
877.0,778.0,99.0,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
88.0,73.0,15.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
303.0,280.0,23.0,"East Side township, Mille Lacs County, Minnesota",095,17810,27
436.0,393.0,43.0,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
1859.0,964.0,895.0,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
86.0,81.0,5.0,"Emmet township, Renville County, Minnesota",129,19322,27
83.0,71.0,12.0,"Ericson township, Renville County, Minnesota",129,19628,27
50.0,36.0,14.0,"Norfolk township, Renville County, Minnesota",129,46600,27
77.0,69.0,8.0,"Crooks township, Renville County, Minnesota",129,13852,27
0.0,0.0,0.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
76.0,62.0,14.0,"Bandon township, Renville County, Minnesota",129,03484,27
409.0,381.0,28.0,"Bird Island city, Renville County, Minnesota",129,06076,27
57.0,52.0,5.0,"Brookfield township, Renville County, Minnesota",129,07912,27
212.0,145.0,67.0,"Franklin city, Renville County, Minnesota",129,22364,27
64.0,56.0,8.0,"Henryville township, Renville County, Minnesota",129,28610,27
89.0,79.0,10.0,"Melville township, Renville County, Minnesota",129,41624,27
80.0,68.0,12.0,"Palmyra township, Renville County, Minnesota",129,49606,27
111.0,96.0,15.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
87.0,85.0,2.0,"Wang township, Renville County, Minnesota",129,68026,27
80.0,62.0,18.0,"Winfield township, Renville County, Minnesota",129,70852,27
66.0,58.0,8.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
274.0,197.0,77.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
63.0,54.0,9.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
529.0,398.0,131.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
1045.0,680.0,365.0,"Olivia city, Renville County, Minnesota",129,48256,27
81.0,66.0,15.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
112.0,81.0,31.0,"Cairo township, Renville County, Minnesota",129,09208,27
64.0,55.0,9.0,"Camp township, Renville County, Minnesota",129,09478,27
204.0,183.0,21.0,"Danube city, Renville County, Minnesota",129,14716,27
433.0,351.0,82.0,"Hector city, Renville County, Minnesota",129,28124,27
72.0,62.0,10.0,"Midway township, Cottonwood County, Minnesota",033,42002,27
119.0,106.0,13.0,"Carson township, Cottonwood County, Minnesota",033,10108,27
81.0,72.0,9.0,"Germantown township, Cottonwood County, Minnesota",033,23570,27
145.0,120.0,25.0,"Great Bend township, Cottonwood County, Minnesota",033,25514,27
36.0,31.0,5.0,"Springfield township, Cottonwood County, Minnesota",033,61834,27
36.0,35.0,1.0,"Amo township, Cottonwood County, Minnesota",033,01441,27
66.0,61.0,5.0,"Bingham Lake city, Cottonwood County, Minnesota",033,05896,27
111.0,108.0,3.0,"Lakeside township, Cottonwood County, Minnesota",033,35000,27
65.0,60.0,5.0,"Ann township, Cottonwood County, Minnesota",033,01666,27
160.0,136.0,24.0,"Jeffers city, Cottonwood County, Minnesota",033,31796,27
60.0,51.0,9.0,"Amboy township, Cottonwood County, Minnesota",033,01342,27
130.0,123.0,7.0,"Medo township, Blue Earth County, Minnesota",013,41498,27
100.0,76.0,24.0,"Pemberton city, Blue Earth County, Minnesota",013,50200,27
131.0,130.0,1.0,"Skyline city, Blue Earth County, Minnesota",013,60754,27
100.0,76.0,24.0,"Pleasant Mound township, Blue Earth County, Minnesota",013,51604,27
323.0,271.0,52.0,"St. Clair city, Blue Earth County, Minnesota",013,56824,27
125.0,119.0,6.0,"Butternut Valley township, Blue Earth County, Minnesota",013,09046,27
1034.0,671.0,363.0,"Eagle Lake city, Blue Earth County, Minnesota",013,17378,27
1007.0,726.0,281.0,"Lake Crystal city, Blue Earth County, Minnesota",013,34190,27
114.0,97.0,17.0,"Mapleton township, Blue Earth County, Minnesota",013,40328,27
7.0,7.0,0.0,"Minnesota Lake city, Blue Earth County, Minnesota",013,43198,27
0.0,0.0,0.0,"North Mankato city, Blue Earth County, Minnesota",013,47068,27
120.0,112.0,8.0,"Cambria township, Blue Earth County, Minnesota",013,09352,27
228.0,172.0,56.0,"Good Thunder city, Blue Earth County, Minnesota",013,24506,27
319.0,283.0,36.0,"Le Ray township, Blue Earth County, Minnesota",013,36584,27
344.0,308.0,36.0,"Lime township, Blue Earth County, Minnesota",013,37052,27
86.0,84.0,2.0,"Lincoln township, Blue Earth County, Minnesota",013,37124,27
145.0,120.0,25.0,"McPherson township, Blue Earth County, Minnesota",013,39176,27
242.0,202.0,40.0,"Judson township, Blue Earth County, Minnesota",013,32210,27
610.0,590.0,20.0,"Mankato township, Blue Earth County, Minnesota",013,39896,27
635.0,438.0,197.0,"Mapleton city, Blue Earth County, Minnesota",013,40310,27
16029.0,8093.0,7936.0,"Mankato city, Blue Earth County, Minnesota",013,39878,27
314.0,265.0,49.0,"Garden City township, Blue Earth County, Minnesota",013,23102,27
483.0,464.0,19.0,"Decoria township, Blue Earth County, Minnesota",013,15130,27
202.0,148.0,54.0,"Brownsville township, Houston County, Minnesota",055,08236,27
49.0,46.0,3.0,"Jefferson township, Houston County, Minnesota",055,31814,27
614.0,466.0,148.0,"Spring Grove city, Houston County, Minnesota",055,61852,27
173.0,152.0,21.0,"Spring Grove township, Houston County, Minnesota",055,61870,27
217.0,194.0,23.0,"Caledonia township, Houston County, Minnesota",055,09244,27
198.0,194.0,4.0,"Hokah township, Houston County, Minnesota",055,29528,27
459.0,280.0,179.0,"Houston city, Houston County, Minnesota",055,30230,27
472.0,456.0,16.0,"La Crescent township, Houston County, Minnesota",055,33884,27
