B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
28457.0,23309.0,2167.0,1691.0,1044.0,246.0,"District 1, Vansville; Prince George's County; Maryland",033,90064,24
21928.0,19217.0,1634.0,298.0,718.0,61.0,"District 3, Marlboro; Prince George's County; Maryland",033,90248,24
59132.0,48792.0,5426.0,2300.0,1685.0,929.0,"District 10, Laurel; Prince George's County; Maryland",033,90892,24
74141.0,63741.0,6963.0,750.0,2248.0,439.0,"District 13, Kent; Prince George's County; Maryland",033,91164,24
90058.0,74222.0,11521.0,625.0,3338.0,352.0,"District 6, Spauldings; Prince George's County; Maryland",033,90524,24
61857.0,56100.0,3311.0,855.0,1299.0,292.0,"District 7, Queen Anne; Prince George's County; Maryland",033,90616,24
15145.0,13515.0,850.0,219.0,537.0,24.0,"District 16, Hyattsville; Prince George's County; Maryland",033,91440,24
42866.0,37960.0,3223.0,430.0,763.0,490.0,"District 20, Lanham; Prince George's County; Maryland",033,91808,24
73872.0,54659.0,8269.0,5249.0,3926.0,1769.0,"District 21, Berwyn; Prince George's County; Maryland",033,91900,24
70190.0,59537.0,6433.0,725.0,3266.0,229.0,"District 12, Oxon Hill; Prince George's County; Maryland",033,91072,24
2895.0,2873.0,1.0,20.0,1.0,0.0,"District 4, Nottingham; Prince George's County; Maryland",033,90340,24
40858.0,37176.0,1553.0,587.0,1174.0,368.0,"District 5, Piscataway; Prince George's County; Maryland",033,90432,24
39238.0,34869.0,2045.0,968.0,907.0,449.0,"District 14, Bowie; Prince George's County; Maryland",033,91256,24
27890.0,25137.0,1762.0,248.0,679.0,64.0,"District 15, Mellwood; Prince George's County; Maryland",033,91348,24
34314.0,28235.0,3981.0,564.0,1467.0,67.0,"District 18, Seat Pleasant; Prince George's County; Maryland",033,91624,24
82292.0,69798.0,6034.0,2037.0,3364.0,1059.0,"District 17, Chillum; Prince George's County; Maryland",033,91532,24
19559.0,16673.0,1677.0,187.0,583.0,439.0,"District 19, Riverdale; Prince George's County; Maryland",033,91716,24
1826.0,1615.0,38.0,93.0,80.0,0.0,"District 8, Aquasco; Prince George's County; Maryland",033,90708,24
80078.0,68513.0,5215.0,3470.0,2422.0,458.0,"District 1, Anne Arundel County, Maryland",003,90008,24
90469.0,73189.0,7616.0,3723.0,5058.0,883.0,"District 4, Anne Arundel County, Maryland",003,90284,24
