B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
65865.0,2146.0,1726.0,1853.0,1991.0,2793.0,2707.0,3060.0,3027.0,2936.0,5592.0,7719.0,10255.0,7636.0,4294.0,4824.0,3306.0,"West Adams CCD, Adams County, Colorado",001,93800,08
15196.0,207.0,229.0,268.0,438.0,284.0,323.0,311.0,343.0,400.0,956.0,1243.0,1900.0,2071.0,1730.0,2074.0,2419.0,"Castle Rock CCD, Douglas County, Colorado",035,90513,08
47468.0,808.0,645.0,640.0,590.0,727.0,1064.0,689.0,1173.0,944.0,2325.0,3796.0,5526.0,6070.0,5366.0,7122.0,9983.0,"Sedalia CCD, Douglas County, Colorado",035,93249,08
36198.0,597.0,403.0,579.0,709.0,952.0,838.0,818.0,654.0,691.0,1909.0,2842.0,5488.0,5054.0,3924.0,5493.0,5247.0,"Parker CCD, Douglas County, Colorado",035,92850,08
156.0,15.0,6.0,19.0,0.0,5.0,8.0,0.0,6.0,0.0,0.0,43.0,29.0,25.0,0.0,0.0,0.0,"Leadville North CCD, Lake County, Colorado",065,92242,08
6663.0,198.0,99.0,86.0,215.0,97.0,207.0,264.0,209.0,177.0,570.0,856.0,1255.0,613.0,433.0,536.0,848.0,"Minturn-Red Cliff CCD, Eagle County, Colorado",037,92489,08
2400.0,101.0,26.0,3.0,86.0,0.0,126.0,21.0,95.0,115.0,104.0,328.0,284.0,320.0,203.0,286.0,302.0,"Basalt CCD, Eagle County, Colorado",037,90247,08
4462.0,19.0,48.0,70.0,59.0,112.0,141.0,119.0,96.0,75.0,169.0,370.0,529.0,741.0,787.0,487.0,640.0,"Eagle-Gypsum CCD, Eagle County, Colorado",037,91140,08
2325.0,22.0,150.0,41.0,131.0,90.0,184.0,157.0,149.0,201.0,93.0,320.0,282.0,249.0,131.0,88.0,37.0,"Leadville CCD, Lake County, Colorado",065,92223,08
1351.0,52.0,39.0,50.0,51.0,54.0,48.0,52.0,77.0,69.0,129.0,164.0,257.0,100.0,87.0,62.0,60.0,"Ignacio CCD, La Plata County, Colorado",067,91862,08
3483.0,163.0,63.0,103.0,44.0,226.0,71.0,207.0,163.0,131.0,574.0,361.0,487.0,396.0,210.0,225.0,59.0,"Bayfield CCD, La Plata County, Colorado",067,90266,08
11617.0,611.0,382.0,511.0,487.0,416.0,461.0,546.0,545.0,390.0,852.0,1336.0,1498.0,1045.0,781.0,848.0,908.0,"Durango CCD, La Plata County, Colorado",067,91083,08
128.0,16.0,3.0,6.0,11.0,8.0,8.0,10.0,3.0,1.0,5.0,20.0,26.0,7.0,0.0,4.0,0.0,"Dinosaur CCD, Moffat County, Colorado",081,91017,08
1884.0,55.0,70.0,57.0,82.0,45.0,88.0,75.0,93.0,96.0,184.0,230.0,282.0,199.0,120.0,117.0,91.0,"Durango Southwest CCD, La Plata County, Colorado",067,91102,08
77.0,10.0,0.0,4.0,10.0,8.0,0.0,0.0,7.0,15.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,"Maybell-Powder Wash CCD, Moffat County, Colorado",081,92432,08
4186.0,275.0,227.0,233.0,151.0,148.0,254.0,157.0,140.0,212.0,328.0,484.0,529.0,495.0,160.0,267.0,126.0,"Craig CCD, Moffat County, Colorado",081,90855,08
