B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
49.4,47.0,50.4,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
39.8,37.3,44.7,"Page township, Mille Lacs County, Minnesota",095,49480,27
39.6,38.5,40.3,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
47.8,46.9,49.8,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
57.4,57.3,58.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
58.9,58.3,59.8,"East Side township, Mille Lacs County, Minnesota",095,17810,27
39.5,39.8,39.3,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
32.2,32.8,31.6,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
40.0,40.3,39.0,"Emmet township, Renville County, Minnesota",129,19322,27
50.2,49.7,52.2,"Ericson township, Renville County, Minnesota",129,19628,27
42.7,28.8,45.8,"Norfolk township, Renville County, Minnesota",129,46600,27
36.8,42.0,34.5,"Crooks township, Renville County, Minnesota",129,13852,27
-666666666.0,-666666666.0,-666666666.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
50.5,52.0,50.1,"Bandon township, Renville County, Minnesota",129,03484,27
47.1,46.3,53.5,"Bird Island city, Renville County, Minnesota",129,06076,27
40.6,40.7,40.5,"Brookfield township, Renville County, Minnesota",129,07912,27
44.3,38.0,47.1,"Franklin city, Renville County, Minnesota",129,22364,27
42.4,42.8,39.8,"Henryville township, Renville County, Minnesota",129,28610,27
49.9,49.0,51.0,"Melville township, Renville County, Minnesota",129,41624,27
51.8,52.8,49.0,"Palmyra township, Renville County, Minnesota",129,49606,27
53.6,49.7,56.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
48.9,48.7,49.5,"Wang township, Renville County, Minnesota",129,68026,27
43.1,39.5,48.2,"Winfield township, Renville County, Minnesota",129,70852,27
50.1,50.8,48.4,"Birch Cooley township, Renville County, Minnesota",129,05968,27
40.3,41.3,39.8,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
48.3,49.3,44.9,"Martinsburg township, Renville County, Minnesota",129,40832,27
34.9,32.2,36.6,"Eckles township, Beltrami County, Minnesota",007,17954,27
38.6,37.0,42.2,"Olivia city, Renville County, Minnesota",129,48256,27
38.3,41.0,36.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
55.6,53.2,59.5,"Cairo township, Renville County, Minnesota",129,09208,27
50.1,49.6,50.7,"Camp township, Renville County, Minnesota",129,09478,27
33.9,34.8,33.5,"Danube city, Renville County, Minnesota",129,14716,27
50.0,49.8,50.7,"Hector city, Renville County, Minnesota",129,28124,27
53.5,54.2,52.7,"Midway township, Cottonwood County, Minnesota",033,42002,27
42.5,45.8,41.3,"Carson township, Cottonwood County, Minnesota",033,10108,27
47.4,48.5,42.7,"Germantown township, Cottonwood County, Minnesota",033,23570,27
37.3,37.8,34.5,"Great Bend township, Cottonwood County, Minnesota",033,25514,27
42.8,44.3,42.2,"Springfield township, Cottonwood County, Minnesota",033,61834,27
40.5,34.5,58.3,"Amo township, Cottonwood County, Minnesota",033,01441,27
34.8,33.8,35.0,"Bingham Lake city, Cottonwood County, Minnesota",033,05896,27
54.5,54.2,56.3,"Lakeside township, Cottonwood County, Minnesota",033,35000,27
57.7,56.5,60.0,"Ann township, Cottonwood County, Minnesota",033,01666,27
40.5,40.5,40.5,"Jeffers city, Cottonwood County, Minnesota",033,31796,27
53.7,53.2,57.1,"Amboy township, Cottonwood County, Minnesota",033,01342,27
41.6,42.3,40.5,"Medo township, Blue Earth County, Minnesota",013,41498,27
38.7,34.0,39.4,"Pemberton city, Blue Earth County, Minnesota",013,50200,27
54.5,52.3,55.4,"Skyline city, Blue Earth County, Minnesota",013,60754,27
51.6,52.8,50.8,"Pleasant Mound township, Blue Earth County, Minnesota",013,51604,27
32.7,34.5,32.3,"St. Clair city, Blue Earth County, Minnesota",013,56824,27
47.9,50.3,45.0,"Butternut Valley township, Blue Earth County, Minnesota",013,09046,27
30.8,32.2,28.5,"Eagle Lake city, Blue Earth County, Minnesota",013,17378,27
38.3,39.4,36.4,"Lake Crystal city, Blue Earth County, Minnesota",013,34190,27
38.9,36.3,42.7,"Mapleton township, Blue Earth County, Minnesota",013,40328,27
59.4,-666666666.0,-666666666.0,"Minnesota Lake city, Blue Earth County, Minnesota",013,43198,27
-666666666.0,-666666666.0,-666666666.0,"North Mankato city, Blue Earth County, Minnesota",013,47068,27
53.9,53.0,54.7,"Cambria township, Blue Earth County, Minnesota",013,09352,27
35.3,37.9,33.9,"Good Thunder city, Blue Earth County, Minnesota",013,24506,27
53.2,52.9,54.1,"Le Ray township, Blue Earth County, Minnesota",013,36584,27
41.5,43.2,40.3,"Lime township, Blue Earth County, Minnesota",013,37052,27
45.3,43.5,47.3,"Lincoln township, Blue Earth County, Minnesota",013,37124,27
33.9,32.6,37.9,"McPherson township, Blue Earth County, Minnesota",013,39176,27
49.0,46.2,52.1,"Judson township, Blue Earth County, Minnesota",013,32210,27
49.7,47.2,51.8,"Mankato township, Blue Earth County, Minnesota",013,39896,27
39.2,36.1,41.4,"Mapleton city, Blue Earth County, Minnesota",013,40310,27
25.5,25.1,26.0,"Mankato city, Blue Earth County, Minnesota",013,39878,27
42.3,42.2,43.1,"Garden City township, Blue Earth County, Minnesota",013,23102,27
41.4,42.8,40.7,"Decoria township, Blue Earth County, Minnesota",013,15130,27
52.5,51.9,53.5,"Brownsville township, Houston County, Minnesota",055,08236,27
55.5,54.5,56.0,"Jefferson township, Houston County, Minnesota",055,31814,27
48.5,47.1,50.0,"Spring Grove city, Houston County, Minnesota",055,61852,27
52.7,52.4,55.0,"Spring Grove township, Houston County, Minnesota",055,61870,27
47.4,45.3,50.0,"Caledonia township, Houston County, Minnesota",055,09244,27
54.7,56.4,49.3,"Hokah township, Houston County, Minnesota",055,29528,27
41.3,43.2,40.4,"Houston city, Houston County, Minnesota",055,30230,27
53.5,52.8,53.6,"La Crescent township, Houston County, Minnesota",055,33884,27
43.3,44.0,42.8,"Wilmington township, Houston County, Minnesota",055,70564,27
37.1,39.5,34.0,"Winnebago township, Houston County, Minnesota",055,70960,27
41.8,41.0,52.5,"Black Hammer township, Houston County, Minnesota",055,06292,27
45.0,48.8,41.6,"Houston township, Houston County, Minnesota",055,30248,27
40.6,42.9,40.1,"Brownsville city, Houston County, Minnesota",055,08218,27
46.7,45.8,46.8,"Crooked Creek township, Houston County, Minnesota",055,13816,27
45.7,47.0,42.2,"Money Creek township, Houston County, Minnesota",055,43648,27
47.9,41.5,49.8,"Morton city, Renville County, Minnesota",129,44368,27
38.1,38.3,37.9,"Sacred Heart city, Renville County, Minnesota",129,56572,27
48.1,50.1,47.0,"Sacred Heart township, Renville County, Minnesota",129,56590,27
50.2,43.2,52.5,"Fairfax city, Renville County, Minnesota",129,20222,27
53.3,54.8,50.8,"Flora township, Renville County, Minnesota",129,21374,27
48.0,43.8,50.4,"Hector township, Renville County, Minnesota",129,28142,27
50.9,50.2,55.0,"Kingman township, Renville County, Minnesota",129,33290,27
44.7,44.3,45.3,"Bird Island township, Renville County, Minnesota",129,06094,27
37.6,36.3,38.1,"Renville city, Renville County, Minnesota",129,53890,27
46.7,47.3,46.1,"Troy township, Renville County, Minnesota",129,65632,27
51.9,52.5,51.7,"Hawk Creek township, Renville County, Minnesota",129,27728,27
52.6,52.1,53.8,"Wellington township, Renville County, Minnesota",129,69088,27
43.0,46.8,34.5,"Osceola township, Renville County, Minnesota",129,48868,27
46.2,49.1,40.3,"Boon Lake township, Renville County, Minnesota",129,06976,27
52.0,53.3,51.1,"Afton city, Washington County, Minnesota",163,00316,27
39.1,36.3,41.4,"Forest Lake city, Washington County, Minnesota",163,21770,27
49.4,52.3,42.5,"Grey Cloud Island township, Washington County, Minnesota",163,25982,27
45.1,46.5,43.5,"Baytown township, Washington County, Minnesota",163,04132,27
36.1,35.5,36.9,"Cottage Grove city, Washington County, Minnesota",163,13456,27
49.6,50.8,48.9,"Denmark township, Washington County, Minnesota",163,15688,27
51.0,49.9,51.7,"May township, Washington County, Minnesota",163,41120,27
40.4,38.9,41.6,"Stillwater city, Washington County, Minnesota",163,62824,27
51.1,51.8,50.3,"Birchwood Village city, Washington County, Minnesota",163,06058,27
45.7,40.8,47.5,"Lakeland Shores city, Washington County, Minnesota",163,34658,27
48.9,51.3,46.9,"St. Marys Point city, Washington County, Minnesota",163,57292,27
35.2,35.1,35.5,"Willernie city, Washington County, Minnesota",163,70366,27
36.5,34.9,44.1,"Bayport city, Washington County, Minnesota",163,04114,27
52.5,51.8,52.9,"Marine on St. Croix city, Washington County, Minnesota",163,40562,27
44.1,46.4,41.9,"Dellwood city, Washington County, Minnesota",163,15616,27
49.6,49.3,50.1,"Grant city, Washington County, Minnesota",163,25334,27
35.3,33.5,36.3,"Hugo city, Washington County, Minnesota",163,30392,27
41.1,42.2,40.2,"Lake Elmo city, Washington County, Minnesota",163,34244,27
47.2,46.8,47.5,"Pine Springs city, Washington County, Minnesota",163,51316,27
36.9,36.5,37.1,"Woodbury city, Washington County, Minnesota",163,71428,27
38.7,39.2,38.5,"Newport city, Washington County, Minnesota",163,45790,27
50.6,42.0,59.7,"Oak Park Heights city, Washington County, Minnesota",163,47914,27
