B25105_001E,name,county,county subdivision,state
717.0,"St. Petersburg borough, Clarion County, Pennsylvania",031,67384,42
641.0,"Strattanville borough, Clarion County, Pennsylvania",031,74728,42
409.0,"Porter township, Clarion County, Pennsylvania",031,62144,42
1381.0,"Douglass township, Montgomery County, Pennsylvania",091,19672,42
1456.0,"East Norriton township, Montgomery County, Pennsylvania",091,21600,42
1506.0,"Lower Frederick township, Montgomery County, Pennsylvania",091,44912,42
1813.0,"Lower Salford township, Montgomery County, Pennsylvania",091,45096,42
975.0,"Rockledge borough, Montgomery County, Pennsylvania",091,65568,42
1670.0,"Springfield township, Montgomery County, Pennsylvania",091,73088,42
1373.0,"Towamencin township, Montgomery County, Pennsylvania",091,77152,42
806.0,"Manchester township, Wayne County, Pennsylvania",127,46856,42
1007.0,"Dyberry township, Wayne County, Pennsylvania",127,20576,42
949.0,"Paupack township, Wayne County, Pennsylvania",127,58480,42
1012.0,"Prompton borough, Wayne County, Pennsylvania",127,62744,42
896.0,"South Canaan township, Wayne County, Pennsylvania",127,72024,42
592.0,"Buckingham township, Wayne County, Pennsylvania",127,09824,42
785.0,"Hawley borough, Wayne County, Pennsylvania",127,33200,42
867.0,"Mount Pleasant township, Wayne County, Pennsylvania",127,51872,42
866.0,"Starrucca borough, Wayne County, Pennsylvania",127,73784,42
804.0,"Waymart borough, Wayne County, Pennsylvania",127,81712,42
899.0,"Cherry Ridge township, Wayne County, Pennsylvania",127,13096,42
908.0,"Lebanon township, Wayne County, Pennsylvania",127,42176,42
1060.0,"Oregon township, Wayne County, Pennsylvania",127,57000,42
734.0,"Preston township, Wayne County, Pennsylvania",127,62600,42
990.0,"Salem township, Wayne County, Pennsylvania",127,67488,42
828.0,"Damascus township, Wayne County, Pennsylvania",127,18104,42
706.0,"Canaan township, Wayne County, Pennsylvania",127,11056,42
805.0,"Honesdale borough, Wayne County, Pennsylvania",127,35520,42
861.0,"Bethany borough, Wayne County, Pennsylvania",127,05976,42
813.0,"Texas township, Wayne County, Pennsylvania",127,76424,42
968.0,"Palmyra township, Wayne County, Pennsylvania",127,57736,42
525.0,"Pleasantville borough, Bedford County, Pennsylvania",009,61496,42
678.0,"Bedford borough, Bedford County, Pennsylvania",009,04944,42
597.0,"Lincoln township, Bedford County, Pennsylvania",009,43416,42
550.0,"Mann township, Bedford County, Pennsylvania",009,46928,42
679.0,"South Woodbury township, Bedford County, Pennsylvania",009,72656,42
765.0,"Woodbury township, Bedford County, Pennsylvania",009,86136,42
635.0,"Hyndman borough, Bedford County, Pennsylvania",009,36640,42
605.0,"East St. Clair township, Bedford County, Pennsylvania",009,21788,42
698.0,"Saxton borough, Bedford County, Pennsylvania",009,68072,42
1069.0,"East Hanover township, Dauphin County, Pennsylvania",043,21208,42
876.0,"Highspire borough, Dauphin County, Pennsylvania",043,34664,42
758.0,"Pillow borough, Dauphin County, Pennsylvania",043,60264,42
617.0,"Wiconisco township, Dauphin County, Pennsylvania",043,84976,42
