B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
713.0,371.0,342.0,703.0,361.0,342.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hanna township, LaPorte County, Indiana",091,31198,18
27070.0,13921.0,13149.0,21615.0,11149.0,10466.0,3262.0,1390.0,1872.0,1494.0,991.0,503.0,675.0,377.0,298.0,24.0,14.0,10.0,"Michigan township, LaPorte County, Indiana",091,48780,18
1970.0,944.0,1026.0,1823.0,858.0,965.0,67.0,37.0,30.0,74.0,43.0,31.0,6.0,6.0,0.0,0.0,0.0,0.0,"Union township, LaPorte County, Indiana",091,77408,18
8639.0,6636.0,2003.0,5806.0,4036.0,1770.0,288.0,196.0,92.0,2365.0,2236.0,129.0,171.0,165.0,6.0,9.0,3.0,6.0,"New Durham township, LaPorte County, Indiana",091,52830,18
939.0,450.0,489.0,809.0,378.0,431.0,35.0,15.0,20.0,44.0,20.0,24.0,51.0,37.0,14.0,0.0,0.0,0.0,"Dewey township, LaPorte County, Indiana",091,17974,18
24733.0,12054.0,12679.0,21531.0,10258.0,11273.0,2408.0,1364.0,1044.0,480.0,253.0,227.0,263.0,169.0,94.0,51.0,10.0,41.0,"Center township, LaPorte County, Indiana",091,11494,18
1792.0,932.0,860.0,1571.0,795.0,776.0,0.0,0.0,0.0,84.0,54.0,30.0,137.0,83.0,54.0,0.0,0.0,0.0,"Hudson township, LaPorte County, Indiana",091,35068,18
1913.0,928.0,985.0,1847.0,883.0,964.0,37.0,21.0,16.0,18.0,13.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,"Clinton township, LaPorte County, Indiana",091,13744,18
2269.0,1057.0,1212.0,2022.0,921.0,1101.0,132.0,50.0,82.0,20.0,14.0,6.0,95.0,72.0,23.0,0.0,0.0,0.0,"Lincoln township, LaPorte County, Indiana",091,43812,18
30943.0,15415.0,15528.0,26945.0,13407.0,13538.0,1621.0,807.0,814.0,1929.0,986.0,943.0,448.0,215.0,233.0,0.0,0.0,0.0,"Lincoln township, Hendricks County, Indiana",063,43794,18
6560.0,3180.0,3380.0,6132.0,2931.0,3201.0,170.0,79.0,91.0,158.0,114.0,44.0,95.0,56.0,39.0,5.0,0.0,5.0,"Middle township, Hendricks County, Indiana",063,48852,18
2416.0,1146.0,1270.0,2132.0,1039.0,1093.0,137.0,59.0,78.0,147.0,48.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,"Clay township, Hendricks County, Indiana",063,13078,18
2281.0,1161.0,1120.0,2217.0,1125.0,1092.0,7.0,7.0,0.0,25.0,18.0,7.0,32.0,11.0,21.0,0.0,0.0,0.0,"Cass township, Dubois County, Indiana",037,10684,18
16082.0,7905.0,8177.0,14097.0,6969.0,7128.0,1408.0,634.0,774.0,447.0,198.0,249.0,130.0,104.0,26.0,0.0,0.0,0.0,"Bainbridge township, Dubois County, Indiana",037,03124,18
1367.0,611.0,756.0,1359.0,611.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,"Hall township, Dubois County, Indiana",037,30456,18
943.0,451.0,492.0,943.0,451.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Columbia township, Dubois County, Indiana",037,14608,18
1450.0,705.0,745.0,1274.0,669.0,605.0,126.0,22.0,104.0,50.0,14.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,"Harbison township, Dubois County, Indiana",037,31324,18
2327.0,1331.0,996.0,2316.0,1320.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,"Jackson township, Dubois County, Indiana",037,36954,18
1112.0,578.0,534.0,998.0,538.0,460.0,114.0,40.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Marion township, Dubois County, Indiana",037,46890,18
1680.0,786.0,894.0,1613.0,751.0,862.0,58.0,29.0,29.0,5.0,5.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,"Jefferson township, Dubois County, Indiana",037,37926,18
2697.0,1316.0,1381.0,2515.0,1223.0,1292.0,53.0,37.0,16.0,0.0,0.0,0.0,129.0,56.0,73.0,0.0,0.0,0.0,"Madison township, Dubois County, Indiana",037,45954,18
728.0,274.0,454.0,726.0,274.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,"Boone township, Dubois County, Indiana",037,06526,18
827.0,401.0,426.0,738.0,332.0,406.0,34.0,34.0,0.0,49.0,29.0,20.0,6.0,6.0,0.0,0.0,0.0,0.0,"Posey township, Franklin County, Indiana",047,61326,18
882.0,461.0,421.0,798.0,425.0,373.0,0.0,0.0,0.0,84.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,"Butler township, Franklin County, Indiana",047,09568,18
1407.0,718.0,689.0,1285.0,662.0,623.0,74.0,41.0,33.0,31.0,7.0,24.0,17.0,8.0,9.0,0.0,0.0,0.0,"Laurel township, Franklin County, Indiana",047,42390,18
1340.0,684.0,656.0,1180.0,594.0,586.0,116.0,57.0,59.0,0.0,0.0,0.0,44.0,33.0,11.0,0.0,0.0,0.0,"Metamora township, Franklin County, Indiana",047,48564,18
2648.0,1354.0,1294.0,2626.0,1332.0,1294.0,13.0,13.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Whitewater township, Franklin County, Indiana",047,84068,18
3960.0,1976.0,1984.0,3571.0,1759.0,1812.0,162.0,98.0,64.0,208.0,105.0,103.0,19.0,14.0,5.0,0.0,0.0,0.0,"Ray township, Franklin County, Indiana",047,63126,18
4799.0,2406.0,2393.0,4120.0,2011.0,2109.0,241.0,143.0,98.0,71.0,20.0,51.0,367.0,232.0,135.0,0.0,0.0,0.0,"Kankakee township, LaPorte County, Indiana",091,39186,18
7365.0,3961.0,3404.0,6759.0,3629.0,3130.0,252.0,106.0,146.0,264.0,190.0,74.0,89.0,35.0,54.0,1.0,1.0,0.0,"Patoka township, Dubois County, Indiana",037,58302,18
3645.0,1772.0,1873.0,3403.0,1646.0,1757.0,141.0,92.0,49.0,83.0,22.0,61.0,18.0,12.0,6.0,0.0,0.0,0.0,"Ferdinand township, Dubois County, Indiana",037,23008,18
1358.0,664.0,694.0,1332.0,661.0,671.0,0.0,0.0,0.0,7.0,3.0,4.0,19.0,0.0,19.0,0.0,0.0,0.0,"Springfield township, Franklin County, Indiana",047,72134,18
1598.0,872.0,726.0,1455.0,791.0,664.0,73.0,35.0,38.0,68.0,45.0,23.0,2.0,1.0,1.0,0.0,0.0,0.0,"Highland township, Franklin County, Indiana",047,33448,18
321.0,173.0,148.0,155.0,72.0,83.0,0.0,0.0,0.0,166.0,101.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bath township, Franklin County, Indiana",047,03700,18
1107.0,485.0,622.0,1091.0,485.0,606.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Blooming Grove township, Franklin County, Indiana",047,05824,18
361.0,193.0,168.0,335.0,193.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,"Fairfield township, Franklin County, Indiana",047,22306,18
1167.0,594.0,573.0,1150.0,586.0,564.0,17.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Salt Creek township, Franklin County, Indiana",047,67554,18
5636.0,2732.0,2904.0,4831.0,2370.0,2461.0,415.0,117.0,298.0,67.0,30.0,37.0,318.0,215.0,103.0,5.0,0.0,5.0,"Brookville township, Franklin County, Indiana",047,08200,18
4047.0,2123.0,1924.0,3548.0,1831.0,1717.0,394.0,236.0,158.0,57.0,17.0,40.0,26.0,17.0,9.0,22.0,22.0,0.0,"Fairmount township, Grant County, Indiana",053,22441,18
466.0,266.0,200.0,466.0,266.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Green township, Grant County, Indiana",053,29124,18
876.0,389.0,487.0,876.0,389.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Liberty township, Grant County, Indiana",053,43272,18
1298.0,644.0,654.0,1221.0,601.0,620.0,28.0,14.0,14.0,49.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"Richland township, Grant County, Indiana",053,64062,18
1932.0,991.0,941.0,1613.0,809.0,804.0,298.0,172.0,126.0,18.0,10.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,"Van Buren township, Grant County, Indiana",053,78479,18
3615.0,1627.0,1988.0,3269.0,1473.0,1796.0,293.0,101.0,192.0,27.0,27.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,"Washington township, Grant County, Indiana",053,80630,18
1442.0,761.0,681.0,1228.0,677.0,551.0,113.0,59.0,54.0,96.0,25.0,71.0,0.0,0.0,0.0,5.0,0.0,5.0,"Sims township, Grant County, Indiana",053,69912,18
22277.0,10304.0,11973.0,17645.0,7972.0,9673.0,2819.0,1510.0,1309.0,752.0,297.0,455.0,1002.0,509.0,493.0,59.0,16.0,43.0,"Center township, Grant County, Indiana",053,11332,18
6896.0,3359.0,3537.0,5695.0,2766.0,2929.0,890.0,473.0,417.0,127.0,67.0,60.0,175.0,53.0,122.0,9.0,0.0,9.0,"Franklin township, Grant County, Indiana",053,25378,18
