B19013H_001E,name,county,county subdivision,state
98216.0,"Elizabeth CCD, Elbert County, Colorado",039,91190,08
71786.0,"Agate CCD, Elbert County, Colorado",039,90019,08
50625.0,"Kim CCD, Las Animas County, Colorado",071,91976,08
56087.0,"Simla CCD, Elbert County, Colorado",039,93325,08
58229.0,"Model CCD, Las Animas County, Colorado",071,92508,08
58750.0,"Branson CCD, Las Animas County, Colorado",071,90361,08
47679.0,"Aguilar CCD, Las Animas County, Colorado",071,90038,08
53194.0,"Weston CCD, Las Animas County, Colorado",071,93838,08
46250.0,"Trinidad CCD, Las Animas County, Colorado",071,93648,08
47326.0,"Yuma CCD, Yuma County, Colorado",125,93952,08
48237.0,"Wray CCD, Yuma County, Colorado",125,93914,08
43977.0,"Hugo CCD, Lincoln County, Colorado",073,91824,08
47386.0,"Yampa CCD, Routt County, Colorado",107,93933,08
62786.0,"Hayden CCD, Routt County, Colorado",107,91729,08
72625.0,"Steamboat Springs CCD, Routt County, Colorado",107,93496,08
56858.0,"Oak Creek CCD, Routt County, Colorado",107,92717,08
72723.0,"Silverthorne CCD, Summit County, Colorado",117,93287,08
76740.0,"Breckenridge CCD, Summit County, Colorado",117,90380,08
59583.0,"Arriba CCD, Lincoln County, Colorado",073,90133,08
41705.0,"Karval CCD, Lincoln County, Colorado",073,91919,08
47000.0,"Limon CCD, Lincoln County, Colorado",073,92261,08
71848.0,"Idaho Springs CCD, Clear Creek County, Colorado",019,91843,08
58333.0,"Georgetown CCD, Clear Creek County, Colorado",019,91463,08
48125.0,"Mosca-Hooper CCD, Alamosa County, Colorado",003,92584,08
44461.0,"Alamosa CCD, Alamosa County, Colorado",003,90076,08
45027.0,"Delta CCD, Delta County, Colorado",029,90988,08
42557.0,"Paonia CCD, Delta County, Colorado",029,92831,08
42351.0,"Cedaredge CCD, Delta County, Colorado",029,90532,08
50525.0,"Hotchkiss CCD, Delta County, Colorado",029,91786,08
53266.0,"Cotopaxi CCD, Fremont County, Colorado",043,90836,08
58194.0,"Penrose-Portland CCD, Fremont County, Colorado",043,92888,08
42429.0,"Florence CCD, Fremont County, Colorado",043,91311,08
39498.0,"Pueblo CCD, Pueblo County, Colorado",101,92983,08
58864.0,"Colorado City-Rye CCD, Pueblo County, Colorado",101,90722,08
41693.0,"Huerfano Valley CCD, Pueblo County, Colorado",101,91805,08
64708.0,"St. Charles Mesa CCD, Pueblo County, Colorado",101,93154,08
66605.0,"Pueblo West CCD, Pueblo County, Colorado",101,93002,08
63417.0,"Avondale CCD, Pueblo County, Colorado",101,90209,08
46607.0,"Northeast Pueblo CCD, Pueblo County, Colorado",101,92660,08
46594.0,"Montrose CCD, Montrose County, Colorado",085,92546,08
45865.0,"Nucla CCD, Montrose County, Colorado",085,92698,08
45667.0,"Olathe CCD, Montrose County, Colorado",085,92736,08
55208.0,"Weldona CCD, Morgan County, Colorado",087,93781,08
54871.0,"Brush CCD, Morgan County, Colorado",087,90418,08
54375.0,"Fort Morgan CCD, Morgan County, Colorado",087,91368,08
53209.0,"Wiggins CCD, Morgan County, Colorado",087,93876,08
62110.0,"Fairplay CCD, Park County, Colorado",093,91254,08
46393.0,"Lake George CCD, Park County, Colorado",093,92128,08
53854.0,"Center CCD, Saguache County, Colorado",109,90551,08
53611.0,"Cochetopa CCD, Saguache County, Colorado",109,90684,08
32341.0,"Saguache CCD, Saguache County, Colorado",109,93135,08
62298.0,"Fruita CCD, Mesa County, Colorado",077,91425,08
45791.0,"Clifton CCD, Mesa County, Colorado",077,90665,08
51999.0,"Grand Junction CCD, Mesa County, Colorado",077,91596,08
58194.0,"De Beque CCD, Mesa County, Colorado",077,90950,08
70317.0,"Collbran CCD, Mesa County, Colorado",077,90703,08
79500.0,"Glade Park-Gateway CCD, Mesa County, Colorado",077,91501,08
57708.0,"Granada CCD, Prowers County, Colorado",099,91558,08
48551.0,"Lamar CCD, Prowers County, Colorado",099,92147,08
38125.0,"Two Butte Creek CCD, Prowers County, Colorado",099,93667,08
60708.0,"Fountain CCD, El Paso County, Colorado",041,91387,08
42443.0,"Holly CCD, Prowers County, Colorado",099,91748,08
53472.0,"Lake City CCD, Hinsdale County, Colorado",053,92109,08
78975.0,"Elsmere CCD, El Paso County, Colorado",041,91197,08
70188.0,"Pikes Peak CCD, El Paso County, Colorado",041,92907,08
96750.0,"Cheyenne Mountain CCD, El Paso County, Colorado",041,90627,08
47083.0,"Cope CCD, Washington County, Colorado",121,90798,08
66023.0,"Southeastern El Paso CCD, El Paso County, Colorado",041,93420,08
113640.0,"Black Forest-Peyton CCD, El Paso County, Colorado",041,90304,08
59401.0,"Colorado Springs CCD, El Paso County, Colorado",041,90741,08
72500.0,"Monument CCD, El Paso County, Colorado",041,92565,08
51838.0,"Akron CCD, Washington County, Colorado",121,90057,08
51250.0,"Otis CCD, Washington County, Colorado",121,92774,08
69958.0,"Granby CCD, Grand County, Colorado",049,91577,08
55608.0,"Kremmling CCD, Grand County, Colorado",049,92033,08
104830.0,"East Arapahoe CCD, Arapahoe County, Colorado",005,91178,08
81755.0,"Southwest Arapahoe CCD, Arapahoe County, Colorado",005,93458,08
72928.0,"South Aurora CCD, Arapahoe County, Colorado",005,93382,08
39375.0,"Fowler CCD, Otero County, Colorado",089,91406,08
44375.0,"Rocky Ford CCD, Otero County, Colorado",089,93116,08
35380.0,"Manzanola CCD, Otero County, Colorado",089,92413,08
47986.0,"Cheraw CCD, Otero County, Colorado",089,90608,08
36250.0,"West Conejos CCD, Conejos County, Colorado",021,93825,08
50313.0,"West San Miguel CCD, San Miguel County, Colorado",113,93844,08
36504.0,"La Junta CCD, Otero County, Colorado",089,92090,08
64583.0,"Timpas CCD, Otero County, Colorado",089,93629,08
44230.0,"Cañon City CCD, Fremont County, Colorado",043,90494,08
66345.0,"West Garfield CCD, Garfield County, Colorado",045,93832,08
63125.0,"South Sedgwick CCD, Sedgwick County, Colorado",115,93450,08
49167.0,"Woodlin CCD, Washington County, Colorado",121,93905,08
44007.0,"South Bent CCD, Bent County, Colorado",011,93388,08
65625.0,"Idalia-Joes CCD, Yuma County, Colorado",125,91850,08
62147.0,"Whitewater-Kannah Creek CCD, Mesa County, Colorado",077,93857,08
88346.0,"Broomfield CCD, Broomfield County, Colorado",014,90408,08
72000.0,"Rangely CCD, Rio Blanco County, Colorado",103,93040,08
48942.0,"Julesburg CCD, Sedgwick County, Colorado",115,91900,08
62763.0,"Ouray CCD, Ouray County, Colorado",091,92793,08
55662.0,"Meeker CCD, Rio Blanco County, Colorado",103,92451,08
68333.0,"Fort Lupton CCD, Weld County, Colorado",123,91349,08
88637.0,"Johnstown-Milliken CCD, Weld County, Colorado",123,91881,08
59996.0,"Greeley CCD, Weld County, Colorado",123,91634,08
62364.0,"Ault CCD, Weld County, Colorado",123,90190,08
92848.0,"Erie-Frederick CCD, Weld County, Colorado",123,91216,08
43182.0,"Grover CCD, Weld County, Colorado",123,91653,08
64167.0,"Raymer CCD, Weld County, Colorado",123,93059,08
69438.0,"Keenesburg-Hudson CCD, Weld County, Colorado",123,91938,08
75250.0,"Kersey-Gill CCD, Weld County, Colorado",123,91957,08
64068.0,"La Salle-Gilcrest CCD, Weld County, Colorado",123,92166,08
70710.0,"Platteville CCD, Weld County, Colorado",123,92926,08
53047.0,"La Jara CCD, Conejos County, Colorado",021,92071,08
83080.0,"Windsor CCD, Weld County, Colorado",123,93895,08
56579.0,"Manassa CCD, Conejos County, Colorado",021,92375,08
29671.0,"Antonito CCD, Conejos County, Colorado",021,90095,08
41392.0,"Westcliffe CCD, Custer County, Colorado",027,93819,08
34773.0,"San Luis CCD, Costilla County, Colorado",023,93192,08
40441.0,"Blanca CCD, Costilla County, Colorado",023,90323,08
49235.0,"North Aurora CCD, Adams County, Colorado",001,92622,08
97519.0,"Brighton CCD, Adams County, Colorado",001,90399,08
78838.0,"East Adams CCD, Adams County, Colorado",001,91159,08
42575.0,"Commerce City CCD, Adams County, Colorado",001,90760,08
69628.0,"West Adams CCD, Adams County, Colorado",001,93800,08
107849.0,"Castle Rock CCD, Douglas County, Colorado",035,90513,08
119920.0,"Sedalia CCD, Douglas County, Colorado",035,93249,08
106903.0,"Parker CCD, Douglas County, Colorado",035,92850,08
65100.0,"Leadville North CCD, Lake County, Colorado",065,92242,08
82221.0,"Minturn-Red Cliff CCD, Eagle County, Colorado",037,92489,08
90809.0,"Basalt CCD, Eagle County, Colorado",037,90247,08
114900.0,"Eagle-Gypsum CCD, Eagle County, Colorado",037,91140,08
54453.0,"Leadville CCD, Lake County, Colorado",065,92223,08
64750.0,"Ignacio CCD, La Plata County, Colorado",067,91862,08
59957.0,"Bayfield CCD, La Plata County, Colorado",067,90266,08
65824.0,"Durango CCD, La Plata County, Colorado",067,91083,08
41667.0,"Dinosaur CCD, Moffat County, Colorado",081,91017,08
65700.0,"Durango Southwest CCD, La Plata County, Colorado",067,91102,08
42321.0,"Maybell-Powder Wash CCD, Moffat County, Colorado",081,92432,08
58596.0,"Craig CCD, Moffat County, Colorado",081,90855,08
70875.0,"Aspen CCD, Pitkin County, Colorado",097,90171,08
67967.0,"Snowmass Village CCD, Pitkin County, Colorado",097,93344,08
42917.0,"Monte Vista CCD, Rio Grande County, Colorado",105,92527,08
55391.0,"Cheyenne Wells CCD, Cheyenne County, Colorado",017,90646,08
59000.0,"Sargent CCD, Rio Grande County, Colorado",105,93230,08
35500.0,"Del Norte CCD, Rio Grande County, Colorado",105,90969,08
76250.0,"Kit Carson CCD, Cheyenne County, Colorado",017,92014,08
32440.0,"Las Animas CCD, Bent County, Colorado",011,92185,08
47500.0,"McClave CCD, Bent County, Colorado",011,92356,08
36146.0,"Ordway CCD, Crowley County, Colorado",025,92755,08
49583.0,"Sugar City CCD, Crowley County, Colorado",025,93553,08
35208.0,"Rico CCD, Dolores County, Colorado",033,93078,08
40924.0,"Dove Creek CCD, Dolores County, Colorado",033,91064,08
48125.0,"Silverton CCD, San Juan County, Colorado",111,93306,08
46554.0,"Walden CCD, Jackson County, Colorado",057,93724,08
58507.0,"Livermore CCD, Larimer County, Colorado",069,92299,08
92269.0,"Timnath-Wellington CCD, Larimer County, Colorado",069,93610,08
83417.0,"Berthoud CCD, Larimer County, Colorado",069,90285,08
68818.0,"Loveland CCD, Larimer County, Colorado",069,92337,08
62457.0,"Estes Park CCD, Larimer County, Colorado",069,91235,08
62053.0,"Fort Collins CCD, Larimer County, Colorado",069,91330,08
65500.0,"Crook CCD, Logan County, Colorado",075,90931,08
47188.0,"Merino CCD, Logan County, Colorado",075,92470,08
54851.0,"Fleming CCD, Logan County, Colorado",075,91292,08
68438.0,"Peetz CCD, Logan County, Colorado",075,92869,08
42634.0,"Sterling CCD, Logan County, Colorado",075,93515,08
53184.0,"Mancos CCD, Montezuma County, Colorado",083,92394,08
63750.0,"Ute Mountain CCD, Montezuma County, Colorado",083,93705,08
47863.0,"Cortez CCD, Montezuma County, Colorado",083,90817,08
66094.0,"Dolores CCD, Montezuma County, Colorado",083,91045,08
53359.0,"Pleasant View CCD, Montezuma County, Colorado",083,92945,08
58214.0,"Norwood CCD, San Miguel County, Colorado",113,92679,08
67335.0,"Telluride CCD, San Miguel County, Colorado",113,93591,08
48776.0,"Cripple Creek CCD, Teller County, Colorado",119,90912,08
70844.0,"Divide CCD, Teller County, Colorado",119,91026,08
76023.0,"Upper St. Vrain CCD, Boulder County, Colorado",013,93686,08
73699.0,"Boulder CCD, Boulder County, Colorado",013,90342,08
75452.0,"Longmont CCD, Boulder County, Colorado",013,92318,08
95387.0,"Lafayette-Louisville CCD, Boulder County, Colorado",013,92052,08
96667.0,"Bald Mountain CCD, Boulder County, Colorado",013,90228,08
49621.0,"Pagosa Springs CCD, Archuleta County, Colorado",007,92812,08
61875.0,"Arboles CCD, Archuleta County, Colorado",007,90114,08
54271.0,"Holyoke CCD, Phillips County, Colorado",095,91767,08
46328.0,"Haxtun CCD, Phillips County, Colorado",095,91710,08
73030.0,"Denver CCD, Denver County, Colorado",031,91007,08
47250.0,"Haswell CCD, Kiowa County, Colorado",061,91691,08
45250.0,"Sheridan Lake CCD, Kiowa County, Colorado",061,93268,08
37132.0,"Eads CCD, Kiowa County, Colorado",061,91121,08
42574.0,"La Veta CCD, Huerfano County, Colorado",055,92204,08
58375.0,"Gardner CCD, Huerfano County, Colorado",055,91444,08
36761.0,"Walsenburg CCD, Huerfano County, Colorado",055,93743,08
39107.0,"Campo CCD, Baca County, Colorado",009,90475,08
34554.0,"Springfield CCD, Baca County, Colorado",009,93477,08
41111.0,"Walsh CCD, Baca County, Colorado",009,93762,08
50313.0,"Pritchett CCD, Baca County, Colorado",009,92964,08
