B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
1784.0,1607.0,11.0,0.0,9.0,31.0,69.0,240.0,251.0,7.0,562.0,49.0,320.0,54.0,4.0,0.0,0.0,0.0,177.0,10.0,0.0,0.0,11.0,19.0,8.0,0.0,4.0,104.0,0.0,11.0,9.0,0.0,1.0,0.0,0.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
245.0,81.0,0.0,5.0,0.0,0.0,6.0,1.0,17.0,3.0,40.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,164.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,57.0,9.0,48.0,8.0,4.0,0.0,0.0,0.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
433.0,155.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,78.0,9.0,20.0,0.0,15.0,0.0,0.0,0.0,278.0,29.0,0.0,0.0,0.0,5.0,37.0,0.0,0.0,70.0,20.0,43.0,23.0,34.0,17.0,0.0,0.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
531.0,218.0,7.0,19.0,0.0,22.0,0.0,0.0,46.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,6.0,0.0,19.0,4.0,5.0,15.0,23.0,41.0,143.0,0.0,4.0,10.0,43.0,0.0,0.0,0.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
359.0,90.0,0.0,0.0,4.0,0.0,0.0,9.0,5.0,0.0,53.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,269.0,0.0,0.0,11.0,0.0,0.0,89.0,0.0,20.0,76.0,0.0,30.0,0.0,0.0,43.0,0.0,0.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
268.0,66.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,202.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134.0,10.0,34.0,14.0,5.0,0.0,0.0,0.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
7415.0,3368.0,26.0,9.0,0.0,79.0,62.0,206.0,30.0,88.0,1086.0,195.0,293.0,242.0,820.0,103.0,30.0,99.0,4047.0,20.0,13.0,11.0,54.0,0.0,63.0,23.0,9.0,1248.0,363.0,655.0,269.0,908.0,398.0,0.0,13.0,"District 11, Ascension Parish, Louisiana",005,95544,22
5305.0,2375.0,2.0,64.0,95.0,122.0,124.0,160.0,148.0,42.0,825.0,77.0,326.0,61.0,250.0,30.0,27.0,22.0,2930.0,16.0,29.0,24.0,17.0,129.0,152.0,90.0,86.0,1226.0,131.0,284.0,264.0,372.0,98.0,12.0,0.0,"District 1, Ascension Parish, Louisiana",005,94006,22
6194.0,2995.0,28.0,30.0,15.0,46.0,95.0,109.0,24.0,20.0,1388.0,163.0,569.0,217.0,194.0,87.0,10.0,0.0,3199.0,0.0,0.0,11.0,31.0,7.0,170.0,265.0,65.0,837.0,281.0,515.0,254.0,468.0,287.0,8.0,0.0,"District 3, Ascension Parish, Louisiana",005,94387,22
7710.0,3936.0,0.0,0.0,0.0,79.0,177.0,53.0,145.0,91.0,1393.0,249.0,493.0,323.0,599.0,294.0,28.0,12.0,3774.0,18.0,0.0,0.0,77.0,65.0,37.0,109.0,25.0,1211.0,327.0,435.0,379.0,818.0,221.0,52.0,0.0,"District 5, Ascension Parish, Louisiana",005,94765,22
