B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
46.0,46.0,0.0,0.0,0.0,0.0,"Little Compton town, Newport County, Rhode Island",005,42400,44
955.0,688.0,50.0,15.0,202.0,0.0,"Middletown town, Newport County, Rhode Island",005,45460,44
2701.0,1509.0,430.0,218.0,476.0,68.0,"Newport city, Newport County, Rhode Island",005,49960,44
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Newport County, Rhode Island",005,00000,44
31.0,31.0,0.0,0.0,0.0,0.0,"Jamestown town, Newport County, Rhode Island",005,36820,44
570.0,550.0,0.0,19.0,1.0,0.0,"Portsmouth town, Newport County, Rhode Island",005,57880,44
184.0,143.0,0.0,41.0,0.0,0.0,"Tiverton town, Newport County, Rhode Island",005,70880,44
4229.0,3809.0,122.0,238.0,35.0,25.0,"Warwick city, Kent County, Rhode Island",003,74300,44
610.0,572.0,30.0,8.0,0.0,0.0,"Coventry town, Kent County, Rhode Island",003,18640,44
1522.0,1324.0,146.0,49.0,1.0,2.0,"West Warwick town, Kent County, Rhode Island",003,78440,44
269.0,235.0,26.0,0.0,8.0,0.0,"West Greenwich town, Kent County, Rhode Island",003,77720,44
396.0,340.0,0.0,0.0,56.0,0.0,"East Greenwich town, Kent County, Rhode Island",003,22240,44
2364.0,2206.0,131.0,0.0,27.0,0.0,"Cumberland town, Providence County, Rhode Island",007,20080,44
7012.0,6058.0,521.0,42.0,297.0,94.0,"Woonsocket city, Providence County, Rhode Island",007,80780,44
3700.0,3085.0,525.0,42.0,16.0,32.0,"North Providence town, Providence County, Rhode Island",007,51760,44
735.0,656.0,77.0,1.0,1.0,0.0,"Lincoln town, Providence County, Rhode Island",007,41500,44
2454.0,1869.0,541.0,13.0,30.0,1.0,"East Providence city, Providence County, Rhode Island",007,22960,44
331.0,316.0,15.0,0.0,0.0,0.0,"Glocester town, Providence County, Rhode Island",007,30340,44
513.0,465.0,17.0,0.0,22.0,9.0,"North Smithfield town, Providence County, Rhode Island",007,52480,44
12090.0,9867.0,1633.0,153.0,312.0,125.0,"Central Falls city, Providence County, Rhode Island",007,14140,44
560.0,474.0,35.0,0.0,26.0,25.0,"Smithfield town, Providence County, Rhode Island",007,66200,44
16955.0,13848.0,2641.0,94.0,239.0,133.0,"Pawtucket city, Providence County, Rhode Island",007,54640,44
74007.0,61165.0,9913.0,232.0,1541.0,1156.0,"Providence city, Providence County, Rhode Island",007,59000,44
42.0,42.0,0.0,0.0,0.0,0.0,"Foster town, Providence County, Rhode Island",007,27460,44
2271.0,1816.0,444.0,0.0,11.0,0.0,"Johnston town, Providence County, Rhode Island",007,37720,44
32.0,31.0,1.0,0.0,0.0,0.0,"Scituate town, Providence County, Rhode Island",007,64220,44
219.0,205.0,9.0,0.0,0.0,5.0,"Burrillville town, Providence County, Rhode Island",007,11800,44
11038.0,9338.0,1321.0,118.0,149.0,112.0,"Cranston city, Providence County, Rhode Island",007,19180,44
433.0,400.0,15.0,1.0,16.0,1.0,"Barrington town, Bristol County, Rhode Island",001,05140,44
192.0,63.0,111.0,10.0,8.0,0.0,"Warren town, Bristol County, Rhode Island",001,73760,44
711.0,433.0,195.0,48.0,11.0,24.0,"Bristol town, Bristol County, Rhode Island",001,09280,44
518.0,447.0,33.0,11.0,16.0,11.0,"Westerly town, Washington County, Rhode Island",009,77000,44
633.0,587.0,45.0,1.0,0.0,0.0,"North Kingstown town, Washington County, Rhode Island",009,51580,44
1591.0,1118.0,101.0,130.0,115.0,127.0,"South Kingstown town, Washington County, Rhode Island",009,67460,44
166.0,166.0,0.0,0.0,0.0,0.0,"Hopkinton town, Washington County, Rhode Island",009,35380,44
97.0,75.0,22.0,0.0,0.0,0.0,"Richmond town, Washington County, Rhode Island",009,61160,44
95.0,36.0,0.0,28.0,31.0,0.0,"Exeter town, Washington County, Rhode Island",009,25300,44
437.0,301.0,104.0,23.0,9.0,0.0,"Narragansett town, Washington County, Rhode Island",009,48340,44
17.0,14.0,0.0,3.0,0.0,0.0,"New Shoreham town, Washington County, Rhode Island",009,50500,44
159.0,66.0,93.0,0.0,0.0,0.0,"Charlestown town, Washington County, Rhode Island",009,14500,44
