B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
38.0,38.0,0.0,"Eldorado CCD, Tift County, Georgia",277,91052,13
220.0,77.0,143.0,"Milledgeville CCD, Baldwin County, Georgia",009,92015,13
8.0,1.0,7.0,"Martin-Avalon CCD, Stephens County, Georgia",257,91934,13
22.0,22.0,0.0,"Trenton CCD, Dade County, Georgia",083,93084,13
964.0,646.0,318.0,"Grovetown-Harlem CCD, Columbia County, Georgia",073,91383,13
24.0,0.0,24.0,"East Baldwin CCD, Baldwin County, Georgia",009,90992,13
8.0,8.0,0.0,"Lookout Mountain CCD, Walker County, Georgia",295,91810,13
54.0,54.0,0.0,"South Gilmer CCD, Gilmer County, Georgia",123,92805,13
42.0,13.0,29.0,"North Gilmer CCD, Gilmer County, Georgia",123,92206,13
77.0,77.0,0.0,"South Newton CCD, Newton County, Georgia",217,92810,13
2621.0,1598.0,1023.0,"Buford-Sugar Hill CCD, Gwinnett County, Georgia",135,90469,13
19.0,0.0,19.0,"Coldwater CCD, Elbert County, Georgia",105,90719,13
1790.0,792.0,998.0,"Pooler-Bloomingdale CCD, Chatham County, Georgia",051,92393,13
380.0,283.0,97.0,"Tybee Island-Wilmington Island CCD, Chatham County, Georgia",051,93127,13
7.0,7.0,0.0,"East Lanier CCD, Lanier County, Georgia",173,91010,13
83.0,0.0,83.0,"Big Satilla Creek CCD, Appling County, Georgia",001,90273,13
19.0,11.0,8.0,"Surrency-Troper CCD, Appling County, Georgia",001,92905,13
228.0,47.0,181.0,"Mountain City CCD, Rabun County, Georgia",241,92103,13
0.0,0.0,0.0,"Northeast Bleckley CCD, Bleckley County, Georgia",023,92198,13
1474.0,911.0,563.0,"Peachtree City-Tyrone CCD, Fayette County, Georgia",113,92331,13
0.0,0.0,0.0,"Jekyll Island CCD, Glynn County, Georgia",127,91599,13
460.0,0.0,460.0,"Fort Benning CCD, Muscogee County, Georgia",215,91213,13
0.0,0.0,0.0,"Sunset Village CCD, Upson County, Georgia",293,92902,13
1644.0,400.0,1244.0,"Columbus West CCD, Muscogee County, Georgia",215,90753,13
942.0,520.0,422.0,"Columbus East CCD, Muscogee County, Georgia",215,90751,13
1474.0,818.0,656.0,"Columbus North CCD, Muscogee County, Georgia",215,90752,13
5.0,0.0,5.0,"North Marion CCD, Marion County, Georgia",197,92207,13
1827.0,909.0,918.0,"Douglasville-Lithia Springs CCD, Douglas County, Georgia",097,90974,13
175.0,107.0,68.0,"North Evans CCD, Evans County, Georgia",109,92204,13
481.0,278.0,203.0,"West Whitfield CCD, Whitfield County, Georgia",313,93350,13
2176.0,935.0,1241.0,"Rome CCD, Floyd County, Georgia",115,92586,13
295.0,217.0,78.0,"Chestatee CCD, Forsyth County, Georgia",117,90642,13
187.0,44.0,143.0,"Armuchee CCD, Floyd County, Georgia",115,90126,13
97.0,46.0,51.0,"Shannon CCD, Floyd County, Georgia",115,92736,13
533.0,322.0,211.0,"Silver City CCD, Forsyth County, Georgia",117,92772,13
2601.0,1244.0,1357.0,"Cumming CCD, Forsyth County, Georgia",117,90828,13
1614.0,1050.0,564.0,"Big Creek CCD, Forsyth County, Georgia",117,90270,13
145.0,40.0,105.0,"Clarkesville CCD, Habersham County, Georgia",137,90672,13
1062.0,709.0,353.0,"Cornelia CCD, Habersham County, Georgia",137,90798,13
10.0,0.0,10.0,"Turnerville CCD, Habersham County, Georgia",137,93102,13
21.0,0.0,21.0,"Royston CCD, Hart County, Georgia",147,92622,13
147.0,30.0,117.0,"Hartwell CCD, Hart County, Georgia",147,91428,13
21.0,21.0,0.0,"Reed Creek CCD, Hart County, Georgia",147,92466,13
17.0,13.0,4.0,"Bowersville CCD, Hart County, Georgia",147,90348,13
17.0,17.0,0.0,"Naylor CCD, Lowndes County, Georgia",185,92136,13
233.0,82.0,151.0,"Barretts CCD, Lowndes County, Georgia",185,90228,13
90.0,33.0,57.0,"Greenville CCD, Meriwether County, Georgia",199,91368,13
0.0,0.0,0.0,"Manchester CCD, Meriwether County, Georgia",199,91908,13
87.0,87.0,0.0,"Darien CCD, McIntosh County, Georgia",191,90882,13
25.0,25.0,0.0,"Townsend CCD, McIntosh County, Georgia",191,93078,13
0.0,0.0,0.0,"Luthersville CCD, Meriwether County, Georgia",199,91854,13
92.0,77.0,15.0,"Hahira CCD, Lowndes County, Georgia",185,91392,13
50.0,28.0,22.0,"Lake Park CCD, Lowndes County, Georgia",185,91686,13
1370.0,351.0,1019.0,"Valdosta CCD, Lowndes County, Georgia",185,93168,13
0.0,0.0,0.0,"Woodbury CCD, Meriwether County, Georgia",199,93414,13
39.0,39.0,0.0,"Warm Springs CCD, Meriwether County, Georgia",199,93246,13
81.0,0.0,81.0,"Gay CCD, Meriwether County, Georgia",199,91266,13
151.0,73.0,78.0,"Culloden-Bolingbroke CCD, Monroe County, Georgia",207,90822,13
89.0,38.0,51.0,"Forsyth CCD, Monroe County, Georgia",207,91206,13
0.0,0.0,0.0,"Little River CCD, Putnam County, Georgia",237,91782,13
148.0,119.0,29.0,"Phoenix CCD, Putnam County, Georgia",237,92364,13
315.0,115.0,200.0,"Eatonton CCD, Putnam County, Georgia",237,91032,13
25.0,21.0,4.0,"Leslie-De Soto CCD, Sumter County, Georgia",261,91728,13
371.0,211.0,160.0,"Americus CCD, Sumter County, Georgia",261,90090,13
19.0,17.0,2.0,"Andersonville CCD, Sumter County, Georgia",261,90096,13
14.0,14.0,0.0,"Plains CCD, Sumter County, Georgia",261,92388,13
33.0,16.0,17.0,"Crawfordville CCD, Taliaferro County, Georgia",265,90816,13
5.0,5.0,0.0,"Sharon CCD, Taliaferro County, Georgia",265,92742,13
0.0,0.0,0.0,"Panhandle CCD, Warren County, Georgia",301,92304,13
0.0,0.0,0.0,"Norwood CCD, Warren County, Georgia",301,92226,13
10.0,0.0,10.0,"Camak CCD, Warren County, Georgia",301,90516,13
0.0,0.0,0.0,"Norris CCD, Warren County, Georgia",301,92190,13
0.0,0.0,0.0,"Warrenton CCD, Warren County, Georgia",301,93258,13
31.0,0.0,31.0,"Milford CCD, Baker County, Georgia",007,92010,13
32.0,25.0,7.0,"Newton CCD, Baker County, Georgia",007,92160,13
22.0,0.0,22.0,"Pembroke CCD, Bryan County, Georgia",029,92346,13
600.0,334.0,266.0,"Richmond Hill CCD, Bryan County, Georgia",029,92514,13
0.0,0.0,0.0,"Fort Stewart CCD, Bryan County, Georgia",029,91236,13
98.0,80.0,18.0,"Jackson CCD, Butts County, Georgia",035,91572,13
3.0,3.0,0.0,"Jenkinsburg CCD, Butts County, Georgia",035,91602,13
4.0,0.0,4.0,"Flovilla CCD, Butts County, Georgia",035,91182,13
30.0,0.0,30.0,"Aline CCD, Candler County, Georgia",043,90060,13
212.0,154.0,58.0,"Pulaski CCD, Candler County, Georgia",043,92430,13
121.0,36.0,85.0,"Metter CCD, Candler County, Georgia",043,91986,13
624.0,129.0,495.0,"St. Marys CCD, Camden County, Georgia",039,92652,13
181.0,169.0,12.0,"Villa Rica CCD, Carroll County, Georgia",045,93216,13
25.0,17.0,8.0,"Woodbine CCD, Camden County, Georgia",039,93408,13
240.0,188.0,52.0,"Kingsland CCD, Camden County, Georgia",039,91650,13
49.0,49.0,0.0,"Mount Zion CCD, Carroll County, Georgia",045,92112,13
14.0,0.0,14.0,"Bowdon CCD, Carroll County, Georgia",045,90342,13
27.0,27.0,0.0,"Whitesburg CCD, Carroll County, Georgia",045,93372,13
20.0,1.0,19.0,"Roopville CCD, Carroll County, Georgia",045,92592,13
1414.0,552.0,862.0,"Carrollton CCD, Carroll County, Georgia",045,90552,13
59.0,24.0,35.0,"Temple CCD, Carroll County, Georgia",045,92976,13
0.0,0.0,0.0,"Roberta CCD, Crawford County, Georgia",079,92544,13
37.0,37.0,0.0,"Zenith CCD, Crawford County, Georgia",079,93480,13
13.0,13.0,0.0,"Damascus CCD, Early County, Georgia",099,90870,13
0.0,0.0,0.0,"Jakin CCD, Early County, Georgia",099,91584,13
90.0,33.0,57.0,"Broxton CCD, Coffee County, Georgia",069,90438,13
45.0,45.0,0.0,"Blakely CCD, Early County, Georgia",099,90294,13
20.0,0.0,20.0,"Arabi CCD, Crisp County, Georgia",081,90108,13
196.0,0.0,196.0,"Cordele CCD, Crisp County, Georgia",081,90792,13
67.0,67.0,0.0,"West Green CCD, Coffee County, Georgia",069,93324,13
763.0,552.0,211.0,"Douglas CCD, Coffee County, Georgia",069,90972,13
36.0,36.0,0.0,"Nicholls CCD, Coffee County, Georgia",069,92166,13
89.0,74.0,15.0,"Ambrose CCD, Coffee County, Georgia",069,90084,13
2451.0,1217.0,1234.0,"Newnan CCD, Coweta County, Georgia",077,92154,13
16.0,5.0,11.0,"Moreland CCD, Coweta County, Georgia",077,92070,13
66.0,25.0,41.0,"Grantville CCD, Coweta County, Georgia",077,91344,13
277.0,230.0,47.0,"Senoia CCD, Coweta County, Georgia",077,92724,13
2903.0,1378.0,1525.0,"Mableton CCD, Cobb County, Georgia",067,91866,13
4177.0,2912.0,1265.0,"Acworth-Kennesaw CCD, Cobb County, Georgia",067,90018,13
1398.0,820.0,578.0,"Austell CCD, Cobb County, Georgia",067,90174,13
2819.0,1940.0,879.0,"Northeast Cobb CCD, Cobb County, Georgia",067,92202,13
3536.0,1429.0,2107.0,"Smyrna CCD, Cobb County, Georgia",067,92784,13
786.0,295.0,491.0,"Vinings CCD, Cobb County, Georgia",067,93222,13
5374.0,1716.0,3658.0,"Marietta CCD, Cobb County, Georgia",067,91926,13
1220.0,992.0,228.0,"Powder Springs CCD, Cobb County, Georgia",067,92418,13
2942.0,799.0,2143.0,"Fair Oaks CCD, Cobb County, Georgia",067,91140,13
244.0,196.0,48.0,"Carters Lake CCD, Gilmer County, Georgia",123,90567,13
400.0,90.0,310.0,"Ellijay CCD, Gilmer County, Georgia",123,91074,13
8.0,0.0,8.0,"Good Hope CCD, Walton County, Georgia",297,91320,13
48.0,16.0,32.0,"Rich Mountain CCD, Gilmer County, Georgia",123,92517,13
0.0,0.0,0.0,"Lookout Mountain CCD, Dade County, Georgia",083,91809,13
23.0,8.0,15.0,"Sand Mountain CCD, Dade County, Georgia",083,92682,13
45.0,38.0,7.0,"Jersey CCD, Walton County, Georgia",297,91608,13
64.0,17.0,47.0,"Social Circle CCD, Walton County, Georgia",297,92796,13
130.0,36.0,94.0,"Monroe CCD, Walton County, Georgia",297,92046,13
122.0,65.0,57.0,"Campton CCD, Walton County, Georgia",297,90528,13
381.0,311.0,70.0,"Loganville CCD, Walton County, Georgia",297,91806,13
0.0,0.0,0.0,"Tignall CCD, Wilkes County, Georgia",317,93048,13
29.0,0.0,29.0,"Rayle CCD, Wilkes County, Georgia",317,92448,13
37.0,0.0,37.0,"Dixie CCD, Brooks County, Georgia",027,90948,13
43.0,28.0,15.0,"Quitman CCD, Brooks County, Georgia",027,92436,13
42.0,42.0,0.0,"Morven CCD, Brooks County, Georgia",027,92088,13
219.0,24.0,195.0,"Eastman CCD, Dodge County, Georgia",091,91014,13
0.0,0.0,0.0,"Barney CCD, Brooks County, Georgia",027,90222,13
75.0,75.0,0.0,"Empress CCD, Brooks County, Georgia",027,91086,13
78.0,17.0,61.0,"Barwick-Pavo CCD, Brooks County, Georgia",027,90234,13
12.0,12.0,0.0,"Chauncey CCD, Dodge County, Georgia",091,90630,13
65.0,51.0,14.0,"Chester CCD, Dodge County, Georgia",091,90648,13
16.0,7.0,9.0,"Rhine CCD, Dodge County, Georgia",091,92496,13
96.0,78.0,18.0,"Elberton CCD, Elbert County, Georgia",105,91044,13
73.0,73.0,0.0,"Sugar Valley-Resaca CCD, Gordon County, Georgia",129,92880,13
93.0,93.0,0.0,"Fairmount CCD, Gordon County, Georgia",129,91134,13
2110.0,932.0,1178.0,"Calhoun CCD, Gordon County, Georgia",129,90504,13
96.0,41.0,55.0,"Bowman CCD, Elbert County, Georgia",105,90354,13
1330.0,327.0,1003.0,"Canton CCD, Cherokee County, Georgia",057,90540,13
1228.0,456.0,772.0,"Holly Springs CCD, Cherokee County, Georgia",057,91512,13
15.0,15.0,0.0,"Ball Ground CCD, Cherokee County, Georgia",057,90204,13
12.0,11.0,1.0,"Waleska CCD, Cherokee County, Georgia",057,93234,13
2456.0,1449.0,1007.0,"Woodstock CCD, Cherokee County, Georgia",057,93426,13
51.0,51.0,0.0,"Lathemtown CCD, Cherokee County, Georgia",057,91692,13
83.0,83.0,0.0,"Brooks CCD, Fayette County, Georgia",113,90432,13
665.0,497.0,168.0,"Fayetteville CCD, Fayette County, Georgia",113,91164,13
156.0,105.0,51.0,"Leesburg CCD, Lee County, Georgia",177,91716,13
15.0,0.0,15.0,"Smithville CCD, Lee County, Georgia",177,92778,13
129.0,129.0,0.0,"Philema CCD, Lee County, Georgia",177,92358,13
54.0,40.0,14.0,"Mansfield CCD, Newton County, Georgia",217,91920,13
1151.0,726.0,425.0,"Covington-Porterdale CCD, Newton County, Georgia",217,90804,13
269.0,129.0,140.0,"Jasper CCD, Pickens County, Georgia",227,91590,13
14.0,7.0,7.0,"Talking Rock CCD, Pickens County, Georgia",227,92952,13
103.0,103.0,0.0,"Nelson-Tate-Marble Hill CCD, Pickens County, Georgia",227,92139,13
0.0,0.0,0.0,"Ludville CCD, Pickens County, Georgia",227,91830,13
22.0,0.0,22.0,"Siloam CCD, Greene County, Georgia",133,92766,13
186.0,90.0,96.0,"Greensboro CCD, Greene County, Georgia",133,91356,13
28.0,18.0,10.0,"Greshamville CCD, Greene County, Georgia",133,91374,13
11.0,0.0,11.0,"White Plains CCD, Greene County, Georgia",133,93366,13
243.0,202.0,41.0,"Norman Park CCD, Colquitt County, Georgia",071,92184,13
10.0,10.0,0.0,"Woodville CCD, Greene County, Georgia",133,93432,13
0.0,0.0,0.0,"Union Point CCD, Greene County, Georgia",133,93156,13
25.0,6.0,19.0,"Doerun CCD, Colquitt County, Georgia",071,90960,13
1256.0,507.0,749.0,"Moultrie CCD, Colquitt County, Georgia",071,92100,13
178.0,35.0,143.0,"Berlin-Ellenton CCD, Colquitt County, Georgia",071,90258,13
396.0,51.0,345.0,"Funston CCD, Colquitt County, Georgia",071,91254,13
53.0,31.0,22.0,"Lenox CCD, Cook County, Georgia",075,91722,13
181.0,76.0,105.0,"Adel-Sparks CCD, Cook County, Georgia",075,90030,13
33.0,17.0,16.0,"Dawsonville CCD, Dawson County, Georgia",085,90906,13
150.0,69.0,81.0,"College Park CCD, Clayton County, Georgia",063,90726,13
2019.0,1103.0,916.0,"Jonesboro CCD, Clayton County, Georgia",063,91620,13
4253.0,1844.0,2409.0,"Forest Park-Morrow CCD, Clayton County, Georgia",063,91200,13
1779.0,1104.0,675.0,"Riverdale CCD, Clayton County, Georgia",063,92538,13
733.0,353.0,380.0,"Fairburn-Union City CCD, Fulton County, Georgia",121,91128,13
7436.0,3121.0,4315.0,"Roswell-Alpharetta CCD, Fulton County, Georgia",121,92604,13
215.0,71.0,144.0,"College Park CCD, Fulton County, Georgia",121,90732,13
792.0,288.0,504.0,"East Point CCD, Fulton County, Georgia",121,91020,13
251.0,157.0,94.0,"Palmetto CCD, Fulton County, Georgia",121,92298,13
11174.0,2943.0,8231.0,"Atlanta CCD, Fulton County, Georgia",121,90144,13
8684.0,3789.0,4895.0,"Gainesville CCD, Hall County, Georgia",139,91260,13
944.0,482.0,462.0,"Oakwood CCD, Hall County, Georgia",139,92250,13
376.0,303.0,73.0,"Murrayville CCD, Hall County, Georgia",139,92118,13
0.0,0.0,0.0,"Linton CCD, Hancock County, Georgia",141,91758,13
406.0,283.0,123.0,"Clermont CCD, Hall County, Georgia",139,90690,13
969.0,678.0,291.0,"Flowery Branch CCD, Hall County, Georgia",139,91188,13
206.0,178.0,28.0,"Lula CCD, Hall County, Georgia",139,91836,13
0.0,0.0,0.0,"Mayfield CCD, Hancock County, Georgia",141,91944,13
0.0,0.0,0.0,"Sparta CCD, Hancock County, Georgia",141,92826,13
4.0,4.0,0.0,"Devereux CCD, Hancock County, Georgia",141,90930,13
0.0,0.0,0.0,"Mayhaw CCD, Miller County, Georgia",201,91950,13
56.0,0.0,56.0,"Thomson CCD, McDuffie County, Georgia",189,93018,13
184.0,42.0,142.0,"Dahlonega CCD, Lumpkin County, Georgia",187,90852,13
29.0,0.0,29.0,"Dearing CCD, McDuffie County, Georgia",189,90912,13
0.0,0.0,0.0,"Colquitt CCD, Miller County, Georgia",201,90744,13
0.0,0.0,0.0,"Bellview CCD, Miller County, Georgia",201,90246,13
7.0,0.0,7.0,"Godfrey CCD, Morgan County, Georgia",211,91314,13
0.0,0.0,0.0,"Rutledge CCD, Morgan County, Georgia",211,92640,13
33.0,19.0,14.0,"Madison CCD, Morgan County, Georgia",211,91902,13
63.0,30.0,33.0,"Bostwick CCD, Morgan County, Georgia",211,90336,13
26.0,0.0,26.0,"Buckhead CCD, Morgan County, Georgia",211,90456,13
2.0,2.0,0.0,"Centralhatchee CCD, Heard County, Georgia",149,90606,13
8.0,0.0,8.0,"Franklin CCD, Heard County, Georgia",149,91248,13
13.0,0.0,13.0,"Texas CCD, Heard County, Georgia",149,92988,13
149.0,112.0,37.0,"Bogart CCD, Oconee County, Georgia",219,90324,13
7.0,7.0,0.0,"Elder CCD, Oconee County, Georgia",219,91050,13
314.0,203.0,111.0,"Watkinsville CCD, Oconee County, Georgia",219,93282,13
537.0,236.0,301.0,"West Dougherty CCD, Dougherty County, Georgia",095,93312,13
212.0,44.0,168.0,"East Dougherty CCD, Dougherty County, Georgia",095,90996,13
33.0,14.0,19.0,"Blue Ridge CCD, Fannin County, Georgia",111,90306,13
18.0,16.0,2.0,"Morganton CCD, Fannin County, Georgia",111,92082,13
0.0,0.0,0.0,"Higdon-Mobile CCD, Fannin County, Georgia",111,91464,13
24.0,24.0,0.0,"McCaysville CCD, Fannin County, Georgia",111,91872,13
35.0,15.0,20.0,"Mineral Bluff CCD, Fannin County, Georgia",111,92034,13
404.0,267.0,137.0,"Locust Grove CCD, Henry County, Georgia",151,91800,13
1349.0,852.0,497.0,"Stockbridge CCD, Henry County, Georgia",151,92862,13
398.0,351.0,47.0,"Hampton CCD, Henry County, Georgia",151,91404,13
1335.0,933.0,402.0,"McDonough CCD, Henry County, Georgia",151,91878,13
360.0,151.0,209.0,"Perry CCD, Houston County, Georgia",153,92352,13
18.0,18.0,0.0,"Elko CCD, Houston County, Georgia",153,91056,13
45.0,0.0,45.0,"Brewton CCD, Laurens County, Georgia",175,90378,13
2441.0,1245.0,1196.0,"Warner Robins CCD, Houston County, Georgia",153,93252,13
85.0,85.0,0.0,"East Dublin CCD, Laurens County, Georgia",175,91002,13
3.0,3.0,0.0,"Dudley CCD, Laurens County, Georgia",175,90984,13
170.0,87.0,83.0,"Dublin CCD, Laurens County, Georgia",175,90978,13
92.0,13.0,79.0,"Rentz CCD, Laurens County, Georgia",175,92484,13
17.0,17.0,0.0,"Cadwell CCD, Laurens County, Georgia",175,90492,13
14.0,14.0,0.0,"Cedar Grove CCD, Laurens County, Georgia",175,90594,13
0.0,0.0,0.0,"Dexter CCD, Laurens County, Georgia",175,90936,13
348.0,160.0,188.0,"Ludowici North CCD, Long County, Georgia",183,91818,13
58.0,0.0,58.0,"Ludowici South CCD, Long County, Georgia",183,91824,13
0.0,0.0,0.0,"Rover CCD, Spalding County, Georgia",255,92613,13
562.0,361.0,201.0,"Griffin CCD, Spalding County, Georgia",255,91380,13
3.0,0.0,3.0,"Orchard Hill CCD, Spalding County, Georgia",255,92292,13
57.0,57.0,0.0,"Sunny Side CCD, Spalding County, Georgia",255,92901,13
0.0,0.0,0.0,"Rock Creek CCD, Stephens County, Georgia",257,92556,13
0.0,0.0,0.0,"Milan CCD, Telfair County, Georgia",271,92004,13
114.0,64.0,50.0,"Toccoa CCD, Stephens County, Georgia",257,93054,13
33.0,0.0,33.0,"McRae-Helena CCD, Telfair County, Georgia",271,91896,13
0.0,0.0,0.0,"Jacksonville CCD, Telfair County, Georgia",271,91578,13
0.0,0.0,0.0,"Lumber City CCD, Telfair County, Georgia",271,91842,13
11.0,11.0,0.0,"Suches CCD, Union County, Georgia",291,92874,13
114.0,46.0,68.0,"Blairsville CCD, Union County, Georgia",291,90288,13
114.0,16.0,98.0,"Ivylog CCD, Union County, Georgia",291,91566,13
165.0,0.0,165.0,"Thomaston CCD, Upson County, Georgia",293,93006,13
13.0,0.0,13.0,"The Rock-Yatesville CCD, Upson County, Georgia",293,93000,13
0.0,0.0,0.0,"Harrison CCD, Washington County, Georgia",303,91416,13
11.0,11.0,0.0,"Sandersville CCD, Washington County, Georgia",303,92676,13
471.0,307.0,164.0,"Fort Valley CCD, Peach County, Georgia",225,91242,13
12.0,0.0,12.0,"Helen CCD, White County, Georgia",311,91446,13
75.0,30.0,45.0,"Byron CCD, Peach County, Georgia",225,90486,13
0.0,0.0,0.0,"Warthen CCD, Washington County, Georgia",303,93264,13
41.0,0.0,41.0,"Tennille CCD, Washington County, Georgia",303,92982,13
9.0,3.0,6.0,"Davisboro CCD, Washington County, Georgia",303,90894,13
528.0,456.0,72.0,"Dallas CCD, Paulding County, Georgia",223,90858,13
822.0,715.0,107.0,"Hiram CCD, Paulding County, Georgia",223,91494,13
343.0,179.0,164.0,"Yorkville CCD, Paulding County, Georgia",223,93462,13
39.0,11.0,28.0,"Patterson CCD, Pierce County, Georgia",229,92322,13
129.0,43.0,86.0,"Bristol CCD, Pierce County, Georgia",229,90396,13
96.0,96.0,0.0,"Blackshear CCD, Pierce County, Georgia",229,90282,13
3.0,0.0,3.0,"Zebulon CCD, Pike County, Georgia",231,93474,13
0.0,0.0,0.0,"Meansville CCD, Pike County, Georgia",231,91968,13
18.0,18.0,0.0,"Concord-Molena CCD, Pike County, Georgia",231,90768,13
35.0,26.0,9.0,"Williamson CCD, Pike County, Georgia",231,93384,13
217.0,148.0,69.0,"Hephzibah CCD, Richmond County, Georgia",245,91452,13
163.0,0.0,163.0,"Fort Gordon CCD, Richmond County, Georgia",245,91224,13
557.0,261.0,296.0,"Gracewood CCD, Richmond County, Georgia",245,91338,13
1665.0,575.0,1090.0,"Augusta CCD, Richmond County, Georgia",245,90168,13
22.0,22.0,0.0,"Newington CCD, Screven County, Georgia",251,92148,13
0.0,0.0,0.0,"Hiltonia CCD, Screven County, Georgia",251,91482,13
0.0,0.0,0.0,"Millhaven CCD, Screven County, Georgia",251,92022,13
0.0,0.0,0.0,"Rocky Ford CCD, Screven County, Georgia",251,92580,13
48.0,30.0,18.0,"Sylvania CCD, Screven County, Georgia",251,92934,13
423.0,246.0,177.0,"Reidsville CCD, Tattnall County, Georgia",267,92478,13
230.0,105.0,125.0,"Glennville CCD, Tattnall County, Georgia",267,91302,13
28.0,18.0,10.0,"Collins CCD, Tattnall County, Georgia",267,90738,13
8598.0,1096.0,7502.0,"Chamblee-Doraville CCD, DeKalb County, Georgia",089,90612,13
796.0,397.0,399.0,"Lithonia CCD, DeKalb County, Georgia",089,91770,13
57.0,57.0,0.0,"Tallapoosa CCD, Haralson County, Georgia",143,92958,13
0.0,0.0,0.0,"Buchanan CCD, Haralson County, Georgia",143,90450,13
46.0,28.0,18.0,"Bremen CCD, Haralson County, Georgia",143,90372,13
125.0,45.0,80.0,"Nicholson CCD, Jackson County, Georgia",157,92172,13
56.0,31.0,25.0,"Maysville CCD, Jackson County, Georgia",157,91962,13
295.0,293.0,2.0,"West Jackson CCD, Jackson County, Georgia",157,93330,13
94.0,67.0,27.0,"Commerce CCD, Jackson County, Georgia",157,90762,13
302.0,256.0,46.0,"Jefferson CCD, Jackson County, Georgia",157,91596,13
0.0,0.0,0.0,"Deepstep CCD, Washington County, Georgia",303,90918,13
225.0,192.0,33.0,"Cleveland CCD, White County, Georgia",311,90696,13
111.0,111.0,0.0,"Mossy Creek CCD, White County, Georgia",311,92094,13
25.0,0.0,25.0,"Louisville CCD, Jefferson County, Georgia",163,91812,13
97.0,41.0,56.0,"Wadley CCD, Jefferson County, Georgia",163,93228,13
39.0,3.0,36.0,"Stapleton CCD, Jefferson County, Georgia",163,92838,13
0.0,0.0,0.0,"Wrens CCD, Jefferson County, Georgia",163,93444,13
21.0,0.0,21.0,"Round Oak CCD, Jones County, Georgia",169,92610,13
6.0,0.0,6.0,"Lincolnton CCD, Lincoln County, Georgia",181,91752,13
823.0,449.0,374.0,"Chatsworth CCD, Murray County, Georgia",213,90618,13
57.0,0.0,57.0,"Cisco CCD, Murray County, Georgia",213,90666,13
141.0,44.0,97.0,"Casey Springs CCD, Murray County, Georgia",213,90576,13
298.0,249.0,49.0,"Crandall-Eton CCD, Murray County, Georgia",213,90810,13
5.0,5.0,0.0,"Finleyson CCD, Pulaski County, Georgia",235,91170,13
55.0,35.0,20.0,"Hartford CCD, Pulaski County, Georgia",235,91422,13
